🔴 Okno na świat można zasłonić gazetą | LIVE #29
🔗 https://www.youtube.com/watch?v=x8IefhhaVxk

82:  Dzięki za uwagę!
1618:  Więc pamiętajcie o tym, że niestety bardzo często się zdarza, że w środowisku naukowym natrafiamy na ludzi po prostu niekompetentnych, którzy się do tego nie nadają.
1626:  I nic dziwnego, uczelni w Polsce jest ponad 400, to o 350 za dużo.
1632:  Strzem argument pisze Mario, czyli ja, że szkoła uczy pracowitości, mimo że rzeczy, które są tam uczone są nieprzydatne.
1638:  Pracowitość jako cnota, to jest cnota purytańska, która jest ważna w anglikanizmie.
1643:  Natomiast i o tym pisze swoją drogą Max Weber w książce Etyka protestancka i tam jest bardzo charakterystyczny taki fragment, w którym on mówi, że taka praca dla samej pracy wartościowana jako cnota moralna to jest właśnie cecha tej rzeszytyki.
1659:  Pamiętajcie, że nie wszystkie etyki tak mówią, że praca sama w sobie nie jest w moim przekonaniu żadną wartością.
1665:  Praca staje się wartością wtedy i pracowitość również, jeżeli służymy innym i zwiększamy własny dobrobyt, zwłaszcza szczęście i jeszcze do tego wszystkiego na przykład pracujemy zgodnie z naszymi możliwościami.
1677:  i wykorzystujemy nasze talenta i jesteśmy do tego zdrowi i szczęśliwi.
1680:  O, wtedy to jest dobre.
1682:  Natomiast szkoła uczy właśnie takiej bezmózgiej pracy w kieracie.
1686:  To znaczy, żebyście nie wychylali się za bardzo, nie patrzyli poza pudełkiem, nie kwestionowali poleceń przełożonego, a jeszcze najlepiej, jak nauczycie się ignorować mobbing i molestowanie.
1695:  No to już jest wtedy pełen pakiet do zatrudnienia w Januszeksie.
1698:  W zasadzie w Januszeksie nie powinno być spółce z OO, to znaczy z ograniczonym mózgiem i odpowiedzialnością zarazem,
1705:  Nie powinno być w zasadzie tam powiedziane, że są wymagane jakieś studia czy dyplomy, tylko właśnie te rzeczy powinny być wymagane.
1710:  To znaczy nie kwestionowanie poleceń przełożonego, nie branie urlopu macierzyńskiego, nie narzekanie na warunki pracy, branie mniejszego uposażenia niż wynosi średnia krajowa itd., itd.
1721:  Taka lista powinna być rzeczy i do tego świetnie szkoła przystosowuje i zanim ktoś mi powie, że to jest nieprawda, to powiem, okej, podaj mi jeden przypadek, kiedy razem z samorządem
1732:  zmieniliście coś w swojej szkole w oparciu o interwencję kuratorium.
1737:  Jeżeli takich przypadków będzie dużo w Polsce, to może zaczniemy mówić, że faktycznie szkoła przez to, że wywiera na nas taki nacisk, przynajmniej uczy jednego, to znaczy strategii oporu.
1746:  Aktywnego oporu, który ma coś zmienić, ale nie, my tego nie robimy i wiem to, że my tego nie robimy, ponieważ nawet dorośli ludzie na studiach tego nie robią, bo się boją, a boimy się dlatego, że wpojono nam właśnie ten lęk.
1757:  I mnie to osobiście absolutnie przeraża, no przede wszystkim właśnie dlatego, że ten lęk jest totalnie sztuczny, nic wam nikt nie jest w stanie zrobić, tak długo jak długo przestrzegacie prawa, jesteście przyzwoitymi, porządnymi ludźmi.
1769:  Natomiast pracowitość dla samej pracowitości to nie jest cnota, pod którą ja bym się podpisał.
1773:  Pracowitość, która sprawia natomiast, że pomagacie innym lub samemu sobie o to, co innego absolutnie.
1779:  Ja chociażby staram się być pracowity w tym, co robię, no na przykład staram się w miarę regularnie tutaj puszczać filmy, w miarę regularnie pracować na uczelni, w miarę regularnie robić różne rzeczy, ale to nie znaczy, że jeżeli będę na przykład chory albo nie będę w stanie tego zrobić, to i tak wszystko rzucę, no bo wiadomo, no bo pracowitość jest najważniejsza.
1800:  I to wcale nie oznacza, że na przykład będę się zmuszał, żeby dla Was coś nagrać, ponieważ trzeba.
1805:  Nigdy tego nie zrobiłem na tym kanale, jestem z tego mega dumny, a miałem takie momenty bardzo często i to moi bliscy wiedzą, że się zastanawiałem, o, może by tak zrecenzować tego Blue-Eyed Samuraja, wszyscy o tym mówią, a mój drugi głos, który ja sobie wykształciłem w głowie, powiedział mi, no i po co?
1819:  Po pierwsze, no, spodobało Ci się, ale nie tak bardzo, żeby o tym mówić, po drugie, to nie jest fantastyka, po trzecie, wszyscy o tym już powiedzieli, no to po co to będziesz robić?
1826:  No dla zasięgu, prawda?
1827:  No czyli po co?
1828:  Czyli po nic, czyli dla pracowitości, dla rozwoju,
1830:  czegoś, co nie jest tobą.
1832:  Więc jeżeli mnie coś nie rozwija i mnie coś nie przysparza jakichś nowych umiejętności, nie otwiera horyzontów, to uważam taką pracę za pustą pracę.
1839:  Dlatego też ja nie byłbym w stanie wykonywać pracy, wiecie, od 8 do 16, która polega na przenoszeniu papierów z jednej strony biurka na drugą.
1845:  Ja bym zwariował.
1847:  Są natomiast ludzie, którzy nie mają absolutnie żadnego problemu z tym.
1851:  Super.
1852:  I są przystosowani do takiej pracy.
1853:  Mega zazdroszczę, ponieważ dużo zawodów w naszej rzeczywistości to są tak zwane bullshit jobs, jak kiedyś ktoś brutalnie powiedział.
1861:  Co odpowiadam osobom, które uważają, że elektronika szkodzi zdrowiu, żeby podali mi wyniki badań?
1864:  To naprawdę jest bardzo skuteczna odpowiedź.
1867:  Nikt nie jest w stanie podać takich wyników badań z bardzo prostego powodu.
1870:  Żeby wykazać ewolucyjne zmiany w nas, trzeba więcej czasu, niż rozwija się elektronika w toku naszej ewolucji.
1879:  Więc wiecie, to jest złośliwa odpowiedź oczywiście z mojej strony.
1883:  Naturalnie, że są różnego rodzaju szkodliwe aspekty jakiegoś konkretnego rozwiązania technologicznego, które są natychmiast wycofywane.
1891:  Chociażby z jakiegoś powodu wprowadzono na wszystkich tabletach, telefonach itd.
1894:  filtry światła niebieskiego.
1896:  Bo były badania, które pokazały, że należy to ograniczyć, w związku z powyższym ograniczono.
1900:  Firmy na to reagują, ponieważ chcą sprzedawać technologię i zarabiać pieniądze.
1904:  Więc oczywiście, że takie badania są ważne, ale trzeba być ich świadomym.
1907:  Jeżeli ktoś krytykuje technologię en bloc,
1909:  to w najlepszym przypadku jest po prostu pilnym czytelnikiem jakiejś prasy popularnej w jego bańce, która coś takiego mówi.
1916:  Natomiast w najgorszym przypadku jest szkodnikiem społecznym, który po prostu szerzy tumult i szerzy zamęt, ponieważ jest wyznawcą najstarszej ideologii świata, którą jest
1925:  o panie, cywilizacja umiera, my wszyscy giniemy, to mówili Rzymianie, Grecy, wszystkie imperia to mówiły, to się nazywa też to dekadencja, to znaczy takie właśnie nastawienie na mówienie o tym, że nas wszystkich funebrycznym tonem, że nas czeka jakiś fatalistyczny zgon i cywilizacja upadnie i nic się nie powstanie później.
1945:  Im dłużej człowiek czyta czy ogląda rzeczy, zwłaszcza historyczne, tym bardziej się przekonuje, że to jest po prostu coś, co cały czas nawraca.
1953:  Ze wszystkich technologii, o których mówiono, że nas zgładzi jakaś, żadna jeszcze dotąd nas nie zgładziła, tak nawiasem mówiąc.
1959:  Teraz na fali jest sztuczna inteligencja, więc w szkole prawdopodobnie będziemy mówić o tym za jakieś 74 lata, tak wynikając z moich szacunków, ponieważ szkoła wciąż nie zaakceptowała istnienia internetu.
1969:  smartfonów w ogóle nie akceptuje jako narzędzia do nauki, więc prawdopodobnie za jakieś 40 lat zacznie, no wtedy już będzie inne urządzenie jakieś, które też będzie miało nam zaszkodzić.
1980:  Tak jest bez przerwy.
1981:  To jest coś, co przychodzi falami.
1984:  Więc pytajcie o badania.
1985:  I pamiętajcie, że badania to nie jest jeden artykuł, ponieważ badania mają otwierać dyskusję, a nie ją kończyć.
1990:  I to jest kluczowa kwestia.
1991:  Bardzo dużo ludzi mówi, o, proszę bardzo, tu są badania, ja potem sprawdzam.
1995:  Aha, to był...
1996:  Mhm, to był neurobiolog z Katolickiego Uniwersytetu Lubelskiego, który pisał pracę doktorską na temat czasopism o Najświętszej Panięce na Lubelszczyźnie w latach 1990-2022.
2009:  Aha.
2014:  a potem stwierdził, że sobie napisze taki tekst.
2015:  Więc pamiętajcie też, żeby zrobić background check, jak się to mawia ładnie, takiego człowieka i sprawdzić, czym się zajmował, czy to rzeczywiście jest autorytet fachowy.
2024:  Jeśli tak, to warto się tym zainteresować, bo może natrafiliście na coś, co umknęło setką ludzi na świecie.
2031:  Ketrin Uzomaki się chwali, że przeszła pierwszy etap do Collegium Da Vinci.
2034:  Gratulacje serdeczne, cieszę się, że dostałaś się tam, gdzie chciałaś.
2038:  Matematyce w szkole, jeszcze piszę w poprzednim wątku, Zira L15, jest o wiele bliżej do rachunkowości, niż do matematyki, gdzie trzeba wykuć wzór.
2047:  Sekwencja działania a rozumowanie wcale nie jest wymagana.
2050:  Jest to prawda absolutna i tutaj się pod tym podpisuje.
2052:  Uważam, że matematyka w większym stopniu uczy takiej tępej buchalterii.
2056:  aniżeli faktycznie rozumowania logicznego.
2058:  No gdyby uczyła rozumowania logicznego, to biorąc pod uwagę stopień wykształcenia w ogóle średni w Polsce, a nie wiem czy wiecie, on jest bardzo wysoki, znaczy mamy jeden z wyższych stopni wykształcenia średniego i wyższego w Europie, w związku z powyższym wtedy no poziom naszej debaty publicznej na przykład byłby znakomity.
2074:  A dobrze wiecie, jakie autorytety profesorskie trafiają do Sejmu, że wrzucę z dwóch konkurencyjnych partii, z jednej strony będziemy mieli na przykład Stefana Niesiłowskiego, a z drugiej strony będziemy mieli Krystynę Pawłowicz.
2085:  Jedno i drugie malary profesorskie zostają waszej wrażliwości, inteligencji, stwierdzenie czy zasłużenie.
2091:  Już pomijam nawet to, co mieliśmy przecież przez ostatnie czasy na stolcu magistra niełuki i szkolnictwa wyższego.
2099:  Och, co się dzieje o nieklasyfikowaniu, pyta Asia z powodu poniżej 50% nieobecności.
2103:  O ile wiem, w ogóle nie jest to zgodne z, znowu, prawem oświatowym, przynajmniej tak wynika z interpretacji Stowarzyszenia Umarłych Statutów.
2111:  I tak nawiasem mówiąc, Stowarzyszenie Umarłych Statutów czas jakiś temu wydało nową publikację.
2116:  Ja wam o niej prawdopodobnie jeszcze nie mówiłem.
2119:  Pytanie, czy ja ją sobie chytrze zapisałem gdzieś, żeby wam ją w tej chwili pokazać.
2122:  Tak, chytrze sobie ją zapisałem, żeby ją wam w tej chwili pokazać, co mnie bardzo właśnie ucieszyło, ponieważ zwykle to mi się nie udaje.
2129:  Mianowicie książka nosi tytuł Prawo oświatowe pod ręką.
2133:  Została wydana właśnie przez Stowarzyszenie Umarłych Statutów.
2135:  Łukasz Korzeniowski, czyli prezes Stowarzyszenia Umarłych Statutów jest współautorem, znaczy w zasadzie współredaktorem, ponieważ to są wszystkie akty prawne dotyczące oświaty, włącznie z ustawą Prawo oświatowe oraz wszystkimi innymi edyktami, które wychodziły, zebrane do kupy.
2149:  W związku z powyższym, no bardzo prosto można tutaj sprawdzić, na przykład nieobecność, tak, są nieobecności.
2156:  I mamy tutaj na przykład taką sformułowanie.
2158:  Tyle wiemy, tak?
2159:  Natomiast nie ma tutaj powiedziane absolutnie nic na temat tego, czy...
2172:  To wymaga oceny, prawda?
2175:  To jest prawdopodobnie wymagane do klasyfikacji, natomiast nie jest to osiągnięcie naukowe, za które można ocenić.
2180:  Więc pamiętajcie, że to są zawsze takiego rodzaju zawiłości, które po prostu trzeba sprawdzić i ja mega polecam, żeby sobie do tych aktów prawnych zaglądać, bo po prostu najważniejsze jest to, żeby te swoje prawa znać.
2191:  A teraz, skoro powiedzieliśmy o prawie, to powiedzmy o mojej opinii.
2194:  Ja przez ostatnie... Ile ja uczę?
2196:  Na AGU uczę lat, no teraz szósty rok, natomiast wcześniej uczyłem na doktoracie jeszcze przez lat pięć.
2203:  Okej, no i w sumie to były trzy uczelnie, czyli Uniwersytet Warszawski, miałem też na Uniwersytecie Śląskim zajęcia i miałem zajęcia na UJ, znaczy na Uniwersytecie Śląskim miałem tylko jeden tutoring, więc to niewiele.
2214:  Teraz podobno będzie jakieś kiedyś, ale jeszcze nie będę zdradzał.
2217:  No i AGU, tak?
2219:  I przez te wszystkie lata, czyli to będzie dekada mojego życia, nie sprawdziłem obecności ani razu.
2226:  I na moje zajęcia przychodzą ludzie.
2228:  I zaznaczę, że przychodzili, no jak możecie łatwo obliczyć, kanał prowadzę 3 lata, zajęcia prowadzę troszeczkę dłużej.
2234:  Więc nie, nie jest to związane ani z tematyką, ani z fadą, której nabyłem siłą rzeczy, którą nabyłem mówiąc do kamery.
2241:  Można sobie zresztą porównać to, w jaki sposób mówię na początku na YouTubie, a jak mówię teraz.
2244:  Człowiek się cały czas ćwiczy.
2247:  Nie, to ma coś wspólnego z innymi.
2249:  Moim zdaniem jest to traktowanie człowieka jak człowieka, po prostu.
2253:  Więc im wyżej jest w tej naszej drabince oświatowej, tym w moim przekonaniu w mniejszym stopniu powinniśmy naciskać na to, żeby ktoś był,
2262:  Natomiast oczywiście są jeszcze ludzie, którzy wyznają bardziej skrajny pogląd niż ja, to znaczy uważają, że w ogóle przymus szkolny należy zlikwidować.
2268:  Ja nie do końca jestem zwolennikiem tej tezy, ponieważ uważam, że wykształcenie podstawowe powinien mieć każdy, tylko że wykształcenie podstawowe z gwiazdką, to znaczy wykształcenie podstawowe powinno dać każdemu podstawowe kompetencje w byciu obywatelem danego kraju.
2283:  Czyli musicie umieć opłacić podatki, wiedzieć wszystko na temat ordynacji wyborczej, czy tego typu rzeczy, prawda?
2288:  Ale równocześnie pisać, czytać biegle, bez żadnego problemu, przynajmniej w jednym z języków.
2294:  Ja optymalnie jeszcze w drugim języku obcym.
2297:  I teraz zaczynacie widzieć, jak bardzo duże zaległości ma szkolnictwo podstawowe, gdzie się skupiamy na budowie Pampafelka i wojnach punickich, a jak dużo jest do zrobienia w tym obszarze, który jest rzeczywiście podstawowy.
2309:  Więc w tym przypadku przymus szkolny jest ważny, ponieważ sporo jest rodziców takich, którzy by nie wysłali za wszelką cenę swoich dzieciaków do szkół i co wtedy, nie?
2318:  Państwo musi pełnić w moim przekonaniu taką rolę gwaranta tego, że żaden obywatel nie zostanie zdyskryminowany przez to, gdzie się urodził.
2326:  Czyli urodziłeś się w niewłaściwej rodzinie, aha, sorry, to masz problem, będziesz sobie na przykład pracował przy domu chociażby i nie zostaniesz nigdy wysłany do tego, żeby zdobyć podstawowe informacje na temat tego, jak funkcjonować w państwie.
2339:  Natomiast w obecnym systemie mój argument traci moc z tego względu, że szkolnictwo podstawowe nie zapewnia nam tego, co powinno zapewniać.
2346:  No więc jeszcze raz polecam Wam tę książkę, tzn.
2350:  prawo oświatowe pod ręką.
2352:  Miejcie je pod ręką, zwłaszcza wtedy, kiedy chcecie coś zgłosić do kuratorium, do Stowarzyszenia Umarłych Statutów.
2358:  Zawsze lepiej jest sprawdzić, czy czegoś nie regulują jakieś akty ustawodawcze, a potem dopiero zgłosić to do stowarzyszenia.
2363:  No ale z drugiej strony pamiętajcie, że polska szkoła wyspecjalizowała się w tym, żeby
2367:  ignorować akty ustawodawcze, ignorować prawa oświatowe i tak dalej, i tak dalej, więc no cóż.
2372:  To zresztą powiedział bardzo fajnie Mikołaj Marcela u siebie teraz jakoś świeżo na Facebooku, bardzo mi się to spodobało, może wam od razu pokażę.
2381:  Muszę zajrzeć, czy nie ma u mnie na fejsach jakichś danych wrażliwych, ale to była rzecz przepiękna absolutnie, to znaczy był to komentarz, wiem, strasznie się rozgadałem, zaraz nadradzam dalej pytania.
