🔴 Kij bez kierunku nie będzie drogowskazem | LIVE #27
🔗 https://www.youtube.com/watch?v=N8q4yU142oY

81:  Dzięki za uwagę!
1726:  To jest bardzo zabawne, ponieważ istnieje jakiś pipsztylion rodzajów inteligencji i zresztą bardzo dobry materiał na ten temat, co ja się będę produkował, miał, moi drodzy, Kacper Pitala, który to Kacper Pitala rozjechał testy IQ i bardzo się cieszę, że to zrobił.
1741:  Zaraz wam pokażę ten film.
1743:  Znaczy pokażę, dam wam link tradycyjnie do kanału, znaczy na wypadek, gdyby ktoś nie znał Kacpra Pitali, co jest absolutnie wtedy do nadrobienia, więc prawdopodobnie tutaj szybko znajdziemy inteligencję, szybko znajdziemy ten film, tak jest, testy IQ są dziwne, bardzo polecam, bardzo polecam ten film, 324 tysięcy obejrzeń zaświadcza, że bardzo możliwe, że już go znacie, co nie zmienia faktu, że wciąż polecam.
1769:  Bardzo dziękuję za trybut Piotrze.
1771:  Piotr pisze, w dziesiątym odcinku Freeren jest chyba najlepszy pojedynek magów, jaki widziałem w anime Ever.
1776:  I co zabawne, bez jednego zaklęcia.
1778:  Polecany jest bardzo Freeren.
1779:  Ja prawdopodobnie obejrzę to zaraz po tym, jak zobaczę Blue-Eyed Samurai.
1785:  Bo to jest druga rzecz, którą ludzie bardzo polecają.
1788:  Mr. Tofik jeszcze w temacie praktyk pisze, że na weterynarii uczelnia musi zapłacić lecznicy za praktyki dla studenta.
1794:  Praktyki trwają 4 tygodnie i student oczywiście też nic z tego nie dostaje.
1798:  No właśnie.
1801:  Cozy dzięki za wsparcie od dwóch lat już.
1805:  Poczekaj, aż się dowiesz, że są szpitale, które każą przynosić własne rękawiczki ochronne.
1808:  Kompletnie mnie to nie zdziwiło, no one.
1810:  Jak już mówimy o tego rodzaju nadużyciach, to cóż dopiero.
1814:  Och... U mnie mam szczęście, bo nauczyciele od hitu stworzył nam folder z treściami na sprawdzenie, nie trzeba ani zeszytu, ani podręcznika.
1822:  I tak należy to robić.
1823:  Da się?
1823:  Da się.
1824:  Radosławie, też Ci dziękuję za trybut bardzo.
1827:  Twoje ulubione stworzenia w fantazce?
1828:  Uwielbiam kandry.
1829:  O, kandry są świetne.
1832:  Gdzież były kandry?
1833:  Chyba najbardziej mi się podobały kredowce u Brandona Sandersona.
1844:  Konkretnie, moi drodzy, mowa o rytmatyście.
1846:  Znakomita rzecz.
1847:  Gdzie były kandry?
1849:  Czytałem to bardzo niedawno i dlaczego ja o tym zapomniałem?
1852:  No cóż, nie dziwię się, że zapomniałem.
1854:  Ostatecznie jestem sobą.
1856:  Mój znajomy po rozmowie o staż programistycznym, pisze Marcin Gałązka w firmie, dostał wiadomość, że aby przejść na kolejny rok rekrutacji musi zapłacić 800 złotych.
1865:  Klapacjusz Animo Mon pisze, że w rozmowie z Czerwiem Fantastycznym, polecam swoją drogą kanał Czerw Fantastyczny, jest tam dużo fantastycy, jak słychać w nazwie, że nie jesteś nostalgiczny, z drugiej strony jesteś fanem ambientów, które są nastawione na wzbudzanie w nas sentymentalnych uczuć.
1878:  Nawet tego nie wiedziałem.
1879:  Fanem ambientów jestem głównie dlatego, że nie przeszkadzają moim myślom płynąć swobodnie.
1884:  I równocześnie nastrajały mnie do tego, żeby czytać w takiej aurze, no właśnie, spokoju, wypoczynku, relaksu.
1891:  To jest muzyka nieangażująca z mojej perspektywy, jest minimalistyczna, trochę tak jak Philip Glass chociażby, albo, no nie wiem, inni twórcy minimalizmu, można byłoby sporo ich wymienić, ja oczywiście w tym momencie wam od ręki nie podam.
1905:  No, Trzewoł Kowalski też jest minimalistą.
1907:  W każdym razie zmierzam do tego, że jeżeli słucham takiego ambientu, to zwykle to jest muzyka ilustracyjna.
1913:  No teraz mamy ambient, ponieważ rozmawiamy sobie i gawędzimy.
1916:  Mnie ambient bardzo często towarzyszy przy czytaniu książek.
1920:  Ostatnio odkryłem swoją drogą album, który wam pokażę, ale nie mogę wam go puścić, ponieważ wiecie, no, YouTube i copyrighty.
1926:  Muszę tylko się wklikać do biblioteki na Spotty i wtedy prawdopodobnie mi się to uda
1931:  jakoś wam pokazać, aczkolwiek nie jest to nigdy proste.
1936:  Album jest absolutnie nieprawdopodobny.
1940:  Nie uda mi się zapewne tego znaleźć.
1942:  Oczywiście, że mi się nie uda tego znaleźć.
1943:  Wybrane albumy są ostatnio odtwarzane.
1945:  Rany Boskie może w ostatnio odtwarzanych będzie.
1947:  Znalazłem, moi drodzy.
1948:  Czy ja tego nie puściłem?
1949:  Nie puściłem tego, dobrze.
1951:  Mianowicie rzecz się nazywa The World is Power od Lustmort, albo Lustmort, nie wiem jak ich nawet czytać, więc oglądałem, znaczy słuchałem już Babel, nie słuchałem 1 milion 226 tysięcy, bo to wszystkie odsłuchania, ale na pewno moich parę set już się tam znalazło.
1967:  Coś absolutnie znakomitego, bardzo polecam ten album, jeżeli lubicie tego rodzaju brzmienia, chociażby jak te, które się nam teraz sączą, ale taki bardziej w stylu powiedzmy Templar czy antipodobnych.
1977:  Czy nie było czasem odcinka o podręcznikach?
1979:  Był odcinek o podręcznikach Mateuszu, ale trzeba wrócić do tematu z bardzo prostego powodu, to znaczy nie wsiąkło.
1985:  Więc stwierdziłem, że trzeba byłoby poruszyć to od innej strony i tym razem pokażę parę przykładów i to w jaki sposób podręczniki są źle pisane i to jak można byłoby z nich zrezygnować.
1997:  Kiedyś w ósmej klasie, w połowie, pisaliśmy próbne egzaminy.
1999:  Pisze Szymon Nowak, za które zapłaciliśmy.
2001:  Nauczyciel nadal nie ocenił.
2002:  Aha, super.
2003:  Zwrócił nam więc kartki.
2004:  Matematyka znana na 90, angielski 98, polski 74.
2008:  Ja nie rozumiem, co to są te liczby.
2010:  Chyba to szkolenie tutorskie już mnie zepsuło, ponieważ jak słyszę numer albo procent, albo ocenę wyrażoną numerycznie, to nie wiem, co to znaczy.
2016:  Ostatnio zacząłem to wdrażać i jak ludzie różni mówili mi, że o, tam, że martwią się ankietami studenckimi, bo dostanie na przykład 72,8%.
2025:  z jakiegoś przedmiotu i ja powiedziałem, a co to znaczy?
2028:  Oni nie wiedzieli przez dłuższą chwilę, o co mi chodzi i ja wtedy im powiedziałem, że ja z ankiet studenckich czytam wyłącznie komentarze opisowe.
2036:  Natomiast nigdy nie sprawdzałem procentów.
2038:  U nas na AG jest taki system, że jeżeli macie tam powyżej iluś procentcików, to dostajecie nagrody.
2043:  Więc ja je dostaję, natomiast nie wiedziałem nigdy, że mam te procentciki śmieszne.
2047:  Mnie interesują komentarze, bo za pośrednictwem komentarza się mogę czegoś realnie dowiedzieć.
2051:  I szybki przykład.
2052:  Byłem sobie na spotkanku z magistrantami swoimi, pozdrowienia serdeczne swoją drogą, i na tymże spotkanku, oprócz picki i burgerów,
2062:  Oczywiście rozmawialiśmy sobie swobodnie, no bo to już są ludzie, którzy wybyli z uczelni, poszli sobie pracować, natomiast zadałem pytanie, mimo że już absolutnie nie musiałem, ponieważ ankiety otrzymałem, co byście zmienili w moim seminarium.
2073:  I dostałem dwa zajebiste case'y do poprawienia, chodziło mianowicie o zrobienie takiego jednego spotkania, w którym byśmy przećwiczyli
2082:  Debugowanie problemów z menadżerem bibliograficznym.
2084:  To jest program, którego używamy do wprowadzania przypisów i bibliografii.
2088:  I chodziło o debugowanie już na etapie oddawania pracy, bo wtedy zazwyczaj pojawia się więcej problemów, niż na początku, jak się uczymy programu.
2094:  Świetna uwaga.
2095:  I druga dotyczyła tego, żeby podpiąć nagrania do Trello, czego rzeczywiście wcześniej nie zrobiłem.
2099:  I wiecie, to są takie dwie techniczne rzeczy, które dla mnie są zbawienne.
2103:  Człowiek by tego nie napisał w jakimś komentarzu, prawdopodobnie, ponieważ nie miałby na to miejsca, albo nie miałby na to czasu, ponieważ ankiety się pisze w określonym momencie tylko i nie oszukujmy się, też wiele osób do tego modułu się nie loguje.
2114:  Więc dla mnie coś takiego przekłada się na realną zmianę, którą ja wdrażam w kolejnym roku.
2119:  Natomiast 74,8% wytłumaczcie mi, do jakiej cholery ja mam się w ogóle tym przejmować.
2126:  Co to zmienia w moim życiu?
2127:  Dostałbym 74% z seminarium i pomyślałbym sobie, nie no!
2131:  Dobrze!
2133:  Bo od 70% do 75% bym sobie przeczytał w tym zakresie, jest dobry.
2139:  Nie no, jestem dobry!
2141:  Nic nie trzeba zmieniać, tak?
2144:  W nieskończoność powtarzał, że feedback opisowy jest jedyną słuszną formą oceny i nie znajduje już lepszych komentarzy jak to, że jeżeli przychodzi do was malarz i pomaluje ścianę i pyta się, czy jest wszystko w porządku, to wy patrzycie na to i mówicie, nie no, dopuszczający!
2159:  I on na to mówi, aha, czyli zdałem i wychodzi, a wy macie szramę przez całą ścianę, ponieważ no nie powiedzieliście, że e, panie, tu, tu trzeba by domalować.
2169:  co byłoby feedbackiem opisowym.
2171:  Ech... Gen Greyman przyszedł tutaj tylko po to, żeby napisać, że powinienem przeczytać Drogę Szamana i ja nie nadążam już, moi drodzy, z wszystkimi polecajkami, a ostatnio zacząłem więcej czytać też, więc tym bardziej nie nadążam, ale będzie to wzięte pod uwagę.
2184:  Piotr Wawrzyniak pisze, że oceny są wszędzie, nawet kierowca z Ubera z ocenami jakimiś gwiazdkami, a co to znaczy 4,7?
2189:  No właśnie, ja bym na przykład wolał, jeżeli bym miał oceny uberzystyn z rodzaju, nie wiem, czysty samochód, fajny przejazd albo, no nie wiem, okazjonalnie wpieprza się w słupy, tak?
2199:  I to okazjonalnie wpieprza się w słupy byłoby oceną jedna gwiazdka na 5, zakładam.
2204:  Natomiast pozostałe byłyby pozytywne i teraz co sprawi, że ja go wybiorę?
2208:  No, obawiam się, że gdybym dostał tego rodzaju ocenę, to mógłbym się zastanowić dwa razy, natomiast jeżeli będę mieć gwiazdki, to się nie zastanowię.
2217:  Film o przemęczeniu w pracy.
2218:  Jak rozmawiam z ludźmi w pracy, pisze Nani Nani, mówią, że przychodzą z pracy o jednym tylko, a mianowicie myślą o spaniu.
2225:  To samo mówią uczniowie, tylko wiecie, no nikt się tym z jakiegoś względu nie przejmuje, a ja nie umiem zrozumieć dlaczego.
2231:  Mój przykład walki z tym, mianowicie jak słyszałem przez bardzo, bardzo długi czas, no nie mogę mówić z kontekstem, bo wtedy bym zdradził o jaką pracę chodziło, podpowiem, nie chodzi o obecną, że robię różne rzeczy źle i mój zespół także.
2246:  Jak w końcu dowieźliśmy projekt i wszystko było w porządku, to ja zapytałem, rozumiem, że teraz przez dwa miesiące z taką samą frekwencją będę słyszał,
2254:  Ale świetny projekt dowieźliście.
2256:  Masun Manager się zaśmiał.
2257:  Więc widzicie, to jest problem zawsze zarządzania.
2260:  Jeżeli nie umiemy formułować informacji zwrotnej, to najczęściej oznacza to dwie rzeczy.
2266:  Po pierwsze, jeżeli komuś zwracamy uwagę, to go obrażamy.
2270:  a potem nazywamy to merytoryczną polemiką.
2273:  Druga rzecz, jeżeli kogoś chwalimy, to uprawiamy kiepskie włazidłupstwo bez wazeliny i nawet nie umiemy pochwalić w taki sposób, żeby uszanować drugiego człowieka i dać mu jeszcze parę uwag krytycznych, bo na tym też polega i powinna polegać pochwała, że to było super, ale popracuj nad tym, nad tym i nad tym.
2293:  Nie mam zielonego pojęcia, dlaczego wolimy takie zero-jedynkowe ocenianie.
2298:  To znaczy, że albo jest wszystko beznadziejnie, albo jest wszystko rewelacyjnie, ale i w jednym i w drugim przypadku, zauważcie, chcemy zbyć człowieka, mieć święty spokój i iść dalej.
2306:  Swoją drogą, o tym świętym spokoju będę rozmawiał więcej w podcaście Przemka Górczyka, do którego zostałem zaproszony.
2312:  Po pierwsze, mega wam polecam podcast.
2314:  Muszę powiedzieć zupełnie uczciwie, że Przemek Górczyk rozmawia...
2318:  w stylu, chociaż nie politycznie, ale w stylu retorycznym Joe Rogana, to znaczy zadaje pytania, które świadczą autentycznej ciekawości i słucha.
2329:  I równocześnie jest to faktycznie rozmowa.
2330:  Ja nie wiem, kiedy mi minęło 2 godziny 40 minut, to chyba tyle, żeśmy rozmawiali, to jest, moi drodzy, ten podcast i tutaj się to powinno jakoś, nie wiem, w następnych tygodniach prawdopodobnie ukazać.
2340:  Jeszcze w międzyczasie byłem w podcaście Dwie Lewe Ręce, gdzie po raz pierwszy rzeczywiście starłem się z...
2347:  Polemikami, które były warte namysłu, które prowokowały intelektualnie i było ciekawiej.
2352:  Też rozmawialiśmy dwie godziny, więc będziecie mieli niebawem dwie bardzo długie rozmowy, jeżeli nie macie mnie absolutnie dość, co jest absolutnie zadziwiające wtedy.
2361:  Lepiej nie puszczaj żadnych filmów, bo skończysz jak Filip wczoraj dostał bana i stream nagle się urwał.
2366:  Bardzo współczuję i niezmiennie będę podkreślał, że prawo autorskie, takie jak ono funkcjonuje, wymaga zmian i wymaga reform, ponieważ w moim przekonaniu, gdybym ja na przykład puścił wam ten album,
2377:  to sprawiłbym, że tych odsłuchań po pierwsze byłoby więcej, ponieważ to moje jedno odsłuchanie na streamie mogłoby się przełożyć na wasze paręset albo parę tysięcy odsłuchań w domach, w związku z powyższym album by zarobił pieniądze.
2389:  Natomiast ponieważ środowisko muzyczne i wydawnicze jest zabetonowane, w równym stopniu jak edukacyjne, no to po prostu by nie tracić pieniądze.
2397:  W równym stopniu jak środowisko edukacyjne, którym też podobno jest za mało pieniędzy.
2401:  I wonder why.
2402:  Bardzo jestem ciekaw.
2405:  Powoli coś zaczyna pękać w temacie punkcikowych ocen, mówi Wszelakowróżka Zembuszka.
2409:  Wczoraj moja fryzjerka mówiła, że chce uprowadzić oceny opisowe w szkole u jej syna.
2412:  Bardzo dobrze.
2413:  Wiecie, swoją drogą, co usłyszałem, tak nawiasem mówiąc, odnośnie do wprowadzania, zwłaszcza edyktem odgórnym, ocen opisowych.
2421:  Mianowicie widziałem w różnych grupkach na fejsie, które lubię sobie przeglądać właśnie, żeby zobaczyć, jak w realu wygląda praca nauczycieli,
2428:  Że no, bo ja mam taki problem straszny, Stasiu, bo wiesz, ja muszę z tych ocen, które ja wystawiam uczniom w 1-3, to ja muszę potem napisać jakiś komentarz?
2441:  Bo se ministerstwo wymyśliło, że ma być ocena opisowa.
2444:  Jak ja mam napisać komentarz na podstawie cyfr, jak nie mogę wyliczyć średniej?
2449:  Ale oczywiście problemem nie jest minister, a nie jest środowisko nauczycielskie i mentalność.
2455:  Oczywiście, że problemem jest mentalność, więc jeżeli oddolnie są wprowadzane tego rodzaju zmiany, ja wiem, że to jest niemedialne, wiem, że nie będzie o tym wielkich nagłówków typu rząd wprowadza wielką reformę edukacji, ale moi drodzy, będzie realna zmiana, która przetrwa, bo co z tego, że mamy nakaz ustawowy wystawiania ocen opisowych w klasach 1-3, skoro znajdują się tacy nauczyciele.
2479:  Zresztą bardzo jestem ciekaw, ile z was miało oceny numeryczne w szkole.
2483:  Ja na przykład miałem oceny numeryczne w klasach 1-3.
2487:  Bardzo jestem ciekaw.
2489:  Ta... Najlepszy feedback jest w trakcie zajęć, pisze Just Whitely, gdzie gram na perkusji.
2495:  Natomiast to jest feedback i sugestie.
2497:  Wiem, że nie da się tak zrobić na bieżąco w sporej grupie.
2499:  Da się tak zrobić na bieżąco w sporej grupie i będziemy mieli, moi drodzy, przykład na kanale.
2503:  To znaczy jestem już po wstępnych rozmowach z Anną Szulc, praktyczką, nauczycielką matematyki, autorką książki, którą już nieraz cytowałem wam na kanale, to znaczy, że reforma edukacji zaczyna się od tablicy i ona tak uczy matematyki w grupie takiej, jaką macie normalnie, to znaczy 35 osób.
2520:  Wiecie jak?
2522:  Mianowicie feedback jest wzajemny.
2524:  Jeżeli na przykład jest zadanie domowe albo klasówka, no to ono jest sprawdzane nawzajem przez ludzi.
2529:  Jeżeli ktoś czegoś nie rozumie, nauczyciel wchodzi jako moderator.
