🔴 Ćwiczę pamięć, by umieć zapominać | LIVE #6
🔗 https://www.youtube.com/watch?v=SivTj36l0BQ

8:  Dziękuje za uwagę.
1678:  Ja nie umiem opowiadać fabuł.
1681:  Dekoncentruję się.
1682:  Próbowałem wiele razy.
1683:  Poza tym też trzeba mieć do tego znakomitą pamięć.
1685:  A zajrzyjcie, jaki jest tytuł tego live'a.
1689:  Czy planujecie przez kilka godzin tym temem mówić?
1691:  Ja tak mówię przez 10 godzin wykładów i to nie jest nigdy żaden problem.
1695:  Ale wiecie, jest ciekawy efekt po tym.
1697:  Jeżeli się 10 godzin tak mówi...
1699:  to człowiek czuje się tak, jakby przewalił tonę węgla, dosłownie.
1702:  To jest absolutnie niesamowite uczucie.
1704:  Ja wtedy idę spać tak po ciężkim treningu, momentalnie.
1708:  Więc to jest tylko, tak mam w czwartki, że mam prawie 10 godzin wykładów, jest dużo, jest dużo zmęczenia wtedy rzeczywiście.
1715:  Ale tak poza tym to nie, to 4 godziny, 6 godzin, z tym mieliśmy kiedyś przez 8 godzin właśnie i nie było to żadnym problemem praktycznie.
1723:  Ludzie bardziej ślifują swoją wytrzymałość fizyczną biegając na autobus niż na WF, co mi przypomina anegdocie.
1727:  Kiedyś biegłem z moimi dwiema, czy biegłem, szedłem z moimi dwiema przyjaciółkami z studiów w jakimś kierunku typu kino, czy coś takiego, czy jakaś impreza i tak dalej, i tak dalej.
1739:  I szliśmy sobie przez centrum Krakowa, no i nagle one puściły się biegiem na tramwaj.
1745:  To jest rzecz, której Krzysztof nie robi.
1747:  Ale nie zauważyły, że ja nie pobiegłem razem z nimi.
1750:  Do dzisiaj pamiętam przylepione obydwie do szyby w tramwaju, patrzące z krańcowym przerażeniem i zdumieniem na mnie, który spokojnie szedł sobie ulicą i później wsiadł w następny tramwaj.
1760:  Nie znoszę biegać na tramwaje i autobusy.
1763:  Krata chciałby podziękować za polecenie Brandona Sandersona, wyciągnąłem kilka godzin wykładów, aaa, wykłady Brandona Sandersona o światotwórstwie bardzo polecam.
1771:  Czy mam jakąś stronkę z mangami po polsku?
1773:  Uuu, nie, nie znam się, na mangach niestety to jest ten obszar kultury, który wciąż nie zanurzył mnie w sobie, mam nadzieję, że kiedyś to się stanie, ale mangi i komiksy to nie jest moje speciality de la maison, czyli specjalność domu.
1787:  Czytuję nowe u Fantastyka, kiedyś czytywałem Sermovento, kiedyś, ale nie mam problemu z czytaniem rzeczy, które wychodzą regularnie, bo jestem bardzo nieregularnym człowiekiem, więc raczej z doskoku.
1799:  Jak żyć?
1801:  do śmierci.
1803:  Co uważasz o osobach, które lubią lektury szkolne?
1806:  Bardzo im zazdroszczę i myślę, że będą sobie bardzo dobrze radzić w życiu, ponieważ jeżeli ktoś lubi, jak ktoś mu coś narzuca, to znaczy, że świetnie się ogarnie i odnajdzie w kapitalizmie i w naszym społeczeństwie, które uwielbia nam narzucać, co mamy myśleć, co mamy kupować, co mamy lubić, jak mamy się zachowywać, jakie idee mamy wspierać i tak dalej, i tak dalej.
1825:  Więc jeśli ktoś już na samym początku nie odczuwa problemu z tym, świetnie!
1831:  Ale to nie oznacza, że jeżeli my jesteśmy zdrowi, to nie mamy widzieć choroby, która trafi kogoś innego, prawda?
1838:  Jeżeli nam zbywa, to nie znaczy, że mamy patrzeć koso na tych, którzy ledwo łączą koniec z końcem i mówić im, jak Maria Antonina, słynny przypadek, no to jedz ciastka, jak nie masz na chleb, prawda?
1852:  Więc pamiętajmy o to, że jeżeli nam jest dobrze, to nie oznacza jeszcze, że z systemem jest wszystko w porządku.
1858:  Ja po zdobyciu, pan Karmazen pisze, laureata z olimpiady angielskiej, musiałem chodzić na lekcje angielskiego i ja pierdziele, bez sensu absolutnie.
1866:  Cieszę się, Jamnikowy Piechurze, że podobały się utwory w trakcie Q&A.
1869:  Ta lista się rozwija, rozbudowuje i jest na razie tam niewiele, więc to się będzie zapętlało, ale też dlatego, że live'y mają taką formułę, że ludzie wchodzą, ludzie wychodzą, a poza tym ta muzyka wydaje mi się dość nienachalna i wolę taką.
1881:  ale będzie się ta lista rozbudowywać.
1883:  Jeżeli jesteście w ogóle zainteresowani też Ambientem, to mam też taką listę na Spotify moim prywatnym, jak bijecie Krzysztofem Maj, po prostu Ambient.
1889:  Upubliczniłem tę playlistę jakiś czas temu, ja od 15 lat piszę przy niej wszystkie teksty naukowe, jakie napisałem w całym swoim życiu i dwie książki, więc bardzo pomaga w pracy i zwykle działa to u mnie w ten sposób, że włączam jeden utwór w formie mantrycznej, zapętlony na kilka godzin i po chwili jestem w takim trybie głębokiej koncentracji.
1910:  ale to u mnie działa.
1912:  Nerdolo czytał ostatnio trochę Kłosińskiego, który cytuję jakąś moją pracę, nie sądził, nie sądziła, przepraszam, że jestem zdolny do wytworzenia tak niezrozumiałego komunikatu jak ten cytat.
1920:  Oczywiście, moi kochani, bo jak zawsze będę powtarzał, we wszystkich tekstach naukowych moich, ponieważ piszę o rzeczach, które są pogardzane przez większość społeczności akademickiej, staram się pisać takim językiem, jakim oni pisaliby na przykład o Oldze D. Czyli wiecie, Derido przez Heideggera i jeszcze Deleze.
1939:  I to działa.
1940:  I z jednej strony jest to dobre i skuteczne, a z drugiej strony jest to absolutnie przerażające.
1946:  Bo pokazuje, jak bardzo humanistyka się zapędziła w kozi róg.
1949:  Amerykanie mają zupełnie inne podejście.
1952:  Amerykanie mówią, nie, piszmy jak najprościej.
1954:  Ale europejska eseistyka i piśmiennictwo humanistyczne niestety poszło w stronę bardzo hermetycznego, trudnego języka, który wymaga od nas tego, żebyśmy przyswoili sobie wpierw
1965:  historię pojęciową słów, które są używane, a dopiero potem zagłębili się w jakiś tekst.
1969:  I to powoduje bardzo dużą blokadę poznawczą, ale też jest pętla dziwna, nie?
1973:  To znaczy, jeżeli tak jest, to niestety, żeby pisać naukowo, trzeba tak pisać i studenci piszący prace dyplomowe stoją dokładnie przed tym samym problemem.
1982:  Więc jedyny sposób na to, żeby to uciąć w jakość, nie wiem jak, to znowu kwestia reformy podejścia do oceniania
1992:  naukowców.
1992:  Jeżeli naukowców się odsłania pod łuk tego, w jakim piśmie publikują, a nie co publikują i jak wielu ludzi ich czyta, to trudno się dziwić, że tak to wygląda.
2001:  Więc wiecie, to ocenianie, o którym mówimy, ono idzie bardzo daleko wzwyż.
2007:  Algorytm, który ocenia moją pracę, naukową, dydaktyczną, grantową, finansową, publikacyjną, ma w sumie 2,5 strony.
2016:  Nie żartuję.
2020:  Więc playlista, jeszcze wracając do tematu ambientowego, będzie rozszerzona, Juliu, jak najbardziej.
2026:  Czy pamiętam największą sytuację, w której byłem bardzo pewny swoich racji, ale kiedyś zostałem sprowadzony na ziemi i twój oponent dyskusji miał rację, jak zareagowałem.
2035:  Ja chyba przytaczałem tę sytuację raz.
2037:  To było w momencie, w którym był recenzowany właśnie mój tekst naukowy przez specjalistę ze Stanów Zjednoczonych, który wymyślił termin, który ja opisywałem.
2045:  No i zjechał mnie na ośmiu stronach.
2047:  I to była świetna argumentacja, bardzo mi się to podobało.
2050:  Ale publicznie nigdy mi się coś takiego nie zdarzyło, ponieważ przygotowuję się do tego, co mam powiedzieć.
2057:  Generalnie staram się nie wypowiadać na tematy, na których się kompletnie nie znam.
2060:  Ale bardzo sobie cenię to, jeżeli ktoś potrafi to zrobić kulturalnie, ale problem polega na tym, że bardzo często ludzie nie potrafią tego zrobić kulturalnie.
2067:  Wiecie, jaka jest klucz do tego, żeby
2070:  sformułować taką konstruktywną krytykę, nie epatować się swoim zwycięstwem retorycznym.
2075:  Bo w momencie, w którym zaczynacie się onanizować w trakcie dyskusji, to po pierwsze, może to jest przyjemne dla was, ale rzadko kiedy jest przyjemne dla kogoś, kto was ogląda, a po drugie, no właśnie prawdziwego zwycięzcę poznaje się po tym, że nie opiewa swojego zwycięstwa gromko.
2091:  Pamiętacie, co powiedział Tywin Lannister do swojego wnuka, prawda?
2105:  Nie zrobię wam głosu tajemnia Lannistera, choćbym się zezwał.
2109:  Dziękuję za trybut, Danielu, serdecznie.
2111:  Czy planuję zrobić odcinek o tym, w jaki sposób piszę teksty naukowe?
2113:  Rozważałem, to mogę coś takiego zrobić w ramach tej listy vlogowej, która jest poza serią dla każdego coś przykrego, gdzie staram się wam takie warsztatowe rzeczy mówić, ale połączyłbym, szczerze powiedziawszy, to raczej z takimi ogólnymi radami, żeby to się przydało ludziom na wszystkich etapach kształcenia.
2129:  do pisania esejów.
2130:  Dzięki serdeczne za trybut raz jeszcze.
2132:  Czy w Fullmetalla oglądamy obydwie wersje?
2134:  Pyta Jakub Momot.
2135:  Nie tylko Brotherhood.
2138:  Dużo wypowiadamy się na temat Simsów.
2139:  Czy mamy jakieś wspomnienia z tą serią?
2140:  Pyta Truskawka.
2141:  O tak, bardzo odległe.
2143:  Grałem w pierwsze i drugie Simsy i za każdym razem grałem tak samo.
2147:  Budowałem tam zamek, ale nie za bardzo dało się wtedy zbudować zamek, ponieważ nie było jeszcze tych wszystkich rozszerzeń.
2152:  Druga rzecz, którą robiłem, to wyjmowałem kabinet prysznicowo i dawałem na ulicę, żeby Sim mógł umrzeć ze wstydu.
2158:  I trzecia rzecz, to oczywiście wyjmowałem drabinkę z basenu.
2161:  No i czwarta, podpalałem całość domu, więc mam wrażenie, że nie zrozumiałem tej gry.
2167:  Kiedy się można spodziewać następnych Simów z Hadesa?
2169:  Na pewno po tym szale, który będzie w związku z premierą Warhammera trzeciego.
2175:  Galanomi jest ciekawy mojej opinii o serialu Doctor House i zmartwię was, bo to jest ten serial, którego nigdy nie skończyłem oglądać.
2180:  Zacząłem, wiem o co mniej więcej tam chodzi, ale mam problem z serialami medycznymi, więc te mnie omijają szerokim łukiem i ja je takoż.
2188:  Ale za to bardzo lubię seriale z zakresu, nie wiem, takiego prawniczo-biznesowo, adwokacko-detektywistycznego.
2198:  Teraz sobie na przykład oglądam Billions i jestem tym faktem bardzo zadowolony.
2202:  Co jeszcze oglądam z takich rzeczy?
2204:  O, na przykład Dextera oglądałem i The Fall teraz na Netflixie.
2207:  Całkiem dobra rzecz, przy czym dość, no właśnie, moim zdaniem źle zaprojektowana narracyjnie.
2214:  To znaczy tak zwany pacing, czyli tempo narracji jest zbyt powolny i w moim przekonaniu nie służy temu serialowi.
2223:  Witamy serdecznie Salomona Asmoda w gronie Trybutariuszy.
2228:  Spodziewam się zatem jamników w dużej, dużej liczbie.
2230:  Oczywiście, żeby był Better Call Saul oglądany.
2232:  Co więcej, Grabko uważam, że... Grabko uważam, że... że... że... że... że... że... że... że... lepsze od Breaking Bad pod wieloma względami.
2239:  Czy polecam najpierw kupić Total Warhammer 2, czy obrazu pokusić się na trójkę?
2243:  Nie ma żadnego związku fabularnego między tymi grami, więc wiecie, myślę, że można spokojnie zacząć od trójki, ale na pewno, jeżeli będziecie chcieli tak zwaną Mortal Empires i powiększenie mapy kampanii, to będzie dopiero w kwietniu dostępne, to wtedy można rozważyć kupno dwójki także.
2263:  Czy muzyka się nie za głośna zrobiła?
2264:  To jest możliwe, to jest możliwe.
2266:  Będę starał się to jakoś redukować w razie czego.
2273:  zaległy super szatą Miłosza.
2274:  Dzięki Miłoszu za wsparcie od pięciu miesięcy.
2277:  Więc ciupineczkę została muzyka ściszona, mam nadzieję, że teraz będzie dobrze.
2283:  Propaganda z Marią Antoniną.
2284:  Prosty brak personaliów.
2286:  Ogólnie tragiczna postać.
2287:  Tak naprawdę ona żyła poza życiem ludzi, nie znała realnej wartości pieniędzy.
2290:  I to ona skróciła sukienki do kostek?
2292:  Tego nie wiedziałem.
2292:  Proszę, proszę.
2295:  Proszę, proszę.
2297:  Gdzie można dostać taki piękny kubeczek w Leśne Stworki?
2300:  Bebok?
2301:  Ja gdzieś to w Katowicach kupiłem.
2303:  Katowice to jest w ogóle miłe miejsce, gdzie można dostać super fajnych rzeczy.
2308:  Utwory mantryczne są związane z minimalizmem w muzyce, pisze Róża Wiatru, i wywodzą się z muzyki wschodniej.
2313:  Jej zadaniem jest wprowadzić w trans.
2315:  Ciekawostka od teoretyka muzyki.
2316:  To by wyjaśniało Różę Wiatru, dlaczego jest tak dużo podobieństw między tak zwaną muzyką relaksacyjną, a na przykład tym, co robił Filip Glas, bo Filip Glas, minimalista, się bardzo wzorował właśnie na muzyce dalekowschodniej.
2329:  Jego opera Satya Grasa jest na przykład taką bardzo czytelną inspiracją.
2334:  No, przy czym jest to ciężka rzecz do posłuchania w całości.
2337:  Czy uważam, że należy promować inne języki obce niż angielski, co nazywa się esperanto?
2341:  Ja jestem chyba złą osobą do pytania o to, ponieważ w całym swoim życiu nauczyłem się jednego języka angielskiego, ale za to dobrze!
2348:  Znaczy, na tyle dobrze, żeby móc wykładać w tym języku.
2351:  I to mi się przydaje.
2352:  Szczerze?
2353:  Do innych rzeczy mi nie są potrzebne języki inne.
2357:  Angielski w zupełności wystarcza.
2359:  ale nie oznacza to, że są takie dyscypliny, w których to się Wam może nie przydać, bo na przykład są korporacje, które mają różne oddziały w różnych krajach świata, nawet w GameDevie tak jest, i poszukuje się na przykład, nie wiem, menadżera społeczności, który zna perfekt hiszpański.
2372:  Więc znajomość języków to jest coś, co się może zawsze przydać, ale nie musi.
2377:  Na pewno jesteśmy raczej w czasach, i to jest rzecz, którą lubię powtarzać, kiedy bardziej się warto uczyć języków programowania niż języków obcych, ale do nauki programowania i tak musicie znać perfekt język angielski, absolutnie.
2389:  Cześć Krzysztofie, cześć Labirynt.
2391:  Czy poruszysz temat rówieśniczej przemocy szkolnej?
2393:  Chciałbym i stosunku nauczycieli do niej.
2396:  Liznałem ten temat, WF to patologia, ale moim zdaniem warto go poszerzyć.
2398:  Moim zdaniem również, jest to trudny bardzo temat i chciałbym oddać mu dużo sprawiedliwości, bo wiecie, nawet w tym odcinku o WF, gdzie naprawdę starałem się obudować różnymi odniesieniami i disclaimerami, znaleźli się ludzie, którzy mieli, no wiecie, standardową odpowiedź, to znaczy, że no źle ćwiczyłeś, to pewnie dlatego, no.
2417:  No, tak, tak, oczywiście.
2419:  I ja sobie w takich chwilach myślę, fajnie, to gdybym miał na sobie 160 kilo żywej wagi i siadłbym przed kamerą, to jaki byłby pierwszy komentarz wtedy?
2427:  A to nie jest czasem tak, że powinniśmy się zastanawiać nad tym, jakie jest źródło tego problemu, a nie nad tym, nie psychologizować drugiego człowieka, że skoro to poruszasz, to pek.
2438:  Pewnie kiedyś miałeś jakieś problemy w dzieciństwie, tak?
2441:  Nie róbcie takich rzeczy.
2442:  Jedyną osobą, która... Wiecie, wiem, że nie robicie, ale mówię tak ogólnie, nie?
2446:  Bo to idzie w eter jako zapis streamu.
2448:  Jedyną osobą, która ma prawo psychologizować, to jest terapeuta i to tylko ten, któremu zapłacicie za sesję.
2454:  Albo psycholog i psychiatra.
2455:  Dziękuję, Katprze, za trybut.
2457:  Mega doceniam to, jaki styl nauczania promujesz.
2460:  Bardzo mi miło.
2460:  Sami miałem okazję prowadzić dydaktykę na doktoracie.
2462:  Żałuję, że nie trafiłem na ciebie na kilka minut.
2464:  Mógłbym uniknąć błędów, które piętnujesz.
2466:  Wiesz co, Katprze, powiem ci tak.
2467:  Ja też mógłbym uniknąć tych błędów, bo jak ja zaczynałem, niestety, doktorat i studia doktoranckie i prowadziłem zajęcia, no to co zrobiłem?
2477:  Co byście zrobili w pierwszej kolejności?
2478:  No, wziąłem zeszyty, żeby sprawdzić, jak mnie uczono, nie?
2481:  Bo tak jest najprościej.
2483:  Bardzo duży błąd.
2484:  Bardzo duży błąd.
2485:  I dopiero powoli, powoli, powoli się przełamywałem, bo ja też nie czułem się nigdy człowiekiem z misją dydaktyczną, wbrew pozorom, ale mówię o tym wprost.
2494:  I nauczyłem się tego sam, ale takim pierwszym przełomem dla mnie, widzę kolejny trybut, zaraz wyczytuję, ale chcę domknąć tę historię, bo jest ważna, myślę, był student, który przyszedł do mnie,
