🔴 Czemu w bezklasowym społeczeństwie robi się klasyfikację? | LIVE #22
🔗 https://www.youtube.com/watch?v=y8mS87EXGeg

1:  Cześć.
1585:  I bardzo polecam Niebezpiecznik, krótko mówiąc.
1588:  Dobrze się słucha, oni też mają swoją wersję aplikacji.
1592:  analogową, jeżeli tak można to nazwać.
1594:  Znaczy nie wideo, tak?
1595:  To jest po prostu jakiś blog.
1597:  Tylko ja wiem, kto by dzisiaj czytał bloga.
1599:  Hubert Sokół-Twarowski, dziękuję Ci za wsparcie 10 miesięcy.
1602:  Wczoraj byłem drugi na turnieju rycerskim.
1605:  Gratulacje serdeczne, wspaniałości.
1609:  Chciałem złożyć wniosek o nowy kanał na Discordzie.
1611:  By zdjęcia pozostać z Pyrkonu, pisze Wiśnia.
1613:  PS.
1613:  Był jamnik do kupienia w sali pieniędzy.
1615:  Widziałem!
1616:  I kupiłem!
1618:  To jest, moi drodzy, mój zakup Pyrkonowy.
1621:  Jeden jedyny, oprócz książek.
1623:  Notatnik z jamnikami.
1625:  Nie wiem, kto to wykonał, ale jest to absolutnie cudowne.
1627:  Postanowiłem nigdy w tym nic nie napisać, ponieważ ja nie używam długopisu.
1631:  Nie pisałem ręcznie od 23 lat i zamierzam utrzymać tę dobrą passę, moi drodzy.
1637:  Nie dla pisania odręcznego.
1640:  Czy mam do polecenia coś na temat feminatywów?
1641:  Chcę podesłać mojej mamie, bo uważa, że to jakiś wymysł i się z tego śmieje.
1645:  Elis, jak się to dobrze składa, że pytasz o feminatywy.
1649:  Śmieję się, ale to dlatego, że w Bunkrze Nauki niedawno, to jest kanał, na którym się czasem pojawiam, pojawiła się, przepraszam za powtórzenie,
1657:  rozmowa z Maciejem Makselonem.
1659:  Swoją drogą, rozmowa moja z Maciejem Makselonem, więc tym serdeczniej Wam polecam feminatywy, dlaczego bronimy się przed logiką języka.
1668:  Oprócz tego warto jest oczywiście też obejrzeć TED Talka Macieja Makselona, który jest bardziej taki rozrywkowy, więc ja się starałem w tym wywiadzie czy w tej rozmowie raczej poruszyć takie tematy, które właśnie
1684:  służyłyby nam radą argumentacyjną w rozmowach, natomiast jeżeli chcecie zacząć problematykę, czy zacząć dyskusję z kimś, to warto podesłać coś, co się po prostu ogląda sympatyczniej i milej, a wiecie, że zawsze ogląda się sympatyczniej i milej coś, co jest bardziej satyryczne i wesołe.
1702:  Feminatywy o genderowej nowomowie.
1705:  Słów kilka, nawiasem mówiąc, Maciej Makselon też rozprawia się cudownie z tym, jak błędnie używa się słowa nowomowa.
1711:  Nową mową na przykład, to jest ciekawe, będzie przejaw dwójmyślenia, który jest bardzo często w odniesieniu do systemu szkolnego obecny, że ludzie z jednej strony nie widzą, że problemem są oceny, a z drugiej strony krytykują wyścig szczurów.
1724:  Albo, albo, tak?
1725:  Jeżeli krytykujesz wyścig szczurów, to krytykujesz albo.
1728:  absolutną fundamentalną podstawę, na której opierają się oceny liczbowe.
1731:  One nie mają żadnej innej funkcji poza parametrycznym porównywaniem ludzi ze sobą, sprowadzaniem ich do wspólnego mianownika, wyciąganiem średniej w obydwu znaczeniach tego słowa i
1744:  Całkowitą dezyndywidualizacją procesu kształcenia, bo to jest dosłownie wyścig szczurów i nie bez powodu bardzo często te mechaniki później są przeszczepiane do gier, do tablic rankingowych albo są różne śmieszne grywalizacje w firmach i tak dalej.
1759:  Może przy okazji się uda nagrać tą prelekcję.
1761:  Nie martwcie się o nagrywanie moich prelekcji.
1762:  Prawda jest taka, że ja na prelce na Pyrkonie mówiłem rzeczy, które nie były absolutnie zaskakujące dla ludzi, którzy wpadają na live'y.
1770:  Guni, dzięki za wsparcie od 21 miesięcy.
1772:  Fajnie było was zobaczyć wszyscy na Pyrkonie.
1774:  I ja też to twierdzę, moi drodzy.
1776:  Czy będę na Wrocławskich Dniach Fantastyki?
1778:  Absolutnie, tak jest taki plan, będę i na DF-ach i na Kopernikonie, to jest na 1000%.
1782:  Szymon ma ciekawe pytanie, jak zawsze zresztą Szymon Rogowski celuje w pytaniach, które są podchwytliwe i merytoryczne.
1790:  Jak czujesz się z tym, że nie udaje ci się poznać niektórych gier, bo nie masz danych konsol, albo nie gustujesz w danym gatunku, czy czujesz presję, żeby poznać wszystko?
1796:  Jakaś tam presja jest, na przykład bardzo źle się czuję z tym, że jedyne dwa Souls-like'i, w których nie zagrałem, w takim twardym sensie Souls-like'a, to znaczy gry FromSoftu i kopiujące ich mechaniki dosłownie, to Bloodborne i Demon's Souls i w obydwie bym bardzo chciał zagrać i przeszkadza mi to, nie ukrywam.
1816:  Źle się z tym czuję.
1817:  Natomiast staram się nie wywoływać na sobie jakiejś presji z tego względu, że grałem w Wii The Souls Like i wiem, czym jest gatunek Souls Like.
1824:  Natomiast jeżeli chodzi o gatunki gier, które po prostu unikam, to tutaj trudno mieć do siebie pretensji, bo to jest mój świadomy wybór.
1830:  I po prostu uważam, że dzisiaj nie jesteśmy w stanie, moi drodzy, uniknąć specjalizacji.
1834:  Mam bardzo dobry kazus do tego.
1837:  Zauważcie, że często pojawiają się, i to ostatnio wyszło w dyskusji naszej, którą mieliśmy w komentarzach pod moją recenzją ostatniego koszmarnego sezonu Black Mirror,
1846:  że mówicie, no recenzenci się nie znają.
1850:  Ja się z tym zgadzam, ale równocześnie zgadzam się z ludźmi, którzy mówią, tak jak na przykład Filip z Bez Schematu, że no równocześnie, jeżeli ktoś jest recenzentem, to ma pewien warsztat i tak dalej, zatrudnia go redakcja, no coś za nim stoi, tak?
1862:  Nie wypadł on prawdopodobnie sroce spod ogona.
1865:  I moje stanowisko, które zaczyna się klarować, jest trochę pomiędzy, to znaczy uważam, że...
1871:  Widzowie mają rację i to jest zawsze moje stanowisko.
1874:  Jeżeli widz czuje, że krytyk pierdzieli bzdury i widzi dobrze on jako widz, że to nie jest produkt, o który prosił, to ponieważ widz jest adresatem tego produktu, jest klientem, to on ma rację.
1886:  I teraz trzeba się zastanowić nad tym, dlaczego ten krytyk bredzi.
1889:  No i rozwiązanie jest bardzo proste.
1890:  Krytyk bredzi dlatego, że on ma za zadanie ogarniać wszystko.
1894:  I kryminał, i fantastykę, i blockbustery, i niszowe kino, i kino klasy D, i kino klasy Z, i nowe horyzonty, i coś jeszcze.
1904:  I on już pisze te recenzje na takie, że okej, to jest kolejny film reżysera znanego ze swoich poprzednich filmów.
1910:  Nie ma szans, że bez profesjonalizacji taki krytyk był wiarygodny.
1915:  Więc ja dlatego...
1916:  Z rękami i nogami się bronię przed tym, żeby tutaj na kanale na przykład nie polecić wam jakiegoś filmu, który bardzo doceniam, a który fantastyką nie był.
1924:  Bo uważam, że ja się znam na fantastyce, napisałem na ten temat teksty, mogę coś wam ciekawego od siebie powiedzieć, mam taką nadzieję przynajmniej, czego nie znajdziecie gdzieś indziej.
1934:  W związku z powyższym wtedy jest to z jednej strony szacunek do widza, że jak kliknie, to przynajmniej dostanie coś też ode mnie spodziewalnego, a z drugiej strony ja nie będę udawał, że ja się znam na przykład na reportażach.
1945:  tak, i będę wam się wymądrzał na temat jakiegoś filmu tylko dlatego, że wyszedłem z kina zadowolony.
1949:  Albo na przykład bardzo mi się podobał film, teraz się muszę zastanowić, Wieloryb, tak, z Brendanem Fraizerem.
1955:  No ale nie zrobię recenzji filmu Wieloryb z Brendanem Fraizerem z bardzo prostego powodu, no cholery się nie znam na tych filmach.
1962:  Na tym gatunku nie umiem znaleźć analogii, mogę tylko powiedzieć, słuchajcie, polecam, jeżeli lubicie coś takiego, można zaryzykować, to mogę zrobić na live'ie.
1970:  I sugerowałbym delikatnie różnym krytykom, zwłaszcza przed premierą Wiedźmina, bo ja już wiem, co się będzie działo, żeby może rozważyli coś podobnego i tak tutaj też trochę piję w stronę na przykład takiego Tomasza Raczka, którego recenzja filmowej Dune'y jest skandaliczna, jest niemerytoryczna i katastrofalna.
1989:  Na przykład Marcin Łukański też robi dobrą robotę, bo zauważcie, że Marcin Łukański konsekwentnie na przykład nie wypowiada się na temat narracji filmowej, albo chociażby światotwórstwa, ale wypowiada się na ten temat od strony technicznej.
2001:  Więc powie wam dużo o technikaliach filmowych, o kinematografii, o sztuce kinematograficznej, o tym, jak to robić.
2007:  I taki jest, krótko mówiąc, domykając już tę przedługą odpowiedź dla Szymona, taki jest też mój...
2014:  moje stanowisko w sprawie groznawca.
2015:  Groznawca to nie jest człowiek, który ma znać wszystkie gry, tak samo jak krytyk gamingowy nie powinien znać wszystkich gier.
2022:  Siłą rzeczy musimy się wszyscy specjalizować.
2024:  To jest trochę, mam wrażenie, ten mit, który bierzemy z edukacji ogólnokształcącej, który nam wmawia, że musimy się znać na wszystkich.
2031:  Nie ma ludzi nieomylnych, za krytykiem zawsze stoi jakiś bast.
2033:  Absolutnie.
2033:  Po prostu krytyk osiąga stan krytyczny i się przegrzewa.
2036:  Tak też może być.
2037:  Jeszcze jest polecany kanał o bezpieczeństwie Mateusza Chroboka.
2040:  O tak, widziałem go parę razy.
2042:  Czy będę na Rujkonie w Krakowie?
2043:  Nie zanosi się niestety.
2046:  Czy będę na Górek Literatury?
2048:  Jeżeli mnie zaproszą, to tak.
2050:  Na tego rodzaju imprezy się pojawiam wyłącznie na zaproszenie.
2054:  Jeżeli zaprasza fandom, to z przyjemnością przyjmuję zaproszenie, a jeżeli zaprasza mainstream, to przyjmę zaproszenie, ale za sutym honorarium.
2064:  Bo tylko za pieniądze jestem w stanie znosić te bzdury.
2066:  Ja znosiłem 10 lat studiów na Uniwersytecie Jagiellońskim, czyli dla niezorientowanych w najlepszej uczelni w tym kwadrancie wszechświata.
2074:  I wystarczy mi to na całe życie, tak?
2076:  Jeżeli ktoś chce, żebym ja dalej słuchał
2079:  Ten konstytuujący się w tych strofach podmiot syleptyczny wyraża dyskursywne zwątpienie co do natury naszej rzeczywistości, no prawda, tak, tak, no właśnie, rzeczywistości, no to co pani teraz mówi, ja mogę tego słuchać tylko za pieniądze, przepraszam, duże pieniądze, bardzo duże pieniądze.
2106:  Nie jestem w stanie inaczej.
2109:  Jak się dzisiaj trzymam?
2110:  W szampańskim humorze jestem ogoniasta.
2112:  Czy oglądałem streamy Filipa z Final Fantasy?
2115:  Moi drodzy, skoro o tym mówicie, wcale nie miałem tego przygotowanego wcześniej.
2120:  Mianowicie, Bartosz Filip Malinowski, znany jako prowadzący bez schematu, odpalił kanał bez życia.
2126:  W ramach, wiecie, walki ze stereotypami gamingowymi.
2129:  Więc tutaj się będą pojawiały teraz streamy gamingowe na bez schematu.
2133:  Jak śledziliście je tamżesz, to teraz możecie śledzić tutaj i wbić z Filipowi sporo subów, bo to jest ten sam Filip.
2139:  Tylko bardziej... Znaczy, więc żartuję oczywiście.
2143:  Filip sam twierdzi, że tutaj będzie wyłącznie żenujący, bezbecki content, więc to jest jeno cytat.
2148:  Ja osobiście uważam, że to jest chyba dobra decyzja z tego względu, że na Bez Schematu rzeczywiście sporo takich dyskusji, nazwijmy to o recenzjach, kulturze, krytyce itd.
2161:  Dużo ludzi po prostu nie zauważało tego contentu growego albo im zaśmiecało.
2165:  fit, więc stąd decyzja Filipa, żeby rozdzielić kanały.
2168:  Bardzo to popieram i oczywiście pamiętajcie, że to absolutnie nie wpływa na nasze plany zrobienia przyjacielskiego kolabu, który będziemy mieli w ramach Diablo 3, jak wreszcie skończę fabułę, dlatego w środę znowu gramy w Diablo.
2180:  Jak skończę fabułę, wpada Rysław na kanał, wpada Filip na kanał i rżniemy.
2184:  Moi drodzy, tak będzie, nie zmyślam.
2187:  Filip ostatnio zamawiał pizzę na Steam'ku.
2189:  No widzicie, no tego nie było na bez schematu, tak?
2192:  Nihilistyczny alter ego Filipa.
2194:  To jest Filip bez życia.
2196:  Szymon Wróblewski, dziękuję.
2198:  Jezus Maria, co się dzieje?
2199:  Szymon Wróblewski podarował 50 wsparć.
2204:  Moi drodzy, Szymon Wróblewski jest gigajamnikołajem, potrzebuje milion jamnikołajów, ja się też dołączam.
2213:  To jest, moi drodzy, asumpt do tego, żeby przejść do jedynej możliwej sytuacji, która sprawi, że będę w stanie jakoś to też uhonorować, mianowicie pokazać Wam część gadżetów Pyrkonowych.
2225:  które zdobyłem.
2226:  Żeby być, nie być gołosłownym, to nie jest product placement, mianowicie w takiej torbie dostałem to wszystko.
2232:  Tego było aż tak dużo i Marcin, mną się opiekujący, trzymał tę torbę cały czas i chował rzeczy, które przynosili ludzie.
2240:  Zanim się prelka w ogóle zaczęła na Pyrkonie, to ludzie znosili, znosili dary.
2244:  Więc ja się czułem jak bohater opowiadania Nila Gajmana na grzecznych chłopców czekają dary.
2249:  No więc tak, moi drodzy, werble i jam nikołaje dla Szymona, a ja tymczasem będę wam pokazywał rzeczy.
2255:  Proszę bardzo.
2256:  To jest obraz, to jest obraz olejny, który przedstawia jamnika, który jest magiem.
2261:  Równocześnie pragnę zwrócić uwagę, że ten jamnik jest także fuzją jamnika maga ognia oraz mony z Genshin Impact.
2269:  Nie wiem, czy to było celowe, ale ja to widzę.
2272:  Druga rzecz, którą wam pokazuję, to również jest obraz i to również będzie jamnik.
2277:  Dostałem bardzo dużo jamniczych obrazów, moi drodzy, a jeszcze to nie są wszystkie, ponieważ mam dwa na uczelni i wciąż ich nie przyniosłem.
2283:  I tego jest naprawdę bardzo dużo.
2285:  Trzecia rzecz, którą już pokazywałem na streamach gamingowych, ale pokażę raz jeszcze.
2290:  To jest drewniany... To jest w zasadzie emoji.
2294:  Gdybyśmy mogli robić naklejki na YouTubie, to byłaby oficjalnie naklejka na YouTubie bez żadnego problemu.
2299:  Waham się, czy tego tam nie przytwierdzić, tylko nie wiem, czy to będzie widoczne.
2302:  Czekajcie, zobaczmy, czy to będzie widoczne.
2311:  Właśnie się tego obawiałem, że przez LED-y nie bardzo, coś z tym jeszcze muszę wymyślić, w każdym razie, no, propsy, bo coś wspaniałego, no, powinno być jakoś tutaj, nie, nie wiem, muszę to wymyślić w każdym razie, zobaczymy, co będzie po upgrade'zie świateł, bo taki też jest planowany, moi drodzy, i to nie jest wszystko.
2328:  Jest również jamnik pluszowy.
2330:  Ja tego jamnika pluszowego skąd znam, ale to jest wersja większa jamnika, który był wcześniej, więc bardzo się z niego cieszę.
2337:  Ludzie piszą, że słabo widać.
2338:  No właśnie, że jest zbyt ciemny.
2340:  Niestety.
2343:  Więc rzeczy, moi drodzy.
2345:  Były także karteczki z jamnikami.
2348:  Tego jest naprawdę bardzo dużo.
2351:  Były małe jamniki.
2353:  Proszę bardzo.
2355:  Były, były jeszcze mniejsze jamniki.
2357:  Gdzie mam jeszcze jakiegoś jamnika?
2359:  Teraz nie wiem, czy mnie zbiera.
2361:  O!
2361:  Znalazłem!
2362:  Jest jamnik wytrawiony na słoju drewna!
2365:  Znaczy, to jest absolutnie nieprawdopodobne!
2366:  Trzeba byłoby tak, małego leda pod tym jamnikiem, macie rację, i to byłoby wtedy dobre.
2371:  Jeszcze, jeszcze, jeszcze zakładka jamnicza do czytania.
2377:  Jeszcze jest druga zakładka jamnicza, która mi się trochę wymijała, muszę ją wyprostować.
2381:  Ona jest też tkana.
2383:  Czekajcie, pokazuję to wam do góry nogami, to jest jakiś kompletny absurd.
2387:  Ja jestem w absolutnym szoku, jak można takie rzeczy robić.
2390:  Jeszcze jest zakładka, która jest bardzo długa.
2393:  I ona też jest jamnicza.
2394:  Mówiłem wam, że tego jest... Czy wy rozumiecie już, że trzeba chodzić na konwenty?
2398:  Dzieją się rzeczy, prawda?
2400:  Czy to był Pyrkon, czy zlot jamniku?
2401:  No właśnie ludzie mówili, że to był jamnikon w zasadzie.
2404:  Ja się z tym zgadzam, absolutnie.
2407:  No wspaniałe rzeczy.
2408:  Jeszcze tu widzę jakieś pudełko.
2411:  Proszę bardzo.
2412:  To jest miniatura z kolei.
2415:  Czy to nie jest piękne?
2417:  Ja się pytam, czy to nie jest piękne.
2419:  To jest Elden Ringowe dosłownie.
2421:  Bardzo mi się to... Zadziało nawet autofocus z tego wszystkiego.
2424:  Autofocus był tak strworzony tym, co tutaj się dzieje, że stwierdził, że jak raz za... Pentametr jamniczny!
