SKAVENI WRACAJĄ — IKIT CLAW livestream #8
🔗 https://www.youtube.com/watch?v=f5uBVyRilCY

246:  Dziękuje.
2126:  Proroku, czy akceptujesz taką okolicznościową mianosfę?
2136:  Teraz jest to, co Skaveni uwielbiają najbardziej, mianowicie sianie zagłady i zniszczenia i wykorzystywanie wrogów do tego, żeby się sami zabijali.
2145:  How cool is that?
2155:  Tak.
2161:  Dobrze.
2162:  I teraz lecimy rozjeżdżać piechociarzy.
2165:  Rozjeżdżanie piechociarzy jest świetną rozrywką.
2169:  Nie dla piechociarzy.
2173:  Prorok Spaczk cieszy się z proroka Spaczk.
2179:  Więc teoretycznie nasze kółka zagłady powinny siać zgrozę i zniszczenie wśród piechoty, ale wiadomo jakie to jest z Warhammerem niestety, to znaczy wszystko co jest kawalerią nie jest zbyt dobre.
2194:  Chociaż wiecie co, jest bardzo zabawnie, ponieważ elfy dalej się same wyniszczają, to jest cudowne.
2201:  W ogóle protip, obdzieracze zagłady są lepsze od kół zagłady, ponieważ to jest mniejszy model, w związku z powyższym
2209:  Jeżeli się człowiek pilnuje i np.
2212:  nie doprowadzi do tego, żeby stracić jedną jednostkę, to radzą sobie dobrze.
2222:  Dobra, możemy ścigać dalej paskudne elfy.
2236:  Dobrze.
2245:  Przypominam, że tak używamy tylko pewnej części skromnej armii.
2258:  Dobra.
2259:  To jest pora, żeby uciekać wszystkimi tymi jednostkami, które w jakikolwiek sposób cokolwiek straciły.
2267:  Radamer Serata!
2269:  Sercturus Szczurzeks!
2271:  Dlaczego w zasadzie nie mieliśmy jeszcze Sywerusa Snake'a?
2276:  W ogóle Potterowski lore i Tolkienowski lore jest nieruszony, jeżeli chodzi o imiona Skavenie.
2289:  Niestety czasem jest tak, że trzeba wydawać kilka razy rozkaz, żeby nasze radosne jednostki go posłuchały.
2298:  No dobrze.
2299:  I teraz jak jest z Quickiem?
2301:  Quick może, ale nie musi, ale może zwabić wszystkich.
2305:  Dobrze.
2309:  Okej.
2310:  Uciekaj.
2311:  Uciekaj.
2313:  I uciekaj.
2319:  Ty też uciekaj.
2321:  Dobrze.
2322:  W ten sposób zachowamy wszystkich, nie będzie strat, mam nadzieję.
2326:  Czy podbijemy Hochland?
2328:  Hochland musimy jako krainę sera podbić, absolutnie.
2334:  Wiecie, że muzyka, która nam gra, zależy od tego, która frakcja wygrywa.
2339:  Teraz gra muzyka Dark Elfów, czyli Mrocznych Elfów, z tego względu, że mają chwilową przewagę.
2347:  Natomiast w momencie, w którym muzyka zmienia się na muzykę danej frakcji, to oznacza, że my mamy przewagę.
2352:  Dowiedziałem się o tym, przegrawszy ponad 2 tysiące godzin w tej grze.
2356:  Konkretnie 2400.
2357:  Krzysztof, jak możesz tak marnować czas?
2364:  Mogę!
2369:  Glizdogon ratis gru... No właśnie, właśnie!
2374:  Glizdogon musi być absolutnie, macie rację.
2377:  Ooo... Czyżby ktoś miał artylerię?!
2382:  Tak!
2383:  Bum, bum!
2386:  I wielkie, straszliwe miotacze z pacz błyskawic.
2393:  POV!
2394:  Jesteś elfem z Nagaroth.
2396:  Sterroryzowanym przez mrocznego czarnoksiężnika Malekita.
2400:  I uciekasz czym prędzej przed szczurami.
2410:  100 dni dookoła spaczeń.
2412:  Tak jest.
2414:  Kluchen pozdrawia z rodzinką.
2416:  Pozdrowienia dla rodzinki Kluchen.
2419:  Serius Black był proponowany przez jakiegoś Maćka jakieś z 5 streamów temu.
2423:  To było chyba 50 streamów temu.
2426:  Czy będziecie pamiętali w takim razie za mnie, żeby był Serius Black?
2433:  Bo Serius Black jest świetny.
2438:  Twórcy, gdy mogą celowo wykonać zabieg, że jednostki o niższym morale wymagają rozkazów, tutaj dotyczycie wszystkich jednostek o wszystkich morale.
2449:  Więc generalnie... Słyszycie?
2451:  Zmieniła się muzyka na skawenio, to znaczy, że teraz my mamy przewagę.
2458:  Dobrze.
2460:  Quick Headtaker!
2461:  I teraz fun fact, jeżeli użyje się kamienia Scryer, to on działa na pociski z Katapult, z tego względu, że to są pociski magiczne.
2471:  Drużyna z Paczenia.
2472:  Właśnie, trzeba zrobić drużynę z Paczenia, ale tutaj patrzę, bardzo, bardzo uważnie patrzę i bardzo wymownie patrzę na Aśku i wszystkich Tolkienistów innych.
2484:  żeby proponować w swoim czasie, to znaczy nie w czasie bitwy, imiona tolkienistyczne dla naszych szalonych bohaterów.
2497:  W ostatnim live'ie wspomniałeś, że Rockstar jako deweloper musiał mieć jaję, żeby wprowadzić taką narrację w Red Dead Redemption 2.
2501:  Ciekawi mnie w takim razie twoja opinia o The Last of Us Part II.
2504:  Muszę zagrać, bo jestem świadom wszystkich krytycznych uwag na temat tej gry i jestem świadom równocześnie tego, jak ona bardzo popularyzowała.
2512:  To znaczy, ludzie albo ją kochają, albo nienawidzą.
2516:  Ale najczęściej, jeżeli mają problem z grą, to z powodu postaci Abby.
2519:  Więc chciałbym zobaczyć, jak to jest.
2522:  A do tego muszę zagrać.
2528:  Niesamowite, jak wyrównana jest ta walka.
2531:  Wystarczyło, że Quick obberwał za bardzo.
2536:  Dobra, ruszamy.
2539:  Koniec tego dobrego.
2543:  Ser Adriella.
2546:  Ser Colas.
2548:  No tak, tak, no tak.
2551:  Seroman już... Seroman już był!
2554:  Seroman żółty to jest w ogóle mój przydomek.
2559:  Seroman Żółty to jest osoba odpowiedzialna, czyli ja, za cały cheese, który tutaj się... te, te odchodzi.
2571:  Witamy Antoniego Grela i wszystkich przybywających.
2573:  Thorin, zerowa tarcza.
2576:  To, to, to, to jest... O!
2579:  Aradgorn i Seragorn.
2584:  Proszę drogi.
2585:  Co tu się dzieje się?
2589:  Ale, ale śmieszne elfy walczą.
2592:  Kto je przypuszczał?
2594:  Śmieszne, żenujące elfy.
2600:  Seroman musi być żółty u zwykłej RZ, oczywiście, że tak.
2605:  Inaczej nie będzie prawdziwym Seromanem.
2610:  Wiedziałbym, że jest ciekawie wyrównana ta walka, nie spodziewałem się tego zupełnie.
2614:  Ale to jest głównie z uwagi na admirała.
2617:  AI bardzo przecenia admirałów.
2622:  No, żeby nie było, są potężni, nie?
2624:  Ale no nie aż tak.
2631:  Proszę mi nie obrażać elfów.
2632:  Przepraszam najmocniej, to są elfy mroczne.
2636:  Wynalazek nietolkienowski.
2638:  Mogę obrażać.
2646:  Kaczma pod spaczonym kuczykiem w Brito będzie w momencie, w którym zostanie podbita ta słynna karczma, która jest obok Altdorfu.
2657:  Nie mam jej zaznaczonej niestety.
2658:  Na mojej mapie!
2661:  Sernikt!
2663:  Sermiona Grange!
2668:  Sermiona.
2671:  Trzymajcie mnie.
2678:  Sermiona.
2679:  I teraz co ja mam biedny zrobić, żeby sobie wszystko przypomnieć?
2683:  Seriusz Black i Sermiona.
2685:  To jest to, co idzie na pierwszy ogień.
2689:  Strzelajcie, strzelajcie!
2690:  Dobrze!
2691:  Admirał Pijawka ginie!
2693:  Śmieszny, żenujący Admirał Pijawka!
2698:  Małe szczury zabijają Admirała Pijawkę!
2705:  Tak!
2707:  Wszystkich zabić!
2713:  Serwise Kenji!
2714:  Serodor Atkins!
2717:  Serry Potter!
2718:  Oczywiście, Joanne!
2719:  Dobrze.
2720:  Dobrze.
2721:  Sermiona Grudger.
2728:  Peter Sertigu proponuje Seronox, który ma bardzo lore'owo zgodny z dzisiejszymi zmaganiami Nick.
2737:  Elfem Mrocznym to wynalazek nordycki.
2738:  To są krasnoludy, tak?
2739:  To prawda, Odin słów mi.
2741:  To prawda.
2743:  To, co podaje pod terminem współczesna fantastyka, to abominacja.
2747:  Czyżbyśmy przyżywili się na admirale pijawce?
2751:  Oczywiście, że tak.
2753:  Szczury z każdą bitwą stają się potężniejsze.
2759:  Dobrze.
2761:  Więc tak.
2764:  Więc tak, po kolei, moi drodzy.
2773:  Seriusz Black.
2776:  Dobrze.
2777:  I teraz tak, musimy znaleźć miejsce, w którym się rekrutuje więcej onych.
2785:  Wymyślacie... Okej, okej, okej, tutaj mamy, tutaj możemy.
2789:  Dobrze.
2791:  Obojętne jakich wodzów w zasadzie bierzemy, bo w tym konkretnym przypadku to jest na tyle potężna jednostka, że wszystko jedno.
2798:  I też do czego innego służy.
2804:  Oczywiście, że zapomniałem, zapomniałem drugiej.
2808:  Sermione zapamięt... Sermiona!
2810:  Sermiona!
2823:  Sermiona Grudge Girl.
2826:  Radbrand Van Brien.
2830:  Nie ma nic lepszego niż drogie włoskie szybki, pisze Magnus.
2836:  Szynki.
2837:  Cena boli, ale ten smak w kanapce.
2839:  Mam nadzieję, Magnus, że faktycznie jesz szynkę.
2842:  Jeżeli jesz szybkę w kanapce, podziwiam.
2848:  Dobrze.
2852:  Przyżywimy się?
2853:  Nie, bierzemy żywność.
2855:  Widzicie, dwie bitwy i jesteśmy już przy niedoborach żywności.
2858:  Artur Lępke, dziękuję serdecznie za trybut.
2860:  Serwus!
2861:  A, szanuję!
2862:  Szanuję!
2865:  Noki, noki, setki nup, tupiu, tup, tup, tup!
2870:  Tak!
2871:  Tutaj będziemy mieli... Okej, damy radę.
2875:  Damy radę.
2876:  Wszystko zrobione.
2877:  Chcecie szybko przejrzeć lordów i bohaterów, to można za pomocą tej zakładki, swoją drogą.
2882:  Polecam, wszystko jest ogarnięte.
2884:  Dobrze!
2887:  To wyniknie, nie jedliście żarówki, dziwi się Samuit.
2890:  Czy był już Geralt z Briwi?
2898:  Nie!
2899:  Czad...
2908:  Proszę, jakiś śmieszny prze... Potężny, potężny mag Baltazar Gelt idzie, idzie.
2919:  Pokonam, pokonam tę armię, która tutaj jest w garnizonie.
2924:  I tutaj małe szczury zaczaiły się w zasadce.
2929:  Tak, tak.
2930:  I potężny Baltazar Gelt...
2935:  Tak było?
2935:  Nie zmyślam.
2936:  Pyrrusowe zwycięstwo, my ass!
2938:  Tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu!
2944:  Sermololbul!
2946:  Tutaj, moi drodzy, mamy wszystkich ponazywanych, więc walczymy!
2952:  Niedaleko Shire było Bree.
2953:  No właśnie, no właśnie!
2960:  Seralt z Briwi.
2963:  Seralt, tak.
2965:  Niech ktoś to zapamięta.
2966:  Seralt z Briwi jest genialny.
2968:  Czy zaopatrzyłem się w herbatkę?
2970:  Tak.
2970:  Kupiłem ostatnio kilogram herbaty w Five O'Clocku.
2974:  Nie żartuję.
2978:  Bez względu na sytuację w Sri Lance, niebawem czeka nas spora podwyżka i braki.
2983:  Dajcie spokój.
2984:  Nie no, Seralt z Briwi jest doskonały.
2987:  Zaryzykujemy.
2989:  Nie, nie będziemy ryzykować.
2991:  No dobrze, tutaj są krasnoludy.
2993:  My tu śmichu-chichu, ale krasnoludy to nie jest taka... To nie jest taki łatwy przeciwnik, chociaż skaweni są idealnym akurat rozwiązaniem na... Uuu, nie mamy jednego oddziału szczuromiotów.
3007:  Przepraszam, dlaczego one nazywają się kulomioty, to są szczuromioty?
3012:  Okej.
3014:  Okej, to zrobimy tak.
3018:  Zrobimy tak.
3021:  Okej, w ten sposób, w ten sposób.
3023:  I teraz tutaj są szczurze rusznice, spacz rusznice.
3029:  I tutaj też.
3033:  Mamy za mało kapłanów niestety.
3035:  Nie jest to idealny jeszcze dumstak z Kaweni.
3039:  Kulomioty, bo miotają kulami, a nie szczurami.
3041:  To są szczuromioty.
3042:  Tak czaty ochrzciły i Krzysztof się przyzwyczaił.
3048:  Czy Ratysław Gomułka jest poprawiony na Gomułkesera?
3052:  O!
3053:  Słuszna uwaga, Kaszakaszel, słuszna uwaga.
3056:  Czy grałem w Monster Hunter World?
3057:  Za dużo polowań, jak dla mnie.
3063:  Tu by się przydało cofnąć trochę, więc wiecie co?
3069:  Zaraz wam pokażę, co zrobię.
3071:  Czy cofamy się?
3074:  Dlaczego w roku?
3076:  Dlaczego w roku?
3078:  Ser jest przecież, nie można czizować!
3080:  Można!
3081:  Tak!
3082:  Skaveni nie robią nic innego, tylko czizują.
3087:  Słynny podróżnik Wojciech Sejrowski.
3091:  Serjowski.
3094:  Weser Mir może pomóc Seraltowi z Briwi.
3098:  Oooo... Skrym rikapokrek!
3111:  To jest niebezpieczna artyleria.
3116:  Bardzo niebezpieczna artyleria, ale wiecie co jest niebezpieczniejsze?
3120:  Rzeczy, które my mamy są niebezpieczniejsze.
3125:  Zdecydowanie niebezpieczniejsze.
3128:  Okej, mam pewien pomysł.
3134:  Quick fast!
3137:  Serebrimbor!
3139:  Co jest?
3139:  Panu lewało zaklęcie.
3141:  Niedobrze.
3141:  Skampa, skampa!
3142:  Tu, tu, tu, tu, tu, tu, tu, tu, tu, tu...
3174:  Tak!
3175:  Wybuch, wybuch szczurzy!
3190:  Okej.
3193:  Nie udało się to, co planowałem, ale udadzą się inne rzeczy.
3202:  Lamembert!
3205:  W czterdziestku czekam na patch, czy zrobiłem sobie przerwę?
3207:  Nie, nie, przerwa króciutka.
3212:  Zauważcie, że krasnoludy w zasadzie same siebie niszczą, ja nic nie muszę robić.
3218:  To się nazywa skawenia taktyka.
3219:  Dobrze.
3221:  O to chodziło.
3225:  Potrzebujemy wiatrów magii.
3235:  Okej.
3238:  A, tutaj są te!
3240:  Młoty Niebios, tego nie zauważyłem.
3242:  Nie, nie, nie, nie, nie, nie, nie.
3250:  Jeszcze będzie okazja do dobrej bombki.
3254:  Czy są Tyromanci na Wiedźmińską Modłę?
3256:  Powinni być absolutnie.
3257:  Tyromancja to jest przepiękna szkoła magiczna.
3270:  Dobra.
3272:  I teraz tak.
3273:  Tu już bardzo uszkodziliśmy i organki, i całą resztę.
3277:  Poczekamy, aż się oddalą trochę gwardziści.
3280:  Wtedy pieprzniemy sil... O, o, o, o, o, o!
3284:  Tak!
3284:  Tak!
3285:  Tak!
3286:  Bum, bum!
3289:  Tak!
3290:  Dobrze!
3293:  Spaczu różnice działają, świetnie.
3296:  Teraz tak, spaczu różnice wyeliminować mi Młot Niebios.
3303:  Dobrze.
3312:  I teraz tak.
3313:  Świetnie, zostały z tyłu, bardzo dobrze.
3316:  Skaweni śpiewają szranty.
3319:  Jemyser z Wengerbergu.
3321:  Co on robi z tym dzwonem?
3324:  dzwoni na trwogę.
3325:  W ogóle, jeżeli chodzi o dzwon, to jest związana z tym bardzo piękna opowieść lore'owa, to znaczy w ten sposób powstało całe Skavenblight, to znaczy dzwonił dzwon na trwogę 13 razy i ludzie nie wiedzieli dlaczego i w momencie, w którym 13. godzina wybijała, wynurzały się Skaveny z miejsca, w którym dzisiaj jest właśnie Skavenblight, a wcześniej było coś na kształt Wenecji.
3347:  Piękne miasto w Tylei,
3352:  Tylea to jest taki odpowiednik Włoch na łapie Warhammera, coś mniej więcej w tym stylu.
3363:  Protect me!
3366:  No co tutaj widzicie, to jest podstawowa taktyka, to znaczy przyzywanie pszczurów z głębin i strzelanie do tego, co się rusza, z wszystkiego, co się da.
3375:  Ja bym miał wybór, to zostałbym spatch inżynierem czy magiem ognia.
3378:  Spatch inżynierem ze specjalnością mag ognia.
3381:  Przypominam, że spatch inżynierem teoretycznie wciąż mogę zostać, jeżeli zrobię inżynierkę na AG-ku.
3387:  Kusi, kusi!
3395:  Dobrze.
3398:  Czy gdzieś jeszcze są organki?
3400:  Tak, tutaj.
3403:  Dobra.
3404:  Teraz tak, katapulty.
3407:  Raz, dwa i trzy.
3421:  Good!
3422:  Tak!
3423:  Wakacyjne!
3424:  Mówiłem zawsze.
3424:  A wakacje, moi drodzy, się zaczynają w sierpniu dla mnie.
3436:  Dopiero dzisiaj, dosłownie, była ostatnia obrona, ale powiem Wam, że doskonale poszła.
3443:  Była broniona praca na temat Toma Moore'a, Sekrety Morza.
3446:  Nie wiem, czy jest znana na czatach ta animacja.
3448:  Bardzo dobra rzecz.
3450:  I praca, i animacja.
3452:  Praca zresztą została wyróżniona i obroniona na piąteczkę.
3456:  I druga praca była o pornografii i ecchi.
3460:  Więc równie ciekawa sprawa.
3463:  Też została obroniona na piątkę.
3465:  Więc wspaniałe rzeczy się dzisiaj działy, ale to były ostatnie obrony lipcowe, więc już oficjalnie kończy mi się rok akademicki.
3473:  Dopiero teraz, 13 lipca.
3477:  Czy dzwon robi coś bonusowego, obniża morale?
3479:  A okej, okej, o to pytacie, gameplayowo czysto.
3482:  Podwyższa dyscyplinę, co w przypadku skawenów ma marginalne znaczenie.
3486:  Skaweni mają bardzo niską dyscyplinę i podwyższanie dyscypliny jest...
3492:  Tak, Doktor Spacz Inshub Krzysztof Maj.
3495:  Tak, to byłoby najlepsze, absolutnie.
3498:  Jeśli Krzysztof zostanie inżynierem, to uciekam z tego kraju.
3502:  Tak, byłby największy dowcip z moimi zdolnościami matematycznymi.
3509:  Dobrze, odpalmy sobie jeszcze.
3512:  Wiecie, im więcej zabitych, tym więcej jedzonka.
3517:  Pyszne jedzonko.
3519:  Niam!
3521:  Dużo jedzenia.
3524:  Bardzo dużo jedzenia.
3526:  Przez przeczytanie Six of Crows po angielsku pisze Zuzza.
3529:  Teraz mam ochotę przeczytać po polsku tak dla porównania.
3531:  O!
3533:  I będziesz wtedy mogła stwierdzić, czy rzeczywiście to znaczenie jest dobre.
3535:  Ja czytałem po pol... Nie.
3537:  Tak, czytałem po polsku.
3538:  Chyba?
3540:  Któroś... Nie wiem, czy nie czytałem po polsku Cienia i Kości, a po angielsku Szóstki Wron?
3546:  Może odwrotnie?
3547:  Coś takiego.
3549:  Dobra.
3552:  Nieznaczne zwycięstwo, my ass.
3557:  Anuki nie wie, dlaczego, ale znalazł w internecie zupę serową Triss.
3561:  Niby nie lubi szczurów, a ma ser.
3564:  Może dlatego.
3568:  Serosław Spaczyński wygrał.
3570:  Wspaniała wiadomość.
3576:  Ooo.
3576:  Żarełko.
3577:  Potrzebujemy żarełko.
3578:  Tak, tak.
3579:  Blegar, żelazny młot.
3584:  Oto ciekawe.
3585:  Mamy tu mury.
3586:  Mamy mury.
3587:  Uuu.
3590:  Przyzwiemy sobie więcej zagrożenia z głębi, bo może się przydać.
3599:  Spacz inżynierem możesz zostać tutaj, jak się walniesz w obliczeniach, to eksplozja będzie większa.
3603:  W przypadku Skavenów im większa eksplozja, tym lepiej.
3607:  Skaveni mają bardzo dobrą dyscyplinę, ale to jest inny rodzaj dyscypliny.
3611:  Czy jakieś plany wakajkowe?
3612:  O, na razie nie.
3614:  Na razie nie.
3614:  Może coś we wrześniu, zobaczymy.
3616:  Na razie po tym, jak się przeprowadziłem, to dla mnie są wakacje w tej chwili, bo jestem w nowym otoczeniu, więc jestem naenergetyzowany bardzo.
3624:  To nie jest dobra wiadomość.
3625:  W innych okolicznościach żyrobombowiec to byłoby pfff.
3628:  Ale w okolicznościach oblężenia to nie jest pfff.
3635:  Działa ogniowo, dużo tego.
3638:  Ale mamy... Jest jedna rzecz, którą możemy zrobić.
3642:  Ona będzie bardzo złośliwa.
3646:  Tak.
3647:  Tutaj będziemy mieli drugą część.
3649:  Kim ustawimy tryb dystansowy, żeby uciekali.
3655:  I teraz tak, co możemy zrobić tutaj?
3661:  Zrobimy coś takiego, to znaczy ukryjemy się maksymalnie.
3667:  Dobrze.
3669:  I bierzemy maksymalnie dużo wież.
3679:  Dobrze.
3681:  Cały czas umniejszają armii, nie z naszym zwycięstwem, prawda?
3683:  To jest skandal.
3686:  Skandalf.
3690:  Zero strat, tysiąc zabitych, nieznaczne zwycięstwo.
3692:  Right.
3693:  Karsunity zostały stworzone przez Aulego, to we Władcy Pierścieni, przed pojawieniem się Dzieci Gulyvatora.
3697:  Miejące tutaj zniszczone, ale w ostatniej chwili się obudziły i zostały uśpione.
3700:  Tak było.
3702:  Szanuję za wiedzę lore'ową.
3704:  Mieszkanie w Akademiku nie jest takie złe, pisze Joanna.
3705:  Byłem akademikiem w Akademii Morskiej, muszę przyznać, że jest tu bardzo przyjemnie.
3708:  W ogóle mnie rozbawiło strasznie, bo ostatnio było info, że w Krakowie powstaje prywatny akademik.
3717:  Prywatny akademik będzie specjalnie dla studentów Krakowskiej Szkoły Wyższej Jacka Majchrowskiego, gdzie jak wiadomo uczy się o wszystkich 784 sposobach wytwarzania betonu.
3736:  Oczywiście prywatne akademie charakteryzuje się tym, że jest płatny.
