Za Sigmara! A od magii wara — BALTHASAR GELT Livestream #3
🔗 https://www.youtube.com/watch?v=tZmKi5U3UAg

3:  Witajcie.
1899:  Wyślijmy tutaj Baltazara Gelta, on sobie lepiej poradzi z tymi nietoperkami nieszczęsnymi.
1904:  Czym różni się arcymagos od maga?
1906:  Generalnie arcymagowie byli zawsze...
1911:  na czele jakiejś szkoły magicznej.
1914:  Mieli większe doświadczenie od magów.
1916:  A Magos jako taki sam jest oczywiście z uniwersum Warhammera 40.
1921:  To się wszystko wzięło chyba ze naszych streamów, gdzie roleplayowaliśmy bratem Jeremiaszem z Warhammera Mechanicusa.
1929:  Tam był Magos, Jeremiasz i chyba stąd się to wzięło.
1933:  Chaty wspaniałomyślnie stwierdziły, że ja w takim razie będę arcymagos.
1936:  Nie polemizowałem!
1939:  Manfred von Karstein nie żyje, czyli wcześniej żył.
1941:  Słuszne pytanie.
1943:  Odrodzi się.
1946:  Doriemu się podoba playlista na Spotify z Ambientem.
1950:  Bardzo się cieszę.
1952:  To jest playlista, która towarzyszy mi od kilkunastu lat w pisaniu wszystkiego, w uczeniu się.
1958:  Uspokajająca bardzo.
1961:  Też część z tych utworów migrowała do naszych Q&A-ów.
1964:  Swoją drogą, miejcie profit z tego, że przybyliście dzisiaj.
1970:  Q&A się zbliża, będzie w pierwszą niedzielę lutego.
1977:  Czytałem dziennik Krzysztofa Wargi.
1978:  Krzysztof Warga jest też strasznie wulgarnym pisarzem.
1982:  Czytałem jego powieść Aleja Niepodległości.
1985:  Zrobiłem nawet recenzję złośliwą wzdłuż Alei Niepodległości.
1989:  To jest książka o wyrywaniu dup przez cały czas.
1992:  Pisana w sposób, który... Ja myślę, że większość takich...
1999:  Jakby to ładnie ująć, patostreamerów, o, to jest dobre określenie, że większość patostreamerów w eleganczszy sposób opisuje relacje seksualne niż robi to Krzysztof Warga, tylko że Krzysztof Warga jest dziennikarzem Gazety Wyborczej, w związku z powyższym on może robić, co mu się żywnie podoba.
2013:  I tak ludzie będą to celebrować.
2016:  Dramat.
2017:  Dobra, możemy zmianą włączyć artylerię z powrotem.
2020:  I teraz tak, celujemy w największe bloby jednostek.
2028:  Więc tak, ambienty są bardzo, bardzo pomocne i bardzo przydatne, jeżeli chcemy się rzeczywiście uspokoić.
2034:  Lepiej byłoby ustawić armii na flanka, ale cała rzecz polega na tym, że my w tym momencie jesteśmy w kroku wrogu i przeciwnik nie może nas flankować.
2044:  O, tak, tak, tak, tak, tak!
2047:  Tak, to będzie piękne zaklęcie.
2049:  Oj, piękne będzie, tak.
2051:  A my się wciąż jeszcze możemy wycofać.
2054:  I to jest jeszcze piękniejsze.
2058:  Dobra, walimy czołgami w... konnicę.
2063:  Konnica jest niebezpieczna.
2067:  W sumie tylko konnica nam zagraża teraz.
2070:  Nie, nie, to ta recenzja Klaro była recenzją, którą pisałem jeszcze w czasach, kiedy pisałem recenzję książek.
2078:  Bardzo mnie rozzłościła.
2079:  Nie, jeżeli bym ja napisał recenzję książek, albo mnie ona musiała zachwycić, albo bardzo rozzłościć, jeżeli to nie była fantastyka oczywiście.
2088:  Ognia Spalarczuk ma 819 zabitych.
2091:  O, przepraszam, 835.
2095:  Nieadekwatna statystyka.
2097:  Oj, co tu się znowu dzieje?
2099:  Uratować Baltazara Gelta.
2102:  Ten jeden, jedyny moment, kiedy... Jeden, jedyny moment, kiedy nietoperze są viable.
2110:  To znaczy wtedy, kiedy steruje nimi AI.
2112:  Dobra.
2118:  Myślę, że to już niedługo potrwa.
2127:  Do kogo mam największe zarzuty?
2128:  Nie no, mam do Krzysztofa Wagio największe zarzuty, oczywiście, ponieważ mógłby pisać lepiej, prawda?
2133:  To jest prosta sprawa.
2135:  Ja zawsze bym wolał, żeby ludzie pisali lepiej niż gorzej.
2140:  No.
2149:  No właśnie, właśnie, właśnie, właśnie.
2151:  Wystarczy, że jesteśmy... Zaczniemy strzelać w bok i już mogą walnąć w nasze jednostki.
2159:  Nasza własna artyleria, dlatego opłaca się je wycofać właśnie.
2164:  Póki strzelaliśmy na wprost, było wszystko w porządku.
2167:  Okej, to już jest końcówka.
2172:  Natręłem czaty.
2183:  Heksy Agnieszki szpili?
2184:  Nie czytałem Samaelu.
2190:  xSkyer przychodzi ze streamu na kółowego bełkotu.
2193:  Czy jestem gnuśny, bo wolę magów od debunkowania Jerzego Zięby?
2196:  Nie jesteś gnuśny, rozumiem cię w pełni.
2198:  Mnie coś takiego by tak strasznie zdenerwowało, że autentycznie podziwiam Dawida, że mu się chce.
2204:  Nieznaczne zwycięstwo, my ass.
2209:  Baba Jaga pisze, że dziennikarze z jej doświadczenia są zboczonymi polemieńcami, łagodniej rzecz ujmując.
2213:  No najgorsze z tym wszystkim też jest taka atmosfera przyzwolenia, prawda?
2215:  Że jak ktoś jest celebrytą, jak ktoś jest na świeczniku, pisze dla lewicowej gazety albo jest lewicowym pisarzem, to mu więcej wolno.
2223:  I żeby od razu dać przykład...
2224:  Niestety, przypomniałem sobie właśnie, jak przeglądałem moje kombatanckie wpisy ze studiów, miałem taką fantazję, jak wracałem pociągiem dzisiaj, nie miałem co robić, bo oczywiście nie było internetu i znalazłem swój wypis czasu, kiedy Janusza Rudnickiego broniła Kazimiera Szczuka i Kazimiera Szczuka powiedziała, że Januszowi Rudnickiemu wolno obrzucać kurwami kobiety, bo on jest nasz i on tak żartuje.
2251:  Powiedziała polska feministka.
2253:  Jemu wolno tak, bo on jest, bo on jest, on jest pisarzem wybijnym, w sensie zdaję sprawę z tego, no to mówi ironicznie.
2258:  Ale jest tak, piękna hipokryzja, go tak uwielbiam.
2259:  Yyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
2269:  to według mnie jest najpotężniejszy jako bohater na polu bitwy z całego Warhammera.
2273:  Lorowo bohaterem był Snitch, bo on był nie lordem, tak jak w Warhammerze Total War, tylko był bohaterem właśnie, asasynem.
2283:  Natomiast w samym Warhammerze wydaje mi się tym Total War, jeżeli chodzi o bohatera, no to na pewno Handmaiden, czyli przyboczna królowej z wysokich elfów, jest świetnym bohaterem absolutnie.
2298:  I kapłan zarazy z Kawenów, bezdyskusyjnie.
2303:  Ojciec Rydzykulus?
2305:  Rydzykulus mi się strasznie podoba, mi się kojarzy z Ridikulus.
2309:  Bardzo dobrze.
2311:  Frater nazwiemy go.
2314:  Rydzykulus.
2315:  Piękne.
2321:  Czy widziałem przygody Merlina?
2322:  Tak.
2323:  I wciąż uważam, że są lepsze od Wiedźmina.
2332:  Kiedy zrobię analizę wytworów *** na lewie, żebym mógł zrobić dużo klipów z rantami, dopituje się Kamil.
2338:  Nie sądzę, żebym musiał, żebym... Dobrym spożytkowaniem mojego potencjału intelektualnego i sił twórczych było analizowanie tak prostych, prostackich rzeczy.
2353:  Czy widziałem trailer Seven Deadly Sins Origin?
2355:  Nie, nie widziałem jeszcze w ogóle Seven Deadly Sins jako takiego, więc nie interesowałem się jeszcze nowościami w tym uniwersum.
2364:  Czy będzie norska pod Tinta?
2367:  Norską się strasznie ciężko gra na poziomie legendarnym, szczerze powiedziawszy bym odradzał w ogóle, ale możemy sobie zrobić na sam koniec, tak wiecie, żeby było takie, to jest dobry pomysł, to jest dobry pomysł Lord Sif, podoba mi się, bo żebyśmy mieli takie ładne wprowadzenie do Warhammera III, umówimy się, że ostatni stream z Warhammera II to będzie Norska, ale zagramy nie trolem, tylko zagramy Wulfrikiem.
2396:  Dobra.
2398:  To jest, nawiasem mówiąc, też potężny bohater.
2401:  Gorycz!
2402:  Potworna krzepa mutanta i instynkt wojownika czynią z Gorycza jeden z najbardziej udanych eksperymentów, jakie kiedykolwiek wynuczyły się z laboratoriów piekielnej otchłani, czyli tego siedliszcza skawenów, które się znajduje w tym miejscu, kranu Mulder, specjalizującego się w mutacjach.
2418:  Czy ja dobrze widzę, że wąpierze mają już tylko jedną osadę?
2422:  Nie, mają trzy osady.
2425:  Ale wiecie co, nie będzie głupie, chyba, jak zajmiemy Kapelburg.
2430:  Czy będzie głupie?
2431:  Nic nam to nie da.
2432:  To jest pomniejsza osada.
2435:  A tu wciąż jest jeszcze, chyba, gdzieś... Dobra, jest klan Molder, ale nie ma... Trot!
2447:  Trot!
2451:  Co sądzę o fełdydulkę Gombrowicza?
2454:  Wiecie co?
2456:  Jeżeli chodzi o Witolda Gombrowicza, mam dla was jedną anegdotkę.
2461:  Mianowicie myślę, że bardzo dużo mówi o Witoldzie Gombrowiczu jako pisarzu.
2465:  Jego świadectwo z gimnazjum bodajże.
2469:  Miał celujący z języka polskiego i dostateczny z higieny.
2478:  Czy my chcemy?
2479:  Nie, nie chcemy.
2481:  Czy tego chcemy?
2483:  Tak, globalny werbunek chcemy, ale to jest bardzo drogie, więc tego nie chcemy.
2488:  Fort Oberstier, dobrze, tutaj potrzebujemy bezwzględnie wzrostu i pieniążków, tak jest.
2509:  Co my teraz powinniśmy zrobić?
2513:  Dobra, Helman Gorst jest tak czy siak do wyeliminowania, więc musimy się nim zająć.
2520:  Dobra.
2522:  Weźmy pieniądze.
2525:  I...
2534:  O!
2535:  To jest mechanika, którą mogę wam od razu teraz pokazać.
2538:  Mianowicie zwiększamy w ten sposób wierność frakcji w Imperium.
2543:  Możemy i tak ją później skonfederować, a jeżeli to jest jedna tylko osada, to my byśmy jej nie utrzymali przy tym poziomie spaczenia wampirycznego wszędzie.
2551:  I do tego wszystkiego dostajemy właśnie ten autorytet imperialny, co się bardzo przydaje.
2557:  I rozwiązuje to nam nasz problem na północnej flance i możemy się przenieść
2564:  do Nordland, myślę, i wyeliminować wampiry raz, a dobrze.
2569:  Czy to nie brzmi, moi drodzy, jak plan?
2573:  Czy to nie brzmi jak plan?
2577:  Co sądzę o tym, że Papa Nurgle będzie robił to, co zawsze uwielbia Mikołajem w Wiedźminie i Dark Souls, czyli ble, w jedną i drugą stroną.
2584:  Tak, to będzie straszne, ale i tak zagramy Nurglem i to chyba w czwartej albo czwartej kolejności.
2590:  Czy uważam, że coraz większa liczba odcinków Wiedźmina Netflixowego to jest średnia jakość i może zaszkodzić gromu CDP?
2596:  Nie sądzę.
2596:  Jeżeli Wiedźmin czwarty będzie dobry, a on powinien być dobry, jeżeli w CDP zachowali on jeszcze resztki zdrowego rozsądku, to nic nie zaszkodzi temu raczej.
2607:  Maga Bursztyn nazwać myszowór?
2609:  Dobrze.
2610:  Nie ma problemu.
2611:  Nie ma problemu.
2612:  Nie ma problemu.
2613:  Może być i myszowór.
2615:  Bardzo mi się, bardzo mi się podoba.
2617:  Pasuje.
2619:  Wygląda tak.
2620:  Zgadza się.
2624:  Inkwizytor wybijający wampiry, aż mi zrobiłeś chętkę do ponownego ogrania Legacy of Kain.
2628:  O, to było dobre.
2630:  Stare, dobre czasy.
2631:  Oczywiście, że zostaliśmy zarażeni.
2633:  Naturalnie, że zostaliśmy zarażeni.
2635:  Ciekawy jestem, jakie gra nam daje szansę w tym starciu.
2640:  Bardzo niewielkie.
2644:  A wbrew pozorom...
2646:  To jest do zrobienia.
2647:  Jedyny problem... To jest duży problem.
2652:  Tak, to jest duży problem.
2655:  Potrzebujemy kogoś zatem.
2663:  Co to była za ocena?
2664:  Ocena z higieny?
2665:  Wiecie co, zawsze były jakieś dziwne oceny w szkołach na przestrzeni dziejów.
2671:  Oczywiście to był mój żartobliwy sposób na to, żeby powiedzieć Wam, że uważam, że Gombrowicz to nie jest najwybitniejszy pisarz.
2680:  To jest człowiek, którego przeczytać całą książkę można jednym zdaniem streścić.
2686:  W Ferdydurkę, że jest na liście lektur szkolnych jest dla mnie niezrozumiałe po pierwsze, bo to jest dziwaczna powieść, a po drugie jedyna wartość tkwi w tym, że ona krytykuje listy lektur w szkole i interpretacje w taki sposób, w jaki jest interpretowana Ferdydurkę, co wywołuje absurdy i ironię, więc mam z tym problem duży.
2702:  A ja jeszcze czytałem inne rzeczy Gombrowicza, jak na przykład Transatlantyk i szczerze myślę sobie, że kończący Transatlantyk, pojazd po gejach w roli klubu kawalerów Ostrogi i nabijanie się z tego, że jest eksanalny,
2715:  No, wiecie, nie wydaje mi się, żeby to było jakieś szczególnie ambitne zajęcie dla ludzi, którzy się mienią erudytami, ale niestety albo oni nie rozumieją, o co chodzi w tych powieściach, co jest możliwe, albo tak strasznie się snobują, że nawet są w stanie przehandlować swoje nieliczne wartości na to, żeby tę książkę mieć jednak dalej na piedestale.
2739:  Czy widziałem, że w Rossmanie pojawiły się skarpety i wiamniki?
2742:  Oczywiście zostanę o tym poinformowany niezwłocznie w Holistycznej Agencji Eskapistycznej, link w opisie.
2746:  Za chwilę ktoś, kto będzie oglądał nasze streamy, pomyśli, że Holistyczna Agencja Eskapistyczna, link w opisie, to jest nazwa Holistycznej Agencji Eskapistycznej, a tak nie jest.
2757:  Nie porzucać pomysłów Czarnkowi.
2758:  Pamiętajcie, że Czarnek to jest czubek góry lodowej.
2761:  On przeminie, a patologię w szkole nie przeminął.
2764:  Zawsze to będę powtarzał.
2766:  spadki akcji Netflixa, 25%, a skąd to się stało, Freedom Sixties, jak nie widziałem.
2771:  Człowiek pyta, jak wyglądały u mnie zajęcia z teorii literatury.
2773:  U mnie to głównie omawianie artykułów i tekstów, to ciężko coś zrozumieć przez słownictwa, prowadzący nie omawia tego za dobrze.
2779:  Dokładnie tak samo to wyglądało i ratowało to bardzo to, że na Wydziale Polonistyki UJ miałem jednego, znaczy miałem kilku dobrych wykładowców, takich naprawdę dobrych, szczerze mówiąc, ale jednym z najlepszych była profesora Anna Burzyńska i jej wykłady były po prostu wspaniałe.
2793:  I to mnie ratowało, natomiast ćwiczenia były tragiczne.
2796:  Ja uważam, że ćwiczenia powinny wyglądać w ten sposób, że po prostu właśnie się uczymy czytać te teksty, żeby nie były niezrozumiałe, prawda?
2805:  Co potrzebujemy więcej?
2806:  Middelland możemy tracić, więc Sterland.
2811:  Popieramy Sterland.
2814:  Czarnek jest jak O'Brien, może przeminąć, a Patria przetrwa.
2818:  I jej ład, tak.
2820:  Aaa, te akcje Netflixa są z powodu... Myślicie, że to jest z powodu adaptacji Wiedźmina?
2825:  Nie sądzę, bo oni mają dość dobre wyniki oglądalności, co by nie mówić o tym.
2834:  Nie wiem jak wam, ale bardzo mi się nie podoba fakt... Dwa fakty mi się nie podobały, wiecie?
2840:  Po pierwsze, nie podoba mi się ten fakt.
2842:  To znaczy, bardzo mi się nie podoba, że nasz bohater ma połowę zdrowia.
2847:  Trzeba to niezwłocznie zmienić.
2852:  O, teraz mi się to znacznie bardziej podoba.
2856:  Druga rzecz, którą zrobimy, to skorzystamy w ostatnie chwile, kiedy jeszcze jesteśmy w stanie z tego korzystać, bo zdaje się, że w Warhammerze III jest to już zaadresowane.
2867:  Jak większość, niestety, wspaniałych serowych mechanik, co mnie napawa ubolewaniem.
2876:  Legacy of Kain bardzo dawno było grane, Aleksandro, bardzo dawno.
2879:  To jest tak dawno jak, nie wiem, seria Commandos albo Hitmany, jedne z pierwszych.
2886:  Więc podobało się, ale wiele nie powiem Wam o tym, bo już nie pamiętam, niestety.
2892:  Wychodzę z prawy.
2896:  Nie udaje mi się nie tracić wszystkich punktów ruchu, jak tak można?
2902:  Bordowa Pomalnicza pisze, że jak przerabialiśmy Ferdydurkę, koleżanka powiedziała wprost nauczycielce, że to jest bezsensu, a ona powiedziała, że takie miało być.
2908:  W takim razie pojawia się drugie pytanie, pomocnicze.
2911:  To w takim razie po co to czytamy, nie?
2913:  I wiecie jaka jest odpowiedź na to pytanie?
2914:  I am ready.
2914:  Are you?
2917:  Bo tak jest w kanonie.
2919:  I w podstawie programowej... Przepraszam.
2921:  W podstawie programowej... Eee...
2929:  Nie służę nikomu.
2930:  W końcu nasza podróż dobiegnie końca.
2935:  Tylko kończy się ruch naszego maga, niedobrze.
2937:  Przejdź do mnie!
2939:  Wody płyną mocno!
2943:  Witamy na czatach, jakiekolwiek kłopotliwe, pisze Mateusz, mogą być implikacje książek Gomrowicza, to mi się czytały dobrze i surrealistyczny humor jest świetny.
2951:  Jak ci to pasuje, to super, nie?
2952:  Ja tylko zawsze z tego, co wiem i z tego, co rozumiem, jedyny argument na rzecz istnienia list lektur jest taki, że są tam jakieś wartości, które ktoś chce przekazywać.
2962:  Jeżeli ktoś lubi absurdalnych humor, to ja szczerze powiedziawszy wolę Trzech Panów w łódce linicząc psa, na przykład.
2970:  Albo wolę Klub Pikwika, Charlesa Dickensa.
2973:  Jeszcze starsze, więc wiecie, bardziej sztuka.
2978:  Tak niewiele brakuje.
2981:  Tak niewiele brakuje.
2985:  Musicie mi to wybaczyć.
2989:  Musicie mi to wybaczyć, absolutnie.
2992:  Przecież musimy tam dotrzeć w tej turze.
2999:  Sztuka pierdzenia to jest w ogóle sztuka sztuk.
3003:  Najpiękniejsza książka, jaką czytałem w życiu.
3006:  Uuu, możemy mieć problem.
3009:  Tyle, tyle, tyle starań na nic.
3012:  A, bo tu jest cholerna rzeczułka.
3015:  Teraz to zauważyłem.
3016:  Jak jest rzeka, to zawsze tracimy większość punktów ruchu.
3019:  Niestety.
3020:  Dobra.
3021:  Co tu możemy zrobić?
3022:  Dobrze, zbudujmy już ten zamek w Anrojkę, bo będziemy mieli problem z tym.
3027:  W Zawastrze będzie bunt, nie dziwi mnie to.
3030:  Tutaj wzrost i pieniążki, czyli to.
3040:  Witamy fantastyczne książki na czatach.
3042:  Jaka jest ulubiona rasa psów po jamnikach?
3044:  Nie ma.
3046:  Jamniki zawsze.
3052:  Nie byłem ministrantem, nie udzielałem się w tego rodzaju rzeczach nigdy.
3059:  Podobno Netflixowi spada przyrost nowych subskrybentów, pisze, zdarza mi się, a propos tego, że mamy problemy związane z akcjami.
3067:  Nordland chce podpisać pokój, no bardzo dobrze.
3071:  Nie chcemy kłócić się z imperialnymi, absolutnie nie.
3075:  Witamy Errorban.
3077:  Jeszcze trochę sera, bo mi brakuje do kanapki.
3084:  O nie!
3085:  Możemy to zrobić.
3088:  Możemy to zrobić.
3092:  O nie!
3094:  Tarael rozlał szklankę z piciem na biurko, wytarł, ale nagle półklawiatury nie działa.
3099:  O nie!
3101:  Taraelu, najwyższe wyrazy współczucia.
3104:  Ale z drugiej strony pomyśl tak, że to jest pretekst do zakupu nowej klawiatury, a zawsze dobry jest pretekst do zakupu sprzętu elektronicznego.
