🔴 Ostatnia ekspedycja Yuan-bo — WARHAMMER 3 Yuan-bo #5
🔗 https://www.youtube.com/watch?v=o1FAr7-B3Fc

11:  muzyka muzyka muzyka
2031:  Bo brzmi jak sól, a sól jest do jedzenia?
2035:  Czy ja dobrze kombinuję?
2036:  Czym jest solanka?
2041:  Jak tutaj sytuacja z tymi armiami?
2043:  Czy myśmy już zakończyli przegląd armii, czy jeszcze nie?
2046:  Chyba jeszcze nie.
2048:  TENPU!
2052:  A, okej.
2053:  Tu jest jeszcze jakaś armia.
2056:  Czy my możemy ją gdzieś przekierować?
2058:  Nie, niech ona tutaj zostanie na wszelki wypadek.
2060:  Może tutaj popłynąć.
2065:  Niech zwiedza, niech zwiedza, niech zdobywa doświadczenie.
2071:  To jest nam już niepotrzebne do niczego.
2076:  Have we displeased?
2077:  Wiem, bro.
2078:  W solance się kąpie kurczaka.
2080:  Jest to słona woda.
2080:  Nie poleca, Ewa, jeść solanki.
2083:  To słusznie, że to mówisz.
2085:  Bo ja jestem dość głodny.
2088:  Nie dzisiaj, ale w ogóle.
2090:  Głód to jest mój stan permanentny.
2093:  Potrzebujemy jakiejś lepszej armii w tym miejscu, wiecie?
2097:  Zdecydowanie lepszej armii.
2101:  O, niebiański lew chociażby, dobrze.
2106:  Tu jest okej wszystko.
2108:  Zasadzimy się w zasadce?
2110:  Dobrze.
2111:  Czy możemy jakieś pakty zawrzeć?
2114:  Wyznawcy Nagasha?
2116:  Nie.
2119:  Kuron chce z nami paktować.
2122:  Pakt o nieagresji.
2124:  Wyskakujcie z gotowizny.
2125:  Doskonale.
2127:  Żebyśmy stracili wszystkie pieniądze praktycznie.
2129:  Kto jeszcze chce?
2130:  Ostenmark chce z nami paktować.
2131:  Wyskakujcie z pieniędzy.
2133:  Doskonale.
2135:  Kto jeszcze chce z nami paktować?
2137:  Las Lorelon.
2139:  Paktując z Bretonią, my jej też chcemy.
2143:  Dawajcie pieniądze, głupie elfy.
2145:  Solanka jest bardziej do kąpieli.
2148:  Rozumiem.
2148:  Czyli to jest po prostu woda z solą.
2152:  Euforyczne ekscesy?
2153:  Jakim cudem euforyczne ekscesy chcą z nami paktować?
2156:  Czy ja wyglądam jak ktoś, kto potrzebuje euforycznych ekscesów?
2160:  Tak.
2160:  Nie?
2161:  Nie wiem?
2163:  Nie, więcej nie.
2166:  My master will return, nie inaczej.
2171:  Kuron chce paktować o Kuroniówkę.
2173:  Ja zawsze frakcję Kuron czytam Kurwon, ponieważ to jest najczęściej zdradzająca frakcja.
2179:  Różnego rodzaju pakt, autentycznie.
2181:  Tyle razy, ile wypowiedziało mi Kuron pakty, nie macie pojęcia.
2186:  Obrzydliwstwo i paskudstwo.
2188:  Ostatnio sobie grałem spokojną kampanię imperialną i nagle Kurwon mnie zaatakowało.
2193:  Niech się hendożą.
2194:  Skandal absolutny.
2195:  Krzysztof nigdy nie był w termach?
2197:  Nie.
2198:  Ja mam ten problem, że przez astmę wysiłkową duszę się w... jak jest dużo takiej pary wodnej, wiecie?
2204:  Więc dlatego sauna też nie dla mnie.
2206:  No czym ja się jeszcze nie poruszyłem niby?
2219:  Rest.
2221:  You have journeyed, huh?
2223:  Którą frakcję chaosu najbardziej lubię?
2225:  Chyba Korna.
2227:  Ale na równi z Cinchem.
2231:  Dlaczego mam dołączyć do wojny przeciwko Iwres?
2234:  Pojebało w życiu.
2237:  Ulubiony ser ratownika?
2239:  Topiony.
2239:  Aaa!
2242:  Tak!
2243:  Jest mi ser!
2244:  Dobrze!
2246:  Shugania to byli czarodzieje kitajscy, w których żyłach płynęła smocza krew, czyli ogrol.
2250:  Dzięki niej byli w stanie używać magii Yin i Yang, które są połączeniem czterech wiatrów magii bez korupcji.
2254:  I nie mamy wciąż jeszcze czarodziejów kitajskich, wyjąwszy lordów.
2259:  Nie mamy bohatera czarodzieja kitajskiego.
2260:  Ciekaw jestem, czy to zostanie w jakiś sposób naprawione w najbliższym czasie, ponieważ podobno ma być nowy lord dla Kitaju w kolejnych dodatkach.
2268:  Więc nie mogę się doczekać, bo Kitaj to jest w tym momencie chyba moja ulubiona frakcja ludzka.
2273:  Jamnistraw, podobno, ma mieć tutaj rebelię.
2280:  Ciekawy jestem, czy zadziałał już mod, który ja mam.
2284:  Eee, co działało?
2285:  Wgrałem sobie, moi drodzy, jeden mod, mianowicie mod się nazywa, czy ja mogę to pokazać jakoś, czy nie bardzo, nie mogę.
2292:  Mod się nazywa lepsze garnizony, czy coś w tym stylu i teraz każdy budynek wojskowy daje konkretniejsze garnizony, dzięki czemu nie trzeba tutaj wszędzie się przejmować tym, co się dzieje, ale i tak sobie tutaj zrekrutujemy jakiegoś bohatera.
2305:  Uuu!
2310:  Miao Ying, sama Miao Ying, aura majestatu.
2314:  Lubię majestat.
2316:  Wzmocniony bastion, już nam jest niepotrzebny.
2319:  Stosunki dyplomatyczne z Wielkim Kitajem bardzo są potrzebne.
2323:  Obrona w zwarciu podczas walki z chaosem norską.
2328:  Imponujący zasięg.
2329:  That's what he said.
2331:  I ogień ciągły.
2333:  Jak ja lubię Miao Ying.
2334:  Orko burzy.
2336:  Miao Ying mają jeszcze leczonko.
2337:  Dobra wiadomość.
2340:  Czynimy ją potężną, czynimy ją bardzo potężną, ale też bez przesady, ponieważ musimy dać pewne celowanie dla dumstaku, który będzie złożony z smoczych niebiańskich kuszników lub niebiańskich smoczych kuszników.
2354:  Skoro już mamy ten dumstak, to co jest potrzebne dalej?
2357:  Amunicja dla flar ognistego deszczu jak najbardziej.
2363:  Zbiórunia, szybkie ręce, no ba, jednomyślna szarża, odporność fizyczna dla nefrytowych kolosów, to może być dobre, ale to zobaczymy później.
2375:  Na razie to, to, to, to, Jezus już nam kończył się, niestety.
2384:  Hmm, pewny cios musimy też mieć.
2387:  Uspokajająca obecność na pewno.
2390:  Żarliwość, inspirujący werbunek.
2391:  Weźmy ten werbunek.
2392:  Zawsze... Okej, tyle.
2397:  Pozdrowienia z Budapesztu od PB1990.
2400:  Dziękuję i pozdrawiam Budapeszt.
2403:  Jednym z głównych bohaterów Nipponu jest Sanyo Kawasaki, który ma wiernego sługę, Nissana.
2409:  Wiedziałem to.
2411:  Black Cat aspiruje do rangi lormistrza.
2414:  Jak to możliwe, że Warhammer Fantasy to stary świat Warhammera czterdziestki?
2417:  Była taka teoria fanowska, głównie wiecie dlaczego?
2420:  Z tego względu, że i w tym jednym i w drugim uniwersum są te same bóstwa chaosyckie i w jednym i w drugim są The Old Ones, powiedzmy tutaj są The Old Ones, tam znani są pod inną nazwę, już nawet nie pamiętam w sumie.
2432:  ale bardzo podobnie i to jest prastara rasa, która była w stanie kontrolować w tym przypadku cały świat, tam całą galaktykę.
2439:  No i jeżeli chodzi o Warhammera Fantasy, wiemy tyle, że oni się w którymś momencie wycofali z tego świata, więc jedna z teorii była taka, że w którymś momencie te światy były ze sobą połączone na tyle, żeby można było się na przykład między nimi przenosić, natomiast Games Workshop nigdy tego nie kanonizowało, nigdy nie potwierdziło prawdziwości tego twierdzenia, to jest na razie cały czas teoria fanowska.
2459:  No moi drodzy, tutaj jest szybko palni błota.
2461:  Bardzo dobrze, potrzebujemy bardzo błota.
2465:  Chociaż nigdy nie miałem kąpieli błotnej.
2470:  Krzysztof, nie grasz z Staneszem, uspokój się.
2472:  Jak ja zagram z Staneszem, moi drodzy, to dopiero się będą działy straszne rzeczy.
2477:  Okej.
2477:  Tutaj jeszcze wciąż nie mamy równowagi, to mnie martwi.
2482:  Mnie bardzo martwi.
2484:  Wyciepmy to w takim razie, bo równowaga jest na rzecz Yin.
2490:  Ja się strasznie mylę z tą równowagą bez przerwy, to jest bardzo irytujące.
2497:  I stand ready.
2498:  Dobrze.
2499:  That's what he said.
2501:  Czy Warhammer 40 to nie jest po prostu inny setting?
2503:  Po prostu tak, natomiast fani lubią cnuć teorie fanowskie, a ja bardzo lubię tym teoriom się przysłuchiwać, ponieważ uważam, że bardzo często są one wartościowsze od tego, co nam finalnie daje się w ramach różnego rodzaju rozszerzeń oficjalnych.
2520:  Dragon-Blooded Sugar Gun, idziemy.
2523:  Ktoś tu jeszcze gdzieś rekrutował coś, nie pamiętam.
2525:  Już wiem, Miao Ying ma rekrutować.
2527:  Więc Miao Ying będzie rekrutowała swój Doomstack Kuszników.
2530:  Potrzebujemy, moi drodzy, do tego tak, na pewno cztery flary ognistego deszczu dla artylerii.
2538:  I cztery oddziały kuszników, to się strasznie długo będzie rekrutowało.
2541:  Czy gdzieś tutaj mamy jakiegoś bohatera radosnego?
2545:  Rzewawy.
2547:  Cholernik.
2547:  Podobno astromancer ma... Ja też zmiany, moi drodzy.
2550:  Tak.
2551:  Ma wielkiego księżycowego ptaka.
2555:  Nie.
2556:  I ten wielki księżycowy ptak jest lepszy niż kompas Wuxin.
2560:  W związku z powyższym od razu ekspediujemy go na Wielkim Ptaszorze.
2566:  To oznacza, że wreszcie będzie można wykorzystywać Astromancera, tak jak wszystkich magów praktycznie w tej grze, do harrasowania mianowicie wroga z góry i to jest wspaniałość.
2575:  Bardzo się cieszę, że to zrobiono.
2578:  Jeszcze Piolon Ura.
2579:  No, ona się nam przyda, ta Klątwa Nocnego Wiatru, bierzemy całą magię dostępną.
2583:  Good.
2583:  No!
2584:  I to rozumiem.
2588:  Historia fantasy czterdziestki to historia tego, że powstało czterdziestka i się sprzedawało, więc zaorali paździerzem fantasiaka, a po latach uznali, że zrobią smutną mieszankę i zejdą w Sigmar.
2596:  Tak, to jest taka pozalorowa historia, jest to prawda.
2600:  Gdzie jest jakiś pobliski alchemik?
2604:  Chociaż ja w sumie tych alchemików nie lubię.
2607:  Darujmy sobie alchemików.
2609:  Weźmiemy sobie tego Mistrza Wrót.
2610:  O, z Sausage Grodu.
2612:  Jak duży jest ten ptak?
2614:  Epicki.
2616:  Patrzcie.
2617:  Patrzcie, jaki jest wielki.
2618:  Jest prawie tak olbrzymi, jak ten Ziggurat.
2621:  Wspaniałość.
2623:  Pragnę tylko przypomnieć, że w starym lore fantasy elfy w lesie znalazły srebrnego rycerza, który puszczał magię, pociski z ręki, był magiem, miał halabardę i nagle zniknął, pisze Caldiland.
2631:  Ja bardzo też lubię historię tego miejsca, to znaczy Doliny Gein, gdzie jest, czy jakkolwiek ją się czyta, gean bardziej, w której to rezydowała zawsze...
2643:  Alariel the Radiant.
2644:  I Alariel the Radiant miała sojusz z Tyrionem, który tutaj jest królem Feniksem.
2649:  I Alariel również paktowała właśnie z obleśnymi, przepraszam, z leśnymi elfami.
2653:  Miała zawsze z nimi dobre stosunki.
2655:  Nie ma to jak mieć dobre stosunki z elfem obleśnym.
2658:  Przydupa z Miaowing sobie tutaj zaparkuje.
2661:  Jest pięknie.
2661:  Erect a shrine.
2662:  Dokona erekcji wielkiego ołtarza.
2666:  Znakomicie.
2666:  A tutaj będziemy rekrutować sobie cały czas rzeczone jednostki.
2670:  Chyba tyle wystarczy.
2672:  Dobrze.
2674:  I budować będziemy naszą potęgę w ten sposób.
2677:  Za darmo.
2678:  To jest najlepiej.
2679:  I tutaj będziemy mieć trzeciego lorda do budowania naszej potęgi.
2684:  Niebiański generał, lord dostojny.
2686:  Czy niebiański generał został wprowadzony teraz?
2689:  Nie wydaje mi się.
2692:  Teraz tak, nigdy nie wiem, który to jest.
2693:  Bystry, mądry, wyszkona...
2700:  Oczywiście, że wybrałem złego.
2702:  No przecież szlak mnie jasny trafi.
2705:  Nie Yin, tylko Yang.
2707:  Są lepsze.
2710:  Yang.
2713:  No dobra, weźmy biurokratę.
2714:  Whatever.
2714:  Żoliwy inwigilator.
2716:  Spaczenie.
2716:  Przychody z budynku.
2717:  Dobrze, to weźmiemy.
2719:  I tutaj też rekrutujemy ich.
2720:  Tyle, ile się da.
2722:  Nowe jednostki.
2723:  Służby sprawdzone.
2723:  Właśnie B będziemy sprawdzać, jak tylko znajdziemy kogoś, kogo możemy zabić.
2728:  Tutaj się pojawia...
2732:  Krasnoludy Chaosu zostały wyeliminowane, a my jesteśmy z nimi... Nie, to nie były Krasnoludy Chaosu.
2745:  Ptaszory jeszcze trzy tury będą się rekrutować.
2749:  Okej.
2751:  Zasadzimy się w zasadce Yuan Bowem w takim razie.
2755:  To nam pozostaje.
2758:  O, dobra.
2759:  Czy mod na większe garnizony zwiększa także garnizony AI?
2761:  Tak, i są ciekawsze oblężenia, Łukaszu, dzięki temu.
2764:  Ja nie jestem w stanie wytrzymać garnizonów, które są normalnie.
2767:  Teraz wam pokażę, jak wygląda porządny garnizon razem z tym modem.
2771:  Weźmy sobie Nangau.
2773:  czyli miejsce, które lorowo powinno być przepotężne.
2776:  I ten garnizon wreszcie jest potężny.
2778:  Niebiańska Smocza Straż, nefrytowi wojownicy, kusznicy nefrytowi, następnie artylerzyści żurawia, więcej kuszników, artyleria żelaznej nawałnicy i flara ognistego deszczu.
2789:  No i to rozumiem.
2792:  Pluję na Nintendo.
2793:  Tyle gierek, pisze Łukasz G., a prawie nic po polsku, taki szlachetny język niby.
2796:  Ahaha, ja dlatego właśnie nie lubię, moi drodzy, całego środowiska konsolowego, niech się hendożą.
2803:  Nie znoszę ekskluzjów, w związku z powyższym Nintendo to mnie doprowadza do szału w szczególności.
2809:  Chyba tyle.
2811:  Jeszcze mamy jakieś rzeczy.
2812:  Ulepszona hodowla.
2813:  Bierzemy ulepszoną hodowlę.
2814:  Albo może nie, nie, nie, nie, uzbrojenie podniebnej dżonki.
2817:  Dżonki muszą dżonkować.
2820:  Znani czarodzieje katajscy to astromanci władający wiatrem, azyr, i alchemicy władający szamon.
2826:  To oni stworzyli wszystkie konstrukty, jakie trakotowało armię.
2828:  Nie widziałem tego jogla, ale proszę bardzo.
2830:  Artylerzyści żurawia puszczają żurawia.
2833:  Tak.
2835:  Zapuszczają żurawia albo puszczają pawia.
2837:  Mój kolega kiedyś zrobił sobie takie zdjęcie z pawem i podpisem ładnego pawia wypuściłem.
2843:  Pytanie do znawców TOTA Warhammer 3, pisze Westrongas Lapaz.
2846:  Gra CA.
2846:  Czy można się spodziewać DLC nowych frakcji?
2848:  Tak.
2848:  Czy obecna gra zawiera wszystkie możliwe frakcje Warhammera?
2850:  Nie.
2851:  Chodzą słuchy, ale to są plotki, że ma być wprowadzona Arabia, o którą fani proszą już nie wiem ile.
2863:  Ten pół.
2864:  Wróg nie dostrzegł twojej zasadzki.
2867:  Wróg głupi.
2875:  Dostrzec Zasadzka Ludziaki.
2876:  Dostrzec Zasadzka Ludziaki.
2878:  Dostrzec Zasadzka Ludziaki.
2879:  Dostrzec Zasadzka Ludziaki.
2879:  Dostrzec Zasadzka Ludziaki.
2898:  O Boże, jakie... To będzie tak nieprzyjemne.
2901:  Jest mi tak wstyd z tego powodu, co zrobię.
2905:  Jest mi tak niewypowiedzianie wstyd.
2909:  Nie powinienem tego robić.
2911:  Absolutnie nie powinienem tego robić.
2912:  To jest krzywdzenie wrogów.
2915:  Nie wolno być takim wobec naszych wrogów.
2917:  Absolutnie nie wolno.
2921:  Dżonkująca dżonka dżonkuje tutaj.
2923:  Doskonale.
2925:  I jeśli chodzi o
2928:  Kolosy.
2929:  Naprawdę się tak ustawiły, świetnie.
2932:  To wyślemy je.
2934:  Już wiem, co zrobimy.
2936:  Wyślemy kolosy, wszystkie, naraz na artylerię.
2940:  Albo nie na artylerię, wiem, lepiej, lepiej, lepiej, lepiej.
2942:  Oni są niebezpieczni, żelazne smoki z torpedami.
2945:  Więc część pójdzie na artylerię, a część na żelazne smoki.
2948:  Dobra, czyli to jest grupka, która idzie na żelazne smoki.
2953:  Jeszcze raz.
2957:  Dobra.
2958:  A ta idzie na artylerię.
2962:  Konwencja genewska zakazuje tortur.
2964:  Jak to dobrze, że w tym świecie nie obowiązuje.
2966:  Jak to dobrze.
2967:  Paweł Świniarski wita wszystkich w to piękne, powolne sobotnie popołudnie.
2970:  Absolutnie.
2970:  On jest wolny w tym dobrym słowa znaczeniu.
2974:  Tak jest.
2977:  Good.
2978:  Skup magię.
2983:  Najważniejsze, że Lionel Johnson, Prymarcha Mrocznych Aniołów, powrócił.
2987:  W ogóle są piękne, ja nie mogę się doczekać, aż wreszcie ten piękny świat, czyli Warhammer 40, stanie się mainstreamowy.
2995:  I mam nadzieję, że ten serial Amazonu to zrobi.
2998:  Dobrze, moi drodzy, lekkie skupienie.
3001:  I zaczynamy.
3002:  Dwójeczka, idziecie tutaj, wyjdziecie tutaj.
3004:  Dobra, jeszcze ten pójdzie tutaj.
3007:  I co możemy walnąć?
3008:  To walniemy.
3013:  Ale mają przerąbane.
3019:  Go tutaj walnąć.
3029:  Walniemy kometą Cassandory.
3031:  Boże, jak oni mają przerąbane.
3033:  Jak mają cudownie przerąbane.
3038:  Jak tam nasze kolosy?
3044:  Troszeczkę nasz alchemik obrywa za bardzo.
3050:  Ale tu jest dobra sytuacja.
3052:  Tu jest dobra sytuacja.
3053:  Oj tak.
3054:  Co to za frakcja?
3055:  Walczymy uchad z armiami Kitaju.
3058:  Z krasnalimi.
3060:  Czy tak wyglądają krasnali?
3062:  Otóż to.
3063:  Czy tak wyglądają umierające krasnali?
3065:  Tak.
3068:  Kolosy w sobotę.
3070:  Tylko nie to.
3070:  Dobrze, nasz alchemik naprawdę oberwał.
3076:  Dobra, kolosy.
3077:  Tutaj proszę.
3080:  Yuanbo sobie radzi?
3081:  Radzi.
3082:  Yuanbo co?
3084:  Boże, co tu się dzieje?
3086:  To jest jakiś nowy efekt?
3091:  Co to jest za nowy efekt?
3095:  Dziwnie to wyglądało.
3098:  Chyba, że to było zaklęcie.
3099:  To jest możliwe.
3103:  Ktoś jeszcze tutaj jest?
3107:  Żyrobombowiec jest odporny?
3109:  Co się dzieje?
3114:  Walniemy cesarskim egzekutorem.
3116:  Cesarski egzekutor to jest specjalna zdolność Yuan Bo?
3118:  Przeciwko?
3120:  No właśnie.
3125:  Pojedynczym jednostkom.
3128:  Zapewne gdyby ten atak przeprowadzili z Kaweni, mimo wszystko byłoby widać około tysiąca ofiar we własnej armii.
3134:  Oczywiście.
3137:  A better position, proszę mi wyeliminować i mnie denerwują.
3141:  Użyjemy sieci Almentoka, ona zatrzymuje... Okej, nie musimy użyć sieci Almentoka.
3147:  Ale przyjemna walka, uwielbiam zasadzki, zasadzki są super.
3151:  Jednak jestem wewnętrznym skavenem.
3154:  Wiecie co możemy jeszcze zrobić?
3155:  Wysłać a better position tutaj.
3158:  Walnij siecią amentoka w niego.
3160:  W nich.
3162:  W niego.
3162:  W krasnala.
3164:  Czy tak wyglądają krasnali?
3165:  On nie ma formy smoka, tak nawiasem mówiąc?
3167:  On ma formę smoka.
3168:  Dlaczego nie może użyć formy smoka?
3170:  Co się dzieje?
3174:  Czemu on nie może użyć formy smoka?
3175:  To jest ciekawe.
3184:  Ale numer.
3186:  Nie spotkałem się jeszcze z czymś.
3187:  To dlatego, że bitwa się skończyła.
3188:  Aaa... Nie zdołamy go ubić, podejrzewam.
3194:  A może zdołamy?
3195:  Powinniśmy zdołać.
3197:  Yuan Bo wali mocno.
3200:  Yuan Bo co?
3205:  Devixon pisze, że projektuje mapę.
3206:  W czym projektujesz mapę, Devixonie?
3208:  Czy to jest Incarnate, czy jakieś inne narzędzie?
3210:  Games Workshop wydawał gazetę Wife Dwarf.
3212:  Moi rodzice zbierali figurki z czterdziestki, ale nie umieli angielskiego i mówią na pismo biały kaszel.
3218:  To piękne.
3219:  Co to jest za siła broni?
3221:  Potężna.
3222:  Siła broni generalnie jest modyfikatorem, który jest...
3225:  Dla mnie ciężki zawsze do zrozumienia z tego względu, że macie w zasadzie dwa modyfikatory, które funkcjonują, to znaczy walka w range i siła broni, więc ja zawsze sobie tłumaczę tak, że walka w range jest wtedy, kiedy otacza nas grupa przeciwników, a siła broni jest wtedy, kiedy atakujemy pojedynczego, ale może się mylę.
3242:  Straty zero, piękny widok.
3243:  To jest właśnie zaleta, moi drodzy, armii late game'owych.
