🔴 Raj dla maga, gdy gra domaga | BALDUR'S GATE 3 Livestream #2
🔗 https://www.youtube.com/watch?v=H6W_Fsw0jpE

28:  Cześć.
2116:  Były oczekujące.
2117:  Uważaj mnie jako artystę.
2121:  Czy ona wam nie przypomina Liny Headey?
2123:  Tej, która grała Cersei Lannister, albo mniej znana jej rola, równie dobra, w Sędzim Dreddzie, o Boże, jak powinniście to zobaczyć, to jest genialny film, absolutnie, z Carlem Urbanem, Judge Dredd, z 2012 roku, dobrze pamiętam, z 2012, chyba tak, tak mi się wydaje, a nie, to jest po prostu Dredd.
2145:  O Jezu, jakie to było świetne.
2146:  I gra tutaj Lena Headey.
2148:  To jest jedna z jej lepszych ról absolutnie i też świetna rola Carla Urbana.
2152:  Zobaczcie.
2156:  Dobrze, idziemy dalej.
2157:  Nie ma to tamto.
2158:  O, jak tutaj jest pięknie.
2161:  I szemrze strumyczek.
2164:  I jaskinia.
2167:  Zaraz będzie tak, jak mi powiedzieliście, że rzeczywiście zabłądzimy do podmroku.
2170:  To wygląda jak wejście do podmroku, moi drodzy.
2174:  Dobra, dobra, dobra.
2176:  Aha, tutaj nie możemy przejść w ogóle?
2178:  Co to się dzieje?
2179:  A nie możemy, to jest po prostu most.
2181:  Nie, to z tego wynika, że trzeba iść tędy.
2187:  Dobrze.
2188:  No nic.
2190:  Chyba, że... Chodzi o ten szlak.
2194:  Szlak w górę, moi drodzy.
2197:  Do jaskini!
2197:  Krzyczy Kamil.
2198:  Okej, to na górę.
2204:  Co tutaj było?
2206:  Wykrwawiony dzik.
2209:  Coś tu się stało.
2210:  Wykrwawiony dzik.
2212:  Coś tu się stało.
2213:  Wykrwawiony dzik.
2214:  Coś tu się stało.
2223:  Smoczy Wybraniec, dziękuję za trybut, pisze, pierwsza zasada grupy jamnikowo, nie mówi się o grupie jamnikowo, pozdro dla kumatyk, jak najbardziej.
2230:  To jest ważna rzecz.
2232:  Kości karmiczne to nie jest animacja rzutu, to mechanizm wyrównujący rzuty do średniej, żebyś nie miał pasm sukcesu lub porażek?
2240:  Dziwne.
2242:  Muszę to, muszę to zguglować.
2245:  Czy nie znajdę Dredda w serwisie, który na pewno nie nazywa się Bweflix?
2248:  Bardzo nie polecam serwisu Bweflix.
2250:  Tylko trzeba pamiętać, żeby włączyć wszystkie możliwe adblocki wtedy, kiedy nie będziecie wchodzić do tego serwisu.
2255:  Przyjrzyjmy się truchu łudzika.
2256:  Czemu by nie?
2258:  No i gdzie macie te kości karmiczne niby?
2261:  Bo ta mechanika to nie są kości karmiczne, jak rozumiem.
2273:  Proszę bardzo, proszę bardzo.
2275:  Ja tam lubię pasma sukcesów.
2277:  Eee, weźcie mi te tekstury!
2292:  Perswazja, dziwaczne znaki, rozpoznajesz je?
2295:  O, oczywiście, charyzmę dodajemy.
2297:  O, ślicznie, pewnie.
2309:  Kości karmiczne wyłączone
2338:  Nie chcemy ingerencji w nasze rzuty kośćmi.
2344:  Czy jest szansa na dyskusję z dwie lewe ręce?
2345:  Chciałbym.
2348:  Do zrobienia.
2351:  Wszystko bierzemy, co tam.
2354:  I macie wrażenie, że to jest troszeczkę niepokojące, że jest tutaj tak dużo awanturników i wszyscy są martwi?
2361:  Bo ja mam takie wrażenie, że to jest niepokojące.
2363:  Złoto, proszę bardzo.
2368:  Okej, taktyczny... taktyczny zapis.
2372:  Skradanie się... skradanie się... Zachowaj milczenie.
2395:  Znowu jest ten to znamie.
2397:  O co z nim chodzi?
2400:  Dziękuję Krzysztofie za przepiękny trybut.
2404:  Niech Arcymagos będzie burzo błogosławiony.
2407:  Kaladin burzo błogosławiony lubi to i Krzysztof także.
2412:  Dobrze, spróbujmy teraz rzutu na perswazję.
2415:  Mamy charyzmę, mamy wskazówki.
2417:  Co jeszcze?
2422:  Co jest?
2427:  Przecież mamy charyzmę!
2434:  O nie.
2437:  No dobrze, musimy wszystkich zabić, moi drodzy.
2440:  A zatem, chytre zagranie.
2445:  Skradamy się nim.
2449:  Dobrze.
2450:  Tak, to jest w D&D.
2452:  No, no, no, nie poradzimy, moi drodzy.
2454:  Ukradkowy atak.
2455:  Kogo możemy ukradkowo zaatakować?
2457:  W ogóle, gdzie są wrogowie?
2460:  Dlaczego ja nie widzę wrogów?
2461:  A, tutaj.
2464:  Nie możesz go tu położyć.
2467:  Dobra, to w takim razie spróbujmy tutaj radośnie wskoczyć.
2472:  Czy się da pomoc, odstąpienie?
2474:  Nie da się.
2474:  Ukrycie się?
2476:  Hmm.
2477:  Ciężka sprawa.
2478:  Nic nie możemy z nim zrobić na razie.
2483:  Ach, tam są... Przepraszam?
2488:  Przepraszam?
2489:  Co to jest?
2491:  Co to jest? !
2496:  Jezus Maria!
2499:  Uciekajmy stąd.
2502:  Leczenie ran.
2505:  Dobrze, musimy uleczyć rany naszego wspaniałego maga, bo inaczej będzie bardzo niedobrze.
2514:  Co on może zrobić?
2515:  Fałszywe życie.
2517:  Istota będzie mieć tymczasowe punkty wytrzymałości.
2521:  Ramiona Hadara.
2523:  To jest nasz nowy bohater, Vyl, moi drodzy.
2527:  Osłona przed orężem.
2530:  Dobra, weźmy to fałszywe życie w takim razie.
2534:  Dobrze.
2535:  I sus.
2537:  Kic!
2540:  Dobrze.
2547:  Niedomak!
2549:  Walnij natychmiast z zaklęciem!
2552:  Teraz tak.
2554:  55% szans.
2555:  To jest Astarion, więc w niego nie.
2558:  Dobra, walimy.
2575:  Ile? !
2583:  Dobrze, trzeba zrobić, moi drodzy... Co to w ogóle jest?
2590:  Co to było?
2593:  Jakieś przepotężne.
2596:  Czy my jesteśmy w stanie uratować Astariona?
2600:  Chyba tak.
2602:  Ale na razie wszyscy giną.
2604:  Dobrze, ona ma zwój ożywienia w razie czego.
2607:  Leczenie ran.
2610:  Nie do magii, Amnix potrzebuje leczenia ran, konsekwentnie.
2615:  Tarcza wiary.
2617:  Ty lub sojusznik nie możecie zostać zaatakowani.
2619:  To na nią rzucę, żeby nasz healer nie mógł zostać zaatakowany.
2622:  To jest tryb normalny, tak jest, moi drodzy.
2626:  Damy radę, damy radę.
2630:  Odparcie, cele noszą.
2632:  O Boże, ten goblin-strzelec dalej żyje jakimś cudem.
2635:  Osona przed orężem.
2640:  Utrudnienie tu jest, niedobrze.
2643:  A tu?
2644:  Też jest utrudnienie.
2646:  No ciężka sprawa, powiem wam.
2651:  Cały czas mamy utrudnienie Tutaj 42% Walimy Dobra F9 w takim razie Trzeba się lepiej przygotować do tej walki F9?
2662:  Czemu nie działa F9?
2662:  Wczytaj
2673:  Chybienie krytyczne najczęściej się powtarza, pisze Agullus, okej.
2677:  F8 to jest?
2678:  Okej, myślałem, że F9.
2679:  Zawsze F9 to było.
2681:  Łatwe do zapamiętania.
2684:  Okej.
2687:  Ktoś mi polecił w którymś momencie, że można się odłączać od drużyny.
2700:  Okej.
2700:  60 punktów doświadczenia.
2709:  Mamy najbardziej randomowe pytanie od Lucifera, jakie się pojawiło kiedykolwiek na tym czacie.
2714:  Czy pamiętacie o wyłączaniu piekarników i innych urządzeń?
2718:  To jest bardzo ważna uwaga, moi drodzy.
2721:  Należy pamiętać o wyłączaniu piekarników.
2724:  Dobrze, bitwa rozpoczęta.
2725:  Teraz mamy troszeczkę lepszą sytuację.
2728:  To w tym miejscu oznacza, nie jest całkowicie katastrofalnie.
2733:  Teraz Astarion może ukryć się.
2738:  Chyba.
2739:  I może tu przejść, czy nie może tu przejść?
2742:  Chyba może tutaj przejść.
2745:  I teraz, czy może skoczyć?
2747:  Będzie musiał tutaj później skoczyć, moi drodzy.
2750:  Przeskoczy, o, tu.
2753:  I na górę, na górę.
2756:  Nie inaczej.
2758:  Dobrze.
2759:  Koniec tury.
2761:  Teraz nasz wspaniały, o, świetnie.
2765:  Nasz czarownik, moi drodzy.
2768:  Teraz bez pogawędki chyba jest, bo wkroczyliśmy na ich teren, wiecie, dlatego.
2774:  Wiedźmowy pocisk, 75%.
2776:  Proszę bardzo!
2778:  Dzień dobry!
2781:  Tak się witają magowie, tak?
2783:  Zwód.
2785:  Moi drodzy, nie ma to jak wzwód.
2787:  Znaczy, zwód!
2790:  Akcja z użyciem broni.
2794:  Dobra.
2800:  Sama se zżyryj tłuszcz!
2804:  Tłuszczem nas obryzgują.
2806:  Skandal!
2808:  Wiedźmowy pocisk w takich.
2812:  Jakie chybienie!
2816:  Gdzie chybienie?
2823:  A to chybienie krytyczne, a i tak nam zadali obrażenia.
2826:  Haha!
2827:  Chybienie!
2829:  A propos kuchni, nie kładźcie laptopa z odpalonym streamem Krzysztofa na blacie roboczym.
2833:  Możecie przypadkiem ochlapać rzeczonego laptopa i rozlać michę ciasta naleśnikowego najgorzej.
2840:  Jest też bardzo ważna prawda życiowa od Demiurgo, że każde urządzenie elektryczne działa lepiej, gdy się je podłączy do prądu.
2846:  Nie inaczej.
2850:  Co to znaczy tutaj, że jest ta czaszunia?
2852:  Tego nie rozumiem.
2854:  A posępne serce zginęło?
2857:  Już?
2858:  Tak szybko?
2861:  Co tu się dzieje?
2866:  Dobra, walimy w niego.
2869:  Chybienie.
2869:  Zawsze jest chybienie.
2873:  No to sus.
2874:  I on jeszcze płonie niestety.
2878:  Dobrze.
2881:  Osłabiający atak.
2883:  Przyszywający atak.
2886:  Hmm.
2889:  55% nam tylko dają.
2890:  Ale numer.
2892:  A może jesteśmy w stanie walnąć?
2894:  Nie, ścieżka zablokowana.
2897:  Tutaj nam dają 65% szans.
2898:  Więcej.
2901:  Mhm.
2901:  Ale i tak jest chybienie.
2902:  Zawsze jest chybienie.
2904:  Niesamowite.
2907:  Znowu chybienie?
2909:  Nawet wzwód nie zadziałał.
2914:  Strasznie mocni są.
2916:  Dobrze, niedoma Giammix na szczęście ma miksturę, której użyje.
2921:  Wypalający promień.
2923:  To niestety ma ograniczony zasięg.
2927:  Wszystko ma ograniczony zasięg.
2929:  Gdzie się podział ten drugi?
2930:  Ach, tu jest.
2935:  42%.
2935:  Promień mrozu.
2935:  Wszystko 42%.
2940:  Spróbuję...
2945:  Dobrze, spróbujemy tą potrójną wiązką.
2950:  Świetnie, nawet potrójna wiązka nie zadziałała.
2953:  Fantastycznie.
2955:  Spętanie?
2961:  Czyli założenie jest następujące.
2964:  My bez przerwy jesteśmy ranni, natomiast inni nie.
2970:  Magiczny pocisk zawsze ma 100%, szkoda, że go nie mam.
2979:  On jest wampirem, mógłby przynajmniej wysysać życie, prawda?
2983:  Dlaczego tak nie jest?
2990:  Dobrze.
2992:  Nieziemskie uderzenie.
2995:  65%.
2995:  Co?
2995:  Co on robi?
3005:  Ok, okej.
3010:  Kybienie!
3011:  Świetnie.
3013:  Doskonale.
3015:  Za mało punktów ruchu.
3018:  Gnisty pocisk nic nam nie da.
3022:  Tym walimy znowu.
3025:  No nareszcie, dziękuję!
3031:  Jaka szkoła magii?
3033:  Przywoływanie.
3035:  Czyli magia żywiołów, moi drodzy.
3042:  Jezus, jaka śmierć postaci?
3046:  O Boże, mamy... Ja nie wiedziałem, że jest ograniczony czas na wskrzeszenie.
3051:  O Chryste, Panie.
3054:  Ooooooo!
3060:  Magiczna dłoń, zepchnij z nich.
3061:  Chyba magiczna dłoń działa wyłącznie na przedmioty.
3065:  Czarownikiem radzę używać nieziemskiego uderzenia, zadaje duże obrażenia początkowe.
3068:  No tak średnie zadawało, tak powiedziałbym.
3071:  Wiecie co?
3072:  Mam wrażenie, że jak pójdziemy tutaj, to będzie lepiej.
3075:  Tylko, że pójście tu jest cokolwiek trudniejsze.
3081:  Shift C, wszyscy.
3084:  Wszyscy macie się skradać, Shift C!
3088:  Dziękuję.
3089:  Dobrze.
3095:  Otóż teraz mieliście dialog z jakiegoś względu.
3098:  Okej.
3099:  Okej.
3099:  Na to samo wychodzi, dobrze.
3101:  To teraz tak, robimy tutaj od razu sus.
3105:  Hop.
3106:  I Astarion biegnie.
3107:  Czy mamy sprint?
3109:  Mamy.
3128:  Sprintujesz tutaj na daszek, pięknie na daszek.
3133:  Dobrze.
3136:  Korzystniejsza sytuacja.
3138:  Duchowa dłoń może pchnąć goblina?
3141:  Okej, okej.
3142:  Tu jest jeszcze jakiś jeden goblin tropiciel.
3145:  O, ten też ma sprint.
3147:  Ciekawe, ciekawe.
3149:  Po trzech nieudanych rzutach obronnych postać powalana umiera.
3151:  Dziękuję, Adamie.
3156:  Znowu powalanie.
3161:  Okej, co tu się dzieje?
3164:  Tarcza wiary, sanktuarium, odporność.
3169:  Pocisk wiodący.
3174:  Łooo!
3175:  Nie wiedziałem, że to jest takie potężne!
3180:  Bardzo dobrze.
3181:  Nie domagiam niks.
3182:  Sanktuarium.
3186:  Dobrze.
3188:  Wyjdź z tłuszczu.
3189:  Zamierzam.
3191:  Nie jest to takie proste.
3196:  Nie możemy skoczyć z jakiegoś względu.
3198:  Sprint.
3203:  Obrzydliwy jest ten tłuszcz.
3205:  O Boże drogi, nie da się z tego wyjść.
3209:  Są ogromne obrażenia od upadku z takiej wysokości.
3212:  No fajnie, tylko że musimy mieć naszego maga dostępnego.
3214:  O teraz na przykład.
3217:  I gdzie jest widmowa dłoń?
3218:  Magiczna dłoń.
3220:  Otóż nie da się.
3223:  Nie da się, moi drodzy.
3224:  Brak miejsca, podwójny koszt punktów ruchu, trudny teren.
3228:  Nie da się go zepchnąć.
3230:  Magiczna dłoń ma ograniczenie udźwigu do 5 kg.
3232:  To wiele wyjaśnia.
3235:  No tak czy siak trzeba wyjść z tłuszczu.
3236:  Dobrze, wyszliśmy z tłuszczu.
3238:  Nie sądziemy, że kiedykolwiek w życiu to powiem.
3241:  65%.
3241:  Aaa, wiedźmowy pocisk też.
3245:  Pocisk wiedźmowy.
3248:  Za to bardzo niewielkie obrażenia, moi drodzy.
3250:  Martwi mnie to.
3253:  Okej.
3254:  Okej, dobrze, dobrze, dobrze.
3257:  Tak, tutaj też nie możemy nic zrobić.
3259:  Mniejsza iluzja.
3261:  Uśpienie.
3261:  Przyjaźń.
3262:  Zyskaj ułatwienie w testach charyzmy.
3264:  To nam nic nie da.
3264:  Ukradkowy atak.
3266:  Zwarcie.
3267:  Nie, nie mamy tego.
3271:  Zatem normalny atak.
3276:  Dobrze.
3278:  Chytre zagranie odstąpienie.
3284:  Dobrze.
3288:  Hajnie tni?
3289:  Nie rozumiem.
3290:  Należy wzionoć tłuszcz.
3291:  Dłoń się przywołuje na pole bitwy?
3295:  Co wy mówicie?
3296:  Jak to się przywołuje?
3298:  Możesz odepchnić.
3300:  A, już rozumiem.
3301:  O to wam chodzi.
3305:  Zrobimy to w takim razie.
3307:  Jakim cudem on w nas wstrzelił przez dach?
3313:  Jakim cudem to ma dw... Ulecz, nie domagaj amniksa.
3320:  Dobrze.
3322:  Bardzo dobrze.
3323:  Tarcza wiary.
3324:  Tarcza wiary.
3330:  Dobra.
3332:  Chyba nie można z tłuszczu zrobić skoku, moi drodzy, niestety.
3337:  Okej.
3338:  Nieziemskie uderzenie.
3339:  Walimy.
3342:  Tybienie.
3343:  Tradycyjnie.
3346:  Tradycyjnie.
3352:  Tybienie.
3352:  Świetnie.
3356:  Ktoś znowu oberwał.
3357:  Tym razem posępne serce oberwało.
3359:  Ale, ale moi drodzy.
3361:  Kwasowa strzała Melfa.
3366:  Taak!
3368:  Świetnie.
3368:  I kic.
3370:  Też bohaterowie mają komórki zaklęć na dzień?
3372:  Tak.
3374:  Niestety tak jest.
3374:  Dobrze, to teraz to odepchnięcie, moi drodzy.
3381:  No zadziałało!
3382:  Zadziałało i ukradkowy atak, nie, normalny atak.
3389:  Rozdzierające rany, świetnie.
3394:  Dobrze, chybienie, świetnie!
3397:  Jak rzucasz niektóre czary, możesz wybrać jego wersję silniejszą w menu, które się pokazuje po wybraniu.
3402:  W tym samym miejscu, gdzie są ikonki czarów.
3406:  Kompletnie tego nie widzę.
3410:  Kiedyś się tego nauczę.
3411:  But it's not this day!
3414:  Hmm, nie sądzę, żebyśmy zdołali do niej dobiec, a może tak spróbujemy?
3419:  Za mało punktów ruchu, hmm.
3420:  Ona ma chyba tylko ten atak, jeszcze jest Święty Płomień, ale nam nic nie da.
3424:  Dziękuję, Rafale, za lisi trybut!
3426:  Eee, leczenie ran, hmm.
3429:  Zadawanie ran, nekrotyczne.
3432:  Za mało punktów ruchu.
3435:  Pocisk wiodący, nie ma wyjścia.
3437:  Albo tu 56%, albo tu 56%.
3440:  Wszędzie jest 56%.
3443:  Tu jest 30%.
3444:  To w ogóle out of the question.
3446:  Próbujemy.
3448:  Jest!
3449:  Moja mama uwielbia serię.
3452:  Dla każdego coś przegra, go wyznał Cylon.
3454:  To dobre wiadomości, bo będą dwa odcinki prawdopodobnie w sierpniu.
3458:  Moi drodzy.
3459:  Z witam serdecznie.
3464:  Silna postać jak barbarzyńca może podnieść takiego gnoma i rzucić jak przedmiotem w przepaść, a to piękne akurat.
3469:  Podoba mi się.
3470:  To jest ten moment, kiedy podoba mi się coś, co robi barbarzyńca.
3473:  Dobrze.
3475:  Tarcza wiary.
3479:  Koncentracja, świetnie, lecimy.
3482:  I wy konsekwentnie wali w niego.
3485:  Tak!
3488:  Piękności!
3492:  Joan prosi o jamnik i wsparcie.
3493:  Dwa dni temu piesek odszedł na drugą stronę tęczowego mostu.
3496:  Wszystkiego jamniczego dla ciebie i dla pieska za tęczowym mostem.
3500:  Mam nadzieję, że będzie z nim wszystko tam jak najradośniej.
3507:  Tak powiadają, moi drodzy, najstarsi, najmądrzejsi, że za tęczowym mostem jest najlepiej dla zwierzątków.
3513:  Nie zmyśliłem tego.
3514:  Tutaj gdzieś coś mi się... Przez duszę jest tych goblinów.
3521:  Odstąpienie?
3523:  Chybienie, doskonale.
3526:  Teraz tak, nasz Magus, czy może w niego pieprząć zaklęciem?
3529:  Otóż, byłoby to cudowne.
3535:  Ścieżka zablokowana, a tutaj będzie zablokowana?
3537:  Chyba nie.
3538:  Spróbujmy.
3544:  O!
3544:  Magiczny pocisk, moi drodzy.
3548:  No i pięknie.
3551:  Najpotężniejsza rzecz.
3553:  Nawet nie wiedziałem, że mamy już magiczny pocisk.
3555:  To jest świetna wiadomość.
3560:  Good.
3561:  Doskonale.
3564:  I atak dystansowy.
3566:  65%.
3568:  No jest.
3569:  Jest!
3571:  Jest!
3573:  Jest, moi mili.
3577:  To długa droga wciąż.
3578:  Nie ma wystarczająco siedzenia.
3579:  Idziemy zabić kogoś.
3597:  Let's go hurt someone.
3599:  Och, nie mógłbym się bardziej zgodzić.
3601:  Dobrze, tutaj jest krąg starożytny, ale czekajcie, czekajcie, bo tam są następni wrogowie.
3606:  Shift C wszyscy.
3610:  Goblin osiłek.
3612:  Moim zdaniem... Moim zdaniem należy pieprznąć w niego zaklęciem.
3617:  I wiecie, co to będzie za zaklęcie?
3619:  Powiem wam, co to będzie za zaklęcie.
3620:  Magiczny pocisk.
3625:  Dobrze.
3633:  Bekarzytypa!
3636:  Magus kontra popaprany goblin.
3639:  Magus zwyciężył.
3641:  Wszystkich zgładzimy, moi drodzy.
3644:  Absolutnie wszystkich.
3645:  Ktoś tutaj jeszcze się gdzieś czaił, nie wiem gdzie.
3649:  Weźmy ten krąg starożytnych sigili.
3653:  Dobrze, mamy odblokowane.
3656:  I teraz tak, kiepskie drewniane drzwi.
3659:  Włazimy, zwiedzamy co tutaj jest.
3662:  Otóż tutaj jest bardzo dużo różnych rzeczy.
3665:  Reguła trzech, ekstrakty.
3668:  Magiczny podziw, że absolutnie OP.
3672:  Gdzie on był?
3676:  Gdzie on był?
3682:  Perswazja.
3683:  Udało mi się ominąć wasze straże, gdyby o to mi chodziło, iż byście nie żyli.
3686:  Bierzemy, moi drodzy.
3687:  Musi się udać.
3689:  Czy to jest Goblin Slayer?
3690:  Prawie.
3692:  Szlak.
3694:  Moi drodzy, po co ja inwestowałem w charyzmę?
3697:  Czy ktoś może mi wyjaśnić, po co ja zainwestowałem w charyzmę, skoro dzieją się takie rzeczy?
3701:  Przecież jest to skandal.
3704:  Wiesz, że nie musisz klikać na symbol, żeby odblokować szybko podróż.
3706:  Naprawdę?
3707:  Nie miałem tej świadomości.
3711:  Polecam zaopatrzyć wszystkich bohaterów w kusze i łuki, pisze Rafał.
3714:  Mmm, ale magów też?
3715:  O nie.
3717:  No i gdzie niby jest ten goblin?
3724:  A on był na zewnątrz i nas zauważył?
3726:  Naprawdę?
3728:  No może jeszcze co?!
3734:  Jakie trafienie krytyczne!
3746:  Pa pa I odepchnięcie Atletyka porażka Najgorzej To jest moi drodzy Bycie magiem Atletyka porażka Święty płomień
3768:  Dobrze!
3770:  Dobrze!
3772:  O nie, biegniesz teraz, ale hyżo.
3777:  Więc tak, pierw skok.
3779:  Krzysztof, dlaczego skaczesz?
3780:  Dlatego, że wtedy dalej zajdziemy.
3782:  Nie wiem, dlaczego tak jest, ale tak jest.
3786:  Hmm, tutaj nie.
3791:  Dobrze, i co możemy zrobić?
3792:  Osłona przed orężem.
3794:  Nam nie domagają niksa.
3797:  Bardzo dobrze.
