🔴 Dom beznadziei | BALDUR'S GATE 3 Livestream #21
🔗 https://www.youtube.com/watch?v=FAr8-LxW6bI

11:  Dziękuje za oglądanie.
2245:  Uprzejmie dziękuję.
2248:  Uprzejmie dziękuję.
2253:  Doskonale.
2255:  Teraz zemsta.
2257:  Ale wpierw... Mikstura leczenia.
2260:  Wpierw miksturka, a potem zemsta, moi drodzy.
2262:  Taka jest reguła.
2265:  Jezus Maria.
2267:  Uzdrowienia?
2268:  Czy zdrowia?
2269:  Czy mikstura?
2271:  Jaka?
2271:  Lecznicza.
2272:  A tak, oczywiście, lecznicza.
2279:  Dobrze.
2281:  Lot.
2282:  Nie możemy.
2285:  Krzysztof robi trochę fabułę Jakubie.
2287:  Prawda jest taka, że mam wrażenie, że głównej fabuły od dłuższego czasu nie robimy.
2294:  Dobrze.
2296:  No ekwipunek to jest strasznie do sortowania, moi drodzy.
2299:  Nie wiem, dlaczego oni to tak zrobili.
2300:  Nie mam pojęcia.
2302:  Ale co poradzimy.
2303:  Masowe leczenie ranno nareszcie.
2307:  A, Carla jest poza zasięgiem.
2311:  Świetnie.
2315:  To może tak?
2316:  Nie, to może tak.
2328:  Good.
2330:  To właśnie jest główna fabuła?
2332:  Dobrze wiedzieć.
2333:  Dobrze wiedzieć.
2334:  Dobrze wiedzieć.
2337:  No i tyle.
2339:  I co?
2339:  I co?
2340:  Gdzie Krzysztof zginie?
2342:  Nie zginął.
2343:  Nie domagam, nikt jest potężny.
2345:  Nawet jak umiera, to nie umiera.
2347:  Co tutaj jest?
2351:  Ja tego nawet nie skomentuję.
2353:  Nie skomentuję.
2355:  Nie skomentuję.
2357:  Wystarczy kliknąć na pasku rozdzianym sortowanie.
2360:  Daryl, mówisz oczywiste rzeczy, ale za każdym razem to mam klikać naprawdę.
2364:  Znaczy, ja wiem, że można w nieskończoność bronić twórców gier przez najgłupszymi decyzjami, ale czasem nie warto.
2370:  To jest strasznie niewygodne.
2372:  Nie mam zielonego pojęcia, dlaczego tak to zrobili.
2375:  Onufry, dzięki za wsparcie od 27 miesięcy.
2377:  Dlaczego Jamnix ma kapłan, kaptur tech kapłana z Marsa?
2380:  Dlaczego nie?
2382:  Dlaczego nie?
2383:  Przecież jak to wygląda, moi drodzy?
2385:  Czy czytałem już pierwsze prawa Abercrombiego?
2387:  Nie, teraz wróciłem, moi drodzy, do malazańskiej Księgi Poległych i czytałem Bramy Domu Umarłych wreszcie.
2395:  Dobra.
2399:  Tu mi nic nie było, chyba że... czekajcie, jeszcze zrobimy tak.
2403:  Swoją drogą, tego, że trzeba wcisnąć O, żeby zobaczyć całe pole bitwy, nie dowiedziałbym się, gdyby nie stream.
2412:  Nie.
2416:  Zupa grochowa.
2420:  Dobrze, czy ja idę w dobrym kierunku?
2423:  Prawie.
2425:  Tu są następne drzwi.
2428:  Polecam drugie podejście, zagrać mroczną rządzą.
2431:  No wiecie, teraz to na pewno tak zrobię.
2434:  A wiadomo, kogo Orin porwała?
2436:  Ja nie wiem.
2436:  Ja nic nie wiem.
2439:  Niebieski samuraj nie obejrzany?
2440:  Nic nie obejrzany.
2441:  Czasu nie ma, moi drodzy.
2443:  Na to wszystko.
2446:  Ale też przyznaję, że fakt, że niebiesko-oki samuraj nie ma w sobie tak wiele magii, jak bym chciał, utrudnia mi skoncentrowanie się.
2454:  Ja jednak muszę, jestem zbyt wybredny.
2458:  I muszę mieć coś, co mnie zainteresuje magicznie, żeby nie być w stanie się oderwać.
2465:  Orin porwała... Nie było tej cutscenki właśnie z porwaniem przez Orin, chyba że ja czegoś nie pamiętam, bo już jak czas jakiś temu graliśmy.
2472:  Mówicie, że Gale?
2473:  A to on może ginąć.
2475:  To możemy go nie ratować w ogóle?
2480:  Bo żeby go w ogóle nie ratować, byłoby super.
2485:  Będę oglądać Rebelmoon i Rebelmoon może być akurat recenzja między świętami, jak się wyrobię.
2492:  Bo ja bym bardzo chciał nie uratować Gale'a.
2494:  Tak, żeby zginął.
2500:  Dobrze.
2501:  Aha, czyli tutaj po prostu trafiliśmy w miejsce, w którym już byliśmy?
2506:  Tak.
2507:  Spoko.
2509:  Nie, tylko nie Gale'a.
2510:  Mamy fanów Gale'a na czadach?
2512:  No nie mówcie.
2512:  Oczywiście, że idę w złym kierunku.
2515:  Aaa, okej, teraz widzę.
2517:  Dobrze.
2519:  Czyli my mogliśmy to wszystko ominąć.
2521:  Fajnie.
2522:  Fajnie.
2525:  True hero.
2525:  Gain jest denerwujący.
2528:  Niczego interesującego się od niego nie dowiedzieliśmy.
2531:  Jest kiepskim i słabszym magiem od niedomaga Jamnixa.
2535:  No to przepraszam bardzo.
2537:  Jak ktoś jest słabszy od niedomaga Jamnixa, to znaczy, że jest bardzo źle.
2543:  Bejrzyj, Freeland, jak ty chcesz magii.
2544:  Chcę, tylko niech wreszcie wyjdzie cały sezon.
2548:  Ekwipunek potrzebuje zakładek?
2549:  Oczywiście.
2550:  Oczywiście.
2551:  Zauważcie, że mamy serię nowo wydanych gier, w których ekwipunek był spieprzony i zarządzanie nim.
2558:  Hogwarts Legacy.
2559:  Czek.
2560:  Diablo 4.
2560:  Czek.
2562:  Baldur's Gate 3.
2563:  Czek.
2566:  Ktoś tu jest zazdrosny o wpływu mystery.
2567:  No ewidentnie.
2569:  Ewidentnie.
2572:  Dobra.
2573:  Zobaczmy, co się tutaj będzie dalej działo.
2576:  Obstawiam, że musimy iść tędy.
2578:  Źle obstawiłem.
2579:  Musimy iść tędy.
2582:  U mnie porwana została Halsin, to Halsina by mi było szkoda, bo Halsin jest bardzo taką dobroduszną postacią.
2591:  O, to, to, to, to, to, to, to, to, to, manifest dusiciela.
2596:  Do moich braci krwi.
2598:  Jeśli czytacie tę wiadomość, wiedzcie, że uważam was za swoich najbardziej zaufanych powiarników.
2604:  Wiedzcie również, że jeśli zdradzicie moje zaufanie, me palce zacisną się na waszych gardłach jak objęcia długo rozdzielonych kochanków.
2612:  A zatem, a zadem, tak, przyjaciele, w ostatnim czasie cudzysłowie
2617:  Ok, Boomer.
2618:  Rzucę wyzwanie Lady Orina, jeśli moje dłonie zdążą zadusić ją.
2645:  Zanim gołymi rękami zerwie moje ciało z kości, stanę się Lukasem Ducicielem!
2649:  Synem Bala!
2651:  Przypomnienie wymyślić jakiś bardziej chwyciwy tytuł przed wysłaniem ceny zdobani.
2656:  Ponieważ sztuczna inteligencja, jak już ustaliliśmy, może nam, moi drodzy, zagrozić bardzo i odbierze nam wszystkim za wody, w tym momencie, jak czytałem fragment tegoż listu czy notatki, włączył się, mianowicie, włączył się Google Asystent i Google Asystent stwierdził, że wyszuka Stefan Żeromski dzieje grzechu, czar i zaklęcie Sienkiewicza, peryferię kultury,
2685:  Czuły werdykt, czuły werdykt, twórczość, twórczość, twórczość poetycka Juliana Ursyna Niemcewicza.
2701:  Ten niesamowity intelekt, ten przerażający, druzgocący poziom domyślności, wiedzy, introspekcji,
2713:  Drżę, drżę nad swoim miejscem w tym świecie.
2717:  Drżę nad władzą algorytmów, nad potęgą.
2720:  Tyle już danych naszych zostało skradzionych przez algorytmy i tak to nic nie dało.
2731:  Go home, you drunk AI.
2734:  Jakie dzieje grzechu?
2735:  Czy ja wyglądam na kogoś, kto by szukał czegoś na temat dziejów grzechu?
2739:  Znaczy nie, dziejów grzechu tak, ale nie Żeromskiego.
2745:  Skynet, absolutnie.
2752:  Srebrny kielich, jesteśmy bogaci.
2756:  Ingerencja omnisjasza to była.
2759:  To dlatego, że powiedziałeś ok, boomer?
2762:  Jest możliwe.
2764:  Ale czy ja ustawiłem faktycznie... To byłoby bardzo zabędne, gdybym miał ustawione OK Boomer na wywoływanie asesenta Google.
2775:  OK Boomer!
2778:  Nie, nie, nie działa.
2779:  Kurczę, ale szkoda.
2781:  Wiecie co zrobimy?
2784:  Proszę bardzo.
2786:  Palenisko.
2786:  Teraz już wiedzą, że jesteśmy potężni.
2797:  Ale pewnie chodzi o to, żeby podpalić to wszystko, absolutnie.
2801:  To źle, że nie kojarzy tylko osób w większości przepanczernych.
2803:  Nie, nie, nie.
2804:  Musisz kojarzyć tylko niedomaga i amniksa.
2806:  To jest najważniejsza postać do kojarzenia.
2808:  Krzysztof szukałby dziejów grzechów, ale u Mystry, o tak.
2811:  Albo u Orin.
2813:  Oj, oj, oj, oj, oj.
2814:  Dzieje grzechów z Orin, to byłoby wspaniałe.
2820:  Jamnikom niech będą dzięki za streama z Baldura.
2822:  Chciałem czytać Czarną Kompanię w autobusie i pan kierowca zgasił światło przynajmniej jeszcze trzy godziny drogi przy Aleksander Bukowska.
2828:  Jak można, jak można gasić światło, jak ludzie czytają?
2832:  Dlatego też kindle lepsze w podróży i inne czytniki, moi drodzy.
2839:  Doprowadza mnie do szału nawigowanie tutaj, ale już zaczynam coś widzieć.
2843:  Dobrze, musimy sobie w razie czego, moi drodzy, oświetlić drogę.
2845:  Wiecie, jak się oświetla drogę?
2847:  Mianowicie kulą ognia.
2848:  Proszę bardzo.
2850:  Tam nie, krzyczy Lucas Senpai.
2852:  Dlaczego tam nie?
2853:  Aha, czy ja miałem skręcić?
2855:  No oczywiście, że miałem skręcić.
2857:  Wiedziałem, wiedziałem, że mam skręcić.
2859:  A co jest tam?
2860:  Bo mnie to już zaciekawiło, co tam jest, moi drodzy.
2863:  Lor od Joglola.
2864:  Martwa Trójca otrzymała moce od Jergala.
2867:  Myrkul wziął władanie śmierci, by mieć duszę.
2869:  Bane tyranii, by kontrolować umysły ludzi.
2871:  A Baal mord, to on kontrolował, kto umiera.
2873:  Chytry Baal.
2878:  Zamiast Karla wrzucasz Minska i będzie idealny team?
2882:  Karla jest tempą barbarzynką.
2884:  Ona służy tylko do tego, żeby absorbować ciosy jak gąbka w wodę, moi drodzy.
2888:  Do niczego więcej.
2889:  Tam jest leże, ogry.
2891:  To kurczak.
2894:  Doroł.
2896:  Głupi.
2899:  Nie czytać wybitna literatura Olga Tokarczuk.
2906:  Troll nie dość, że głupi, to faszysta.
2916:  Tak właśnie.
2918:  To wróci, moi drodzy, teraz.
2920:  Ta narracja wróci.
2922:  Jak tylko będziemy mieli dyskusję nad następną listą lektur szkolnych, nie mogę się już doczekać.
2930:  Zupa z trupa?
2931:  Nie, nie, nie, nie, nie, nie, nie, nie, nie.
2940:  Tylko, tylko takie jedzonko, moi drodzy.
2944:  Tylko takie jedzonko.
2949:  Eeej!
2952:  Nie zapalaj!
2955:  Ja jestem od zapalania!
2958:  Dobrze.
2959:  To voice mod?
2961:  To roadcaster duo.
2962:  Ale tak, on nakłada filtry, modyfikujący głos.
2966:  Bo jest jeszcze voice mod, który jest dodatkiem do streamdecka i on też robi takie rzeczy.
2974:  Dobrze.
2975:  Założę się, moi drodzy, że tutaj będzie coś interesującego.
2978:  Albo, że chociaż będziemy mogli stąd miotnąć gdzieś kulą ognia.
2981:  Popatrzcie.
2983:  Widzicie?
2983:  Warto... O Jezu, jaka to jest w ogóle lokacja piękna.
2986:  Czym się chowa...
2988:  Bo nie pamiętam.
2992:  Nie pamiętam, jak się chowało interfejs, aby przydało się tutaj.
2997:  Jest ładnie.
2998:  O, jest krąg starożytnych sigili.
3000:  Jakżeż mnie to cieszy.
3005:  Proszę bardzo, moi drodzy.
3007:  Bardzo mi się podoba ta lokacja.
3008:  Jest przepiękna.
3018:  Nie za... nie zaświecaj!
3027:  Skandal.
3029:  Bliksoniak pisze, że właśnie ma voicemoda, spoko narzędzia, szczególnie jeżeli chce się bawić w dubbing i nie umie się w obróbkę audio.
3034:  Bardzo, jest bardzo dużo różnych narzędzi tego rodzaju.
3037:  Ja jestem pełen dobrych myśli, jeżeli chodzi o łatwość startu twórczości jakiejkolwiek kreatywnej.
3043:  W momencie, w którym do tych narzędzi wszystkich jeszcze dorzucone będzie AI, z taką na przykład swobodą, w jaki sposób zostało to zrobione przez Adobe,
3052:  Do Photoshopa i innych programów.
3054:  AI to jest tam wdrożone w sposób absolutnie przepiękny, przepiękny i przewybitny.
3059:  To jak można w Photoshopie za pośrednictwem AI w tym momencie jednym kliknięciem usuwać tła, dodawać różne rzeczy, to jest niesamowite absolutnie.
3067:  To jest lokacja z głównego menu?
3070:  Ej, faktycznie?
3074:  Sosososososo.
3077:  Czy ja mogę to zobaczyć w całości, czy już nie mogę?
3080:  Już nie mogę.
3080:  Widzicie?
3081:  Dobrze, że to zrobiliśmy wcześniej.
3085:  Dobra, dobra, dobra.
3086:  Astarion, ogarnij.
3091:  Jak się podoba ministra Nowacka na tym stanowisku?
3093:  Jak zacznie coś robić, to się zacznie podobać.
3095:  Na razie nic nie robi.
3097:  Na razie został spełniony postulat, który był dla mnie najmniej interesujący, to znaczy podwyżki dla nauczycieli, dzięki czemu w tym momencie nauczyciel dyplomowany zarabia tyle, co adiunkt w przeciętnej uczelni.
3110:  Więc okej.
3112:  Mam nadzieję, że to oznacza, że w tym momencie wszyscy nauczyciele hurmem od stycznia 2024, kiedy podwyżki wchodzą, przestaną w 100% mówić o podwyżkach, w 100% wszyscy nauczyciele w ogóle i zaczną mówić wyłącznie o prawach ucznia.
3126:  Ponieważ do tej pory słyszałem cały czas, że nie można mówić o prawach ucznia i że to nie jest interesujące i że w ogóle reforma nie jest priorytetem, ponieważ nie ma zarobków.
3133:  W związku z powyższym, teraz jeżeli są zarobki, uważam, że logika nakazuje, że teraz będziemy się zajmować wszystkimi innymi rzeczami.
3140:  Chyba, że od samego początku był to tylko temat zastępczy.
3143:  Nie może być.
3149:  Tak, bo oczywiście wszystkim jest ta podwyżka przyznawana, moi drodzy, więc pamiętajcie, że to nie jest tak, że tylko chemicy na przykład dostaną, albo matematycy, albo nauczyciele języka polskiego, ale nauczyciele na przykład, no nie wiem...
3162:  Dęcia we flety, bo nie nazwę tego muzyką, też.
3166:  Więc wszyscy, po prostu wszyscy.
3168:  No tak to jest w budżetówce, że jak dajemy podwyżkę, to wszystkim, od razu.
3173:  No i WF, oczywiście mój ulubiony.
3179:  Dyrektorzy, no przecież wszyscy, wszyscy.
3182:  Cudowne rzeczy się będą działy, moi drodzy.
3188:  Wiecie, co jest najlepsze?
3189:  Najlepsze jest to, że ludzie mówią, że to sprawi, że więcej osób będzie szło do zawodu nauczycielskiego.
3196:  A wiecie, gdzie jest problem?
3198:  Problem jest w tym, że etap wcześniej, przed decyzją, ok, pójdę do zawodu nauczycielskiego, wiecie, co jest?
3203:  Studia nauczycielskie.
3205:  I wiecie, gdzie jest główny problem z nauczycielami i kształceniem?
3210:  No właśnie.
3212:  Czyli jedyny efekt będzie taki, że więcej źle przygotowanych nauczycieli pójdzie do zawodu.
3216:  To jest jedyny efekt, jaki będziemy mieli.
3223:  Jaka podwyżka?
3224:  30%.
3224:  To jest dokładnie jeden z najwyższych podwyżek w budżetówce, jakie przynajmniej ja pamiętam od ostatnich 20 lat.
3232:  Najwyższa podwyżka jakakolwiek dla nauczycieli akademickich to było 15% w ciągu ostatnich 20 lat.
3245:  Więc... niedobrze.
3246:  Musi się zmienić kształcenie nauczycieli, moi drodzy.
3249:  Nie może tak być, że ludzie będą cały czas uczeni pedagogiki, która jest XIX-wieczna.
3253:  W XXI wieku.
3255:  To się może skończyć tylko źle.
3261:  Nie no, podwyżka konkretna jest, tak, absolutnie.
3263:  Dlatego mówię, że, że no... nauczyciele w tym momencie stracili jakiekolwiek argumenty, które mieli wcześniej.
3275:  Stona zamknięta w tej kamieniu przeciwko światu.
3278:  Bal Amulet trzęsie w zaskoczonym ciemności.
3283:  Uważasz nauczycieli po dyplomówce niekompetentnych?
3286:  Nie, uważam, że niekompetentnie kształci się nauczycieli en bloc.
3290:  To są wyjątki, że nauczycieli kształci się kompetentnie.
3293:  Tak długo, jak długo będą podręczniki metodyczne, tak długo, jak długo będzie XIX-wieczna pedagogika nauczana, a pedagogika Marii Montessori z lat 80. w górę i Steinerowska i cała inna będzie nauczana jako o, to jest taki wybryk natury, tak długo będziemy mieli problemy.
3311:  Przyjaciel maga, proszę bardzo.
3314:  Nam się przydadzą przyjaciele tutaj, moi drodzy.
3316:  W wielkiej liczbie.
3317:  Krytyczny sukces.
3327:  Niż to efektem będzie, że nauczycieli będą szukać osoby, które szukają łatwego zawodu i dużo wakacji, to się mogą potężnie rozczarować, bo ani to zawód łatwy, ani wakacji nie ma dużo.
3336:  No chyba, że się oczywiście podchodzi do pracy w sposób, wiecie, taki jak część nauczycieli podchodzi.
3340:  No to wtedy będziemy mieli rzeczywiście tego rodzaju scenariusz.
3343:  Okropność.
3346:  Martwi mnie to, co się dzieje, krótko mówiąc, wbrew pozorom.
3350:  Wcale nie jestem optymistycznie nastawiony.
3352:  I nie podoba mi się również rozdzielenie dwóch ministerstw, to znaczy Ministerstwa Edukacji i Nauki na dwa ministerstwa.
3356:  To jest pozorowane działanie, które niczego nie zmieni. ...
3363:  Strasznie mnie to martwi, bo ja dobrze pamiętam, jak dużo było ludzi na specjalności nauczycielskiej u mnie na studiach, 300 osób.
3370:  Skończyło tę specjalność około 150, czyli 150 nauczycieli.
3374:  Macie pojęcie polskiego.
3376:  I ludzie mi mówią, że jest problem z liczbą nauczycieli.
3378:  Nigdy nie było problemu z liczbą nauczycieli.
3380:  Problem był rzeczywiście z liczbą kompetentnych nauczycieli, którym się będzie chciało.
3389:  Ja mam wrażenie, że po kursie pedagogicznym, o, o, robionym w czasie studiów psychologicznych, mam większą wiedzę pedagogiczną niż rektorzy, nauczyciele, bo do takich kursów kieruje się innych specjalistów na uczelni zazwyczaj.
3399:  To jest to samo, co ja zobaczyłem, moi drodzy, na tutoringu.
3402:  Jako stary byk, lat mając 33 i 34 teraz, ukończyłem kursy prawdziwe pedagogiczne.
3411:  I zajęło to trzy takie zjazdy,
3417:  Po 16 godzin.
3418:  Ja się dowiedziałem w trakcie tego tutoringu więcej niż podczas pięcioletnich studiów nauczycielskich.
3425:  Z praktykami w trzech typach szkół.
3427:  To jest przerażające.
3428:  I żeby nie było, nie mówimy o szkolenia na paradyrze, bo kończyłem Uniwersytet Jagielloński.
3432:  Jasne, możemy się śmiać, ale we wszystkich metryki rankingów UW i UJ są najwyżej, jeżeli chodzi o poziom kształcenia.
3439:  Więc pomyślcie sobie teraz, jak to się skaluje na całą resztę.
3447:  Czy możemy wszystkich zabić teraz?
3448:  Proszę.
3450:  Czy możemy na przykład nie czekać na to?
3452:  Przecież myśmy ich już wcześniej zabijali, nie?
3455:  O, teraz jest akurat trójeczka.
3458:  Hehehe!
3461:  Mord to mord!
3465:  Bardzo dobrze.
3471:  Jak się nazywał ten kurs?
3472:  Już wam mówię.
3479:  Kurs był robiony przez instytucję, która się nazywa Collegium Vratisla Vienza.
3483:  Ona robi kursy dla biznesu, ona robi też dla edukacji i nauki.
3485:  To jest kurs tutoringu albo mentoringu.
3487:  Ja byłem na dwóch poziomach kursu tutorskiego, więc teraz teoretycznie, jak ukończę ten kurs, mam kwalifikacje do szkolenia kolejnych tutorów.
3495:  Taka jest idea, więc polecam ich z całym serduszkiem.
3499:  Przefantastyczni, przemili, przesympatyczni ludzie jeszcze do tego wszystkiego.
3503:  Marek Ancymon, witamy w gronie wspierających.
3505:  Dziękuję serdecznie.
3506:  Z jamnikiem.
3510:  Daleko z tyłu głowy trzymam słuchawki?
3511:  Tak, tak, to jest cudowne, że tak mogę.
3514:  Nie cisnął mnie dzięki temu.
3516:  Fajny dialog z Orin był?
3521:  Ja myślę, że go nie stracimy.
3523:  Bo tylko dwóch się aktywowało, moi drodzy.
3525:  Spokojnie, spokojnie.
3529:  Spokojnie, spokojnie, wszystko się uda.
3531:  Giermek żywiołu ognia.
3535:  Dlaczego nie można zranić go?
3537:  Watch me!
3540:  Jak to nie można zranić?
3543:  Widzicie, dobrze, że ich zaatakowaliśmy, są jacyś potężni.
3546:  Przyszywający atak.
3552:  Good!
3555:  Prawda jest taka, że takie kursy, że na takich kursach są naprawdę praktycy.
