🔴 Morderca bez serca w pamięć się wwierca | BALDUR'S GATE 3 Livestream #20
🔗 https://www.youtube.com/watch?v=9clKOnbf7Vw

6:  Dziękuje za uwagę.
9329:  Niewiele doda, ale co tam.
9333:  Astarion, nie łaź po kałuży ognia, ja cię bardzo proszę.
9340:  Mmm... Dobra.
9342:  Masz.
9343:  Nie będziesz rzucać sanktuarium już.
9344:  Koniec tego dobrego!
9350:  Mmm... Trzeba objąć Niedomaga Janniksa zaklęciem.
9356:  I Astariona równocześnie.
9359:  Tak!
9362:  Doskonale.
9365:  Doskonale!
9369:  Ja tak, dobra postać lecząca, moi drodzy.
9373:  Mmmmm... Gdzie jest moja regeneracja zaklęć potężnych?
9381:  Mmmmm... Jakie to smutne.
9385:  Upokorzymy go burzą lodu.
9391:  Co to znaczy odparcie burza lodu?
9394:  Skambal.
9394:  Mmmmm...
9407:  Good!
9409:  Beka stypa, moi drodzy.
9412:  Jakie chybienie.
9413:  Jakie chybienie!
9414:  On dosłownie leży!
9415:  On leży!
9416:  Leży!
9417:  Jakie chybienie!
9428:  Gdzie jest ten jego support?
9429:  Nie widzę go.
9433:  Znaczy, ja nie wierzę w to, co widzę.
9439:  Tak, 28% szans.
9441:  Postać dosłownie leży.
9452:  Dobrze, że mamy magię.
9454:  10% szans na trafienie leżącej postaci.
9459:  To jest jakiś absurd.
9464:  Księżycowy promień.
9466:  Czemu by nie?
9469:  Dobrze.
9470:  I... kojące słowo na Starionie, jak najbardziej.
9476:  O, pięknie.
9478:  No, Hefalumpie, przydaj się na coś!
9482:  On dosłownie nic nie robi.
9485:  Mamy widzenie niewidzialnego, więc powinniśmy zauważyć tego jego healera, ale nie ma go tu.
9502:  No przecież to jest jakaś żenada kompletna.
9505:  No i spróbujemy.
9517:  Karla dalej ma się bardzo dobrze.
9524:  Dlatego Karla się przerabia na Paladyna Zemsty lub Prawilnego Wojownika.
9527:  Barbażnica jest mech.
9529:  Ja mam wrażenie, że trzeba w tę grę zagrać dopiero, żeby wiedzieć, jak się nią należy grać.
9534:  Dopiero w ostatniej, w ostatniej godzinie gry człowiek ma takie, aaa, to odchodziło na początku.
9540:  Oczywiście można byłoby tego uniknąć, robiąc dobry tutorial.
9548:  Dobrze, koniec tego dobrego.
9554:  Trafienie krytyczne, świetnie.
9558:  Skoncentrowany wystrzał.
9562:  Leży i żyje, a niby ruch to zdrowie, pisze Miko392, dziękuję ci za trybut serdeczny.
9570:  Nie może zaatakować, to smutne.
9572:  Hefalump tylko ucieka, zobaczcie.
9575:  Nic innego nie potrafi i krzyczy, nie pod moją pieczą, nie pod moją pieczą!
9581:  Żałuję, że nie złożyliśmy go w ofierze, wiedziałem, że tak będzie.
9586:  Sauron?
9587:  Rób to, co Sauron potrafi.
9588:  Dobrze!
9600:  10% szans.
9605:  Dobrze.
9606:  To ja może, to ja może.
9610:  Wiecie co?
9611:  Nie.
9615:  Nie.
9617:  Po prostu nie.
9622:  Leczenie ran.
9623:  Kto ma najwięcej ran?
9625:  Karla.
9631:  Tu może jeszcze raz.
9634:  Dobrze.
9637:  Jeszcze Hefalumpowi damy.
9638:  Aresztować ich!
9640:  Tak jest.
9641:  Kończy walkę nie do magii Amnix.
9646:  Przez dużo czasu.
9646:  Nie masz pojęcia, jak rynki takie jak moje są wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż wciąż
9675:  Niewdzięczny hefalump, tak jest.
9678:  Nie zrobiłem tego dla ciebie.
9679:  Skąd się tu wziąłeś, to jest dobre pytanie.
9682:  Po naszych dziennikach w Szares'ie, myślałem, że najlepiej bym odpalił kawałek, który zacząłem.
9689:  Zacząłem się wymyślać, że wszystko jest w porządku.
9692:  Moja żołądka wyróżniła się szybciej, niż kawałek, który się wyrzucił.
9694:  Paralelizowana.
9695:  Moja wizja została czarną.
9702:  Obudziłem się.
9703:  Byłem... w ścianach.
9704:  Wszystko?
9705:  Niebezpieczny ordeł.
9707:  Jeden, który wystarczy pijenia.
9710:  Życzę ci dobrego dnia, ale to był rojalny śmiech Morgana.
9712:  Nie jest w tej sytuacji my, mój przyjaciel.
9713:  Upewniam cię, że jestem całkiem skończony.
9716:  Poza tym, jest trudno zobaczyć, że jestem tutaj zbyt wysoko.
9718:  Ale ty...
9734:  Lumpenproletariat w jednej osobie, moi drodzy.
9736:  Wieprzy?
9738:  Wieprzy?
9739:  Uderzcie w bębny, zadmijcie wrogi.
9764:  Oto wieprz nadchodzi, w blasku pożogi.
9775:  Armia wieprza jest najlepsza.
9780:  Zobaczmy, co ma Sarevok.
9781:  Miecz chaosu.
9789:  Przy trafieniu odzyskujesz punkty życia.
9790:  No dobra, to jest dobry miecz dla Karla, ale i tak go nigdy nie użyję.
9794:  A w zasadzie nie może go użyć.
9798:  Nie, bo ona ma tą włócznie cudowną, która daje nam księżycowy pył i promień.
9801:  Właściwie to jest problem z tymi rzeczami.
9804:  Mamy za dobry sprzęt.
9809:  Rogaty hełm Sarewoka za to on może być dobry wreszcie dla Karla.
9813:  To fakt.
9815:  Ten hełm będzie dla niej dobry.
9820:  No!
9822:  Teraz Carla wygląda jeszcze brzydziej.
9824:  Cudownie.
9827:  Valeria pisze Miki Limanówka, lormistrz kolejny.
9830:  Nasz przewidział upadek Zariel, ale nikt jej nie wierzył i dopiero kiedy okazało się, że miała rację, popadła w alkoholizm.
9835:  A rozumiem, czy ja byłem dla niej okrutny.
9838:  Pierwsza kraj przy trafieniu odwołujesz krwawieniu u celów, które mają maksymalną... Ciekawe, ciekawe, ciekawe.
9843:  Mapa do świątyni Baala.
9846:  Widzicie, możemy przeczytać mapę.
9848:  Wejdź do miejskich kanałów przez okrągły właz uliczny, kieruj się na północny zachód, o Boże, aż dotrzesz do ruin podmiasta.
9857:  Widziałem.
9879:  Wiedziałem.
9880:  Heleno, dzięki za wsparcie 20 miesięcy już.
9883:  Chwała Wam, czarownicy i Tobie, Arcymagosie.
9886:  Wszystkiego dobrego i dla Ciebie, i wszystkiego jamniczego.
9889:  Dzisiaj z jamnikiem, drzemnikiem się potykamy, moi drodzy, w Baldurze.
9895:  Dlaczego tutaj cały czas jest znacznik?
9896:  Zdobyć pochodnie odesłania.
9898:  No przecież zdobyłem pochodnie odesłania.
9899:  Shisha Valery?
9905:  Przynajmniej rzeczy zostały interesujące.
9907:  Nie powinienem się starać.
9908:  Zostanę w szpitalu.
9910:  Zostanę w szpitalu.
9911:  Zostanę w szpitalu.
9911:  Zostanę w szpitalu.
9938:  Kieruj się na północny zakon.
9939:  Następnie dotrzesz do miejsca docelowego.
9941:  Nie wiedziałam, pisze w SP, że Google Maps działa w Ferunie.
9944:  Działa.
9944:  Ja bym chciał, żeby Google Maps działał jeszcze w Dark Souls.
9946:  Byłbym wtedy szczęśliwy.
9947:  Wspomnienia o mojej śmierci.
9951:  Bracia często mnie pytają, jakie to uczucie umrzeć.
9955:  Odpowiadam im wtedy, to ten moment, kiedy twoje życie przerywa się.
9961:  Liczą, że opowiem im o konflikcie sprzeczności, upokorzeniu porażki, przeciwko zaszczytowi poświęcenia.
9968:  Lecz kiedy nie żyjesz, nie możesz już myśleć o sobie, o życiu samemu.
9972:  Ponieważ jesteś w objęciach samego Baala.
9975:  Domeną Baala jest Czerwone Pustkowie.
9978:  Myślałem, że domenę Baala stanowi Czerwone Pustkowie.
9981:  Na bezgwiezdnym niebie, zatrzymane w czasie przed zapadnięciem się ostatniego słońca.
9986:  Tam też wędrowałem, smakując końca wszechrzeczy.
9990:  Dowiedziałem się wtedy, że koniec wszechrzeczy ma smak szarlotki.
9995:  Zostałem odciągnięty znad przepaści i ponownie przywiązany do żywej łupiny przez mego szyderczego brata.
10002:  Ale wiem, fluktuatnek mergitur rzuca nim falę, lecz on nie tonie i moja łupina będzie na tych wodach wezbranych się utrzymywać, bo gdy na morzu wielka burza, bal ze mną w łodzi jest.
10019:  Z początku mnie to oburzyło.
10021:  Zapomniałem, jak oddychać, jak jeść.
10024:  Zapomniałem o wszystkich zwierzęcych funkcjach żałosnych istot, które kurczowo trzymają się życia.
10030:  Lecz kiedy zostałem okrutnie wskrzeszony, mawiara została wielokrotnie bardziej wyzemocniona przez śmierć, niż stałoby się to poprzez życie.
10039:  Doprowadzę to z doskonałego zakończenia Baala.
10042:  Szkarłatne słońce zapadnie się nad jeziorami krwi.
10045:  Tak będzie.
10046:  Świat zostanie wyrzeźbiony na jego podobieństwo.
10049:  Czytaliśmy, moi drodzy, o rzeźbieniu pomnika Astariana.
10053:  Jestem przekonany, że to o to chodziło.
10056:  Jabłecznik czy szarlotka?
10057:  Dla mnie zawsze szarlotka.
10059:  Zwłaszcza, że przypominam, iż szarlotka to jest świetna postać w Genshin Impact.
10068:  To jest za długie.
10071:  Dobrze.
10072:  Ruszamy, moi drodzy, gdziekolwiek.
10079:  Czy mam tu jeszcze coś niewyeksplorowanego?
10082:  Nie bardzo.
10082:  Teraz, moi drodzy, żeby jakiś quest skończyć wreszcie, ogarnijmy tego malarza.
10092:  Przyszło nieziele, Wojtku, odpowiadałem, będzie strumień z Warhammera.
10097:  Diabłecznik, ciasto z diablików i jabłek, piękne.
10101:  Diabłecznik mi się bardzo podoba.
10104:  Czy głupie docinki przełożonego typu, gdy o coś pytam, w odpowiedzi powinnaś to wiedzieć, to mobbing?
10110:  Lekka forma, ale już tak.
10112:  To znaczy, musisz rozstrzygnąć, czy to chodzi o nieuprzejme zwrócenie uwagi, że coś powinnaś wiedzieć, bo jesteś studentką, czy też jest to natarczywe i ciągłe.
10124:  Mobbing musi mieć znamiona ciągłości, natarczywości, uciążliwości.
10130:  Ja zawsze próbuję ludzi konfrontować z tym i na przykład zadaję im wprost pytanie, czy zdają sobie sprawę z tego, co mówią i jak to jest oceniane i tak dalej, i tak dalej.
10138:  I mówię wprost asertywnie, że czuję się urażony tego rodzaju uwagami na przykład.
10144:  Można w ten sposób próbować zawsze.
10147:  Wiecie co, nie chce mi się... Aha, nie mogę się stąd teleportować.
10150:  Już rozumiem, na czym polega problem.
10151:  Musimy po prostu wyjść po drewnianych schodach.
10153:  Piątek Gęszczinka będzie robiony serenoks...
10157:  Dobre pytanie, kiedy?
10160:  Dobre pytanie No na pewno nie w tę środę, bo są jam nikołajki
10165:  Więc może się okazać, że się to przedłuży.
10167:  Na pewno nie w piątek, bo wtedy jestem w Katopato.
10170:  Pozdrowienia dla Katowic.
10172:  Nie no, żartuję, Katowice są super.
10174:  I zwłaszcza się ostatnio zmieniły bardzo.
10177:  I jest tam Śląski Festiwal Nauki, moi drodzy.
10179:  I mam tam referat.
10181:  Ważyły się losy mojego referatu, bo ja byłem jedną z osób sygnatariuszy petycji, która była kolportowana przez studentów.
10190:  Ale się udało.
10192:  I finalnie będę.
10195:  Dobrze, to wracamy do domu Lady Amnit.
10202:  A jeszcze 7 grudnia wychodzi Rock Traders.
10204:  Zobaczę, jak będzie wyglądał Rock Traders w Fanatyku, zobaczymy.
10208:  Może jeżeli będzie to moja filiżanka herbaty, to ogarniemy.
10211:  Jakub Korczak, dziękuję za dołączenie grona wspierających.
10215:  Co to jest?
10217:  To jest jakaś dziwna rzecz.
10220:  Nie pamiętam, jak wchodzi się do domu Lady Amnit.
10226:  Czy to tutaj?
10228:  Baldur jest... Ja nie wiem, co to jest!
10234:  Ciiiiko!
10236:  Ja nawet nie wiem, czy to jest właściwy dom.
10239:  Nie, to nie jest posiadłość Lady Yannick.
10241:  Widzicie, wlezwym do złego miejsca, jak zawsze.
10251:  O tak, to było tutaj.
10259:  Może zrobimy tak, że... Nie, nie wyrobimy się wcześniej z Jamnikołajkami, bo Jamnikołajki zaczynają się o 19 albo 18, czy coś takiego.
10266:  Bo wcześniej mam zajęcia.
10268:  No ciężko jest, moi drodzy.
10270:  Ciężko jest z znalezieniem czasu na streamy.
10274:  No ale co zrobić?
10275:  Dużo się dzieje.
10277:  Ja się i tak cieszę, moi drodzy, że się udaję te trzy razy w tygodniu.
10283:  Gdzie jest Lady Jamnith?
10287:  No przecież gdyby nie ta funkcjonalność, to bym w życiu jej nie znalazł.
10293:  Czy czytałem Mars od Rafała Kosika?
10294:  Tak, czytałem wszystkie książki Rafała Kosika, oprócz takiej ze słonecznikami na okładce.
10299:  Nie pamiętam, jak się to nazywa.
10303:  Mars dobrą, zwłaszcza to był debiut, bardzo dobrą powieścią jest jak na debiut.
10309:  Rogue Traders ma być w czyimś stylu Baldur's Gate, tylko w sieci Warhammera?
10312:  W Fanatyku trochę tak, a trochę nie, to znaczy graficznie to było bardzo złe dla mnie.
10316:  Nie wiem, jak teraz będzie to wyglądało po premierze.
10318:  Potrzebujesz Yahili w tym domu?
10320:  To wielka szkoda, ponieważ ja nie zmieniam swojej drużyny.
10329:  Eee, co?
10332:  Czemu nie mogę z nią rozmawiać?
10333:  To jest jakiś bug?
10339:  Cześć, jamnicze wariaciki, pisze Dominika Jemiko, twórczynie Kimczak.
10342:  Dajcie mi proszę trochę zdrowia, bo złapało ultra przeziębionko.
10345:  Dominiko, wszystkiego zdrowotnego dla ciebie.
10350:  Moi drodzy, to są poważne sprawy.
10352:  Wprawdzie ten jamnik, Dominiko, jest niesamowicie wprost oklapły i zmęczony, bo to jest drzemnik, ale wciąż wszystkiego zdrowotnego i jamniczego dla ciebie.
10363:  Z nowego kadru ci życzę.
10366:  Ten kandelabr, moi drodzy, jest podejrzany.
10369:  Mam wrażenie, że tutaj na górze było coś, jakieś przejście, wejście.
10374:  Zobaczymy tam.
10386:  Wiedziałem, że nie lubię tego miejsca.
10393:  Mmm, posiadłość Joanna Atelier.
10396:  Dobra, dobra, dobra, dobra.
10399:  F5.
10399:  Cześć Rediaga.
10403:  Dzisiaj Indeed stream.
10405:  Portrait jest zimno-zimno do dotyku, wypełnia Cię sensem zaskoczenia.
10415:  Pochodnia odesłania.
10430:  Niedomagiamnik zyskuje inspirację!
10435:  Co to było?
10436:  I czemu tak...
10443:  Co tu się w ogóle dzieje?
10445:  Oddawajcie mój kostur.
10455:  No oczywiście, że tutaj nic nie ma.
10460:  Ok.
10461:  Chyba Lady Yana ma się już lepiej.
10465:  Ale wciąż nie umiem do niej trafić.
10468:  Ponieważ... Tak.
10469:  Rzeczy.
10472:  Teraz do Oscara.
10472:  Gdzie jest Oscar?
10473:  Tam, gdzie pani róża.
10475:  Nie.
10479:  Tu.
10482:  Jest Oscar.
10484:  O nie.
10486:  Echo utraconej miłości.
10488:  Jesteśmy wszyscy udręczeni.
10492:  Postrój jamniczego nienasycenia.
10493:  Otóż to.
10495:  Oscarze.
10501:  Polak mały, jaki znak twój jamnik biały?
10513:  Nie domag jamniks!
10519:  Uspokój się zjavo, możemy to rozwiązać pokojowo.
10521:  Lubię się mieszać, jestem w tym dobry.
10523:  Do królestwa zmarłych?
10524:  Zabijesz go!
10529:  Był czytany cykl demoniczny.
10531:  Czekam na kolejne tomy follow-up'owej tego cyklu, Jakubie.
10539:  Arogantzki pacykarz!
10553:  Jakie cudowne!
10556:  Jak się nazywa ta follow-upowa część?
10563:  Pustynny książę Petera Faubretta.
10565:  Pustynny książę, więc to też zacząłem czytać.
10568:  Płonąca Pyrka dołącza do grona wspierających.
10571:  Senny Jamnik dla ciebie na powitanie.
10573:  Witamy w gronie wspierających kanał Szalonych Właścicieli Jamniczych Emoji.
10577:  I dzięki za wsparcie ogromne.
10582:  Jak to dobrze, że nawet biały jawnik ma czarny nos, inaczej mógłby się zgubić w śniegu.
10586:  To byłoby nieszczęście.
10587:  Ja bym nigdy wtedy nie wiedział, gdzie może znaleźć pożywienie, bo jakby był niewidoczny, to wtedy by zgubili go jego państwo, a jakby zgubili go jego państwo, to by nie mogli dostać jedzenia.
10597:  Problem, wszystko się wiąże z jedzeniem, jak jest związane z jamnikami.
10602:  Mistyk Karion za to odpowiada, to nie była wina Oscara, powiedział Krzysztof, który jakimś cudem to zapamiętał i dzięki temu mógł podpowiedzieć to niedomagowi jamnikowi, który cały czas słyszy głos Krzysztofa w swojej głowie, ponieważ jest to narracja heterodiegetyczna, zwana także pozakadrową.
10623:  Co z trim, to niedomag bardziej jest tyrany, za uważać trenowa frytka.
10631:  Dobrze.
10633:  Zostaw Oscara jego przeznaczeniu!
10636:  Może zapiszmy.
10639:  Keri, o której opowiadał Oscar i była łagodna i miła, to nie jesteś prawdziwa ty.
10644:  Cóż za nędzna perswazja.
10646:  To się nie mogło udać.
10647:  To się udało.
10649:  Konfundus!
10657:  Nie pamiętam.
10659:  Kerry, moje słodkie mięso.
10662:  Muszę tylko wiedzieć, że to, co zrobiłaś, nie była moja wina.
10668:  Dlaczego jestem tutaj?
10670:  Nie powinnam tutaj być!
10672:  Nie powinnam być!
10673:  Jezus, jestem biedny, nie domagam się.
10676:  Praktycznie źle wygląda.
10678:  Zginęła.
10679:  Zginęła.
10679:  Zginęła.
10680:  Zginęła.
10685:  Co to za gra?
10686:  Edge to Baldur's Gate 3.
10688:  Gra roku!
10689:  Przynajmniej wedle złotych joysticków.
10692:  I moim zdaniem również będzie to gra roku na główny Game Awards.
10699:  Fanatek pyta, na czym bym chciał, żeby się skupił serialem Warhammera Cavilla, biorąc pod uwagę, jak rolny jest to uniwersum.
10705:  Pierwszy to jest serial Warhammera, przede wszystkim jest Amazona, a w drugim momencie Cavilla.
10709:  Pamiętajmy, że Henry Cavill też był uznawany za zbawcę Wiedźmina i wiemy, jak się to skończyło.
10713:  To po pierwsze.
10714:  Druga kwestia.
10715:  Uważam, że powinna być przedstawiona perspektywa ludzka, więc najlepiej byłoby skoncentrować się na przykład na oblężeniu kadii, czy coś w tym stylu, żeby to było bardziej mainstreamowe.
10723:  Wiadomo, że fani Orhamca pójdą, ale żeby było mainstreamowe, to wiecie, ciemny gmin musi mieć ludzi, bo ludzie mają ludzkie problemy, tak?
10733:  Jeżeli mamy nieludzi, to nieludzie nie mają, mają inne problemy, bo jak są obcy, to oni są zieleni, albo niebiescy, to nie są ludzie.
10745:  To nie może dostać nagrody i Nike.
10748:  Martin Scorsese nie da Oscara, bo to kosmici.
10752:  To nie są problemy ludzkie.
10755:  To nie to.
10757:  Nie związane z ziemskimi sprawami.
10761:  Wiecie, no po prostu krytycy mainstreamowi są dość ograniczeni umysłowo i poznawczo i trzeba im prosto zrobić, nie?
10768:  Nie można utrudniać przesadnie percepcji i poznania
10771:  Więc trzeba tak... Ludzi, nie?
10773:  Ludzkie sprawy ludzi w przydomowym ogródku.
10777:  Jak im to sprzedacie, tak jak HBO sprzedało grę o tron, to potem w siódmym sezonie możecie wprowadzić te smoki, mainstream nie zauważy wtedy.
10786:  No, więc tak samo trzeba zrobić i w tym przypadku.
10791:  Niestety.
10797:  W porządku.
10797:  Jeśli Oskar chce prawdę, to może ją mieć.
10827:  Co jako fan Warhammera chciałbym zobaczyć najbardziej.
10830:  Narodziny Slaanesha.
10836:  Albo pierwszy konflikt z Nekronami.
10840:  W ogóle Nekroni i Adeptus Mechanicus dla mnie są najmocniejszą częścią Warhammera.
10845:  Przepraszam, Kerry.
10855:  Biedny Oscar.
10856:  To nie była Pani Róża, a jeśli to była Pani Róża, to z kolcami.
10861:  O, Inkwizytor Eisenhot też jest dobry.
10868:  Pohomazy, jaka ona jest wredna.
10872:  Cudownie.
10875:  Oficjalnie echo utraconej miłości jest złośliwsze od Niedomaga i Amniksa.
10884:  Byłem zgniłym gamoniem.
10886:  To będzie niezła, wzruszająca historia.
10912:  Co za wzruszająca chwila.
10914:  Wróćmy jednak na chwilę do mojego wynagrodzenia.
10918:  Każdy Krakus i Poznaniak.
10919:  Cudowne.
10921:  Ale oczywiście.
10921:  Jestem człowiekiem mojego słowa.
10924:  I słowo miło jest, że wytrzymałeś się.
10927:  Dajcie mi moje pieniądze.
10928:  Idźcie na dół do mojego italienka.
10931:  Obiecałem, że zostaniecie z czymś bezpłatnym.
10934:  Inmortalizm.
10940:  Czy on naprawdę zaprosił nas do swojego atelier?
10945:  No to idziemy.
10946:  Przynajmniej jak raz nie pobłądzimy w tym domu.
10956:  Krakuski są pyszne?
10957:  Czym są Krakuski?
10960:  Chyba, że chodzi ci o krakowskie kaszojady i jesteś ludożercą, to wtedy rozumiem.
10967:  Patrzcie, nie atakuje już nas ten dom, cudownie.
10970:  Powiedział każdy starzec z zbyt słabymi oktularami.
10977:  To brzmi tak, że on teraz namaluje obraz twojej drużyny.
10979:  Naprawdę, Rafał?
10981:  Wow.
10983:  Chce to.
10989:  To cudownie, że będzie nas malował po tym, jak oszpeciliśmy połowę drużyny.
10994:  Krakuski to ciastka, okej.
10997:  Jamnik wygląda, jakby wyjdzieło zbyt wiele właśnie.
11001:  No świetny, świetny pomysł.
11006:  Nie jadłeś Krakusków nigdy?
11007:  Nie jadłem Krakusków nigdy.
11011:  Lorna, pożegnanie od Joglola.
11012:  Avernus, główne pole bitew w Pięćdziewięciu Piekłach.
11015:  Mamy tam trzy boskie domeny.
11016:  Draukari, boha koboldów, leże Tiamat i peaceful land do goblińskiego boga Bargrviwek, jeżeli dobrze czytam.
11025:  Czy my trafimy do Avernusu?
11026:  Mam nadzieję.
11028:  Czy coś nie tak z moim ubraniem?
11030:  Momencik, muszę się odświeżyć.
11034:  Nie, nie, nie, oczywiście nie.
11037:  Jako artysta, chcę być prawdziwym mekanikusem Warhammerem.
11041:  Śmierci i wszystko.
11042:  Oczywiście, chcę.
11043:  Zacznijmy od pierwszego.
11046:  Jestem bardziej zadowolony od czekania.
11049:  Poza tym, będzie to widziane przez kolejne wieki.
11058:  Ale na pewno będę wyglądać dobrze.
11060:  Wiecie jak to się skończy.
11067:  Wiecie, prawda?
11069:  Ja mam bardzo złe przeczucia.
11074:  Niepotężny obrońca sztuk?
11083:  Andrzej Stasiuk by chciał mieć taką funkcję, ale niestety nigdy jej nie dostanie.
11087:  Portret awanturnika Żenada.
11088:  Zaklinacz duchów Żenada.
11090:  Mówiąc szczerze, chyba wolę, żeby w tyle nie było mojego imienia.
11093:  Nazwij go sobie jak się żywnie wspomina i tak go sprzedaj.
11099:  Jak mnie kusi ta opcja.
11101:  Zaklinacz duchów, moi drodzy.
11103:  Niecodziennie nasza twarz staje się prezerwatywą dla potomności.
11124:  Eeeem... Tak!
11160:  Muszę go wyjąć z ekwipunku.
11164:  Tzn.
11165:  wyrzucić.
11185:  How in the fuck?!
11187:  To jest nie do magii Amnix.
11192:  HOW IN SEVEN FUCKS IS THIS YAMNIX?!
11196:  To jest posępna!
11198:  Co za chamstwo!
11202:  Zdrada!
11204:  ZDRADA!
11207:  Jeszcze z czarnymi włosami, niekanoniczne!
11228:  Nie ma co płakać nad rozlanym mlekiem Mam pomysł
11265:  Niech sobie strażnicy po nas idą.
11268:  Nic to nie da.
11269:  Zobacz cenę obrazu.
11271:  1500.
11273:  No dobrze, przynajmniej tyle.
11275:  Przynajmniej tyle, moi drodzy.
11277:  Jak widzicie...
11279:  Sztuka, moi drodzy, w ostatecznym rozrachunku jest wyłącznie po to, żeby spekulować z jej wykorzystaniem i użyciem.
11287:  Dziękuję wam, moi drodzy, najserdeczniej za dzisiaj.
11290:  Dziękuję wszystkim jamnikołajom, którzy tłumnie przybyli dzisiaj, żeby obdarowywać społeczność.
11294:  I zapowiadam, że mamy jamnikołajki.
11296:  To jest święto, kurczę, wszystkich jamnikołajów, ale także jamników, pamiętajmy.
11300:  I was, całej społeczności, plus Holistycznej Agencji Eskapistycznej.
11303:  I mamy to w środę o godzinie 19, na pewno o 18.30.
11307:  Sprawdźcie w każdym razie zapowiedź.
11309:  Dziękuję Wam za dzisiaj, dzisiaj krócej, za co przepraszam, ponieważ o 20.00 jest bez schematu i dyskusja, o której już wcześniej mówiłem.
11316:  Ta konkretnie dyskusja, będziemy sobie rozmawiać w gronie zacnym, bo przeciętny człowiek, napisy końcowe oraz Philips bez schematu.
11323:  Niezależnie od tego, czy wpadniecie tutaj na tę dyskusję, czy też będziecie się błąkać po odmętach internetu, życzę Wam cudownego i jamniczego wieczoru, moi kochani.
11332:  Spędźcie go dobrze.
11334:  A wypoczywając na przykład możecie obejrzeć niebiesko okiego samuraja, bo dobry jest i ja teraz też to mogę potwierdzić.
11339:  Co powiedziawszy, żegnam się z wami i jeszcze przypominam, że jutro odcinek o godzinie 18.
11344:  I w przyszłym tygodniu kolejny odcinek, bo wracają one już na kanał.
11348:  I tymi słowy się z wami żegnam i do następnego.
