🔴 Akt drugi i jamnik długi | BALDUR'S GATE 3 Livestream #7
🔗 https://www.youtube.com/watch?v=L0SlofPtLhc

73:  Dzień dobry.
8964:  Absolutnie nie.
8968:  Nawet nie wiedziałem też, że można kliknąć dwukrotnie, żeby wyśrodkować kamerę.
8975:  Hmm... Harfiarz.
8979:  Myślisz, że można ich zabić?
8983:  Chodzą z pochodniami, więc chyba nie są nam wrodzy.
8988:  Oby.
8990:  Nie do magowi amniksowi świeci się zad, jest to prawda.
8998:  Ej, ale muzyka jest cudowna.
9000:  Arfiarze to słudzy dobra, zabij!
9004:  Niewysłany list.
9006:  Oczywiście, że czytamy.
9008:  Jestem cholernym geniuszem!
9010:  Dzięki tej klątwie wszyscy dali drapaka, kilku idiotów błagało mnie, żebym wrócił i zabrał ich rzeczy, ale najważniejszy jest pierścień.
9016:  To mój bilet do miasta, gdzie kupię mnóstwo ciasta!
9019:  Stary był zrozpaczony, że trzeba było posłuchać jego żewnej historyjki.
9023:  Ellie Mae była jego żoną, miłością jego życia, bla bla bla.
9026:  Biwakował przy jej grobie, co jest dziwaczne, jeśli pytacie mnie o zdanie, ponieważ musiał biwakować sam.
9032:  Chyba że karmił ją, co byłoby jeszcze bardziej dziwne.
9036:  Kocham cię iskiereczko, do zobaczenia wkrótce!
9037:  Dobrze.
9061:  Posępne serce zabawnie wygląda, oświetlona.
9063:  Ej, ale to jest super, że mamy to zaklęcie, bardzo mi się to podoba.
9067:  Wynika stąd, że on będzie działało do skończenia tury?
9073:  Diabli wiedzą.
9079:  Naprawdę są ładne modele postaci w tej grze.
9083:  Naprawdę.
9086:  Diablo miało koszmarne przecież te cutsceny na silniku.
9100:  Mak.
9101:  Ekspert w dziedzinie magii.
9103:  Być może zdałam wam pomóc w przebrnięciu przez te ciemności.
9105:  Co o niej wiesz?
9110:  Maskot pisze, że do długiego odpoczynku działa to zaklęcie.
9117:  To jest zajebiście.
9124:  Ja jaka ciupaszka.
9144:  To jest Geralt!
9146:  Tak!
9148:  Geralt of fucking Rivia!
9151:  Zostaw Geralta!
9154:  Geralt z kuszą herezja.
9163:  Jonas został połknięty przez wieloliba.
9165:  ZNOWU!
9172:  To był Henry Cavill pochłonięty przez ciemności, Loren Schmidt-Fistech.
9181:  Moi drodzy, właśnie teraz Henryk Cavill jest zastępowany przez Lama Hemswortha.
9187:  Dopadł go Leszker.
9195:  Idealny casting, od razu poznałem.
9201:  Tak będzie!
9203:  Przyzwyczajajcie się.
9206:  Przyzwyczajajcie się.
9208:  Ciemność może wymusić tak szybko transfigurację?
9210:  Co to za magia?
9212:  No przecież, no przecież... Skóra zdjęta z... Skóra zdjęta z... Uuu, cień.
9226:  Z Henry'ego Cavilla, no.
9227:  To co mówicie?
9229:  Harfiarz Jonas.
9231:  Hmm, furia.
9234:  Furia.
9245:  Dobra.
9246:  Ale fajne te cienie, podobają mi się.
9250:  Dobrze.
9254:  Ładne dźwięki wydają.
9266:  Zabijaj harfiarzy!
9267:  Dobrze, dobrze.
9269:  Mmm... Tu coś jest, tu nic nie ma, dobrze.
9274:  Co możemy uczynić?
9275:  Możemy walnąć harfiarza Jonasza.
9277:  Absolutnie tak.
9280:  Przeszywający atak.
9286:  Ehehe, beka z typa.
9291:  Jak są w świetle, to ich nie widać, te cienie?
9294:  Bo odwrotnie, jak są w ciemnościach.
9298:  Czy się mylę?
9299:  Nie, nie będzie wzwodu Astarionie, wystarczy.
9311:  Tak, jak są w cieniach.
9315:  Jakie wyssanie sił, ile, ILE?!
9319:  ILE? !
9326:  Zauroczenie.
9327:  Doskonale.
9336:  Witamy w akcie drugim.
9338:  Nie inaczej.
9343:  Uuu.
9344:  Ale z drugiej strony będziemy mieli trupka do ożywienia, moi drodzy.
9349:  A więc myślicie, że jesteście potężni, tak?
9362:  Zapisuję.
9368:  Nie jest tak potężny, jak myślałem.
9373:  Cóż, czemu nie grasz Karla pod magiczny szał?
9375:  Przecież z każdym szałem rzucenie randomowego czaru to jak dodatkowy mag.
9381:  Gram pod szał, SJ.
9382:  Zawsze włączam szał.
9385:  Coś złego robię?
9386:  To nie wiem wtedy.
9388:  Dobra, światło przeciwko cieniowi.
9390:  To musi się udać.
9392:  No i udało się.
9396:  No dobrze.
9399:  Idziesz tutaj i lecz Astariona.
9403:  Nie.
9409:  To jest inna podklasa pod ten magiczny szał, aaa... Pośrednio z tym, jak Krzysztof w końcu dotarł do drugiego aktu.
9415:  Niespiesznie, radośnie i miło.
9420:  Tunel mocy, wykonaj szarżę przed ciebie.
9424:  Wow, ależ mi się to podoba.
9425:  Musimy tego spróbować na tych cieniach.
9428:  Ale wpierw musimy go zaszlachtować.
9436:  Okej, czyli to zużywa nam dużo.
9441:  Jonasz zniszczony.
9442:  Doskonale.
9444:  Kto jest jeszcze do zabicia?
9449:  Chybienie.
9450:  No nie dziwię się, to jest cień.
9457:  Tu jest więcej tych cienistych postaci, moi drodzy.
9459:  Niedobrze.
9461:  Astarion?
9463:  Uuu, Astarion nie może wyssać?
9465:  Pfff, niedobrze.
9467:  No, przepraszam, przepraszam.
9474:  Ile tu jeszcze są?
9480:  Nie oślepiać Niedomagaj Amniksa, nie wolno.
9484:  To oburzające.
9495:  Tak się kończy, jak się próbuje zaatakować niedomaga Jamnixa.
9500:  Chcesz wyssać cieniom krew?
9501:  Tak.
9504:  PoV, masz szlaban w zakazanym lesie, a tam dementorzy.
9508:  W ogóle dementorzy to są istoty, które by nie były w stanie mi zaszkodzić.
9513:  Ja już mam demencję.
9518:  Nie sądziłem, że kiedykolwiek to zaklęcie będzie aż tak OP.
9522:  Gdzie tu jest jeszcze cień?
9525:  Tutaj coś widziałem.
9527:  Tu, tu, tu coś widziałem.
9528:  Aaa, jest!
9531:  Jest i on!
9534:  Dobra, tunel mocy.
9538:  Co?
9539:  Cel nie może być jaki?
9541:  Cel nie może być unieruchomiony.
9542:  On jest unieruchomiony?
9544:  Nawet nie wiedziałem.
9545:  Dobra, tak czy siak, zobaczmy sobie ten tunel mocy.
9547:  Co to jest?
9552:  Ej, ładne.
9553:  Czy to oznacza, że... Okej, nie.
9558:  Cienista skamienina.
9560:  Nie teraz.
9564:  O nie, amok.
9593:  Dobrze.
9595:  Tak sprint się przyda.
9596:  Hop!
9601:  No i święty płomień.
9605:  Mamy to.
9609:  Biedny Astarion dalej unieruchomiony.
9612:  Dobra, czy posępne serce może ożywić?
9619:  Komórka czaru poziomu trzeciego.
9621:  Teraz musimy się ruszać.
9623:  Znam bezpieczne miejsce.
9623:  Daj mi mapę.
9628:  Pocisk wiodący jest przez sporą część graczy D&D uważany za najlepszy czar pierwszego poziomu w grze.
9633:  Lubię pocisk wiodący.
9634:  Mówisz o miejscu, do którego nie sięgają cienie.
9637:  Dokładnie.
9637:  Ochroniony magią.
9655:  Nowy odcinek Blue Lens Friends?
9657:  Super!
9658:  Trzeba będzie obejrzeć, moi drodzy.
9662:  Co to jest?
9662:  Co to jest ta cienista skamielina?
9688:  O kurczę.
9690:  Dobra, sprawdźmy ich wszystkich.
9696:  Uuu.
9698:  Mogliśmy dać im zginąć wszystkim, byłoby wtedy sporo złota.
9702:  Smutne.
9704:  Jest jeszcze jakaś drewniana skrzynia i jeszcze jest jedna cienista skamielina, widzę.
9710:  Cienista skamielina to jest skamielina, która jest w cieniu.
9713:  Mogłabym się domyślić.
9720:  Te kamienie to pozostałości po cieniach, z którymi walczyłeś, pokazują kim były za życia.
9724:  O!
9724:  Podoba mi się w ogóle ten system, przypomina mi to, co serce mówiło w Dishonored, o postaciach, na które je kierowaliśmy.
9733:  Ale fajne.
9734:  Absolutnie rewelacyjna jest ta narratorka.
9762:  Uwielbiam.
9766:  Bierzemy wszystko.
9771:  Roztwór z nocnej orchidei, okej.
9774:  Wiecie co mi przypomina ta lokacja?
9777:  Zejście do Malenii, Blade of Michała.
9781:  Malenia ostrze Michała.
9785:  Proszę, więcej cieniobulwy.
9787:  Cieniobulwa na pewno będzie beznadziejna i nie będzie do niczego służyła, jak znam życie.
9794:  Nocną orkideę dać posępnej.
9797:  Okej.
9799:  Uczynimy to.
9802:  Och, jak ja kocham ten moment, kiedy mapa jest pusta i można eksplorować.
9806:  Dotrzeć do oberży, ostatnie światło.
9808:  Dobrze.
9810:  Zrobimy to.
9813:  Easy.
9814:  Easy.
9814:  Dobrze.
9820:  No a stadion jest przydatny, moi drodzy.
9822:  Nie da się ukryć.
9827:  Czas iść.
9827:  Jeśli nie skończymy, to przechodźmy.
9841:  Obóz na ziemiach dotknięty klątwą cienia.
9844:  To nie wygląda dobrze, moi drodzy.
9847:  Może zamiast się pchać tutaj, to pójdziemy od razu do tej oberży ostatnie światło.
9851:  Może tam się czegoś dowiemy.
9853:  Od karczmarza.
9854:  Lepiej odpocznij, bo w oberży czeka się trudna walka.
9857:  Dobra.
9858:  To na drodze do oberży jeszcze nie odpoczniemy, bo wiecie, mogą być inne walki.
9869:  Tak zakładam.
9874:  Tutaj coś widzę, na przykład kruk, zabity kruk.
9878:  Jak masz test do wykonania, to w dolnym rogu jest kółko zębate, w którym można zmienić wygląd kości, tak?
9886:  No proszę, czarujące jajko.
9892:  Co?
9893:  Czemu brak miejsca?
9894:  No czemu brak miejsca?
9898:  Po co mam magiczną dłoń?
9902:  Pewnie ona do czego innego służy po prostu.
9906:  Mówiłem, mówiłem, mówiłem.
9913:  Dobra.
9916:  Lecimy.
9920:  Powiedziałem, lecimy.
9927:  Carla, co ci się dzieje?
9931:  Co jest? !
9938:  Nie rozumiem, czemu to nagle nie działa?
9944:  Dziwne, zbugowane było.
9960:  Dużo tego cholerstwa.
9962:  O nie, zaatakowaj nas krukonii.
9965:  Nie inaczej.
9971:  Okej.
9971:  My sobie poradzimy z tym w bardzo prosty sposób.
9976:  Ale nie wiem, nie mamy przecież tej... ...kuli ognia.
9980:  No nic.
9985:  Ale doświadczenie za to leci.
9987:  Cudownie.
9990:  Biedne ptaki.
9994:  Mmm... Rąbnięcie?
9998:  Jest.
10000:  I... Ehe, good.
10009:  No i co?
10011:  Płonące dłonie by się teraz przydały.
10013:  Cholera, gras przeszywający zimno, nie.
10017:  Nie.
10019:  Kuli ognia też nie mamy, no to nic.
10022:  Pierwszy poziom wystarczy.
10025:  Raz, dwa, trzy, cztery.
10032:  Przejdźmy.
10056:  Dobrze wiedzieć, że to odpędzenie nieumarłych jest na wielu przeciwników.
10059:  Krzysztof nie wiedział.
10061:  Skrzynia podróżna.
10065:  Doskonale.
10067:  Nawet tego nie skomentuję.
10071:  To jest obszarowe i od któregoś levelu robi radiant damage, pisze Monique.
10074:  Cudownie.
10083:  Aaa, ale patrzcie jaki ładny efekt.
10087:  To mi przypomina takie opowiadanie.
10088:  Kurczę, co to było za opowiadanie?
10092:  Była mianowicie karczma i na koło były nie tyle runy, jak w cyklu demonicznym Bretta, tylko był taki szlak z soli, usypany, z zaklęciami, które musiały być cały czas odnawiane i między tą karczmą a innymi miastami tworzono takie specjalne, bezpieczne gościńce.
10112:  Jeśli cokolwiek zostało naruszone ze znaków runów, które chroniły te miejsca, to właśnie atakowały takie cieniste demony.
10119:  Nie pamiętam, gdzie przeczytałem to opowiadanie i nie pamiętam, czyje ono było i nie pamiętam tytułu.
10123:  Jeżeli komuś się uda jakimś cudem na podstawie tego opisu stwierdzić, co to jest, to będzie super.
10128:  Na pewno to nie był Stephen King.
10135:  Lecimy, moi drodzy.
10139:  No psz... Są i harfiści.
10142:  Dziwne oświetlenie.
10143:  Mmm...
10172:  Cóż to jest za wojowniczka i jakież ona ma miecze.
10176:  Sejmitary.
10186:  Druidka.
10192:  To podświetlenie jest przez ten czar, okej.
10194:  Nasz czar.
10196:  Yagheira, tak?
10197:  Jestem nie do magii, amniks.
10199:  Zapewniam się, że to zupełnie niepotrzebne.
10201:  Fascynujące.
10202:  Twoja kontrola nad magią i jej technika użycia są znakomite.
10205:  Bądźmy protekcjonalni.
10207:  To jest Yagheira z Baldur's Gate 1 i 2?
10214:  O Jezu!
10216:  Zapomniałem!
10218:  To jest ten moment, kiedy weterani z czasu Baldur's Gate 1 i 2 robią takie łoch!
10223:  Dobrze.
10223:  Uratowałem twoich żołnierzy i tak mi się dziękuje.
10227:  Uroczystość jest zbyt często skomplikowaną.
10232:  To dlatego słyszymy o Chrisie.
10235:  To jest ciekawa kreatura, która schowuje wszystkie rodzaje sekretów.
10239:  Ale jeśli jest jedna rzecz, którą wiemy... ...to to, że wie o swoim rodzaju.
10259:  Nigdy nie powinnaś tu przyjechać, prawdziwa duchowość.
10267:  Wizards.
10268:  Zawsze rozmawiają, nigdy nie wiedząc kiedy być spokojnym.
10274:  Będzie lepiej, jeśli się zatrzymasz.
10288:  Zmarnuj za kogokolwiek byłeś, zanim absoluta cię zepchnął.
10297:  Zaczekaj!
10298:  Co ty robisz?!
10298:  On jest jego zastępcą!
10300:  On jest tym, kto ochronił Szmaragd Szmaragd!
10306:  Tak, nie zostawiłam go w postaci.
10307:  Nie jest zbyt źle, żebym się z nim przyzwyczaiła.
10309:  Zabrała jednego z moich przyjaciół z Madruidem z śniegiem.
10313:  Wie kiedy być dyskretnym.
10314:  Prawie wierzę mu w moje życie.
10328:  Tymczasem nie domagam niks.
10334:  Podejrzewam, że ma to związek z tym dwudziestościanem.
10357:  Oooo!
10361:  Tutaj u handlarza jest kostos z darmowym fireballem?
10364:  Shut up and take my money!
10370:  Opowiedz Yahei, że... Okej, to będzie Yahira, dobra?
10373:  Trudno, przepraszam.
10374:  Odkąd to przeczytałem, to Yahira.
10377:  Wszystko, co wiesz o tym przedmiocie.
10378:  Congratulations!
10379:  You've earned yourself the benefit of the doubt.
10383:  Słuchaj mnie, Harpers.
10384:  Wszystko jasne, na spokojnie.
10387:  Nie zamierzam zrozumieć, co to za artefakt.
10392:  Ale jestem starożytna i wystarczająca, by zrozumieć ślizg nadziei, kiedy ucieka z mroku.
10397:  Powiedz mi, dlaczego tu przyjechałeś?
10404:  To jest trochę czyst, że to jest dwudziestości, ale może ma jeszcze ponumerowane ścianki.
10408:  Nie domagiam, nikt jest po prostu tak niewysłowienie inteligentny, że wystarczyło, że spojrzał tylko na tę bryłę i od razu wszystko wiedział.
10415:  Szukam zreby zniszczyć absolut w jego siedzibie.
10417:  Tak, wieża wschodzącego księżyca.
10419:  Oni mają... Jestem tu na urlopie!
10428:  O nie!
10429:  Muszę!
10433:  Astarion pochwala Wiecie co, ja już myślę, że to powinno być mem Astarion pochwala twoje postępowanie, za każdym razem jak coś jest edgy Astarion pochwala twoje postępowanie Cudowne
10460:  Dobra, jak zdjąć to zaklęcie?
10467:  Nie umiem.
10469:  Nic nie jest w stanie zdjąć tego zaklęcia.
10473:  Zaklęcie świata jest zbyt potężne.
10475:  Trzeba po prostu odpocząć długo i denerwuje mnie to tak, że to natychmiast zrobimy.
10480:  Ale to jest dobra wiadomość, tak nawiasem mówiąc, w tym miejscu.
10490:  W końcu nam się skończy to jedzenie.
10491:  Zobaczycie.
10493:  O!
10495:  Dzień dobry!
10498:  Cześć!
10498:  O, kocham ten czas dnia.
10505:  Dziecięta zaczynają się pojawiać gdziekolwiek się patrzysz.
10514:  Co chcesz, Miss Ora?
10515:  Zatrzymaj się i wyłóż oczy.
10517:  Masz nową misję.
10519:  Czemu on nie może być w naszej drużynie?
10523:  Wanda Vision.
10524:  Nie no, Magiamix ma Vision jak widzi Wondę.
10527:  Z drugiej strony to jest nasz problem.
10545:  Ehem.
10546:  Klauzeta, sekcja 13.
10547:  O!
10548:  Gdy obojętna dusza nie odbierze obojętności, czy nie odbierze obojętności, obojętnik z paktu wywołuje obojętność do Avernus jako leśniczka.
10556:  Piękna prawniczka.
10557:  Nic dziwnego, że z piekła.
10559:  Rodem.
10559:  Zróbmy to proste.
10561:  Will nie odbierze obojętności, czy nie odbierze obojętności, i odbierze ją do głębokiej kwiatki kwiatki, i zniknie do Avernus.
10570:  Teraz, bądź dobry chłopiec i graj, chłopiec.
10574:  czy spędzisz wieczność w szaleństwie.
10576:  Zora może mówić niebezpieczne słowa, ale one są zaskoczone z zaskoczeniem.
10582:  Ona nie może pozwolić Willowi przeszkodzić tej misji.
10585:  To może być twoja najlepsza szansa, aby negocjować z Willem z jego paktem.
10588:  Okej.
10594:  Uratujemy to twoje aktwo pod jednym warunkiem.
10600:  Paragraf czterdziesty piąty, ustęp sześćdziesiąt dziewięć.
10612:  Zakończysz pakt, wylaj, każdy pójdzie w twoją stronę.
10621:  Nie ma nic.
10638:  Diabły są praworządnymi i złymi, innymi słowy to prawnicy z wiekła rodem.
10642:  Proszę bardzo, przypomnij sobie wszystko co wiesz o diabłach i ich cyrografach.
10650:  Nareszcie, nareszcie.
10652:  Naprawdę, z dziecięcej historyki.
10680:  To niebezpieczne pokazanie głupoty i głupoty.
10687:  Brawo!
10687:  W porządku, zagraję twoją grę.
10689:  Ale zakończę pakt kiedy misja jest skończona, a nie wcześniej.
10696:  Przeczołgani po ziemi.
10697:  Nie do maks, zgaszony jak pet, tak?
10700:  Teraz, do moonrise, pet.
10708:  I pamiętaj o śmieciach.
10714:  Były zwłaszcza gorące.
10715:  Co to za gara?
10739:  Czy to jest E?
10740:  Czy to nawet piosenka?
10742:  Co za cholerny język to jest?
10745:  Co ty robisz?
10745:  Dziecko z Kazadoru, napisane w twarzy.
10749:  Wydaje się, że jest to piosenka, ale nigdy jej nie przeczytałem.
10771:  Byłem tracąc skarby na strachach z moimi dźwiękami, próbując je przeczytać.
10775:  Ale nie mogę.
10775:  Mogą być napisane w maszynie.
10779:  Ja... To nie jest twoja problematyczność, wiesz.
10781:  W porządku.
10800:  I?
10800:  Co to oznacza?
10830:  Tak, błagam, przecież... Był sobie raz kapłan z Beregostu, co nadzwyczaj krótki miał kostur.
10839:  Jeżeli to się Astarionowi nie spodoba, to ja jestem jamnik.
10849:  Kanoniczne, nie zmieniam.
10859:  To jest nieuczciwe, bo Astarion by powiedział to samo.
10864:  Nie mam pewności, nie ruszaj się, przerysuję ci je.
10874:  Hmm.
10877:  Przepiękne.
10878:  What in the hells?
10885:  What did he do to me?
10891:  Myślisz, że powinniśmy zapisać pozostałych?
10892:  Może będą coś wiedzieć?
10893:  Bardzo dziwny wiersz.
10894:  Nie.
10895:  Nie.
10895:  Zostawmy to między sobą.
10896:  Przynajmniej, aż znamy, co to znaczy.
10898:  Dwa wieki trzymałem to.
10899:  I wreszcie to widzę.
10899:  Nie.
10899:  Mógłbym to stracić, oczywiście.
10902:  Ale wątpię.
10903:  Cazador był tylko figuraturycznie zielony.
10920:  Nigdy nie było jakichkolwiek diabła na kremie.
10924:  Cokolwiek zostawił w mojej płaszczyźnie, to jest dla mnie mystery.
10927:  D-dziękuję.
10927:  Na razie, to jest... no, to jest coś.
10931:  Zazwyczaj nie mam o czym mówić.
10936:  Zazwyczaj nie.
10948:  To są tak inteligentnie napisane riposty i dialogi, że po prostu ryj się cieszy od samego czytania.
10956:  To jest właśnie to, jak wspomina się czasem, o, w tym serialu są kiepskie dialogi.
10961:  No to znaczy jak, ja uargumentuję, nie takie jak w Baldur's Gate 3, okej?
10968:  Wyszedł nowy film Cyberpunk'a w Phantom Liberty?
10970:  O, proszę.
10971:  I co, obiecujące Pawle?
10976:  Tak bardzo przypomina Lucifera Tomellisa.
10979:  Autentycznie uważam, że jest wzorowany.
10981:  Dobra, jeszcze mieliśmy z Willem pogadać.
10985:  O nie, pomyślałem, że coś się dzieje z posępnym sercem.
10988:  Tu jest Gale.
10990:  O nie, Will.
10991:  Karla!
10992:  Karla chce rozmawiać.
10994:  Lecimy do niej.
10995:  Daj kwiatki posępnej, mądre.
10997:  God's dammit!
10998:  Why did it have to be Mizora?
11002:  Why did it have to be Zariel?
11005:  Powinniśmy ryzykować na następnym, żeby zdobyć jedną z jej asetów.
11009:  Co jeśli jest to ucieczka, tak jak ja?
11011:  Albo coś znacznie gorszego.
11014:  Spójrz, Wilka szczęście to moje szczęście.
11030:  Zdobyliśmy trochę piekielnego metalu, co teraz mamy z nim zrobić?
11035:  Okej
11060:  Ok, ok.
11061:  I teraz tak.
11062:  Jeszcze mówiliście, o, Le'zeal nie żyje dalej.
11064:  To jest wspaniała wiadomość.
11065:  Nie marniej.
11067:  Posępna i kwiatek.
11071:  Muszę być zbawiona.
11087:  Czy oglądałem The Boys?
11097:  Pewnie Mleko Łak.
11099:  W planach teraz jest kolejny sezon.
11101:  Będę z rozkoszą oglądał.
11104:  Jeden z lepszych seriali na Amazon Prime.
11108:  W ogóle na Amazon Prime, wbrew pozorom, są dobre seriale, oczywiście wyjąwszy Ring of Power, ale... Taki Peryferal na przykład.
11116:  Skancelowany, dziękujemy Jeffowi Persosowi, bardzo za to dziękujemy.
11120:  Wspomniane The Boys.
11124:  Nie, Severance jest na Apple+, to nie, to nie tam.
11128:  The Boys i Peryferal, to już jest sporo.
11131:  No i Legend of Vox Machina, zdaje się.
11134:  Good Omens jest jeszcze okej, tak, Good Omens też jest tam.
11139:  Invincible, dobra animacja.
11143:  Hmm.
11144:  Ale co ze mną?
11145:  Co to wszystko oznacza?
11148:  Jeszcze Carnival Row with the Expanse, tak.
11166:  Dobrze, zobaczymy wszystko.
11168:  Nie martw się, a teraz chcę ci dać kwiatek.
11173:  Pamiętasz, jak mi mówiłaś, że nocne orchidee to twoje ulubione kwiaty?
11177:  Tak się składa, że jedną mam z nich tutaj, o.
11185:  Nie wziąłeś tego po ręce, prawda?
11186:  To są śmierdziwe głosy!
11188:  Nie!
11188:  Są bezpieczne.
11189:  I piękne.
11191:  Dziękuję.
11191:  Nie mam niczego, co dać ci w powrót, tak mi się wydaje.
11199:  No, może mogę coś zrobić później.
11200:  Wszystko to samo.
11214:  Proszę bardzo.
11217:  Proszę bardzo.
11220:  Ponoć będzie gra na podstawie The Expanse?
11222:  Słyszałem o tym.
11224:  Moi drodzy, nie domagiam niks.
11228:  Powoli wychodzi z friendzone'a.
11231:  Powoli.
11233:  Karla, drapek, posępne serce.
11235:  Czemu są tylko niektórzy tutaj?
11237:  To się gdzieś jeszcze da dalej przejść?
11239:  Tak.
11240:  To jest druga część obozu.
11244:  Aaa, yes he will, wiedziałem.
11246:  I knew it!
11251:  La Firenze?
11270:  Krzysztof, się weź zaber, będziesz powtarzał na każdym z nich, mega polecam.
11273:  Wziąłem się Balrog i odpadłem.
11276:  Nie mówię, że złe, ale nie dla mnie totalnie.
11279:  Odpadłem coś po piątym odcinku.
11282:  Czy to przypadkiem nie miałeś... Ja jednak muszę mieć komponent fantasy, żeby naprawdę polecać jakiś serial.
11288:  Hmm, wykonaj zadania Mizora, uwolnij się od twojego paktu.
11290:  To jest jedna opcja.
11293:  Masz jakiś pomysł, kim może być diabeł, którego mamy uwolnić?
11295:  O, pytajmy o konkrety.
11297:  W ogóle jest nudny.
11298:  Ma ciekawą historię, ale jest nudny jako postać.
11303:  Więc jesteś wskazany na los Lemura...
11318:  Tak.
11319:  Na razie, gdy Mazura w rzeczywistości ułatwi jej obowiązek i mnie ułatwi.
11322:  Zawsze wiedziałem, co moja przyszłość zajmuje.
11325:  I wiem, że wybrałem rację.
11328:  Dziękuję, że załatwiłeś się na mnie.
11330:  Mówię to.
11332:  Ale nie będę cieszyć się, aż będę w rzeczywistości ułatwiony.
11337:  Mogę czuć, jak Mazura skomplikuje, plotyzuje.
11341:  Nie pozwoli mi iść bez kłóceń.
11343:  Ufaj mi na to.
11346:  Filmowała trylogia Tolkiena, multikinie, w piątek.
11347:  Świetnie, świetnie, że akurat jadę do Wrocławia na D-Fantastyki.
11351:  Co myślisz o tym elitickim potencjale, o którym nam mówił nasz senny gość?
11356:  Wool jest praworządny dobry, moim zdaniem, Brendo.
11361:  Wiem o tym dlatego, że mnie drażnią postaci praworządne dobre.
11374:  Nie wiemy z jakimi niebezpieczeństwami przejdzie nam się zmierzyć, Will.
11381:  I Will nigdy nie będzie chciał kijanki.
11386:  Kanoniczne.
11389:  I appreciate where you're coming from.
11391:  Truly, I do.
11393:  But these parasites are quite literally the weapons of war.
11397:  And I'm not so certain that you can turn against us upon consuming them.
11404:  Ulubione utwory na fortepian, pisze Lappuni.
11410:  Moim ulubionym utworem, takim legendarnym, który ja zawsze grałem, była aranżacja na fortepian in der Halle das Berkenichs Edwarda Griega, czyli w Grocie Króla Gór, ale pełna wersja, tak?
11420:  To było fajne.
11421:  Ale bardzo lubię też Etude XXIV Chopina, czyli Ocean.
11434:  Dzięki za wsparcie od siedmiu miesięcy, Lappuni.
11445:  Tyle?
11445:  Tyle.
11446:  Czy byśmy się przespali, czy nie?
11448:  Nie!
11451:  Chaotyczny, neutralny?
11453:  W ogóle neutralne w postaci to jest opcja, nie praworządne, błagam.
11456:  Dlaczego wybór automatyczny zużywa za dużo surowców, no?
11462:  O co w tym chodzi?
11466:  Czy czasem nie jest tak, że wybór auto... Co?
11473:  Ach, bo on po prostu wziął wszystkie.
11479:  Aha, ja nie mogę tego rozdzielić.
11481:  Podziel przedmiot, dziękuję.
11488:  Trzydzieści sześć potrzebuję.
11489:  Cztery, no.
11493:  Jest bug, liczy stack itemów jako pojedynczy item.
11495:  O Boże, nie!
11497:  Dlaczego senna zjawa jest w dezabilu?
11499:  Myj drodzy, co tu się dzieje?
11533:  Czy własna postać działa tu jak w Gridfall?
11536:  Nie do końca mam na myśli, co mówisz, Jakubie, dzięki ci za wsparcie od czterech miesięcy, ale tutaj jest trochę inny system niż w Gridfall.
11542:  Masz cztery postaci, które rozwijasz, a główna postać po prostu to jest ta, którą sterujesz.
11551:  I najczęściej zbierasz przedmioty i tak dalej, no i oczywiście ona występuje też w sekwencjach fabularnych.
11558:  Potrzebowali mojej pomocy.
11560:  Gobliny stały mi na drodze, więc je zabiłem.
11563:  Tak.
11570:  To nie przestało się.
11571:  Jesteśmy zbombardowani błędami energetycznych telepatycznych.
11575:  Błęd po błędach, w których wciąż nie ma pośpiewania.
11579:  Właściwie się nie zainteresowałam.
11583:  Każda błęd jest związaniem z ustawieniami dla zainteresowanych.
11589:  Ustawienie dla twojej transformacji już było już wiele razy.
11597:  Nie ma żadnych wątpliwości.
11600:  Człowieczki Moonrise.
11602:  Mam tylko nadzieję, że moje potencjały trwają długo, by to przejść.
11612:  W każdym razie... Absolut wie, że z tobą mnie przejmujesz.
11617:  Chce mnie zabrać.
11625:  A!
11625:  Olcik wsiąkł w powiernika mieczy.
11628:  Mówiłem wam, że to jest page turner.
11631:  Czyta się to niesamowicie, jak masło.
11634:  Wspaniałość.
11635:  Cieszę się, że się podoba.
11638:  Dlaczego absolut cię szuka?
11639:  Majestatyczna brata, dlatego Juliusz, że to myśmy krasnoludzice tudzież krasnoludkę projektowali, a nie pieprzony Amazon.
11647:  Farmazon chciałem powiedzieć.
11649:  Czy ukradłaś moc, by chronić nas przed absolutem?
11653:  Dlaczego absolut cię szuka wpierw?
11655:  Jestem jedyną, która potrafi odrzucić wpływ Absoluta.
11658:  Dlatego jest to strach na mnie.
11663:  To jest... to jest wątpliwość.
11665:  Niestety, to także oznacza, że poddaję się więcej i więcej zasobów do mojego odzyskania.
11674:  Przed nami ogromne zadanie.
11680:  Ale jesteśmy wszystkim, co stało się pomiędzy zwycięstwem dla Absolu i wolnością dla wszystkich.
11688:  Musimy się rozproszyć, Krzysztof.
11691:  To jest katastrofa.
11694:  Musisz zainfiltrować Turystyczne Turysty, odnaleźć sekrety Absolu i zakończyć je.
11700:  Aby w końcu byliśmy wolni.
11709:  Jak przeczytać masło z dobrym poślizgiem Ta noc nie zakończyła się tak jak myślałem Ta noc zakończyła się tak jak myślałem Opuść obóz, opuść obóz, opuść obóz
11734:  Gdzie jest mój jamnik do bąków?
11736:  Jest.
11741:  Postępne serce chce dalej rozmawiać.
11742:  Jest coś, co chciałabym z tobą opowiedzieć.
11744:  Czy teraz jest dobry czas?
