🔴 Krzątanina we Wrotach Baldura | BALDUR'S GATE 3 Livestream #17
🔗 https://www.youtube.com/watch?v=MnFn1T1_EQE

75:  Dzień dobry.
1760:  Andy of Astora pisze, że co do Divinity, zabawa żywiołami i elementami otoczenia była o wiele lepsza.
1765:  Wrzucanie oleju było łatwiejsze, teren można było przekrąć, był pod telekinezę.
1768:  Tak, tak, ja z tego wszystkiego korzystałem.
1773:  Lotrano, dziękuję za wsparcie od 18 miesięcy.
1776:  Lotrano twierdzi, że najlepszy jamnik to jest sukubowo-diaboliczny.
1781:  Nie śmiem zanegować.
1783:  To nie jest tura tej postaci.
1786:  Obrażenia od moczu i obrażenia od światłości były na tę czaszłunię.
1789:  Za mało punktów ruchu.
1790:  Boże, drogi!
1794:  To jest jakiś dramat.
1797:  I my nie jesteśmy jakoś przesadnie spowolnieni.
1800:  Ta herbatka to China Milky Oolong?
1802:  Tak.
1803:  Tak jest Funko Wiedźmina, dokładnie ta.
1808:  Ale wiecie, kto jeszcze ma obrażenia od moczu?
1812:  Mianowicie Azu...
1814:  CO?!
1819:  Obrażenia od mocy podwojone, o co chodzi?
1825:  Ja... czy ja zwariowałem, czy ja nie zwariowałem?
1828:  Odporność na obrażenia, a tu są obrażenia podwojone.
1830:  To powinno było zginąć w tym momencie.
1838:  Jaśminowy tron od Taszy Suri jest przegenialny, pisze Anna Zych.
1841:  Przeczytaj, Krzysztof, koniecznie.
1842:  No, tak się zainteresowałem jej pisarstwem, że jest duża szansa, że będę też czytał resztę.
1849:  Trzeba zadać przynajmniej 40 obrażeń.
1851:  Aha, dlaczego tutaj nie jest to powiedziane?
1856:  Dlaczego tutaj nie jest to powiedziane?
1861:  To jest skandal.
1863:  I one wszystkie mają takie parametry.
1865:  Okej, to dlaczego jedną czasunię byliśmy w stanie zniszczyć kulą ognia, to ja nie wiem.
1871:  Dobra, walniemy tym.
1876:  Aha, czyli obrażenia od światłości też nie działają.
1880:  Świetnie.
1883:  Jest jakoś średnia wytrzymałość.
1884:  Aha, i ja mam wiedzieć, że średnia wytrzymałość to jest przynajmniej 40 punktów obrażeń, z czego, jak rozumiem, mam doznać objawienia jak Arystoteles w wannie.
1895:  Najłatwiejszym sposobem na zrobienie fantasy dystopii, pisze Betonowy Beton, jest umożliwienie wrogom, magom tworzenia pięknych i żywotnych ciał, aby sprzedać je bogatym.
1903:  Wtedy brzydota okaże się staniem biedy.
1905:  Ale ciekawe.
1907:  Nigdy nie pomyślałem o tym, że nekromancja mogłaby być wykorzystana w dystopii i to jeszcze fantasy.
1917:  Eee... Czy Krzysztof czytał Jakuba Małeckiego?
1921:  Nie mam.
1921:  Przed sobą Jakuba Małeckiego, Mateuszu.
1925:  Czy widzieliś Wiedźmińską Szkołę Jamnika na Fakes Forge?
1928:  Przepraszam.
1929:  Zatrzymać ten stream.
1931:  Jaka Szkoła Jamnika?
1932:  Moment, moment, moment, moment.
1933:  Moment, moment, moment, moment, moment.
1937:  Fakes Forge.
1942:  Eee...
1947:  Wy sobie żartujecie ze mnie w tym momencie!
1951:  Jest jamnik!
1953:  Przecież ja kocham tego człowieka!
1957:  Widzę, że zostałem już oznaczony.
1959:  Bogowie!
1963:  Doskonałe!
1965:  Moi drodzy, przepraszam, przepraszam, zatrzymujemy, gdzie są moje jamniki?
1971:  Nie ten, nie ten, nie ten, nie ten, nie ten, nie ten.
1975:  Dobrze, potrzebujemy wiele jamników.
1977:  No błagam, przecież musi być.
1980:  Jest taki jeden wspaniały, najlepszy gif jamniczy, w którym wiele... TAK!
1988:  Bezwzględnie.
1990:  Przecież to jest najlepsza rzecz, jaka istnieje, moi drodzy.
1993:  Coś wspaniałego.
1995:  Proszę, proszę natychmiast iść na Fakeswatch, dać mu followa, jeżeli jeszcze nie zrobiliście tego.
2002:  Dobra, mówicie, że jest w tej czaszuni.
2006:  Może gdzieś najechania, tak?
2009:  A, średnia wytrzymałość.
2010:  Na to miałem najechać.
2012:  Okej, w porządku.
2015:  Nie wpadłbym na to.
2023:  Widzicie, dlaczego bym na to nie wpadł?
2025:  Ponieważ to mi nie mówi w żaden sposób, że ja mogę z tym dokonać interakcji, tak?
2030:  Znaczy, jak najeżdżam na inne elementy interfejsu, to nic się nie wyświetla, tak?
2034:  Czasem się wyświetla, jeżeli mamy, zauważcie, podświetlenie.
2038:  To jest znowu kolejna rzecz związana z interfejsem.
2040:  Podświetla, a, czyli pewnie się pojawi pop-up.
2043:  Nic mi tutaj się nie dzieje z tym napisem.
2047:  O Boże.
2048:  Takie drobiazgi, a irytujące.
2051:  Weźmiemy sprint jeszcze.
2054:  Lizusus, witamy w gronie wspierających, dziękuję Ci serdecznie za wsparcie kanału.
2061:  Uuu, Vedendis pisze, że ogryła aktualnie Dark Souls 3, a jednocześnie śledzi zapis zmagań Krzysztofa.
2065:  Matko, co tam się wyprawia z tym biednym magiem, prawda?!
2068:  PRAWDA?!
2069:  Dobrze, moi drodzy, teraz spróbujemy rozwalić tę czaszłonię w takim razie tym.
2075:  No i się udało.
2076:  No i dobrze.
2078:  No i dobrze.
2080:  No i bardzo dobrze wręcz.
2082:  Gdzie jest jeszcze jeden poltergeist?
2086:  Może będzie na górze.
2089:  Doktora Hu nie śledzę, Michale Mazurze, niestety.
2093:  Poltergeisty to nie umarli jednak, że nie są niematerialne, co tutaj jest źle ukazane, pisze Joglol.
2098:  Teoretycznie są one niewidzialnymi stworzeniami zawiniętymi w łańcuch, wywołującymi strach.
2102:  Czyli ten strach tutaj został prawdopodobnie przez te czaszunie w jakiś sposób przejęty.
2110:  Czy planuje zmierzyć się z Rafaelem?
2111:  Chciałoby się.
2113:  Nightlash pisze, że jak przy interfejsach pracują ludzie, którzy się znają na UX-ie, to od razu by krzyczeli, a gdzie jest ikona tooltipa?
2120:  O proszę.
2122:  Nawet się podświetlać nie musi.
2123:  No cokolwiek, w każdym razie musi być coś, co daje czytelnikowi, graczowi, w tym przypadku także, no bo czytelnikowi, bo czytamy, co tu się dzieje, do zrozumienia, że ej, ej, to jest coś ważnego.
2137:  Wiedźmińska Szkoła Jamnika, no nie no, to jest wspaniałe absolutnie.
2140:  Ja będę, moi drodzy, to przez cały stream wyświetlał, nie żartuję.
2146:  Dobrze, co tutaj jeszcze możemy zrobić?
2149:  Nie możemy niestety rzucić żadnego zaklęcia, ale możemy użyć kroku przez mgłę, żeby troszeczkę dalej, o trupinkę przynajmniej dalej się znaleźć.
2161:  Czy będę na Śląskim Festiwalu Nauki?
2162:  Tak, Janku, jestem zakontraktowany tam nawet, w związku z tym będę na 1000% i niestety muszę z tego powodu wziąć jedno wolne ze szkolenia tutorskiego, bo jest ostatni zjazd akurat wtedy.
2172:  Nie wiem, dlaczego akurat o tym powiedziałem, być może po to, żeby zapamiętać to lepiej.
2176:  W każdym razie będę na Śląskim Festiwalu Nauki, jestem na jednym warsztacie, przynajmniej jednej dyskusji i chyba będę mieć jeszcze jakiegoś powerspeed'a.
2185:  Niedomak Jamnik ma takiego nieprawdopodobnego pecha, że zdołał wywalić się na schodach w taki sposób, w taki sposób, żeby głowa spadła mu między stopnie.
2197:  Dokładnie tego bała się Jamniczka, którą się byłem, opiekowałem,
2202:  He, he, he
2227:  Chcesz usłyszeć najlepszy utwór całym Baldur's Gate, czy to musisz udać się do sklepu Demonolożki.
2231:  Tam się można dostać do Domu Nadziei.
2233:  Nie wiem, gdzie jest ten sklep, ale spróbujemy go znaleźć.
2238:  Nienawidzę schodów, pisze Magdalen.
2240:  Dotyczy to również schodów ruchomych.
2247:  Astarion.
2249:  Astarion będzie eliminował czaszunię, to jest jego zadanie.
2252:  Aha, czyli teraz zadaliśmy mniej obrażeń, ponieważ tak.
2257:  Czy to dotyczy również... Tak, to dotyczy również strzał.
2267:  No i gdzie jest ten poltergeist niby?
2269:  Ostatni.
2275:  O Boże, one są na dole!
2279:  Nieeee!
2282:  Nieeee!
2285:  Nieeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
2304:  Muszę powiedzieć, że czat GPT jest fajnym narzędziem.
2306:  Pisze Nani Nani.
2307:  Wczoraj w trzy godziny na spółkę z czatem stworzyłem szczegółowy plan powieśny 10 stron na 4.
2312:  Ja już rozmawiałem z paroma naukowcami ostatnio, którzy też wykorzystywali czat GPT na poziomie wysoce zaawansowanym, bo jeżeli chodzi właśnie o planowanie jakichś artykułów naukowych, więc absolutnie, moi drodzy, dobra rzecz.
2323:  Moi studenci też używają czatu GPT w tym momencie do tego, żeby robić prompty dla z kolei mid-journey.
2330:  To jest, moi drodzy, pomysł.
2331:  Użyjcie czatu GPT, żeby stworzyć dobry prompt
2334:  który później wykorzystacie w jakimś narzędziu do tworzenia grafiki typu Leonardo, Meet Jenny i tak dalej.
2341:  Dobra, nie ma... Zdenerwowałem się.
2343:  Wszystkie czaszunie teraz idą.
2347:  Pa pa!
2349:  Nie ma to tamto!
2351:  Koniec tego dobrego!
2353:  A nie, tu jest Poltergeist 1!
2362:  Czyli jednak!
2363:  A bo on jest niewidzialny, ale nie magiamnik go widzi.
2367:  Wyniszczający dotek, to jest który poziom?
2368:  Czwarty.
2373:  Czy słyszałeś o grze Lord of the Rings Return to Moria?
2376:  Pytatulio Enrique Fernando Alessandro Bartolomeo Glacio.
2379:  Nie.
2381:  Ale teraz usłyszałem od Ciebie, muszę sprawdzić koniecznie.
2383:  Balrogus, stream dzisiejszy jest za wczoraj.
2386:  Weź na samą górę jakąś postać, weź tam jeden item, a niech reszta ich spierdala.
2390:  To wiecie co, rzeczywiście ich rozdzielimy.
2392:  Nie dma Giamnik zostanie na górze, ponieważ sobie radzi lepiej od wszystkich.
2396:  Posępne serce, ulecz wszystkich.
2401:  Oczywiście posępne serce nie ma zasięgu na niedomaga Jamnixa.
2407:  Fantastycznie.
2408:  Ulecz go natychmiast.
2409:  Dobrze.
2411:  Astarion, wiecie co?
2414:  Jak już tu jesteśmy... Aha.
2418:  Jak już tu jesteśmy... Aha.
2421:  Jak już tu... To może już tutaj nie będziemy.
2425:  A propos Return to Moria, to może lepiej nie sprawdzaj, pisze króluzu, więc okej, mówicie, że się mogę zdenerwować.
2432:  Mmmmm... A przecież to jest jakiś dramat z nim.
2441:  No surrender.
2448:  Okej, przestaję lubić ten quest.
2453:  Janek zaprasza na Ksiąskim Festiwalu Nauki na Koło Historyków.
2456:  Uś ich stoisko.
2457:  Będą bronie, przedmioty, zajedzenie, możliwość podpisania się pod historycznemu.
2460:  Sprawdzę.
2463:  Czy mam jakieś plany na Wielką Pożogę Jamniczej Pomocy?
2465:  Jeszcze nie, Raksar, ale cieszę się, że pytacie.
2467:  Na pewno będzie.
2469:  Będzie też pytanie z mojej strony, dotyczące tego, co ogrywamy wtedy.
2474:  Na pewno.
2477:  Dobrze.
2478:  Zabity.
2480:  Idziemy po ten przedmiot questowy na górę w takim razie.
2483:  Jeszcze będzie trzeba czaszunię zniszczyć.
2486:  Koniec tury, a reszta schodzi na dół.
2489:  Wiecie co?
2489:  Może uda się mi zeskoczyć.
2492:  Tak, minus 10 punktów, wszystko jedno.
2495:  Twierdza.
2497:  Twierdza jest bardzo silnym kandydatem, bo ostatnio się tak złożyło, że mieliśmy grać, a finalnie nie graliśmy.
2512:  Od FromSoftu Patrycjo będziemy grać niezależnie na święta w Baldur's Gate... Boże, w Baldur's Gate, w Dark Souls 1.
2524:  Tak, wiem, że mogłem użyć piórko spadania, ale mi się nie chce!
2531:  Myślę, że twierdza miała ostatnio remaster, więc jest duża szansa, że sporo osób o nią też będzie prosiło.
2536:  Będzie pytanie na karcie społeczności, więc śledźcie z uwagą.
2539:  I jak to ścieżka zablokowana?
2542:  Jak to ścieżka zablokowana?
2545:  Dobra, tutaj był taki... Czy to było O?
2547:  To było O. Widzicie?
2548:  Pamiętałem.
2549:  Jakimś cudem.
2552:  Dobrze.
2555:  Okej, okej.
2557:  Schodzimy do piwnicy.
2560:  No Daxos 1 trzeba było w końcu ograć, moi drodzy.
2563:  Jak była trójeczka, nie będzie dwójki, to musi być jedynka.
2570:  Wieszczping wypisze rzecz ważną.
2573:  Czeka go korekta merytoryczna książki o pewnej ikonie gamingu przez najbliższy czas.
2577:  Roboty od cholery, bo tłumacz, no cóż, nie zrobił nawet minimum researchu i powstała masa głupot.
2582:  Dlatego redaktorzy, moi drodzy, są cichymi bohaterami i nie powinni nimi być.
2586:  Uważam, że nazwisko redaktora powinno być lepiej eksponowane na książce.
2589:  Dlaczego jest tak, że na karcie tytułowej mamy wyeksponowane nazwisko tłumacza, podczas gdy tłumacz powinien być w zasadzie podawany jako współautor?
2597:  Tak uważam przynajmniej.
2599:  Natomiast nie ma w ogóle... żeby dostać się do tego nazwiska redaktora, to trzeba wiedzieć gdzie szukać.
2605:  Prawda jest taka.
2607:  I znowu nas spowolniło.
2609:  Mam nadzieję, że ten questowy item jest w skrzyni podróżnej.
2612:  Mam ogromną nadzieję, że tak jest.
2616:  Dobrze.
2617:  Zbiegamy tam.
2619:  Czy ja znowu muszę użyć sprintu?
2620:  Tak.
2623:  O, tak samo jeżeli chodzi o autora okładki.
2625:  Absolutnie.
2626:  Są poukrywane informacje tam, gdzie jest informacja chociażby o copyrightzie.
2630:  No bez przesady.
2632:  Możecie mi powiedzieć, co tu się dzieje.
2636:  Może tu nas ktoś atakuje po prostu.
2638:  Ja tego nie widzę.
2641:  Powinniśmy mieć widzenie niewidzialnego u którejś z tych postaci.
2648:  Niepokojąca aura.
2649:  Candelabra.
2650:  Co robi barbarzyńca widząc niepokojącą aurę?
2657:  Aaa!
2660:  Udręczona dusza się pojawiła.
2664:  Dla przykładu pisze, wiesz Pink, Bowser z Mario to łucznik.
2667:  A, okej, okej.
2670:  Dzięki ci za otwarcie od 15 miesięcy.
2672:  Jak kończy się wspieranie, to będę mieć cały czas plakietkę, czy zniknie.
2675:  Znika ty, Mugames, niestety.
2677:  Niestety.
2679:  Proponuję przytrzymanie kamerki trochę wyżej, w lewy górny róg, ponieważ zasłania ona portrety postaci.
2686:  To prawda, zasłania portrety postaci, ale myśmy mieli jakiś powód, że ona się tutaj znalazła.
2690:  Nie pamiętam, jaki to był powód, ale wiecie, co możemy zrobić?
2693:  Możemy po prostu zrobić tak, że ja ją przesunę tutaj.
2698:  Może to będzie lepsze dla was.
2700:  Powiedzcie mi.
2702:  bo mam wrażenie, że tutaj nie powinny być żadne informacje zasłonięte, chociaż pewnie tu się będą wyświetlały questy.
2708:  Dziękuję Olcik za bycie JamNikołajem, najserdeczniejsze niuch dla JamNikołaja, moi drodzy, niuch.
2715:  Nadia Lewi otrzymuje wsparcie, która jest naszą moderatorką i stałoby walczenie do streamów Koryan Mail, Mateusz Karpowicz, Misia oraz Igi.
2722:  Dziękujemy serdecznie za rozdanie wsparcia i za bycie JamNikołajem, przed JamNikołajkami.
2728:  Dobra.
2729:  Nie domagiam, niech się kuli z przerażenia.
2731:  Uuu, drewniana ściana.
2734:  Moi drodzy, ta ściana jest niewidzialna.
2738:  Jest jeszcze jakieś płótno, sztaluga, za mało punktów ruchu.
2741:  No szlag by to trafił.
2743:  Mam nadzieję, że to nie zniknie za moment.
2746:  Mam ogromną nadzieję, że to nie zniknie za moment.
2749:  Wiecie co zrobimy?
2750:  Może będzie nam dobrze tutaj, w tym konkretnym przypadku, przywołać żywiołaka do obrony.
2757:  Czysto.
2764:  Dobrze.
2771:  O nie!
2772:  Co za porażka!
2775:  Przywołałem wodnego gluta zamiast żywiołaka ognia!
2783:  Nie!
2785:  O nie!
2787:  Co za żenada!
2796:  No dobrze.
2797:  Duchowi Strażnicy to raz, ale Strażnik Wiary będzie lepszy tutaj.
2801:  Brak miejsca?
2808:  Piękne 10 miesięcy, cieszę się, mega fuka i ja Ci dziękuję za to wsparcie ogromnie.
2814:  Prawda, że odwodny glut odrażający?
2816:  No mówiłem Wam.
2818:  I tutaj musimy przywołać już trójząb, żeby niszczyć poltergeisty.
2824:  Dobrze, Astarion.
2826:  Astarionku, strzelasz w udręczoną duszę, mój drogi.
2832:  Bardzo dobrze.
2833:  Pięknie i ślicznie.
2834:  Jeszcze raz strzel i możesz iść dalej.
2837:  Doskonale.
2838:  Dobry Astarion.
2839:  Grzeczny Astarion.
2841:  Świetnie.
2844:  A dwa o wystarczy kropla.
2846:  Prawda?
2846:  Ten glut dokładnie tak wygląda.
2848:  No przecież to jest jakiś kompletny dramat.
2850:  Co za porażka.
2851:  Dobra.
2861:  Tutaj, żeby rozwiązać ten quest, trzeba zdobyć pewien przedmiot, który zyskuje się gdzieś indziej.
2864:  To jest stały problem otwartych światów, moi drodzy.
2867:  No nigdy człowiek nie ma pewności, czy zdobył wszystko, dlatego ja się tym kompletnie nie zamierzam przejmować.
2873:  Charakter postaci uległ zmianie.
2874:  Nowy charakter, chaotic stupid.
2875:  Tak.
2879:  Niestety.
2883:  Teraz musimy poczekać najbliższe 684 minuty, aż poltergeisty będą miały swoją turę.
2891:  Glut się śmiesznie gibie przez Suki Tsubanę.
2894:  That's what she said.
2897:  Czemu ten glut tańczy?
2899:  Czemu ten glut tańczy, tańczy, tańczy, tańczy?
2902:  Czemu, czemu tańczą parabole?
2906:  A więc mówisz, że Astarion is a good boy?
2908:  Tak, Lotrano, i będziesz zadowolona.
2910:  Przekonałem się też do bajżu w Genshin Impact, głównie dlatego, że wypadł.
2916:  Moi drodzy, trwa wciąż Tura Poltergeistów.
2919:  Jeżeli spytacie mnie na przykład, co będę robił w przyszłym miesiącu, odpowiem wam, czekam, aż się skończy tura poltergeistów.
