🔴 Łowczyni łowi ładnym łukiem łżące łosie | HORIZON: ZERO DAWN Livestream #3
🔗 https://www.youtube.com/watch?v=k3QOwNxingg

46:  Dziękuje.
2146:  O bogowie, ku...
2154:  Rozumiem, że wykładowca, który sprawdza obecność, bardzo tego nie szanuje.
2158:  To teraz są dorośli ludzie, no.
2159:  Come on.
2161:  Dobrze, oficjalnie nie da się wejść wyżej.
2165:  Po prostu z siłowni.
2167:  Miłego wyciskania, Damiano.
2170:  Czy... Chyba tyle.
2172:  O bogowie, walka!
2175:  O bogowie!
2176:  Walka!
2178:  Moi drodzy, ja jestem przygotowany na wszystko.
2181:  W gimnazjalnym zeszycie ćwiczeń był fragment Wiedźmina, no nie mówcie mi.
2185:  I autor tego zeszytu ćwiczeń nie dostał na przykład zawału?
2190:  Z przerażenia?
2192:  Dobra, zeskakujemy tutaj.
2200:  Trudno.
2201:  Chciałem zrobić... Chciałem zrobić to, jak mi kazano wcześniej.
2205:  Nie pozwolono mi na to.
2207:  Gra stwierdziła.
2209:  Trudno.
2210:  Zapamiętałeś sobie dialog?
2211:  Zapamiętałeś w dialogu, że jest jakiś taki kamień, który trzeba zrzucić na tych ludzi?
2217:  Muszę sobie tak wyciągać średnio z dwóch terminów?
2219:  A wiecie, że można to łatwo obejść?
2224:  Tylko trzeba to umieć zrobić.
2226:  I trzeba mieć chęć do tego, żeby to zrobić również.
2234:  A tak, fragment Hobbitów to jestem w stanie uwierzyć, bo Hobbit jest traktowany jako literatura dziecięca przez polonistów, a nie jako fantasy.
2242:  Nie, aż nie ogarnęli konceptu young adult fantasy jeszcze.
2245:  Dajmy im szansę.
2246:  Okej, tam jest jeszcze jakiś bandyta.
2249:  Finally, indeed.
2251:  Krzysztonow, dzięki za trybut.
2253:  Pracek 1.3, miałem opowiadanie postapo.
2254:  A pamiętasz jakie?
2258:  Możecie mi wyjaśnić, dlaczego ten znacznik pojawia się i znika?
2263:  O, tu się pojawił i znikł.
2265:  Okej.
2266:  Już widzę.
2268:  Pa pa!
2279:  Seeker.
2280:  Czy mogę z tobą porozmawiać?
2288:  Nie, nie dajmy im ogarnąć pojęcia Young Adult Fantasy, bo nawet Hobbita dzieciakom zabiorą.
2292:  A jest tyle fajnych powieści Young Adultowych w obszarze fantasy.
2296:  O Boże, takich zwiadowców, by dać ludziom do czytania, albo Ricka Riordana, byłoby super.
2300:  Poprosi wkodowca o nie wpisywanie pierwszego terminu do Usasa.
2305:  Wiecie, zawsze można jakoś negocjować to, ale...
2309:  Jeżeli trzeba już prosić, to znaczy, że już jest źle.
2312:  Tak, posprzedajemy teraz cały nasz złom, moi drodzy.
2315:  I tym razem, ponieważ już jestem zaznajomiony, proszę bardzo, zastosowania.
2320:  Nie żadne wytwarzanie amunicji.
2321:  Krzysztof tego nie zrobi.
2323:  Krzysztof nie jest głupi.
2324:  Krzysztof kupi za to pakiet szybkiej podróży w wielkiej liczebności.
2329:  Dlaczego kupuje się za surowce?
2332:  Aha, bo to jest barter, zapominam.
2334:  Dobrze.
2335:  Handel z kupcami, tak?
2336:  Proszę bardzo.
2338:  Sprzedaj wiele.
2341:  Aż mnie denerwuje, że nie można tego suwakiem zrobić.
2344:  What she said?
2345:  Sprzedaj wiele.
2347:  Sprzedaj.
2348:  Dobrze.
2351:  Sprzedaj.
2353:  Sprzedaj.
2354:  Sprzedaj wiele.
2357:  Nine thousand hours later.
2361:  Co nie?
2362:  Gdzie nie?
2366:  Nie sprzedawaj serc?
2368:  Dobrze, będę sprzedawał soczewki.
2372:  Mam ambiwalentny stosunek do handlu.
2375:  Ja się nie znam na handlu, nie znam się na robieniu biznesów, nie znam się na inwestowaniu.
2380:  Szanuję ludzi, którzy to umieją robić.
2384:  Śmieci sprzedaj.
2385:  To są śmieci, tak?
2387:  Ale nie, bo to jest wytwarzanie przedmiotów.
2388:  Trzeba zawsze patrzeć.
2391:  Sprzedaż za okruchy metalu.
2392:  Dobrze.
2397:  Sprzedaż.
2398:  Sprzedaż.
2399:  Wiecie co, szybciej jest to robić wiele razy klikając F, to naprawdę nie jest mądrze zrobione.
2406:  Dobrze.
2408:  Szybka podróż to nie.
2413:  Nie, nie, nie, nie, nie.
2416:  Okej.
2417:  Coś jeszcze.
2418:  Tu widziałem sprzedaż.
2420:  Rdzeń maszyny.
2421:  Zaraz będziecie krzyczeć, ale nie!
2423:  Nie sprzedawaj rdzenia maszyny!
2425:  Eee...
2429:  Talizman z czaszki.
2432:  Klikaj R. Oznacz do sprzedaży.
2438:  Okej.
2441:  Aaa!
2443:  Mądre!
2447:  Mądre.
2449:  Wtedy będziecie też mieli okazję do zareagowania.
2451:  Krzysztof, nie sprzedawaj gładkiego, pradawnego amuletu!
2455:  On jest zbyt pradawny, żebyś go sprzedał!
2458:  Krzysztof, sprzedaj stary amulet, nie pradawny!
2465:  Dobrze.
2467:  Czy jest coś, co się mierzy o kierunku groznawstwo na UAM-ie?
2470:  Jakie mam opinie i czy wartość na ten kierunek?
2473:  Ja mam dobrą opinię o prowadzącej jednej, którą tam znam, to znaczy Joannie Sikorskiej, dr Joanna Sikorska.
2477:  To jest świetna groznawczyni.
2479:  Polecam mega jej zajęcia.
2481:  I ona też jest autorką tego kierunku, więc wiecie.
2484:  Witam, Kluchen.
2485:  Kluchen pisze Grzyżtow.
2487:  Kluchen wie, jak mnie przywołać.
2488:  Audio z gry z Cina?
2489:  Wiem!
2490:  W menu iść na audio, ponieważ SONY!
2501:  Miesa nie sprzedaje, bo się na mikstury przyda.
2503:  Dobrze.
2505:  Chyba nie jest oznaczone do sprzedaż.
2507:  Nie jest.
2507:  Dobrze.
2508:  Sprzedaj oznaczone przedmioty.
2510:  Jezus Maria, to jest wygodne.
2512:  Krzysztof zdziwił się, że rzeczy wygodne są wygodne.
2515:  Modyfikacje.
2516:  Pułapki wywarne.
2517:  Dobrze, myślę, że teraz jest już okej.
2519:  Kup.
2521:  Dobrze, moi drodzy.
2522:  Co możemy kupić?
2526:  Skrzynia darmowych próbek.
2528:  Już pamiętam, że się bierze.
2530:  Tak, pamiętam.
2533:  Skrzynia modyfikacji.
2535:  Specjalna skrzynia modyfikacji.
2536:  Nie.
2537:  Na razie nie.
2538:  I pakiety szybkiej podróży.
2539:  Nie mamy męsoczastego mięsa.
2541:  U mnie audio w menu działalne.
2543:  Tak, tak, tak.
2543:  To jest problem wersji pecetowej.
2548:  Pomów z Nealem.
2549:  Neal.
2551:  Yom.
2551:  Gdzie jest Neal?
2552:  Gdzie jest Neal?
2553:  Neal?
2553:  Neal?
2554:  Neal?
2555:  Ja jestem... Zauważyłem, że jestem w takich chwilach jak Sheldon.
2558:  To znaczy podchodzę do drzwi Penny i... Penny!
2562:  Penny!
2562:  Penny!
2563:  Penny!
2566:  To nie była Penny.
2570:  A może to była Penny?
2571:  To chyba była Penny.
2579:  Wygląda dobrze, czy nie?
2580:  Zostaw go w środku, ostatni oddech.
2581:  Ale wyłóż go.
2582:  Zgadza się, że znaleźliśmy twojego partnera.
2587:  Zabili go.
2588:  Nie czuję się zaskoczony.
2591:  Był już kawałkiem, kiedy przegraliśmy ostatnią bandę w Kęty.
2595:  Myślałem, że on i ja zostaniemy w porządku.
2599:  I będziemy cieszyć się zabijaniem tak bardzo jak to jest wyzwanie.
2603:  Nie ma wielkiego stracenia.
2604:  Nic w szpitalu, co nie mogę przejmować.
2606:  Tylko ja i głosy naszych drzwi tutaj.
2614:  Tak, jeszcze Amy też była.
2616:  Amy!
2617:  Amy!
2617:  Taaak!
2618:  Dlatego mi się... Widzicie, bo to jest moja prona, ja mam pamięć muzyczną, ale nie mam pamięci kompletnie do słów.
2624:  I coś mi nie pasowało w tym cytacie, bo przecież pełen cytat Sheldona był następujący, tak?
2630:  Penny!
2630:  Penny!
2631:  Penny!
2632:  Penny!
2632:  I teraz wszystko gra.
2635:  Po prostu to już była część jej imienia dla mnie.
2640:  I znowu, kim ty jesteś?
2642:  Nie jesteś tylko podróżnikiem.
2643:  Ta bronia została dla ciebie ustawiona.
2646:  I sposób, w jaki trzymasz swój łokcie.
2648:  Mówiłem, że to podróżnik.
2651:  Byłem żołnierzem.
2652:  Ale byłem żołnierzem dłużej, niż armii wojny.
2656:  Gdzie podróżnik przechodzi między bronią i twarzą?
2658:  To miejsce, w które chcę.
2659:  Więc robię okazje, by go znaleźć.
2661:  To tak, jak przyjeżdżam do domu.
2663:  Czy kiedyś myślałaś o poszukiwaniu maszyn?
2668:  Czy kiedyś słyszałeś tragedię o Dorfie Glaciusowi Wise'owi?
2672:  Czy bandyci... jakoś Cię zagłupili?
2674:  Zgłupili nas wszystkich.
2700:  Ok.
2702:  Brzmi jak... brzmi jak człowiek duchowny.
2704:  To znaczy, zrobili źle, więc muszą umrzeć.
2707:  Co to za obrzydliwe tekstury w tle?
2720:  Dobrze, dobrze.
2721:  Gadu, gadu, stary dziadu!
2723:  Zła postawa!
2731:  Nie jestem pewna, kto jest gorszy.
2734:  Ty, czy oni.
2734:  Jesteśmy w stanie.
2735:  Bądźmy w stanie.
2736:  Oczywiście.
2736:  Oczywiście.
2741:  Jesteśmy w stanie.
2741:  Tutaj.
2742:  Tutaj?
2742:  Boję się, że tak.
2743:  Ale żyjemy w świecie zniszczeń, a bandyty są wymyślonymi jak infekcje.
2747:  Nie chciałbyś, żebyś znalazł się z nami znowu.
2748:  Może, jeśli nie możemy...
2753:  Nie interesuje mnie ten człowiek duchowny.
2757:  Dobrze.
2759:  Okej, moi drodzy, jest dobrze.
2760:  Skończyliśmy jeden quest.
2763:  Ulepszenie sakwy na broń.
2766:  Aktywuj misję.
2768:  Gdzie są króliki?
2775:  Możecie mi wytłumaczyć, dlaczego króliki są tak daleko?
2780:  Czemu nie mogę, czemu nie mogę złomiarki wziąć?
2782:  O Jezus, to są trzy punkty aż.
2786:  Kim jesteśmy?
2786:  Dokąd zmierzamy?
2787:  Gdzie moje piwo?
2788:  Pyta Krzysztof i trybutuje, za co bardzo serdecznie dziękuję.
2792:  Tak, tak brzmiał ten cytat i myślę, że ktoś powinien zrobić przeróbkę fotograficznego obrazu.
2799:  Skąd pochodzimy?
2799:  Kim jesteśmy?
2800:  Dokąd zmierzamy?
2801:  Na wersję z piwem.
2803:  Awe Cezar!
2804:  Niech czaty będą pozdrowione, pisze budowniczy Pylonów.
2806:  Awe ja!
2808:  Jak mawia klasyk z wspaniałego Asterixa i Obelixa na Olimpiadzie.
2814:  To będzie brutus na Olimpiadzie.
2817:  Ależ to lubię.
2820:  Dobrze, moi drodzy, jestem bardzo niecierpliwym człowiekiem.
2823:  Gdzie jest ten znacznik?
2826:  Naprawdę aż tutaj?
2828:  Nie, moi drodzy, to jest mój znacznik.
2830:  Usuń znacznik.
2832:  Nasza misja to była kość królika.
2835:  I królika nam nie pokazują, otóż.
2837:  Pokazują nam guźca.
2839:  Pokazują nam szopa.
2843:  To wygląda jak królik.
2844:  To kica.
2844:  To nie, to jest szop.
2847:  Dlaczego to są same szopy?
2850:  Masz króliki obok ciebie.
2851:  Właśnie na to wpadłem.
2855:  Dzik.
2856:  Wiecie, tu jest niedostatek, tu jest niedostatek królików.
2862:  Zabijemy dzika.
2867:  Boże, jaka żenująca sytuacja.
2873:  O!
2875:  Przy okazji mamy zebrać też skóry z dzika.
2878:  Widzicie, mamy tyle aktywowanych zadań.
2882:  Indyk? !
2886:  Indyk?!
2889:  Zawsze nie lubiłem tego powiedzenia.
2891:  Myślał Indyk o niedzieli, a w sobotę łeb mu ścieli.
2895:  Jest tak żenujące.
2899:  Nie wiem, dlaczego zawsze mnie denerwowało, ale ja generalnie lubię rymowane powiedzenia, ale nie wszystkie.
2907:  To na pewno jest beznadziejne, to znaczy, czego to mam je niby nauczyć, tak?
2911:  To znaczy, mam nie planować, nie marzyć, nie czekać na coś, na czegoś nie mogę dotrzeć?
2917:  Bez sensu.
2919:  To jest taki typowy polski, taka typowa polska beznadzieja, tak?
2924:  I tak będzie źle!
2926:  Po co utopię jakieś, po co mamy marzyć i myśleć o przyszłości?
2931:  Utopię!
2933:  Jedyny kraj, w którym słowo utopia znaczy coś złego.
2937:  Bardzo złośliwy człowiek.
2938:  14 miesięcy spiera.
2939:  Bogowie, niby długi weekend, bo trzeba pisać i pisać.
2941:  Cóż piszesz, bardzo złośliwy człowieku?
2942:  Cóż piszesz?
2943:  Mam jeszcze... Nie ma królików tutaj nigdzie.
2946:  Są jakieś zniszczone czujki.
2948:  Litości.
2949:  Gdzie są króliki?
2952:  Są gorsze rymowane powiedzenia.
2953:  A, co wolno w wojewodzie.
2955:  Oczywiście, tak, tak.
2956:  Uwielbiam je.
2961:  No, cokolwiek robisz, pamiętaj, nie warto, prawda?
2963:  Królik!
2964:  Królik!
2964:  Królik!
2965:  Ginj!
2970:  Czy ja wystrzeliłem ze strzały porażającej do królika?
2974:  Naprawdę?
2977:  Był taki film Królik po berlińsku, ale nie był o tym, o czym myślałem.
2982:  A i oczywiście, królik nie ma kości, tak?
2985:  No przecież ja dostanę szału.
2988:  To wygląda, jak królika nie jest królikiem.
2992:  Dlaczego jest tak?
2994:  O Boże, jest żuwacz tutaj, a ja chcę królika.
3001:  No nie wierzę.
3003:  Ja bym nie polował mojej mili, gdyby nie fakt, że zostałem do tego zmuszony przez grę.
3010:  Kość królika to zielony drop.
3013:  Indyk.
3015:  Dobrze.
3015:  Założę się, że będzie jakieś zadanie na... Czemu mi cały czas przerzuca tam?
3025:  Królik?
3026:  Królik?
3027:  Królik?
3027:  Kica!
3028:  Kica, więc królik!
3032:  Ucieknę, bo przecież zwariuję.
3035:  Celuj głowę, jest większa szansa na kości.
3037:  O Boże, to brzmi bardzo skomplikowanie.
3040:  Królik?
3042:  Dlaczego wszystko wygląda jak królik?
3043:  Wiecie, to jest siła autosugestii.
3046:  Ja tak bardzo chcę zobaczyć królika, że widzę je nawet w dzikach.
3051:  Tak, właśnie zauważyłem, że kręcę kółko myszki i musiałem...
3062:  Tu jest czujka.
3064:  Mamy za to sielską muzykę.
3068:  Nieustannie chybiam.
3073:  Nie potrzebujesz królika?
3074:  Zobacz jak łosakę ulepszam.
3075:  Właśnie ten chyba, tak mi się wydaje.
3077:  Jezus, nie mówcie mi, że nawet zło wziąłem.
3079:  Wytwarzanie.
3082:  Udzik.
3083:  Jezus, sakwa na broń, macie rację.
3085:  Sakwa na surowce!
3087:  Kość dzika!
3096:  Wejdź na skałę przed tobą.
3098:  Okej.
3099:  To brzmi jak sugestia dana w porę.
3106:  Uzyskaj dostęp do widokówki.
3118:  Apocashit Storm Tour, dzień 3.
3120:  Byłem 13 lat.
3123:  Wziąłem się i zwandalizowałem to miejsce.
3126:  Ja i ten chłopiec... Myślę, że jego imię było Star.
3130:  To był mój pierwszy odpoczątek.
3132:  Prawdziwy dzień dla rodziny Madi.
3134:  Kiedyś byłem błaganym chłopcem.
3140:  Karolitka pyta, czy czytałem Wodnikowe Wzgórze, jedna z moich ukochanych książek z dzieciństwie, Karolitko.
3145:  Uwielbiam mity królików z tej książki i słowotwórstwo, jest przepiękna absolutnie i przede wszystkim wzruszająca, przecież w tej książce się ryczy.
3155:  Dobrze, teraz powinienem zobaczyć wszystkie króliki naraz.
3158:  Ale przez to, że Karolitka przypomniała mi Wodnikowe Wzgórze, teraz mam problem z polowaniem na króliki.
3168:  Czy ktoś rozpoznał, co to była za miejscówka?
3174:  Ale piękna muzyka teraz jest.
3176:  Witamy Krzysztofa Wójcika w gronie Trybutariuszy, to okazja na mnóstwo jamników.
3181:  Pamiętaj, polujesz na dziki.
3184:  Lis teraz się pojawił.
3185:  Czy to nie jest tak, że to jest zrandomizowane?
3187:  Dzik!
3191:  Czy będę ogrywał dodatek Frozen Wilds?
3193:  Jak zdążymy?
3195:  Chociaż zobowiązałem się na przykład do ogrania dodatku do Dishonored, a nie zdążyliśmy.
3203:  No przecież zwariuję z tym.
3204:  Strzelam w głowę i to nie ginie.
3214:  Jamniki od Haoha Sakura, dziękujemy!
3217:  O, o!
3218:  Zielone, zielone!
3219:  Czy to będzie kość?
3224:  Dwa dziki, dwa dziki.
3231:  Szlag mnie trafi z tą zwierzyną.
3236:  Symulator polskiego myśliwego, no przecież litości.
3240:  Co tu się dzieje?
3244:  Dlaczego... Dlaczego to zwierzę rzyga?
3251:  Ze spawnem zwierząt i z tym, jaki loot dałeś, zawsze tak, że dostajesz to, czego nie potrzebujesz przy Kinga.
3256:  Dlaczego to zwierzę rzyga?
3259:  To jest żuwacz, a nie rzygacz.
3262:  Kopie?
3264:  In what universe is this kopie?
3269:  Kość!
3270:  No i lecimy!
3272:  Let's go!
3274:  Wytwarzanie i teraz, żeby się nie pomylić, sakwa na surowce.
3278:  Sakwojarz poziom trzeci.
3280:  Dzień dobry.
3281:  Teraz potrzebuję jeszcze skóry z dzika, jak już jesteśmy tutaj.
3284:  Sakwa na ubiory.
3286:  Czy potrzebujemy?
3287:  Tak, potrzebujemy.
3288:  Potem... Tak.
3290:  I sakwa na... Co jeszcze dostałem?
3293:  Modyfikacji też dużo dostajemy.
3294:  Kość lisa.
3295:  O Jezus, to będzie trudne.
3296:  Nie widziałem jeszcze żadnego lisa.
3298:  Sanji dzięki za wsparcie od 10 miesięcy.
3300:  Sanji łypie.
3306:  Stan 47 z polecajek o anime.
3309:  Black Clover opowiada o świecie, gdzie 95% populacji to magowie.
3311:  Oj, to znam.
3313:  Kojarzę to.
3314:  Jeden bohater chce zostać królem magów, bo co nie potrafi czarować mamocy demona.
3317:  Oglądałam u mojego przyjaciela.
3320:  Strzały ulepsz też.
3322:  Mówicie.
3323:  Wytwarzanie.
3324:  Udźwig.
3327:  Kołczan do łuku bojowego, no.
3329:  Mądre.
3332:  Mądre.
3332:  Kość lisa, proszę bardzo.
3335:  Na pułapki.
3336:  Czy chcemy?
3339:  Skoro możemy.
3341:  To teraz, moi drodzy, lisk.
3344:  Tylko, że oczywiście nie zrobiłem tego, co powinienem był zrobić.
3348:  Czyli udźwig i robimy sobie zlecenie.
3351:  Sakwa na surowce.
3353:  Utwórz zadanie.
3354:  Kurczę, ale to jest... To jest akurat fajna rzecz, muszę wam powiedzieć.
3356:  Podoba mi się.
3360:  Kość lisa.
3362:  Zwłaszcza, że dostajemy chyba jakieś doświadczenie za to, co mnie cieszy.
3366:  Nie spodziewałem się, moi drodzy, że będziemy dzisiaj polować.
3368:  Tego się nie spodziewałem.
3369:  Oczywiście, że teraz... Teraz mi się już pokazuje królik, tak?
3375:  Najlepsze jest to, że ja go nie widzę.
3379:  On zniknął.
3380:  Królik kica.
3381:  Królik nie powinien kicać, wiecie?
3383:  To bardzo utrudnia życie.
3388:  Jest!
3391:  Czemu...
3394:  Haoa Sakura, panie Krzysztofie, jak minął dzień?
3395:  Jaki tam panie?
3397:  Bardzo dobrze minął dzień, moi drodzy, ledwo wstałem.
3400:  Potrzebuję FC, przygotowanie z native czy kurs?
3403:  Oj, ja brałem kurs, bo to są, wiecie, to są durne... To są durne teścidła.
3409:  A native umie mówić po angielsku, natomiast FC niekoniecznie przystosowuje do tego, żeby mówić po angielsku.
3416:  FC przystosowuje do tego, żeby zdać egzamin FC.
3418:  Widzicie?
3421:  Królikiki kicają zdecydowanie za szybko.
3425:  Zając spierdalaki, zając.
3426:  Tak właśnie.
3428:  Piło zęba słychać.
3429:  Wy macie naprawdę dobry słuch.
3433:  Ja jeszcze nie rozpoznaję odgłosów tych zwierząt.
3437:  Teraz jest inwazja królików.
3440:  Czemu jest inwazja królików, jak ja potrzebuję... Mówiłem wam, że będzie problem z lisami.
3445:  I potrzebuję jeszcze skórę dzika.
3448:  Tak, tak, ale przy okazji tam była kość lisa i jeszcze...
