🔴 Kika! | HOLLOW KNIGHT Livestream #5
🔗 https://www.youtube.com/watch?v=fBBSlGPGQxA

32:  Dziękuje za oglądanie.
2305:  Ale taktyka z zabijaniem cienia na samym początku?
2309:  Słuszna.
2311:  Tak, jeszcze są elementy metroidwanii tutaj, jak najbardziej.
2316:  Hiko hiko mala mala!
2319:  Jacek Kosmala przypomina się, czyli bohater książki Uchodynia 125, która jest o żółtym jamniku.
2325:  Ho ho ho!
2325:  Pa pa.
2338:  Dobra, pełne skupienie, wszelkie stworzenie!
2347:  Właśnie usiłowałem zrobić atak do góry.
2353:  Chyba faktycznie nie będę tego robił.
2361:  Good!
2364:  Doma, doma!
2368:  W oczach mi się mieni od tych kulek.
2371:  Żuk Gnojarz, nie inaczej!
2375:  Żuku gnajarzu i kanalarzu!
2377:  Won!
2379:  Przyjdzie do ciebie Tadeusz Norek!
2386:  Nie wystrzeli kupy teraz, niedobrze.
2388:  Doma, doma!
2390:  Come on!
2400:  No dlaczego on zaczął skakać w tym samym momencie? !
2403:  Doma, doma, doma, doma, doma, doma!
2411:  Wystrzeli ku stolce!
2412:  Niedobrze!
2420:  Aaaah!
2420:  Aaaah!
2432:  Boże, on teraz to robi częściej!
2434:  Powiedział, każdy w szalecie publicznym!
2447:  No come on!
2452:  Jakżeż mnie to strasznie denerwuje, że ja nie umiem tej odległości wy... mierzyć!
2468:  Ha!
2469:  Stolce!
2473:  Ha!
2488:  Ha!
2498:  Za dużo stolców!
2505:  Leczonko!
2506:  O!
2533:  To już?
2535:  Udało się!
2537:  Kochany boss, dał się leczyć, tak, Hakimitsu, tak?
2542:  Dzięki tej walce zdobyjesz najpotężniejszą broń we wszechświecie, patyk z kupą, a tymczasem Tarael wymienia wszystkie tytuły Setry.
2549:  Ja na to liczyłem, Taraelu.
2552:  Dobrze, moi drodzy, no to to jest początek streama, tak rozumiem.
2557:  Porozumiem.
2559:  Z tym bossem jeszcze z sześć razy trzeba zawalczyć, naprawdę?
2563:  Czyli wy sugerujecie, że ja jeszcze nie skończyłem tej gry?
2567:  Defecated... czy defeated?
2570:  Dobre pytanie.
2572:  Główna burza zakończona w każdym razie.
2574:  Weź błyskotkę.
2575:  Item!
2576:  Item!
2577:  Gdzie?
2577:  Gdzie item?
2581:  Defender's Crest.
2583:  Proszę bardzo.
2584:  Jest item.
2585:  Czy mogę to zniszczyć?
2591:  Kika?
2593:  A tam nie ma, tam nie ma wyjścia w górę jeszcze kika?
2596:  Cóż to, to by było wyjście w dół.
2599:  Nie ma.
2600:  Walczyliśmy do usranej śmierci.
2602:  Absolutnie.
2603:  Lore, jednym z pięciu jest Dunk Defender, Ogrim.
2606:  Był najwierniejszym niemieckim obrońcą króla, mimo wydzielonego odoru jest częstym gościem małżonki króla w pałacu.
2611:  Być może.
2613:  Małżonka ma po prostu kloaczny humor.
2615:  Najlepszy charm w grze, powiadacie?
2625:  Mistrzostwo osiągnięte.
2629:  Nic już nie jest nam straszne.
2632:  Jormungandr pisze, że do góry i w prawo.
2635:  Czy tutaj jest do góry jakieś?
2637:  Czy tu jest jakieś do góry?
2639:  Tu jest jakieś do góry, ale wiecie co?
2641:  Ja się obawiam, że potrzebuję do tego podwójny skok.
2644:  Tak.
2646:  Podwójny skok.
2648:  Jest podwójny.
2651:  Nawet przeciwnik powiedział brawa, więc Doma Doma, moi drodzy, to jest, to jest... Po tej ścianie można wyjść?
2656:  Doma Doma to jest tytuł następnego streamu.
2658:  Jezus, faktycznie można iść po tej ścianie.
2666:  O!
2666:  Robię rzeczy!
2668:  Podoba mi się, powiem wam bardzo, jak w tej grze jest skalowany poziom trudności od pewnego czasu.
2674:  Miałem jeden problem z eksploracją i wtedy się nakląłem rzeczywiście, ale poza tym jest naprawdę bardzo dobrze.
2682:  Dodatkowo można z nim jeszcze sześć razy zawalczyć, ale za każdym razem biję wtedy o jedną maskę więcej.
2686:  Siedem masek podczas ostatniej walki.
2689:  Maski to są te kropelki białej substancji, które mamy, prawda?
2693:  Wciąż się nie przyzwyczajam, że są te maski.
2695:  Ja w myślach je nazywam inaczej.
2697:  Tu jest ściana do rozwalania, pisze gafla.
2700:  Ściana?
2716:  Krzysztof nie widzi.
2718:  Maski to alieny.
2721:  Więc moim zdaniem tej ściany nie ma.
2724:  A przynajmniej ja jej nie umiem znaleźć.
2731:  Ten charm Defenders Crest daje zniżki, pisze to mniszcze, czyli opłaca się ubierać go przy sklepikarzach.
2738:  Dziękuję ci za trybut.
2739:  To nie z tej strony.
2742:  To tutaj w ogóle jest kiepsko ze stronami, moi drodzy.
2745:  Chyba, że... A. Ja wiem, o czym wy możecie mówić.
2754:  Bo tu faktycznie jest strona.
2762:  Nope.
2764:  Chyba, że na dole.
2766:  Ale na dół ja jeszcze nie schodziłem.
2770:  Tylko w jednym sklepie daje to zniżkę.
2772:  Wiedziałem, że musieli wymyślić, moi drodzy, jakiś exploit.
2776:  Zawsze tak jest z tymi wszystkimi zniżkami.
2778:  Ja dlatego nie lubię wszystkich kart zniżkowych i innych aplikacji.
2782:  Boże, na przykład zielona kawiarnia u Nerona ma te cholerne pieczątki do zbierania czy inne rzeczy.
2786:  Nie, nie, żadne w dół.
2788:  Żadne w dół.
2790:  I ja uswiadomiłem sobie, że od dwóch lat je zbieram.
2794:  Ale na nic je nie wymieniłem, więc chyba jednak tak to nie działa.
2798:  Jesteśmy z powrotem w City of Tears, ale w części, której ja nie znam.
2805:  Co to jest za część?
2811:  O nie... O nie... Tutaj będzie stag, to dobrze.
2832:  Okej, nie wiem jak ich pokonać na razie.
2837:  Trzeba ich skipować, a okej.
2839:  To na to wpadłem.
2848:  Good.
2849:  Oni biją 2 HP jeszcze do tego wszystkiego.
2852:  King's Station.
2854:  Stacja króla.
2855:  Stacja defekacja, moi drodzy.
2857:  Stacja defekacja była przed chwilą.
2861:  Ktoś ma urodziny, widzę na czatach.
2864:  Ewelina Bardzińska obchodzi urodziny?
2867:  Wszystkiego jamniczego dla Eweliny.
2869:  Dzisiaj mamy... Dzisiaj mamy... To jest jamnik dostatecznie urodzinowy?
2872:  Czy on jest dostatecznie urodzinowy?
2874:  Ja się pytam.
2875:  Być może.
2876:  Wszystkiego urodzinowego dla ciebie.
2881:  To mąż Eweliny.
2882:  Wszystkiego urodzinowego dla męża Eweliny.
2886:  Poprawił Krzysztof.
2891:  Tu stag, stag.
2893:  Nie staćcie na staga, kłamstwo.
2902:  Zniszczyli?!
2911:  Wandalizm!
2913:  Skandal!
2918:  Tak, jest wyżej.
2919:  A, tam, gdzie nie można przejść.
2921:  Świetnie.
2926:  Doskonale.
2930:  Zniszczona ławeczka.
2932:  O, śliczna ławeczka, jest!
2938:  Cudownie.
2941:  Insekt.
2943:  Jezus, faktycznie mnie nie stać.
2944:  Od kiedy jest to takie drogie?
2947:  Co za dramat.
2949:  Na sam dół przez wodę.
2951:  Spokojnie, moi drodzy, trzeba najpierw nafarmić na... staga.
2956:  Na staga się nada.
2961:  Wąduł.
2964:  Wliwiam słowo wąduł, co?
2965:  Ooo!
2970:  Jestem w miejscach, widzę rzeczy!
2974:  Od zniszczonej ławeczki jeszcze można iść w prawo.
2978:  To jest bzyczek, jak go pamiętam.
2982:  Nie no, co tu się dzieje?
2983:  Uwielbiam Holona, ale cieszę się, że wciąż grałem pierwszy ten meczek.
2986:  Dziękujcie za wsparcie od 7 miesięcy.
2987:  Wiesz co, ja też strasznie polubiłem.
2990:  Wyznam.
2991:  Tu się nie da przejść.
2993:  Ta część z City of Thieves to dzielnica bogaczy.
2995:  Aaa, to dlatego wszyscy mają muszki.
2997:  Widzicie.
2999:  Wiedziałem.
3007:  No faktycznie wyglądają tak jak Alfred we wszystkich komiksach z Batmanem.
3020:  Ale Alfred był spoko przynajmniej.
3022:  Czy ja jestem w stanie to wziąć?
3023:  Tak.
3025:  Oni wszyscy mają też astmę i ja jestem w stanie z nimi empatyzować, bo ja mam astmę wysiłkową.
3031:  Pamiętam zawsze, jaki to był problem na WF-ach, nie?
3034:  Bo Krzysztof ma astmę wysiłkową, w związku z powyższym, niezależnie od mojej kondycji, jak gdzieś biegłem, to było
3040:  po chwilę i oczywiście ww-iści się ze mnie naśmiewali, że ja mam słabą kondycję, ale dzięki temu, że się ze mnie naśmiewali, to ja miałem takie poczucie spełnienia i byłem zmotywowany do ćwiczeń.
3054:  Jeżeli masz dream nail, spróbuj uderzyć w nim w grogu.
3057:  Mam dream nail, zapominam go używać.
3060:  Masakra absolutna z tym.
3062:  Astma wysiłkowa jest o tyle paskudna rzeczywiście, że człowiek się autentycznie dusi przy bieganiu, więc dla mnie wszystkie biegi, czyli najlepsza metoda niestety na zrzucanie kilogramów, no one były out of the question.
3073:  Nie wiem, gdzie jadę, ale moi drodzy, eksplorujemy.
3080:  Stać już nas na staga.
3081:  Ej, to jest prawda.
3085:  Okej, nie wpadłem na to, że ta winda tutaj działa.
3089:  Jakie czamy mam na sobie?
3090:  Na pewno jest jeden, który zwiększa magię, na pewno jest jeden, który jest kompasem.
3095:  Bieganie jest takie przyjemne.
3096:  Jezu, tak, JV Count, ja uwielbiałem kiedyś, ale... To wtedy tylko ja byłem jak Gimli, wiesz, na krótkich dystansach.
3105:  Fajnie jest tak móc pobiegnąć na krótkim dystansie, więc to się da, ale jak zaczynam na, nie wiem, dłużej niż jakieś, ja wiem, 5 minut, no to jest katastrofa już.
3114:  Więc autentycznie jestem Gimlim.
3119:  Ironicznie bogacze byli najbardziej podatni na zarazy, z uwagi na to, że mieli słaby i leniwy umysł.
3124:  Mówi się Czerwony Lis, proszę bardzo.
3126:  Czy na basenie nie łapie asma bezjuka?
3128:  Właśnie nie!
3128:  To było dla mnie zawsze ciekawe, tylko przy bieganiu i to bardzo ostro.
3135:  Być może też dlatego, że ja nigdy nie pływałem delfinem i innymi bardzo wytężającymi stylami.
3141:  I rzeczywiście jak płynąłem kraulem, teraz sobie przypominam, a kraulem bardzo rzadko, bo unikam, to faktycznie po dziesięciu minutach już mnie też łapała zadyszka.
3149:  Nie, nie, ja w roku akademickim nie mam praktycznie w ogóle czasu na czytanie, więc tylko bieżące sagi różne, moi drodzy, są ogarniane przeze mnie.
3161:  Chcę wrócić teraz do tego staga i nie wiem jak.
3166:  Chyba tędy.
3167:  Ale tutaj jeszcze coś było.
3172:  Proszę bardzo.
3173:  Sam to odkryłem.
3174:  Aaa!
3175:  Nie, nie, nie, nie, nie, nie!
3177:  Oszuś, oszukista!
3181:  Jakim z tym najczęściej powiem?
3183:  Kryta żaba for the win.
3184:  Uwielbiam krytą żabę.
3188:  I lubiłem bardzo nurkować też, a już najbardziej lubiłem nurkować głębinowo z butlą, o Boże, to jest dopiero wspaniałe.
3195:  Jakie ćwiczenia siłowe lubię?
3199:  Wszystko, co jest z przysiadami i podnoszeniem i tak dalej, to jest sympatyczne, tak.
3205:  Tylko, że ja tego nie robię na siłowni, tylko na MS-ie.
3213:  Co jeszcze lubiłem z tych ćwiczeń?
3216:  Lubię bardzo też niektóre pozycje do rozciągania.
3218:  Na przykład jest coś takiego, że wyciągacie nogę lewą i rękę prawą i usiłujecie zrobić z tego poziom w powietrzu.
3227:  I tak wytrzymać przez długi czas.
3229:  Plank też jest sympatyczny.
3231:  Planka muszę robić z tego względu, że się upodabniam w ten sposób do jamnika.
3235:  Jak można lubić przysiady?
3236:  Nie wiem.
3237:  Zawsze wolałem przysiady od pompek.
3238:  Pompki są tragiczne.
3244:  Nie pomijam dnia nóg, nie wolno pomijać dnia nóg, Szymonie.
3248:  Ćwiczenie nóg jest bardzo ważne.
3250:  Ja zawsze pominałem dzień rąk.
3253:  To jest zabawne.
3255:  Nie znoszę ćwiczyć bicków, oj Boże.
3257:  A najgorsze są tricepsy.
3259:  Jak ja ćwiczę tricepsy, to mam wrażenie, dosłownie, bo niestety pamiętam ze szkoły, że się wydziela kwas mlekowy.
3265:  I ja wtedy cholera jasna to czuję.
3267:  Ja czuję, jak to...
3271:  Jak ten kwas mlekowy mi strzyka w mięśniach, mimo że to jest wrażenie i ja nie powinienem tego czuć, ale moja siła sugestii jest duża.
3279:  Okropne!
3284:  Oczywiście różni kryta żaba od zwykłej.
3286:  Są tacy ludzie, którzy pływają w ten sposób żabą.
3291:  Jak kaczka.
3292:  I to jest bardzo złe na górny odcinek kręgosłupa.
3296:  Więc kryta to jest taka właściwa, że zanurzasz głowę pod wodę.
3301:  Czy zbieram wszystkie robaki?
3302:  Są to jedyne znajdźki w grze.
3304:  Tak, staram się, jak tylko je znajdę.
3306:  Krzysztof masochista lubi planki przysiadne.
3308:  Ale to jest wygodne, bo nic nie musisz robić.
3311:  Po prostu musisz się utrzymać w powietrzu.
3314:  A jest takie jedno ćwiczenie, które rzeczywiście lubię, ale ono jest nieprawdopodobnie męczące na MS-ie.
3320:  To znaczy... Czekajcie, ja wam to pokażę.
3322:  Może będą ćwiczenia z Krzysztofem.
3324:  To jest dopiero dziwne.
3324:  Ja jestem poczuł.
3334:  To się wydaje, że to jest nic, nie?
3337:  Ale zróbcie to, zróbcie to z kamizelą na obciążeniu mięśni, tak abyście podnosili 60 kilo albo 80 kilo.
3345:  I to było bardzo zabawne, pierwszy raz robiłem to ćwiczenie, to przyszedł taki człowiek, który był naprawdę, no on był jakieś 6 razy większy ode mnie, on miał taki... Co za problem, czym po takich pięciu już było... Więc trener miał straszny ubaw.
3362:  To było wspaniałe.
3363:  O nie, WF!
3366:  Historyczny moment.
3367:  Krzysztof ćwiczy.
3375:  Najgorszy na AMSie zwykł rok?
3376:  O Jezus, to prawda.
3378:  Tak.
3379:  Tak.
3380:  No teraz oceniamy budowę ciała, a wiecie swoją drogą, że były już parę komentarzy od ludzi, którzy powiedzieli, że się postawili WF-istom, ale jestem dumny i powiedzieli, że nie będą przyjmować takiej oceny, ponieważ nie powinno być oceny z budowy ciała i z tego co wiem, jeden z WF-istów odpuścił, więc fajnie.
3397:  Da się, moi drodzy, negocjować.
3401:  Ja już WF-u nie mam, pisze Hamicu.
3402:  A wiecie, co jest jeszcze zabawniejsze?
3404:  Spytałem, jak teraz robiliśmy na AGH, druga kamera, jak robiliśmy na AGH teraz wstęp do rozeznania w ramach tych studiów groznawczych, to ja spytałem, czy możemy zrobić tak, żeby zamiast WF-u był eSport.
3418:  No bo to jest logiczne, nie?
3419:  Studia groznawcze, projektujemy gry, no i oczywiście się okazało, że nie można, bo studium wychowania fizycznego tego nie lubi.
3424:  I to jest ciekawe, że macie niby wychowanie sportowe, więc rżniecie w gałę, w koszulkę i tak dalej, ale jak przychodzicie do e-sportu, to wtedy, no no, to już nie jest sport.
3436:  Nie ma nic bardziej męczącego niż przysiady bułgarskie.
3438:  Cóż jest, czym jest przysiad bułgarski, Michale?
3440:  Ja w ogóle nie znam terminologii.
3444:  W dużym obszarze poleje, poszukaj przejścia do sublokacji jeszcze, proszę bardzo.
3447:  Za 5 lat gotowania skrzutowym nigdy w życiu.
3449:  Nie, moi drodzy, są pewne, są pewne granice.
3453:  Pokazałeś ćwiczenie dokładniej niż w UEFI.
3455:  Ja tu się cieszę.
3455:  Ale wiesz co, Dougree, dzięki Ci za wsparcie 8 miesięcy, ja autentycznie zyskałem na trenerach personalnych, bo to byli pierwsi ludzie w moim życiu, którzy mi pokazywali na spokojnie ćwiczenie.
3466:  Kilka razy, kilkanaście razy, kilkadziesiąt razy i ja w końcu je zmemoryzowałem.
3469:  Było super.
3482:  Obalili to z kwasem, mleko i przemarnagaczmarek.
3487:  Okazuje się, że to są mikrouszkodzenia mięśni, które po regeneracji są odporniejsze i silniejsze.
3490:  Widzicie?
3491:  Widzicie?
3493:  Po cholerę się uczyłem na biologii.
3495:  Po cholerę.
3496:  Wiedza nieaktualizowana jest bezużyteczna.
3500:  Zresztą jak nie zwariować na bezrobociu, pisze Cordi, na początku roku załapałem się na grupówki, do tej pory nie mogę znaleźć pracy, siedzę w domu i gnuśnieje, za chwilę oszaleje.
3507:  Rozplanuj sobie samorozwój jakiś, wiesz, rzeczy, na które nigdy nie miałeś czasu?
3512:  Rób je teraz.
3513:  Nigdy nie miałeś czasu, żeby się nauczyć angielskiego, poucz się angielskiego.
3516:  Nigdy nie miałeś... To jest... Prymitywne przykłady podaję.
3518:  Nigdy nie miałeś czasu, żeby ogarnąć na przykład, nie wiem, bałagan w swoich plikach i dokumentach.
3524:  Ogarnij to.
3524:  Robienie takich małych rzeczy, ja wiem, że to głupio brzmi, ale robienie takich małych rzeczy jest niesamowicie wynagradzające dla umysłu i bardzo przydatne.
3533:  Jak zacząłem chodzić na siłkę, pisze Łukasz, 10 lat temu, to mnie trener musiał uczyć robić przysiady, bo nawet WF tego nie nauczył.
3539:  Co więcej, co więcej, brzuszki są bardzo źle uczone na WF-ie.
3544:  Też mi tłumaczyła trenerka, że powinno się mieć za każdym razem bardzo starannie pozycję wtedy zrobioną, a moi WF-iści byli znania, że po prostu ludzie się mają położyć i robić i nieważne jak, nie?
3558:  I można sobie kręgosłup wtedy
3560:  zrujnować jeszcze bardziej.
3561:  Pan autobus mówi ważne rzeczy, pisze Nemeczek, jest ostatnim ze swojego gatunku i szuka swojego domu przez odblokowanie stacji.
3566:  Musisz mu znaleźć wszystkie stacje.
3568:  Oczywiście, że tak zrobi.
3569:  If you keep opening stock stations and beckoning me through them, perhaps I will again find that nest.
3576:  Ah, I would like that very much.
3578:  On szuka, moi drodzy.
3581:  Jean Encih.
3583:  To jest Ent i on szuka żony.
3585:  Ent szuka żony, to byłoby o wiele lepszy program niż Rolnik szuka żony, mówię wam.
3591:  Brzuszki na twardej podłodze na łebie.
3592:  U mnie było albo to, albo na korytarzu, na takich charakterystycznych klepkach parkietu, które były powleczone taką substancją śmierdzącą, czarną i mieliście później zapach tego na ręce, jakie to było obrzydliwe.
3610:  Nie wiem, czy to jest tylko moje wspomnienie, ale ja ten zapach pamiętam do dzisiaj.
3616:  Czarodziej szuka żony.
3617:  Ani Owastora pisze, że pracuje już dwa lata jako programista, chce się rozwijać samodzielnie, też poza pracą.
3621:  Jak siadam do czegokolwiek, to momentalnie mi się odechcia, jak walczyć z czymś takim.
3624:  Ani Owastora, mam dla ciebie zajebisty film.
3626:  Do tego stopnia zajebisty, że ja się dzisiaj nim przejąłem i stwierdziłem, że zrobię coś podobnego.
3630:  Mianowicie, ja wiem, Ali Abdali jest guru kreatywności, ale i produktywności ma czasem momenty.
3638:  I dzisiaj, to było dzisiaj, chyba tak, miał materiał, w każdym razie jego najnowszy,
3647:  miał materiał, tak, Why You Are Always Distracted, i powiedział tutaj przegenialną rzecz, ja Wam od razu to linkuję, mianowicie, że, gdzie ja to znajdę, bo on ma taki system, że daje slajdy, więc można sobie radośnie to sprawdzić wtedy,
3667:  Do I have a plan?
3668:  O, okej, o, o, o, o, to jest to.
3670:  To jest to.
3670:  Więc on generalnie ma następujące założenie, że jeżeli masz plan zrobić coś, to najczęściej wtedy wjeżdża prokrastynacja.
3679:  Ludzie mylą o prokrastynację z odpoczynkiem, o czym ja bardzo często mówię, to znaczy, że jak robicie coś i jesteście zmęczeni, to wtedy sięgacie po TikToka, Instagrama, cokolwiek, cokolwiek, cokolwiek i mówi się nam, że to jest prokrastynacja.
