🔴 Co robić, gdy nauka i praca nas przytłacza? (ft. @BezSchematu) | ROZMOWA #4
🔗 https://www.youtube.com/watch?v=eueWEwF4KCo
BFP (Bartosz Filip Malinowski, Bez/Schematu)
KMM (Krzysztof M. Maj)

6:  S05 - Muzyka Muzyka
1612:  BFP - Jeżeli chodzi o moją rodzinę, której nie ma na Facebooku, to mam po prostu jeden dokument Google,
1618:  BFP - w który sobie zaglądam i ustawione mam przypomnienia w kalendarzu Google.
1622:  BFP - Więc to po prostu samo mi przypomina, o to chodzi.
1625:  BFP - I chodzi o to, żeby mieć wygodny system rejestrowania zdarzeń, które mogą być waszym pomysłem.
1635:  BFP - Ja mogę akurat tutaj empatyzować z tym, co pisze kolega, ponieważ ja też byłem muzykiem i np.
1641:  BFP - jak użyłem jakąś melodię wokalną, to byłem pewien, że ją zapomnę.
1645:  BFP - ale na szczęście szybko odkryłem, że istnieje aplikacja, która jest dyktafonem w telefonie, więc po prostu sobie to śpiewałem i dzięki temu byłem w stanie otworzyć.
1652:  BFP - To jest system zapisywania, to jest system rejestracji.
1655:  BFP - Więc dyktafon to może być zeszyt, to może być aplikacja Evernote, albo jak w moim przypadku aplikacja Gmailowa, gdzie ja piszę sobie wersję roboczą maila, która jest dla mnie formą notatnika.
1667:  BFP - Ja tak zapisuję wszystkie pomysły na odcinki,
1670:  BFP - Jeżeli jest jakieś ważne rzeczy, ktoś mi mówi, które będą do zrobienia, nie od razu, ale z czasem, ja to zapisuję natychmiast.
1677:  BFP - Generalnie chodzi o to, że wszystko musicie zapisać.
1680:  BFP - Wszystko musicie zapisać, czy głosowo, czy ręcznie, czy cyfrowo, to musi zostać zapisane, żebyście nie trzymali tego w głowie, bo ręczę wam, że o tym zapomnicie, a jeżeli o tym nie zapomnicie,
1691:  BFP - to to będą te otwarte pętle, które nie będą wam dawały spokoju.
1694:  BFP - Bo będziecie leżeli, znacie to uczucie, leżycie i myślicie, dobra, to były te trzy rzeczy.
1699:  BFP - Co było tą czwartą rzeczą?
1701:  BFP - Co było tą czwartą rzeczą dzisiaj, którą zapamiętałem?
1704:  BFP - Ja wiem, ja to pamiętam, tylko nie mogę sobie przypomnieć.
1708:  BFP - Kurczę, no i wasz umysł nie da wam spokoju, a jak zapiszecie, to nie będziecie mieli z tym problemu.
1712:  BFP - I druga rzecz, która również jest w tym systemie Getting Things Done, coś musicie zrobić z tym, co zapisaliście.
1719:  BFP - I część z tych rzeczy może być zrobiona od razu.
1722:  BFP - Na przykład wykonaj telefon i załatw to.
1725:  BFP - Musicie stworzyć algorytm.
1728:  BFP - Jeżeli możecie coś zrobić w pięć minut, zróbcie to od razu.
1732:  BFP - Jeżeli to jest coś, co trzeba zrobić albo się zastanowić, to wpiszcie sobie do swojego systemu, jak na przykład Todoist.
1738:  BFP - To też aplikacja, którą możesz, Krzysztof, pokazać, bo ty pokazywałeś Trello w swoim eseju.
1742:  BFP - Trello jest bardziej do zarządzania zadaniami zespołowymi.
1745:  BFP - A wygodniejsza aplikacja, szczególnie na telefonie, jako aplikacja mobilna, to jest Todoist.
1753:  BFP - Ja jej używam na co dzień, więc tam powinny lecieć Wasze taski, ale czasami będziecie mieli także jeszcze dwie inne kategorie rzeczy, które wpadną Wam.
1761:  BFP - Otóż deleguj, no jak jesteście na uczelni, czy jesteście jeszcze nie w pracy, a w szkole, to rzadziej będziecie mieli takie sytuacje, żebyście coś delegowali, ale jak już wykonujecie pracę zawodową, albo współpracujecie z kimś przy vlogu, to ja po prostu patrzę na to i mówię deleguj do Krzysztofa.
1777:  BFP - I ostatnia, czwarta rzecz to jest kategoria wyrzuć, usuń, zapomnij, to nie ma znaczenia, to nie jest ważne, to nie jest dla ciebie, ale zapisałeś albo zapisałaś, tak na wszelki wypadek, więc ponownie musicie i to jest nawyk, nie możecie porzucić tego nawyku, albo gdzieś zapisujecie w zeszycie, dyktafonem czy w jakiejś aplikacji pewne rzeczy, a następnie coś z nimi robicie, czyli macie algorytm, który pozwala wam kategoryzować.
1802:  BFP - Zaplanuj, zrób od razu, olej albo deleguj.
1806:  KMM - Tak, notatki głosowe też są bardzo dobre.
1808:  KMM - Ja sam jakkolwiek, ja nie znoszę notować, więc ja robię sobie bardzo krótkie notatki i wykorzystuję dwie aplikacje, to znaczy ja wykorzystuję albo Evernota, z Evernota korzystam jak pisałem prace dyplomowe, natomiast zacząłem używać Google Keep, żeby sobie zapisywać rzeczy, które widzę w internecie.
1824:  KMM - To jest bardzo
1825:  KMM - bardzo praktyczne, można sobie to jeszcze otagować i później po tych tagach szukać.
1829:  KMM - Ja na przykład mam taki tag, który się nazywa kolekcja uprzedzeń wobec fantastyki i jest już bardzo bogaty.
1836:  KMM - I w ramach tego jestem w stanie też zorganizować pracę na YouTubie.
1839:  KMM - Nadrabiam czaty, bo mamy parę pytań i jeden trybut.
1841:  KMM - Małgorzata P. trybutuje, za co bardzo serdecznie dziękuję pisząc.
1845:  KMM - Dla mnie czasami ramy to puszczenie streamu z gry albo podcastu w backgroundzie, czyli w tle, prawda?
1850:  KMM - Mój mózg wie, że ma około pięciu do sześciu godzin na przemyślenie problemu i znalezienie kilku rozwiązań, zdecydowanie lepiej mi się tak pracuje.
1856:  KMM - Więc Małgorzata ma trochę taki system jak ja, to znaczy lubi imersję i być zanurzona w jakimś świecie.
1862:  KMM - U mnie musi grać jakiś podcast po angielsku, co ciekawe zwykle, a ja piszę po polsku i mnie to nie przeszkadza kompletnie jedno z drugim.
1869:  KMM - Dzięki Małgorzato jeszcze raz za trybut i witam Skawiaka w gronie trybutariuszy.
1874:  KMM - I pytanie od Eskariny od razu.
1876:  KMM - Co z sytuacją, gdy masz egzamin i materiału do nauczenia tyle, że nawet jeżeli rozpiszesz sobie wszystko w dzień przed deadline'em, znaczy w dzień przed deadline'em to jest za późno na rozpisanie, to i tak nie masz szans się wyrobić, nie mówiąc już o jakichś powtórkach i tylko się nakręcasz, że nie zdążysz, codziennie robisz nowy plan, który dalej nie działa i robi się karuzela.
1894:  BFP - Brakuje mi jednej rzeczy w tym komentarzu.
1896:  BFP - Czy ja rozumiem, że dostajesz informację o tym, że egzamin będzie jutro dzisiaj?
1902:  BFP - Bo to się jednak rzadko zdarza.
1904:  KMM - Znaczy czasem się zdarza niestety.
1906:  BFP - No nie wiem, ja nie miałem takiej sytuacji, więc trudno jest mi się wczuć, bo to jest po prostu podłość ze strony wykładowcy.
1913:  BFP - Takiej rzeczy się nie robi.
1916:  BFP - Rozumiem te reakcje i szczerze, jeżeli mam powiedzieć coś może niepopularnego, to bym poszedł do prodziekana do spraw studentów.
1926:  KMM - Ale absolutnie, ja się zgadzam w 100%, Filip ma 1000% racji, tak trzeba zrobić, bo to są rzeczy nieregulaminowe.
1931:  BFP - Bo to jest nieludzkie.
1932:  BFP - To jest nieludzkie, to jest nieregulaminowe i... Okej, a teraz Eskariń pisze, mam egzamin za miesiąc i dwa tysiące stron do przyswojenia.
1940:  BFP - Polecam postudiować prawo, zobaczyłbyś jak jest tam, albo zobaczyłabyś.
1944:  BFP - Porcjowanie, to znaczy biada tobie, swoją drogą świetny TED Talk, jeden z najlepszych TED Talków, jaki w ogóle powstał o prokrastynacji, gdzie jest fajny graf, który pokazuje jak bardzo rośnie nasze napięcie wraz z nic nierobieniem aż do samego końca.
1959:  BFP - Biada tobie, jeżeli ty zdecydujesz się przysłać ten materiał pod sam koniec.
1964:  BFP - Będę jeszcze dzisiaj mówił o czymś, co nazywa się takimi głębokimi sesjami skupienia, deep sessions, gdzie naprawdę trzeba wytłumić wszystkie sygnały z zewnątrz i skupić się na czymś konkretnie.
1973:  BFP - To się przydaje, kiedy już się konkretnie na przykład pisze jakąś pracę.
1976:  BFP - Ja miałem to, kiedy pisałem rozprawę doktorską i po prostu o, to jest dokładnie ten TED Talk, jeden z najzabawniejszych TED Talków, jaki widziałem.
1984:  BFP - Inside the mind of a master procrastinator.
1985:  KMM - Tak, tak, tak.
1986:  BFP - Więc polecamy wam absolutnie.
1988:  BFP - No Escarino, musisz po prostu rozłożyć sobie te prace po pół godziny dziennie i trzymać się tego z żelazną dyscypliną mnicha klasztornego i nie odpuszczać.
2001:  KMM - Jeszcze pytanie od Desbelief, to jest to, do którego nawiązywałeś, czy nie?
2006:  KMM - Chyba nie.
2007:  KMM - A co z pisaniem, kiedy ma się syndrom strumienia myśli?
2010:  KMM - pyta, desbiliwi, trybutuję za to, serdecznie dziękuję, dość chaotycznego, a towarzyszy temu brak sprawności, która umożliwia budowanie struktury.
2018:  KMM - Jest taki strumień świadomości w pisaniu.
2020:  KMM - Ja ci mogę powiedzieć od siebie, zanim oddam głos Filipowi, if you cannot fight it, embrace it.
2027:  KMM - Jeżeli nie możesz z tym walczyć,
2029:  KMM - Staraj się uczynić z tego twój atut.
2031:  KMM - Ja tak zrobiłem u siebie, to znaczy ja jestem czystym chaosem, ale mam jedną żelazną zasadę.
2037:  KMM - Jeżeli mój mózg mówi, teraz pracować, pomysł fajny w głowa, to jest bardzo krótka sekunda, kiedy taka myśl się pojawia, rzucam wszystko, odwołuję wszystkie spotkania, siadam przed komputerem i piszę.
2052:  KMM - I ja wtedy potrafię napisać 50 stron, ale musiałem rozpoznać w sobie tę cechę i wiedzieć, że tak, że ja nie jestem człowiekiem, który napisze systematycznie, mam takiego przyjaciela, który pisze stroniczka dziennie, doprowadza mnie do szału, jak to mówi.
2064:  KMM - Nie, nie umiałem w ten sposób pisać.
2066:  KMM - Ja muszę pisać zrywem.
2068:  BFP - Ja mogę tylko powtórzyć to, co powiedział Krzysztof innymi słowami.
2071:  BFP - To znaczy, jeżeli masz strumień myśli i nie możesz się skupić na strukturze, to zapomnij o strukturze i wylej cały ten strumień myśli na kartki papieru, a dopiero później myśl o strukturze.
2081:  BFP - Kiedy wylejesz z siebie wszystko to, co kreatywnie trzymasz, to wtedy dopiero przejdź do ustrukturyzowania tego.
2089:  BFP - Bo to jest naturalny proces też brainstormu.
2091:  BFP - Ja też tak mam.
2092:  BFP - Jak ja siadam na przykład do tworzenia odcinka bez schematu, to czasem jest rzeczywiście tak, że sobie strukturyzuję esej.
2098:  BFP - Mam jakąś fajną koncepcję, która pojawia mi się oczywiście, jak jeździłem na rowerze.
2102:  BFP - I staram się ubrać w jakąś strukturę, ale czasami, wiecie co, tak jak ostatni mój esej, kurde, lubię go, podoba mi się, ale właśnie ma charakterystyczny początek, na który nie wpadłem, gdybym nie miał tego strumienia myśli.
2114:  BFP - Zaczyna się od słów, muszę coś wyznać.
2118:  BFP - Kocham cię, Pixar.
2120:  BFP - I to jest banalne, tak?
2122:  BFP - Ale nie miałbym tego, gdybym myślał, o, to jaki miałby być początek.
2125:  BFP - Nie, to po prostu wpadło samo z siebie.
2127:  BFP - I czasem, jeżeli ty masz taki rys osobowościowy, że masz tego dużo w sobie i nie chcesz myśleć o strukturze, to skup się na tym, żeby to wszystko wyrzucić z siebie i dopiero później myśl o strukturze.
2143:  BFP - Dopiero później próbuj to jakoś ubrać w porządek.
2147:  KMM - Tak, cieszę się, że też to twierdzasz, bo to jest rzecz, którą ja sobie sam wypracowałem w ostrej kontrze wobec wszystkich profesorów, którzy uczyli mnie pisania.
2156:  KMM - Bo oni byli zawsze po stronie takiego rzemieślniczego, w złym tego słowa znaczeniu, wyrobniczego, o, raczej powinienem był rzec, pisania,
2165:  KMM - które może się sprawdza wtedy, kiedy jesteśmy archiwistą na przykład albo dziennikarzem i musimy... Nie mamy wyjścia, trzeba napisać te kilka szpalt i trudno, ale nie sprawdza się wtedy, kiedy na przykład jesteśmy reporterem i piszemy powieść reporterską chociażby.
2180:  KMM - Felawo pisze, że ma tak samo, jest chaosem i wyrzuty sumienia, że nie umie być regularna.
2183:  KMM - Właśnie nie powinniśmy mieć wyrzutów sumienia, że jesteśmy...
2188:  KMM - inni, tylko raczej powinniśmy mieć wtedy wyrzuty sumienia, jeżeli wiemy, że nie robimy czegoś na 100% swoich możliwości, albo nawet na 80% swoich możliwości, dlatego, że podjęliśmy taką decyzję.
2200:  KMM - Ale można robić na 100% swoich możliwości, jak jest się czystym chaosem i ja cię mogę, Fela, uspokoić w 100%, że ja tak działam od 15 lat.
2209:  KMM - I to działa, absolutnie.
2212:  KMM - Ale skoro jesteśmy przy tym i skoro jesteśmy przy kreatywności, to też mam pytanie, które nam do tego bardzo pasuje.
2218:  KMM - Mianowicie Roche, który komponuje muzykę, o ile mnie pamięć nie myli, pisze, mam problem w organizacji czasu podczas pracy kreatywnej, to znaczy komponowanie muzyki, ponieważ problem bywa taki, że przez godzinę pracy nad utworem można utworzyć minutę utworu,
2235:  KMM - a czasem kilka sekund, czasem nawet zero sekund.
2237:  KMM - Teraz jak to rozporządzać czasem, kiedy trzeba stworzyć utwór, a efekty bywają mierne?
2241:  KMM - No i też praca kreatywna to stworzyć coś z niczego i czasem siłowe podejście do tematu nic nie daje, bo oto dziura w mózgu i cały plan się wali.
2251:  BFP - No, trochę wracamy do tego, co już zostało powiedziane, czyli ponownie ten system wzbudzeń podstawowych, który ja prościej nazywam przejściem w trybem defocusu.
2260:  BFP - To jest tak czasami, jak wasze oczy odpoczywają, kiedy możecie przestać skupiać się na jakimś punkcie, a wtedy mięśnie oka bardzo się męczą, bo tak skupiacie soczewkę.
2270:  BFP - I tutaj podobnie, znaczy najgorszy, mogę też powiedzieć właśnie z perspektywy z przeszłości muzyka i
2278:  BFP - Taka anegdota, że ja miałem problem z perfekcjonizmem.
2282:  BFP - Ja przychodziłem do salki prób, nagrywaliśmy muzykę, która była grana w trakcie i ja układałem do niej melodie wokalne.
2291:  BFP - I nie ma takiego przypadku.
2294:  BFP - I nawet Bartosz Staszewski, który tutaj dołączył, był kiedyś perkusistą w zespole, w którym grałem.
2300:  BFP - Może to potwierdzi.
2301:  BFP - Przychodziłem i mówiłem, panowie, słuchajcie, to jest najlepsza rzecz, jaką w życiu ułożyłem.
2305:  BFP - Po prostu nie wierzycie w to, co stworzyłem.
2307:  BFP - Jezus Maria, posłuchajcie.
2309:  BFP - I wracałem trzy dni później albo tydzień później i mówiłem, nie, nie będę tego świerał, to jest do dupy.
2314:  BFP - Ja urzę coś nowego, to po prostu nie ma sensu.
2317:  BFP - I nigdy nie mogłem stworzyć czegoś finalnego.
2320:  BFP - Nigdy nie mogłem stwierdzić, to jest właśnie to.
2323:  BFP - I długo odbierałem tę lekcję, ona wciąż trwa, ale Krzysztof mnie nauczył czegoś bardzo ważnego przy vlogowaniu.
2330:  BFP - Krzysztof nauczył mnie, co znaczy w praktyce zasada better done than perfect.
2336:  BFP - I powiedział, ty nie musisz zrobić super odpicowanego eseju za każdym razem, raz na miesiąc, tak jak ja miałem w zwyczaju, a potem obserwować jak niewiele osób go obejrzało, tylko musisz zrobić live'a.
2347:  BFP - I nie musi być wszystko pięknie, ale miej tego live'a, niech on powstanie.
2354:  BFP - Czasem lepiej zrobić coś szybko, żeby być pierwszym, niż żeby być ostatnim, ale za to zrobionym najlepiej, a i tak już nikt tego nie obejrzy.
2361:  BFP - I w przypadku, odnosząc się do tego, o czym mówisz, nie da się przymusić siebie do takiej formy kreatywności, w której masz po prostu skomponować muzykę, bo jest to proces bardzo głęboko podświadomy.
2377:  BFP - Czyli jak słuchasz innej muzyki, to wtedy wpadają ci inspiracje, jak odpoczywasz, jak właśnie bierzesz prysznic, to wtedy mogą się pojawiać pomysły.
2384:  BFP - Ale jeżeli czujesz, że jest jakaś presja i naprawdę musisz je wyrobić, bo robisz ścieżkę dźwiękową do gry wideo, no to niestety wtedy włącza się ta zasada better done than perfect.
2394:  KMM - No Grzegorz, którego serdecznie witamy, Grzegorz Wątroba i polecałem przy okazji jego Okiem Dewa, pisze, o tak, trzeba być good enough, pojęcie wystarczająco dobrze to jest coś, co ciężko wypracowuje się samemu, a zdecydowanie to pierwsza rzecz, jaką się ogarnia na terapii, a ja dorzucę od siebie, ponieważ ten temat wraca na tym kanale bardzo często, że perfekcjonizm to jest...
2416:  KMM - Jedna ze skrajni, którą wypracowuje polska szkoła, znaczy polska szkoła ma bardzo duży problem z tym i edukacja, żeby wypracować ludzi, którzy są przeciętni i ogólnie wykształceni.
2425:  KMM - Ona albo kreuje ludzi, którzy są ultra perfekcjonistyczni, ambitni i później mają depresję, albo ludzi, którzy stwierdzają, że w takim razie pieprzyć wszystko, nie będę się tym zajmował.
