Niedomag Iamnix cierpi na niestrawność | ELDEN RING Livestream #10
🔗 https://www.youtube.com/watch?v=4ZUALCepF2g

77:  Dzień dobry.
3206:  Patrzcie, już mógłbym pisać współczesną prozę polską.
3209:  Gdzie my zdążamy?
3210:  To jest świetny tytuł na opowiadanie, które by wszystkich zanudziło.
3218:  Idziemy do silnego bossa.
3221:  Jak to z wrogów leci 2,5 tysiąca?
3223:  Przecież 2,5 tysiąca run to jest nic.
3228:  Przeciętnie za Remembrance bossa wielkiego dostajesz 30 tysięcy?
3231:  Okej.
3232:  Dla mnie to w dalszym ciągu jest bardzo niewiele.
3235:  100 tysięcy, to jest rozmowa.
3237:  Dlaczego to zawsze musi być walka dystansowa?
3239:  Ponieważ mamy świetny łuk.
3244:  Tarrael prosi o pozytywne wibracje i virtual hug, to skoro tak, to trybutariusze może się zajamniczymy dla Tarraela.
3252:  Nie mamy wprawdzie ulubionych zwierząt Tarraela, to znaczy diabłów tasmańskich, ale mamy jamniki.
3259:  Wszyscy wiedzą, że jamniki są lepsze od diabłów.
3266:  O, jak wspaniale.
3267:  O, jak wspaniale, kochani.
3269:  Od razu się zrobiła świąteczna atmosfera, a obiecywałem, że nie będzie świątecznej atmosfery, przepraszam.
3276:  Przecież wszyscy wiemy, że świąteczna atmosfera polega na tym, że się kłócimy na tematy polityczne.
3330:  Tego się nie da zrobić krócej.
3337:  Co, pod podłogę, tak.
3339:  Tak, tak, tak.
3343:  Nie mogę tej gry!
3345:  To jest to, co Asmongold powiedział na jednym ze swoich strumyków, to znaczy... Jeez, I love this game, it's beautiful.
3354:  I później, chwilę potem umieraj.
3356:  I hate this game!
3358:  To jest dokładnie to, co wywołuje u człowieka Elden Ring.
3362:  I to jest dobre.
3365:  Teraz widzę cały czas za sobą ten chórek, który mówi... Świetnie.
3385:  Mrówka miała jeszcze drgawki pośmiertne.
3395:  Nie no, teraz się uda.
3400:  Tutaj!
3404:  To prawda.
3406:  Okej, gdzie myśmy się wygruzili?
3408:  Myśmy się tutaj wygruzili, zdaje się.
3411:  W najprostszym możliwym miejscu się wygruziliśmy.
3419:  Nie zapomnij o chórku z celit z jego... A, to nie pamiętam.
3424:  Biedny Grabka został sterroryzowany za to, że nie ma prawka, żyje w centrum części Szczecina i nie czuje potrzeby jego posiadania.
3429:  Nie martwcie Grabka, również nie czuje potrzeby posiadania.
3432:  Wszystkim terroryzującym oznajmiam, że my przynajmniej nie przyczyniamy się do tego, że nasza ziemia stanie się ognistą kulą za jakieś 40 lat.
3439:  Haha!
3441:  Aaa, przepraszam!
3444:  Mógłbym powiedzieć jeszcze złośliwiej, że nie przyliczniamy się do wymiany surowców, zwanych ropą naftową, z pewnym mało popularnym teraz krajem.
3452:  Oj, zły to moment, żeby drwić z ludzi bez prawka.
3459:  Witamy Dori serdecznie.
3460:  Cóż za powitanie dla wszystkich jamników.
3469:  Po pierwsze, walka z konia.
3470:  Po dru... Nie.
3475:  Nie.
3477:  Nie chcę.
3484:  Okej, okej, okej, okej.
3485:  Ten koń ma większy skok niż my.
3491:  Hmm.
3496:  Są na 400 śmierci, a my się zbliżamy do 400 śmierci.
3498:  Hmm.
3509:  O!
3512:  Eee!
3512:  No to wyszło nam!
3517:  Co?
3517:  Dlaczego trawa?
3518:  Nie, żeby trawa nie była z... Dobra, ale... Zobacz, nowy film Kurzgesagt o globalnym ociepleniu.
3524:  A który to już jest, Jakubie?
3525:  Bo znam dwa poprzednie. ...
3537:  Nie szkaluję jedynej rzeczy, z której jestem dumna.
3540:  Pisze Dorka.
3540:  Ja bardzo szanuję, że osoby nieczujące potrzebę poprawienia praw kogo nie robienie ulubionym naciskom.
3543:  Nie no, oczywiście, to był żart w odniesieniu do tego rodzaju uwag i próbka moich... Czy wy widzicie to, co ja widzę?
3551:  I próbka tego, co ja mówię w takich sytuacjach ludziom.
3557:  Okej, to się nie udało.
3559:  Dlaczego... Dlaczego to jest... Dlaczego... Dlaczego mrwencje...
3567:  Dlaczego mrowencje... Co tu się dzieje się?
3591:  Złe mrówki.
3594:  Ale one chodzą w kondukcie.
3600:  Krzysztof pisze, trzy lata temu w inżynierce o samochodach elektrycznych pisałem o tym, że jego życie jest ważne dla bezpieczeństwa kraju, bo uniezależnie go od ropy promotor kazał usunąć bobsdety.
3609:  Wiesz co?
3610:  Wiesz co, Krzysztof?
3611:  Autentycznie wysłałbym twoją inżynierkę w tamtej postaci promotorowi z jakimś wesołym komentarzem.
3627:  Trawa w Japonii to slangowy odpowiednik naszego LOL?
3630:  Poważnie?
3630:  Ale... Nie, to jest chyba bezpieczny skok, nie?
3634:  Tak mi się wydaje.
3648:  Teraz przeczytałem radę, nie skacz.
3653:  Już wiem, dlaczego tam było to tak napisane.
3659:  Ja pamiętam, jeżeli chodzi o prawo jazdy, że miałem większe naciski, żeby je robić, niż żeby zdać maturę.
3664:  Ja nawet nie żartuję.
3668:  Jest to troszeczkę bez sensu, tak delikatnie rzecz ujmując.
3673:  Jedno i drugie zresztą.
3676:  Dobra, spróbujemy sobie jakoś skrócić tę drogę.
3684:  Tytuł filmu Kurzgesagt?
3685:  We will fix climate changes?
3686:  Tak, to to widziałem.
3695:  Dobrze, że mieliśmy mało run tutaj.
3698:  Bardzo dobrze.
3701:  Czy nie łatwiej było użyć konia?
3704:  Chyba to nie ma żadnego znaczenia, czy użyjemy konia czy nie, wiesz, dla upadku.
3712:  Mario pisze, że podchodził do prawka przez 5 lat.
3714:  I mnie po prostu się nie udało!
3716:  Podchodziłem 5 razy i stwierdziłem, że nie, mam dość.
3721:  Ale też muszę powiedzieć uczciwie, że egzaminatorzy mieli za każdym razem rację, aby mnie oblewali.
3730:  Więc czuję, że po prostu tak miało być.
3734:  Ale wszyscy, którzy się czują źle z tym faktem, informuję, że przynajmniej w mieście się nie należy tym przejmować.
3744:  Dlaczego Rowling nie przydzieliła wspaniałej trójcy do innych domów?
3747:  To ugrosło w momencie uniwersum.
3749:  Wiesz co, po prostu tam jest więcej, znacznie, absurdów podtorowskich.
3752:  To znacznie, znacznie więcej.
3753:  W ogóle ta szkoła jest zarządzana w dziwny sposób, ale nawet to nie sprawia, że jest lepsza od polskiej.
3758:  Czemu mnie oblewali?
3759:  Nie, ja miałem rację.
3760:  To znaczy, ja po prostu nie widziałem rzeczy, wiecie?
3762:  Znaczy, jechałem i na przykład nie zauważałem tak autentycznie.
3765:  Znaczy, to mój chaos, nieogar, który widzicie w grze, on jest dokładnie taki sam w świecie empirycznym.
3772:  Więc...
3773:  Na przykład w przypadku jazdy samochodem to nie jest dobre, więc ja stwierdziłem, że musiałbym się poruszać po ulicach czołgiem, żeby nie stwarzać zagrożenia dla siebie, ale i tak stwarzałbym zagrożenie dla innych, więc stwierdziłem, że to nie dla mnie.
3790:  Najlepsza gra, w którą nie zagrałem, nie włączyłem, ale obejrzałem ją na YouTubie.
3794:  No, Dala Dark Souls 1, zdecydowanie.
3797:  Sądzę ogólnemu egzaminie na prawo jazdy.
3799:  Bardzo kreatywny sposób na wyciąganie pieniędzy od ludzi.
3808:  Dobra.
3811:  No i co, i tędy wrac... tędy, tak?
3814:  Czy co, tutaj?
3818:  Gdzie ja mam zejść?
3821:  Dobrze, chyba tu.
3823:  Tak mi się wydaje.
3826:  Krzysztof widzi zakaz... znak zakazu wjazdu, ale ja chcę, dokładnie tak, to jest ten problem.
3831:  To jest ten problem.
3835:  Mi też ojciec proponował pojazd na pęcarzone, by miała wyjechać na ulicę, tak.
3840:  Mick Kac pisze, że się trochę boi tego, że nie ma tego czegoś do jeżdżenia samochodem i nie będą mieli mnie za idiotę bez praw.
3846:  Nie, tym się nie przejmuj.
3848:  Naprawdę, to jest... Trzeba bardzo realnie oszacować swoje umiejętności percepcyjne, kognitywne i tak dalej, żeby po prostu nikogo nie skrzywdzić w życiu.
3858:  No tak, jest taki argument, że auto jest przydatne w sytuacjach kryzysowych, to prawda, ale... No cóż...
3865:  Pamiętajmy, że nie jesteśmy na pustyni, nie?
3867:  Inni ludzie też mają samochody w razie czego.
3872:  Tak więc jedyne, jedyne, co jest prawdziwe w takiej sytuacji, to w sytuacjach kryzysowych potrzebujemy przyjaciół, co nie jest dobrą wiadomością dla introwertyków.
3882:  Okej, nie mam pomysłu, co teraz.
3884:  To znaczy, wygląda na to, że stąd już mógłbym zeskoczyć na to drzewo.
3889:  Tak zrobimy.
3893:  Sytuacja kryzysowa, ale kim był Kryzysow?
3895:  O nie!
3896:  Won!
3897:  Won!
3898:  Mruwa!
3899:  Mruwa!
3900:  Mruwa to brzmi jak postać z kiepskiego polskiego kryminału.
3908:  Mruwa?
3909:  Bo... bo nie mrówka!
3911:  Takie... zgrubienie!
3915:  Czyli oprych!
3916:  Ho-ho!
3918:  Jezu, sobie nie znam, co ja tu zrobiłem.
3932:  Nie wiem.
3934:  Chyba tu dalej.
3939:  Nikt mnie nie uprzedzał, że będzie aż taki parkour.
3943:  Jak mieszkasz na wsi, autobus jest tylko dwa razy dziennie, bez weekendów, pisze Aleksandra.
3946:  O nie, tak, pamiętam to, to było straszne.
3950:  I co więcej, oni zawsze, ZAWSZE autobusiści radośnie odjeżdżali 10 minut przed.
3965:  Myślicie, że jak walniemy ich teraz mruwencję...
3994:  Dobry wieczór, Logan, witaj serdecznie.
3996:  Już mieszkałem na wsi, tak.
3998:  Po czym stwierdziłem, nigdy więcej będę do końca życia mieszkał w bloku.
4008:  Okej, rol w przód to cofa, to ciekawe.
4012:  Bo ja próbowałem rola we wszystkie strony, więc jak potrzebujecie cofnąć zaklęcie, rol w przód.
4018:  Prawdopodobnie palce.
4021:  Możecie mi powiedzieć, dlaczego gracze w Elden Ring są chorzy psychicznie?
4028:  Ja za każdym razem, jak nie pojawiał się autobus strefowy, składałem skargę.
4032:  Złożyłem takich kilkaset.
4039:  Magda M1 pisze, że prawie by na pewno zabiła albo siebie, albo kogoś, gdyby prowadziła.
4043:  Też to, że każdy z mojego rodzeństwa był w wypadku samochodowym, nie zachęca.
4046:  No, u mnie w rodzinie też były wypadki, więc tak, to jest... Witamy Anio Vastora.
4056:  Rol cofnął, bo było w pełni naładowane zaklęcie.
4058:  No dobra, ale czy ten rol będzie też w tył?
4063:  Okej, tak, już czaję.
4071:  Dobra skali, racja.
4075:  U mnie na wsi było tak, że był tak co godzinę 17 autobus, potem się zrobiło troszeczkę więcej, a potem znowu było mniej.
4083:  Dramat.
4095:  A najbardziej lubiłem ludzi, którzy mówili, jak nie ma autobusów, to jeździ busami.
4101:  Tak, jeździ busami, wyglądało w ten sposób, jak człowiek sobie siedzi spokojnie na przystanku i powiedzmy, że czeka na autobus, to jest autobus niskopodłogowy, prawda?
4110:  On sobie jedzie w ten sposób mniej więcej, przystaje, potem rusza.
4114:  Natomiast bus...
4116:  I już szybko, szybko, szybko, siadaj, siadaj, tutaj ludzie, ludzie z trzęsącymi się rękami wyjmują monety z tej portmonetki, potem autobus rusza, monety wyskakują fontanną na całość, wszyscy rzucają się je zbierać, świetne doświadczenie, tak, lubię busy.
4135:  I oczywiście nie można było mieć abonamentu, bo po co?
4139:  Niskopodłogowy i jamnik to jakaś gra słów?
4141:  Nie zniasz noga?
4141:  No i w Krakowie i chyba w Warszawie na niskopodłogowych solisach są jamniki zielone, to jest piękne.
4149:  Jamnikobus, absolutnie.
4154:  Dobra, muszę mieć światełko, bo ja nic tutaj nie widzę.
4157:  Ooo, od razu wszystko widać.
4164:  Nie, nie, busy to, o, zło.
4168:  Utracona łaska, tego musisz... O nie, to jest kłamstwo.
4172:  O nie.
4175:  O nie.
4178:  Tędy nie idziemy.
4181:  No tak, tak, jeszcze te buziki rozklekotane, tak, Tomku, piszesz, witaj swoją drogą na czatach, tak.
4190:  Gdzieście mnie wysłali?
4194:  To jest jakieś... To jest jakieś zatracone...
4198:  O nie.
4202:  Nie do magii amnik zdrży z przerażenia.
4205:  Złota strzała.
4211:  Z złotej strzały złoty deszcz.
4213:  Przepraszam.
4220:  To są korzenie złotego... To są korzenie złotego drzewa? !
4224:  Czemu mi nikt nie powiedział, że to są korzenie złotego drzewa?
4227:  Lord Regent pisze, że do dziś pamięta jak wracałem z busem z imprezy, takie były zakręty, że już jak niejako się wyturlałem, to musiałem znaleźć miło odosobnione miejsce, żeby się pożygać.
4237:  Oh boy, I feel you.
4241:  Aquarel pisze, że Boże Narodzenie pisała na live, że się obżarła sałatką z fetą, na Wielkanoc się obżarła też sałatką, ale bez fety.
4246:  Domyślam się, że była to aż sałatka jarzynowa.
4248:  Witaj Aquarel!
4251:  Slabokokrze widział na wsi pięknego, starego jamnika.
4257:  Jak, jak ja zazdroszczę.
4259:  Ogromnie.
4262:  Nie macie wrażenia, że to jest bardzo długi, bardzo długi korzeń?
4270:  Bardzo długi korzeń, that's what she said.
4275:  Po pierwsze lewo.
4281:  Okej, to jest tak złośliwe miejsce.
4284:  Nie wierzę, że... Okej, nie, nie, nie, nie, nie będziemy tego robić.
4288:  Nie będziemy tego robić.
4299:  Okej, moja ocena odległości jest bardzo problematyczna tutaj.
4306:  Czy to są korzenie złotego drzewa?
4307:  Mówicie cały czas o korzeniach złotego drzewa.
4309:  Krzysztof nie wie.
4311:  Teraz tak.
4311:  Gdzie jest utracona łaska?
4313:  To mnie interesuje.
4313:  Bardzo.
4326:  Myśmy tu kiedyś byli!
4332:  Myśmy tu kiedyś byli!
4335:  Czy ja niepotrzebnie zeskakuję?!
4342:  Myśmy tu byliśmy, dokładnie!
4346:  Nie no, zaraz, moment.
4348:  Moment.
4350:  Potwór o potwór?
4351:  Gdzie niby?
4353:  No właśnie widzę, że... Dobrze.
4356:  Właśnie widzę, że jesteśmy na mapie tam, gdzie... Szczyt Wielkiego Wodospadu, tak?
4368:  Zrobiliśmy quest z Fiuj, zabiliśmy Drakolisza?
4370:  Tak mi się wydaje.
4383:  A, o, okej.
4387:  Jak to nie zrobiliśmy i nie zabiliśmy?
4388:  Był, był zabijany Drakolisz.
4392:  Był zabijany Drakolisz, który zjadał korzenie złotego drzewa.
4395:  O Boże, ile tutaj jest rzeczy.
4402:  Są łaski na górze, tutaj.
4406:  Tu był Tron Księcia Śmierci.
4409:  Byłby, był, ale ja rozumiem, że tutaj schodzimy cały czas w dół.
4415:  Taki jest plan, tak?
4417:  Chyba tak.
4428:  No co ja się w ogóle staram, jak i tak stracimy wszystkie dusze.
4436:  Okej, okej, okej, okej.
4447:  Nie no, dobra, już niżej się nie da.
4456:  Okej, moment.
4457:  Czemu ja tu schodzę?
4459:  Czy będą strumieki z Red Dead'a?
4460:  Pewno, Bartku, będą.
4462:  Po Eldenie.
4468:  Okej, prawie na 1000% to pamiętam.
4471:  Te lokacje, ale może się mylę.
4475:  Tu jest bardzo dużo mrowencji.
4484:  Mamy sposób na mrowencję.
4489:  No właśnie, byłem tutaj.
4491:  Ale ja myślałem, że idziemy do jakiegoś bossa, czaty.
4495:  Wiadomość została oceniona.
4505:  To jest alternatywna droga na odkrycie głębin.
4507:  Czy nie mamy tutaj nic więcej?
4509:  Tu jest wszystko zrobione?
4513:  Po co ja się męczę?
4517:  Po co ja się męczę?
4520:  No przecież po co ja się męczę?
4525:  Dobrze, jeżeli już się męczymy, to tutaj mamy do zabicia, bo, bo sidło, paskudne i wstrętne.
4531:  Tygiel tutaj zabity, jaki tygiel?
4535:  Był zabijany tygiel?
4537:  A tak, tak, tak, tak, tak, był, on był gdzieś tutaj, w tym miejscu, jeśli mnie pamięć nie myli.
4542:  Ale tutaj jest coś, w czym nie wiem, czy byłem, chyba byłem, nie byliśmy, byliśmy.
4545:  Dobra.
4547:  Moi drodzy, wy, wychodzimy spod ziemi w takim razie, bo w nich wszystko mamy wyeksplorowane.
4554:  Astel zrodzony z pustki.
4558:  Tak, chyba... znaczy tutaj jest bardzo dużo innych podziemi, które ja widzę, ale nie wiem, jak się tutaj dostać.
4567:  Mieszczyliśmy po fajną tarczę w głębi.
4569:  No nie!
4570:  Ja szedłem po bosidło jakieś straszliwe, ale nie było.
4575:  A to oznacza, że nie mam zielonego pojęcia, co możemy teraz robić.
4580:  zielonego a zielonego, co oznacza, że będziemy sobie radośnie doeksplorowywać to, co nie zostało doeksplorowane.
4587:  Miałem pomysł, co?
4588:  Tak, tutaj praktycznie nic nie zwiedziliśmy w tym miejscu, w tym regionie, nie jest nic zwiedzone.
4594:  O, mniej więcej tak.
4598:  Wszystkie podziemia już są?
4601:  Podziemia z minotaurami?
4602:  Nie, tych nie pamiętam.
4608:  Podziemi z Minotaurami nie pamiętam, moi drodzy.
4612:  I mieliśmy dzisiaj iść do jakiejś sekretnej lokacji.
4615:  Nie wiem, gdzie jest sekretna lokacja.
4620:  To może te podziemia, które się tutaj zaznaczają, będą w DLC, mam nadzieję.
4628:  Minotaurów byliśmy na samym początku.
4629:  Kto je pomyślał?
4631:  Kto je pomyślał?
4642:  Coś chce z nami walczyć.
4643:  Świetnie.
4651:  W porównaniu z tamtymi obrzymami, z którymi walczyliśmy w podziemiach, te są wyjątkowo proste.
4660:  Przestań.
4665:  Sekretna lokacja to te dziwne drzwi.
4667:  Są podziemia między murami a stolicą.
4669:  O, o, o, o, o. Bardzo dobrze.
4671:  Coś pamiętałem, że jest między murami a stolicą.
4676:  Śnieżne Pustkowie to też swoją drogą.
4679:  Tam byliśmy troszeczkę under level.
4686:  Tylko proste słynne ostatnie słowa, też prawda.
4691:  Tam jest jeszcze jeden obrzydliwy olbrzym.
4695:  Dobrze, oznaczmy sobie tutaj potencjalne miejsca, które mogą być interesujące.
4699:  Jedno miejsce, drugie miejsce, trzecie miejsce, wielki stolec.
4712:  Tu nie wiem.
4718:  Tak, jeszcze tu jest bardzo mocno niepoodkrywane, bo przez to się prześlizgnęliśmy, Jeno.
4725:  Aha, tak.
4727:  Jest dungeon w kanałach kolejnych, idzie się tam od tej łaski, którą odlokowałem, skróty, naprawdę?
4734:  Oj, oj.
4737:  Są jeszcze jedne podziemia, do których się można dostać na dwa sposoby, z uświęconej ziemi, która sama w sobie jest sekretną lokacją, nie znam jej, lub poprzez herb dynastii Mogalt, nie mam zielonego pojęcia co to jest.
4752:  Dobrze.
4752:  Na razie obczajmy tutaj te wszystkie rzeczy, które są na powierzchni.
4755:  Dobra, bo jest tego sporo.
4758:  Tu jest jeszcze lokacja, w której nie byliśmy.
4761:  Tutaj.
4762:  No, mówiłem, że jest tego dużo.
4766:  Ja tylko oglądałem mapę!
4770:  Jak śmiesz!
4779:  Witamy Julkę.
4784:  No to tak.
4785:  Podążamy do miejsc, które są najbliżej.
4789:  Krzysztof podążając do tego, który jest najdalej.
4792:  Dwójeczka jest bliżej.
4796:  Nic nie chciało się do nas tulić.
4797:  Kłamstwo.
4800:  Absolutne kłamstwo, moi drodzy.
4804:  Proszę bardzo, ile zdobywamy runów.
4811:  Jak to, Julko, zajadasz smutki sałatką jarzynową?
4815:  Jamniki dla Julki, bardzo proszę.
4818:  Nie ma, nie ma smutku na czatach dzisiaj.
4821:  Nie ma!
4822:  Dziś są tylko jamniki.
4828:  Uuu.
4829:  Uuu, tu jest przepaść.
4831:  Przepaść jest niepokojąca.
4832:  Eee, okej.
4840:  Najzabawniejsze jest to, że jest zapewne jakiś bombilion miejsc, których nie odkryliśmy, biorąc pod uwagę to, jak z małą liczbą bossów walczyliśmy.
4849:  Opcjonalnych.
4851:  A ja oczywiście nie mam zielonego pojęcia, jak się tam dostać.
4858:  Okej, mam wrażenie... Nie, to jest tunel altus.
4866:  Na południe od windy jest boss w więzieniu.
4869:  Południe od windy.
4878:  W wieżę oszalałego płomienia?
4885:  Nie mam pojęcia, gdzie jest południe od windy.
4890:  A, to, to, trójeczka, boss.
4892:  Okej.
4894:  Dobrze, dobrze.
4895:  Przy czym na razie chciałbym się bardzo dostać tutaj.
4899:  Nie wiem, czy nie trzeba od tego ogniska iść.
4902:  Cholera wie w sumie.
4911:  Cholera wie.
4914:  Dobra, spróbujmy od tej strony.
4936:  Mogę spróbować kogoś najechać.
4940:  Nie przesadnie mnie to interesuje, jak na razie.
4942:  Od tunelu Altus nie wjedziesz na górę?
4945:  Watch me.
4947:  Masz rację.
4949:  To jak tu wyjść?!
