Niedomag Iamnix jest szczęśliwy | ELDEN RING Livestream #5
🔗 https://www.youtube.com/watch?v=b-IJ3UyPu6w

26:  Dziękuje.
2758:  Ale nie wiem, czy myśmy byli tutaj w wielu miejscach.
2760:  No dobrze, to ruszamy w takim razie do ruin Lasker.
2762:  W tych katakumbach u stóp klifu mam wrażenie też, żeśmy nie byli, bo są oznaczone.
2771:  Wschód Krzysztof Południowy za... Bo to był wschód jeziora!
2773:  Zgadza się.
2776:  O!
2783:  Rani to niebosko czarodziejka, która da dzwonek do salmonów.
2786:  Ciesz się, że w ogóle pamiętam, że jedno i drugie miało na imię... Znaczy, że imię jednego i drugiego rozpoczynało się od R. Ruszamy do ruin w takim razie.
2797:  Muszę zaznaczyć znacznik, ponieważ w przeciwnym wypadku w życiu tego nie znajdę.
2801:  Pozbądźcie mi się wszelako innych znaczników, bo jest ich bardzo dużo.
2807:  Tu jest jeszcze znacznik.
2808:  Nie!
2809:  Chcę usunąć znacznik.
2811:  Dobrze.
2813:  Chyba tyle, jeśli chodzi o temat znaczników.
2819:  Chyba właściwy.
2822:  Tak!
2825:  Tu 70% imion zaczyna się na R. Nie przerażajcie mnie nawet.
2833:  W katakumbach u Stów Cliff'u byłem?
2836:  Trzeba usunąć zatem znacznik.
2842:  O!
2843:  Bo tak, ten znacznik mnie mylił.
2848:  Typowy Krzysztof myśli, że gdzieś go nie było, a był.
2852:  Tu jest wielu wrogów.
2854:  To oznacza jedno.
2856:  Przyzywamy naszego śmiesznego rycerzyka, żeby pomagał nam w wykokszeniu wszystkich.
2866:  Świetnie nam pomógł.
2875:  Zdrajca.
2882:  Witamy Wielkiego Kapłana Beliara i Red Angel takoż.
2886:  Moi drodzy, sprawdźmy, co tutaj jest.
2895:  Mówiłem?
2896:  Trzeba było go przywołać.
2897:  On dzięki temu nam rozwiązuje wszystkie problemy Podgrodzia, które możemy mieć.
2905:  Okej, tu się dzieją ciekawe rzeczy.
2917:  Piotrecowi się bardzo podoba gra, widzę.
2919:  Piękny świat, piękna lokacja, aż chce się wracać.
2920:  Gracz sam decyduje o poziomie trudności.
2923:  Właśnie.
2924:  Właśnie.
2927:  Znakomitość.
2929:  Tak rzekę.
2931:  Uuu, duch.
2935:  Wyjdźcie z tych podziemnych ciemności i złóżmy służce ofiarę z naszych oczu, a może lepiej nie oczy cenne.
2949:  Cześć, Rafał.
2950:  Pół dnia zajęło mnie ogarnięcie rozliczenia podatków.
2952:  O Boże, I feel you.
2955:  Niestety, podobna rzecz za mną.
2961:  Bardzo dużo przeciwników.
2962:  Natychmiast stąd uciekamy.
2964:  Wiejemy!
2973:  Zasłanianie się tarczą przed zaklęciami.
2978:  Dobrze, walcz!
2980:  Pięknie walczysz, pięknie.
2982:  Dobrze, bardzo dobrze.
2986:  Może jednak nie tak pięknie.
2989:  Musimy wspomóc naszego śmiesznego paladyna.
2999:  Panie, co tutaj jest w tych podziemiach?
3008:  Ten moment, kiedy Krzysztof nie musi w panice pytać chaty dokąd iść, ponieważ Krzysztof roluje zupełnie przypadkiem wejście.
3018:  Na uczelni nie pracuje się na edat?
3021:  Pracuje się na etat, ale równocześnie jak ma się firmę, to wtedy trzeba rozliczać podatki, niestety.
3025:  Poza tym jest też dużo zleceń, które opłaca się brać właśnie na fakturę bardziej niż na umowę.
3031:  Na innych uczelniach.
3032:  Ja w sumie jestem na trzech.
3038:  Czy skończyłem Red Dead Redemption 2?
3039:  Nie, Red Dead Redemption 2 jest zawieszony.
3044:  Wróci, jak przejdzie hype na Elden Ring.
3050:  Popatrzcie, jaki niedomagiamniks jest silny.
3053:  Sam, sam to zrobił.
3055:  Okej, dostaliśmy winogrono szabriego.
3058:  Nie mam zielonego pojęcia, co to jest.
3059:  Dzięki J.C.
3060:  Tupacz za wsparcie od dwóch miesięcy.
3062:  Niech będzie podpalony.
3063:  Nazgul dopiero przybył.
3065:  Co to jest winogrono szabriego i dlaczego ja to kojarzę?
3068:  Kojarzę winogrono szabriego.
3070:  Czy myśmy czasem nie zdobywali już winogrona szabriego?
3073:  Myśmy zdobywali kiedyś winogrono szabriego.
3080:  Pożółkła ropiej... ropiejąca gałka oczna.
3085:  To dlatego ona mówiła coś o... o oczach.
3088:  Daj niewidomej służce poprowadzić ją w kierunku odległego światła.
3095:  Musimy dać ją... mejdence z... Dark Souls 3, której nie wiem gdzie znaleźć.
3103:  Ładna pani, która stała na tle złotego drzewa.
3106:  Żebym ja wiedział teraz, gdzie ona jest.
3109:  Mam wrażenie, że powinna być oznaczona na mapie jako enpecka, ale nie widzę jej nigdzie.
3115:  Chyba, że... Okej, tutaj nie.
3119:  Tu jest szwacz, tu jest czarodziej.
3124:  Złote drzewo, złote drzewo.
3126:  Nie widzę żadnej enpecki przy złotym drzewie.
3129:  Przy moście.
3131:  Most.
3133:  Most, mostki.
3135:  Jestem pewien, że go znajdę.
3137:  Jestem w stu procentach pewien, że go znajdę.
3139:  Most!
3145:  Przy moście w pierwszym biomie?
3149:  To nie ten most.
3150:  To nie ten most.
3154:  To nie ten most.
3156:  Wielkie nieba.
3157:  To jest czytająca z palców starucha.
3161:  Gdzie ten most?
3162:  Tu jest Jura, łowca krwawych palców.
3164:  Nie.
3165:  Dobra, prawie pamiętam.
3169:  Nie pamiętam.
3174:  Pani przy pięknym widoku.
3182:  Coś mi się kluje.
3185:  Nie.
3187:  Nie.
3189:  Nie.
3194:  Klif z widokiem na jezioro za zamkiem.
3205:  Czy to jest jezioro za zamkiem?
3206:  Tak, to to jest jezioro za zamkiem.
3209:  Gdzie jest ta impecka?
3210:  Czemu ja jej tutaj nie widzę?
3215:  Ona się przeniosła.
3222:  Przenieś się, przeniosła.
3223:  Ja jej nie widzę.
3231:  Jest!
3232:  Zwycięstwo!
3237:  Duszę wszystkich, którzy mnie mylili.
3239:  Proszę, piękna pani z Dark Souls 3!
3246:  Skłońmy się jej naszym bananem.
3251:  Jaki jest sens banana?
3254:  Czy ktoś tam jest?
3255:  Czy dałbyś mi jakąś grubość w twojej posiadalności?
3258:  Jestem na podróży w poszukiwaniu oczywistej światła.
3263:  I kiedy jadę jedną z tych grubości, mogę czuć światło w dół moich oczach.
3272:  Wielkie dziękuję.
3274:  Teraz mogę jeszcze raz poczuć dalekie światło.
3279:  Zrób to.
3279:  Zastanawiam się, jakie to naprawdę są szabriery.
3282:  Błyskawicznie miłe i słodkie, a wciąż błyskawiczne.
3286:  Jakie to musi być widoczne.
3295:  Nie.
3295:  To niemożliwe.
3296:  Nie wszystkie te osoby.
3298:  Ich własne... Więc te dźwięki, które słyszałam, były...
3305:  Czemu piękna pani się martwi?
3313:  Pani, piękna pani się już nie martwi.
3317:  Okej.
3334:  Biedna pani.
3335:  Ona teraz powinna na niego rzygnąć.
3336:  BŁAGA MNIE!
3370:  Chociaż, błagam, chociaż, chociaż raz.
3372:  W jednej grze.
3373:  W jednej.
3374:  W jednej grze.
3376:  Jeden, jedyny raz.
3377:  Czy ja o tak wiele proszę?
3382:  Za każdym jebanym razem, no za każdym!
3387:  Wszyscy rzygają!
3395:  Teraz się zaznaczyła.
3397:  Dobrze.
3399:  Mam wrażenie, że nie byliśmy w tej części płaskowyżu, tutaj.
3403:  I tam też pojedziemy.
3406:  Właściwą stronę jedziemy, właściwą stronę.
3416:  Tak, idź tam.
3418:  Zawsze niepokoję się, jak słyszę tego rodzaju wiadomości, żebym gdzieś szedł.
3421:  Od razu mam wrażenie, że idę w niewłaściwym kierunku.
3424:  Ale wiecie co, ułatwmy to sobie troszeczkę.
3427:  Co tu jest oznaczone?
3428:  I czemu to jest oznaczone?
3438:  W Disco Elysium nikt nie będzie rzygać?
3441:  W Disco Elysium tak się składa bohater rzyga na samym początku!
3447:  I'm maybe an idiot, but I'm not a fool!
3453:  Kim jest ten duch?
3454:  Aaa, marionetki nas oplekają.
3460:  Myśmy z marionetkami już walczyli.
3465:  Dobrze, idziemy we właściwym kierunku.
3468:  No właśnie!
3470:  W Elden Ring'u jest rzyganie na samym początku.
3492:  W ogóle mamy całkiem sympatyczną liczbę duszyczek.
3507:  Długi jest kast tego zakręcia, to jest jego jedyny minus.
3510:  W Fordzie nikt nie rzyga?
3512:  Nie, w Fordzie bym ja rzygał, ponieważ jechałbym samochodem.
3516:  Po pierwsze, mam chorobę lokomocyjną, a po drugie, jeżeli jest coś, czego bardziej nienawidzę, niż rzyganie albo higuni Olgi Arczuk, to jest to jazda samochodem i w ogóle kult samochodu.
3527:  Aaaa, dabu!
3534:  Trabu!
3538:  Oczywiście, że napierdalam meteorytami wilki.
3541:  Wilki są bardzo niebezpieczne.
3547:  Wiecie, ile nam napytały biedy wilki w Wiedźminie?
3553:  Nawet jak już miałem gigantyczny build, wspaniały i szlachetny maga, to w dalszym ciągu były problemy.
3561:  Okej, wierzę, że to się uda i wierzę, że to jest z jakiegoś powodu tutaj ustawione.
3570:  Aaa!
3575:  Aaa!
3575:  Krzysztof, ile masz duszyczek?
3576:  Przykro mi głowę, gdybyś je teraz stracił.
3579:  Czy to zamek?
3581:  Czy to pies?
3582:  Tyłek!
3583:  Tego musisz szukać!
3586:  Nie wiem, co tu się dzieje.
3590:  Nie, nie.
3591:  Jazda samochodem to jest tragedia.
3594:  Najlepsi są jeszcze tacy mistrzowie kierownicy, którzy...
3600:  Człowiek jedzie do Żabki, nie?
3601:  400 metrów.
3602:  Jestem samochodziarzem!
3606:  Będę zakręcał!
3609:  Boże, jak ja tego nie znoszę!
3611:  Człowiek zamawia Ubera, a nie jazdę Formułą 1!
3623:  Motory lepsze, motory przynajmniej szlachetniej wyglądają.
3634:  Mam wrażenie, że dotarliśmy... O nie, nie jesteśmy jeszcze na końcu.
3638:  Krzysztof Gonciarz vibes.
3640:  Tak, ja się zgadzam!
3641:  Bardzo się zgadzam z tym, co Gonciarz powiedział o brum-brumach.
3645:  Bardzo.
3650:  Miałem wtedy takie my thoughts exactly.
3657:  Tak, mogę cię usłyszeć.
3661:  To jest ban!
3669:  Tradycyjnie, zanim kogoś uratujemy... O nie... On utknął.
3681:  Witamy Cezarię Magento.
3693:  Oczywiście, że mu pomożemy.
3694:  To jest... To jest bardzo prosty schemat fabularny, który jest wykorzystywany w bardzo wielu produkcjach filmowych.
3701:  Moje dziękuję za przeszkodę.
3702:  Wiem, że masz rację.
3702:  Wiesz, co musisz zrobić, hm?
3704:  Daj mi dobry smak z tyłu, z czymś ładnym i dużym.
3705:  Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie,
3717:  Po prostu daj mu swój ruch.
3718:  Dosz!
3719:  Dosz!
3719:  Dosz!
3719:  Dosz!
3719:  Dosz!
3719:  Dosz!
3719:  Dosz!
3720:  Dosz!
3720:  Dosz!
3720:  Dosz!
3720:  Dosz!
3720:  Dosz!
3720:  Dosz!
3721:  Dosz!
3721:  Dosz!
3721:  Dosz!
3721:  Dosz!
3721:  Dosz!
3721:  Dosz!
3722:  Dosz!
3722:  Dosz!
3722:  Dosz!
3722:  Dosz!
3722:  Dosz!
3723:  Dosz!
3723:  Dosz!
3723:  Dosz!
3723:  Dosz!
3723:  Dosz!
3724:  Dosz!
3724:  Dosz!
3724:  Dosz!
3725:  Dosz!
3725:  Dosz!
3725:  Dosz!
3725:  Dosz!
3725:  Dosz!
3725:  Dosz!
3726:  Dosz!
3728:  Dosz!
3728:  Dosz!
3729:  Dosz!
3730:  Dosz!
3731:  Dosz!
3731:  Dosz!
3732:  Dosz!
3733:  Dosz!
3733:  Dosz!
3734:  Dosz!
3734:  Dosz!
3734:  Dosz!
3735:  Dosz!
3735:  Dosz!
3735:  Dosz!
3735:  Dosz!
3735:  Dosz!
3736:  Dosz!
3736:  Dosz!
3738:  Dosz!
3738:  Dosz!
3739:  Dosz!
3739:  Dosz!
3739:  Dosz!
3739:  Dosz!
3740:  Dosz!
3740:  Dosz!
3740:  Dosz!
3741:  Dosz!
3741:  Dosz!
3741:  Dosz!
3741:  Dosz!
3741:  Dos
3749:  Poczekaj, proszę!
3760:  Moja piłka spadnie!
3761:  Pomyślałem, że byłeś... Tak, mogę czuć moją... Nie myślę, że możesz mnie wyrzucić, tylko by mnie zniknąć.
3769:  Hmm, hmm... Zastanówmy się.
3772:  Być może jest sposób, by mnie wyrzucić trochę lepiej.
3777:  Nie, czy to się naprawdę dzieje?
3788:  Czy to jest ten smar?
3789:  Pierwszy raz w życiu używam smaru.
3803:  Garnek z olejem?
3805:  Czy to jest ten moment, kiedy pierwszy raz w tej grze stworzymy cokolwiek?
3811:  To jest ten moment.
3819:  Magiczny garnek.
3821:  Garnek trucizny.
3822:  Cuchnący garnek.
3823:  Garnek animozji.
3825:  Garnek zepsucia.
3826:  Garnek trucizny.
3827:  Magiczny garnek ze sznurkiem.
3832:  Nie mamy garnku z olejem.
3834:  Czy jesteśmy w stanie stworzyć garnek z olejem?
3837:  Potrzebowalibyśmy po prostu garnek.
3841:  Czy jest garnek?
3847:  Chyba nie mamy.
3853:  To niedobrze.
3858:  Sprawdźmy, czy mamy w ogóle w ekwipunku jako takim.
3865:  Okej, jest rytualny garnek.
3867:  Przedmiot wymagany do tworzenia ryt... Dziękuję za pomoc.
3887:  Nie ma.
3891:  Obawiam się, że nie mamy żadnego garnka.
3895:  Zabawne, a tak naprawdę to nie.
3899:  No nie ma.
3900:  Ewidentnie.
3901:  I nie da się utworzyć, mimo że mamy mnóstwo smaru i mamy garnki, nie możemy tego zrobić.
3914:  Tak.
3916:  Jeszcze sprawdzę, czy na pewno nie możemy tego wytworzyć.
3923:  Cuknący garn... Nie, po prostu nie mamy przepisu.
3925:  Tak, musisz znaleźć recepturę.
3928:  Recepta na garnek z olejem w... Sjofra od kupca.
3936:  Nie mam zielonego pojęcia, co to jest.
3939:  Dobra, żeby wiedzieć, gdzie jest nasz garnek biedny... A nie, jest oznaczony tutaj.
3944:  Ale ja i tak sobie to oznaczę, bo mam wrażenie, że ci NPC później giną.
3950:  Rzeka Siofra w Pogrobnie.
3956:  Proszę drogie, mam wrażenie, że ja w ogóle nic nie wiem.
3959:  Czy to jest ta rzeka?
3961:  To jest jedna, jedyna rzeka.
3963:  Koczowniczy kupiec.
3964:  Faktycznie jest jakiś, ale nie wiem, czy to ten.
3966:  To im przypomina, że chyba jednak zdecyduje się na to, żeby zabijać wszystkich kupców.
3973:  Siofra to podziemne miasto?
3975:  Przecież myśmy nie byli tam nigdy.
3979:  Myśmy nie byli nigdy w podziemnym mieście, bo bawiam się.
3982:  Ogromnie.
3983:  Chyba, że byliśmy.
3995:  Uuu.
3995:  Okej, yyy... Oh boy, o nie.
4015:  Zresztą oczywiste, że jeżeli ja będę ich bił... Tak, wiedziałem, że tak będzie.
4029:  On jest tam.
4041:  Tak!
4049:  Jest wspaniały.
4051:  Cóż za design.
4053:  Przestań mnie dźgać!
4054:  Okej.
4057:  Tam się pojawił znowu.
4061:  Niebezpiecznie.
4067:  Na szatach chrząty!
4068:  Na czatach chrząty!
4070:  Na szatach chrząty!
4074:  Wszystko się zgadza!
4075:  Na naszych szatach są zaklęcia, czyli czanty!
4078:  A na czatach są szanty!
4081:  Ta woda nam szkodzi.
4084:  Przestań mnie atakować łódką!
4086:  Co to za hańba?
4095:  Ok.
4107:  Dobrze.
4107:  Jaka muzyka, ludzie!
4113:  Dlaczego nam zagrażają przeciwnicy ze wszystkich stron?
4134:  Wśród pokonanych.
4134:  Dostaliśmy morowe korzenie i prochy szkieletowego bandyty.
4137:  How cool is that?
4138:  I don't know.
4139:  I następną lilię.
4148:  Nie.
4148:  Nie będziemy próbować niczego co święte.
4150:  Czy to jest to miejsce, które... Wciąż nawet nie jesteśmy tam, gdzie zmierzaliśmy.
4154:  Ta kategoria jest cudownie olbrzymia.
4163:  Dobrze, dobrze.
4166:  Ten boss przywoływał minionków jak najbardziej, bordowa pomarańczo.
4169:  Tak było!
4170:  Nie zmyślasz.
4173:  Z tego co widzę, tutaj będzie dużo cmentarzyków, ale nie ma łaski żadnej w okolicy, a już bym bardzo chciał jakąś.
4180:  Tu jest wieża, o której stale mi mówicie, że nie chcę do niej wchodzić, co sprawia, że bardzo chcę do niej wejść.
4186:  Tu jest śmieszny rycerz.
4196:  Uuu, nie jest śmieszny.
4200:  On jest dość groźny.
4208:  Tam jest łaska.
4209:  Wiedziałem, że będzie opodal.
4212:  Dobrze.
4214:  To tak, dotknijmy jej.
4224:  Aaa, kolejny obraz.
4227:  Teraz możemy lać przeciwnika, groźny przeciwnik.
4253:  Ooo, w twój twarz!
4263:  Albo w nasz twarz.
4282:  Nameless King!
4285:  To był atak Nameless Kinga!
4289:  Trzeba zeskoczyć torrentem po klifach.
4292:  Przy wieży jest fajna wioseczka.
4293:  Oj, oj, oj, oj, oj, oj, oj, oj!
4298:  Zeskakiwanie torrentem po klifach nie jest moją najlepszą stroną.
4304:  No dobrze, dobrze.
4305:  Runda druga.
4307:  Mam plan następujący.
4308:  Zaatakować go od tyłu.
4323:  Dodge that!
4324:  Release the river!
4342:  Przestań!
4364:  Ha ha ha ha!
4382:  Niebezpieczny.
4383:  Krzysztof nie bił nocnej kawalerii ani razu, ale zdarzyło mu się uciec.
4385:  Nie pamiętam tego!
4386:  Dobra.
4402:  Czy to oznacza, że tutaj mamy wszystko już za sobą?
4404:  Chyba tak.
4405:  Tak mi się wydaje.
4410:  Tak mi się wydaje.
4411:  Ooo!
4415:  Tu jest most!
4418:  Pięknie.
4421:  Mam wrażenie, że ten most prowadzi do miejsca, które znamy.
4428:  Tak, chyba tam byliśmy już.
4430:  A może się mylę?
4435:  Nie wiem, czy rozmawialiśmy z Mirielem też.
4439:  Tyle duszyczek.
4441:  18 tysięcy nie starczy na level niestety Martyno teraz.
4444:  20 tysięcy.
4449:  Ach, monarcha.
4452:  Was?
4453:  Jaki monarcha?
4454:  Aha.
4463:  Co jest?
4464:  Chciałbym... O bogowie, co się dzieje?
4469:  Krzysztof... Ja już wiem, co mi się stało.
4474:  Tak.
4476:  Ja się przełączyłem po prostu na drugi ekran i dlatego się dzieją takie dziwne rzeczy.
4483:  Nie łuk, tylko proca.
4491:  Myśmy tutaj byli.
4497:  Tak, na pewno tutaj byliśmy.
4503:  Ale to nic, przyfarmimy sobie.
4506:  Faktycznie by się przydało wbić level.
4509:  Ale to bardzo, bardzo niewiele.
4511:  Nie, nie, to nie ma tutaj sensu w takim razie, jak byliśmy.
4516:  Skaczemy dalej.
4519:  No, w Elden Ring jest stosunkowo szybka inflacja, to trzeba przyznać.
4523:  Tu mamy dwa mauzolea oznaczone, to pamiętam.
4527:  Tu są katakumby czarnego noża, z których chyba się wycofaliśmy.
4530:  Tu byliśmy też ostatnio.
4532:  Dobrze, dobrze.
4534:  Zacznę sobie wszystko powolutku przypominać.
4538:  Wieczne więzienie, w nim też byliśmy.
4540:  Dobra, plan jest następujący.
4543:  Tutaj był smok, którego nie pokonaliśmy, a szkoda bardzo.
4546:  Tu jest jakiś różany kościół, nie mam zielonego pojęcia, kim jest.
4550:  Więc zwiedzamy... Tak.
4555:  Zwiedzamy jezioro.
4558:  Do zobaczenia, Julko, do zobaczenia.
4561:  Miriel to papieżów.
4564:  A czemu mamy pójść do Miriela, bo ja już nie pamiętam.
4569:  Okej.
4571:  Tak, tu była... tu był enpet, który nie chciał z nami rozmawiać.
4577:  Nie wiem dlaczego.
4579:  Nie mam zielonego pojęcia, dlaczego tak jest.
4581:  Ale to, co pamiętam, to to, że tutaj są bardzo niebezpieczne krewetki.
4587:  I jedna z nich zmienia się w bossa.
4593:  I gdzie ona jest?
4595:  To jest dobre pytanie.
4600:  Tam są muminki.
4603:  Gdzieś było tutaj przeciwnik, który zmienia się w bossa.
4608:  Krewetki zwane homarami.
4609:  Tak jest.
4610:  To właśnie one.
4611:  Tu jest jedna z nich.
4613:  Ale żadna z tych się chyba nie zmienia w bossa.
4619:  Nie wiem więcej oznaczać w tej grze.
4624:  Tak.
4624:  Z nimi już walczyliśmy na pewno.
4627:  Zresztą drzewo jest piękne.
4631:  Pomysły Kiraioke na poprawę humoru w przekujowym czasie w życiu.
4636:  Zrobić coś dla siebie, ale coś co się bardzo lubi.
4639:  Względnie można poprosić na czatach o olbrzymią liczbę jamników.
4642:  To jest druga opcja.
4649:  Względnie, i to już zupełnie na serio, można też zrobić tak, żeby więcej zażywać ruchu, bo ruch z jakiegoś dziwnego względu, który dla mnie cały czas jest tajemniczy, pomaga.
4661:  Żeby z tym NPC pogadać, to trzeba wziąć questa z jednej wyspy na południu jeziora.
4666:  Pójdziemy w takim razie na wszystkie wyspy na południu jeziora.
