🔴 Baśń o dwóch Rannich, co ukradły księżyc — ELDEN RING: SHADOW OF THE ERDTREE Livestream #5
🔗 https://www.youtube.com/watch?v=K2IKluPDI78

144:  Dzięki za uwagę!
2269:  Tutaj na pewno jest jakaś interakcja.
2277:  Ja już wiem, że na NPCów to jest najlepszy miecz absolutnie, jaki mamy.
2281:  Widzicie?
2282:  Dlatego właśnie.
2284:  Ja ci dam.
2311:  Ale zwód zrobił.
2313:  Przecież to jak o tym mówisz?
2315:  How could this be?
2318:  I'm... I'm... I'm too weak.
2323:  Dostaliśmy klucz do kaplicy.
2328:  Moi drodzy.
2346:  To, że miksu nie ma na swojej klawisku, ale za stronę menu z przesuwaniem to inny skandal.
2349:  Podobno da się zrobić coś takiego.
2352:  Właśnie, nie mówiłem wam, że... A nie, z shiftem to nie działa jednak.
2359:  Ja myślałem, że to działa z shiftem, a nie.
2363:  Bo ktoś mi napisał w komentarzu, że z shiftem możemy także... A może to było z E?
2369:  Tak, E i scroll w górę.
2373:  To jest przyzwanie łzy.
2375:  A E i scroll w dół powinny nam zapalić lampkę.
2380:  To jest genialne.
2381:  Tego nie wiedziałem.
2383:  Co ciekawe, to działa tylko do górnego i dolnego okna sakwy.
2391:  Wpadlibyście na to, bo ja nie.
2394:  Łuk runiczny jest runiczny.
2395:  Boże, ani razu nie użyłem łuku runicznego, teraz się uświadomiłem.
2399:  O, jak ostro drzewa, czyli coś, co powinno wypadać z bossów.
2402:  Czemu nie wypada to z bossów?
2405:  Czy mamy jeden komentarz na czacie, który wyjaśnia, czemu to nie wypada z bossów?
2410:  Jak się gra we Witch?
2411:  Narzekam, że nie wypada z bossów coś, co pomaga levelować w tym dodatku i w zasadzie jest jedyną opcją levelowania, a z bossów wypadają runy, które są bezużyteczne.
2419:  Mam ich 68 tysięcy i w tym momencie, gdybym je stracił, to miałbym takie mech, heh, whatever.
2427:  Więc Jogler proponuje, bo tak.
2429:  Okej, to jest jedna opcja.
2431:  W ogóle ta katedra jest większa niż myślałem, więc jeszcze tutaj raz wpadam, żeby sprawdzić, czy czegoś nie pominąłem.
2437:  Ale nie, ona po prostu wydaje się większa z zewnątrz niż jest od wewnątrz.
2441:  Po to, żeby irytować graczy, tak mówili twórcy.
2444:  Nie wypada z grosu, bo nagradza eksplorację, pisze Różyło.
2447:  Okej, to jest argument.
2453:  To jest argument, niewątpliwie, przyjmuję go.
2457:  Ale to znaczy, że to jest gra o eksploracji, a przestaje być to gra, w której głównym systemem progresji jest zabijanie bossów.
2466:  Co jest problematyczne.
2470:  Więc myślę, że rozsądny kompromis nakazywałby po prostu, żeby z bossów wypadał na przykład inny typ przedmiotu.
2477:  Zauważcie, że mamy dwa typy przedmiotów, okej?
2480:  W statusie błogosławieństwa ostrogrzewa i błogosławieństwa prochów czcigodnego ducha.
2485:  Proponuję, żeby błogosławieństwo prochów czcigodnego ducha wypadało wyłącznie z bossów, a błogosławieństwo ostrodrzewa było znajdywane na przykład przy skręconych drzewach czy tutaj kaplicach i elo, tak?
2496:  Roz... rozwiązany problem?
2498:  Rozwiązany problem.
2499:  I teraz nikt mi nie powie, że o Krzysztof, grasz tę grę niewłaściwie.
2502:  No nie, no nie, nie, to nie jest tak, że nie gram w grę niewłaściwie, ponieważ w tym momencie, gdybym pokonywał bossów, to bym był coraz potężniejszy z każdym pokonanym bossem, czyli dokładnie tak, w każdym Soslaiku.
2518:  Tak, to jest system zderznięty z Sekiro, tylko z Sekiro to działało lepiej.
2536:  No to jest zabawne, że nam cały czas fokusuje konia, a nie jeźdźca, mimo że wyraźnie oznaczyłem jeźdźca.
2546:  Konika nie zabijam, mowy nie ma.
2549:  Świerk konika.
2552:  Sekiro atak dawało zabijanie bossa, eksploracja dawała narzędzia do walki.
2556:  A, czyli dokładnie tak jak mówię.
2560:  Ja to ja nie rozumiem w takim razie.
2575:  Nie wiem, w jaki sposób gracze tutaj walczą z konia, naprawdę nie wiem.
2582:  To menu potem można ustawić jako E plus 1, N plus 2.
2584:  Wiem, ale to jest idiotyczne.
2588:  Też nie rozwiązuje problemu.
2591:  Ta... Upokorzony.
2600:  Ludzie poświęcili czas na wylewelowanie postaci i dostają to samo, co ci, którzy zrobili świeżą postać.
2605:  O, słuszna uwaga, Bliksoniak, nie pomyślałem o tym w sumie, że rzeczywiście ktoś, kto startuje tutaj, a technicznie można ubić dwóch bossów i być.
2614:  W dodatku, nie?
2616:  A ja w tym momencie przez to, że cały czas usiłuję na przykład czasem walczyć mieczem, to jestem penalizowany przez grę, nie?
2622:  Która robi staggery na każdym ataku przeciwnika.
2628:  O, to jest jakiś nowy typ.
2634:  Muszę też używać ataków staggerujących, bo co poradzić innego.
2639:  Tutaj nic nie ma.
2640:  Też zobaczcie, nic nie ma.
2642:  Oni strzegli niczego tutaj.
2645:  Czumczummaru pisze, że ma już DLC za sobą.
2647:  Trochę słabo.
2648:  Ostatniego bossa odpuściłem, bo nie daje frajdy.
2650:  Zobienie go nic nie zmienia.
2651:  Plus nowe bronie są za późne w stosunku do normalnej gry.
2655:  A czy możesz mi powiedzieć, jaki jest stosunek kostrów i zaklęć, które ci wypadły w toku całej gry do mieczy i całej reszty?
2662:  Ostro drzew wyprowadza z kilku bossów, ale nie z każdego, pisze Blixoniak.
2667:  O!
2670:  Tego nie wiedziałem.
2682:  Więc my na pewno z tym diabelstwem nie chcemy walczyć przy całym obozie.
2688:  Więc plan jest taki, żeby wyeliminować wszystkie pędraki.
2695:  Fakt, że te fragmenty są rozrzucone po mapie sprawi, że więcej ludzi będzie korzystać z map, by nie być underleveled.
2702:  Może.
2705:  Ale ja mam wrażenie, że podstawka robi atak o wiele lepiej.
2709:  Serenox otrzymuje wsparcie od Łukasza Szelewickiego.
2712:  Stały nasz widz dziękuję najserdeczniej.
2714:  Niuch.
2716:  Łukasz Szelewicki jest Jan Nikołajem.
2719:  To jest klasyczny golem, którego się zabija stagerem w nogi.
2722:  Tak, ale wolę zabijać go stagerem w nogi wtedy, kiedy nie będę mieć równocześnie gangbangu.
2731:  Bardzo nie lubię.
2734:  Niech zatem wszyscy rycerze znycerze zginą i my wtedy będziemy mogli radośnie zająć się golemem.
2742:  Powiedz mi, że to nie jest prawda, że nie można przypisać sobie czarowy mikstur pod dowolny znak sklawiatury, tylko trzeba scrollować?
2746:  Nie możesz.
2748:  Musisz scrollować.
2749:  Tu masz kółko balrock.
2750:  I co więcej, to nie jest kółko w górę i w dół.
2752:  Zauważ, robię w górę, przerzucam zaklęcia, robię w dół, przerzucam mikstury.
2758:  Jedyne klawisze, które możesz przypisać, to są w sakwie, ale tylko wtedy, jeżeli wciśniesz Shift i E, nie żartuję.
2763:  Możesz sobie przypisać tutaj jakiekolwiek klawisze wtedy, do tych czterech punktów, które masz.
2770:  No jest to chore.
2777:  Chciałbym wiedzieć, kiedy on mnie zaatakuje, ale... Już wiem, że ktoś jest z tyłu, na pewno.
2793:  Okej, na razie nie.
2794:  Tutaj coś jest.
2795:  Książka z przepisami.
2796:  Książek z przepisami wypadło o wiele więcej.
2800:  Tak per saldo.
2801:  Niż... Fragmentów o sto drzewa.
2826:  Jesus Christ No tu jest jeszcze ten typiasz
2834:  Dobra, odzyskaliśmy zdrówko.
2836:  To jest bardzo dobra mechanika.
2838:  Jej się nie mogę nachwalić akurat.
2840:  Czy ten jakiś sklep jest w każdej grze FromSoftu?
2843:  O ile mi wiadomo, tak.
2846:  Są kompletnie nieodporni na argumenty tutaj.
2849:  Większość tych książek daje przepisy na itemy, które są po prostu lepszymi wersjami z podstawki.
2854:  Rzadko jest to coś nowego, okej.
2858:  Ale to są consumables, tak, te itemki?
2861:  Czy coś innego?
2875:  Już jestem... Widzicie, jak jestem przyzwyczajony do panigrollowania?
2883:  Nie, nie będę ryzykował.
2889:  Ta gra totalnie premiuje panigrolle.
2894:  Totalnie, są takie sekwencje ataków, że im więcej klikniecie rola, tym macie większe szanse na przetrwanie.
2901:  No dobra.
2903:  Jest, jest on.
2905:  Na pewno.
2906:  Mamy manę.
2907:  Mana, mana.
2910:  To dobrze.
2913:  Czy są tutaj jeszcze jacyś wrogowie?
2916:  Bo mam wrażenie, że to była dobra strategia, żeby wyczyścić ten obóz.
2919:  Bo potem będę w panice biegał po całym tym.
2925:  Obszarze.
2927:  I będzie problem.
2929:  Tak, myślę, że mu trzeba wrazić Azura na pewno.
2933:  Ale, ale... Żeby wrazić Azura, to my potrzebujemy zasadzić się w zasadce.
2941:  Ktoś tu jeszcze jest?
2942:  Chyba nikogo.
2945:  Mana, mana...
2956:  No dobrze, okej.
2959:  To tyle w temacie.
2964:  A okej, to jest taki boss.
2974:  No ale on ich zabija przynajmniej.
2976:  Ale fajne akurat to jest to, że czyści nam ten obóz.
2982:  To jest jakiś system zniszczeń wprowadzony?
2985:  To mi się strasznie podoba akurat.
2988:  O Jezu, ma jeszcze ten atak.
2989:  Dobra, weźmiemy na niego... Jezus Maria.
2996:  To ma samo naprowadzanie.
2998:  Oczywiście, że to ma samo naprowadzanie.
3002:  Nie chcę upiec szarlotkę.
3004:  To już będzie trzecia.
3012:  Mak z mieczem?
3013:  No tagra to wymusza, moi drodzy.
3018:  Dobra, widzę, że jakieś obrażenia idą.
3030:  Ale jakieś obrażenia to jest za mało.
3034:  No stagera jak nie było, tak nie ma.
3036:  Chyba, że w główkę trzeba.
3042:  Spróbuję w ogóle... To nie jest takie proste.
3046:  To w ogóle nie jest proste.
3050:  No, ja nie wiem, w jakich sposobach... Dobrze, jestem wreszcie.
3059:  Chyba poszło.
3067:  Ale ja nie wiem, gdzie wy macie te stagery, szczerze powiedziawszy.
3073:  Przeciwnie, po atakach w nogi trzy razy musi dostać staget, gdy upadę na ziemię.
3076:  Jeszcze nigdy tak mi się nie udało.
3078:  Magią przynajmniej.
3083:  Mówiłem, że będziemy latać po całym obszarze.
3098:  Jezus... Eeeeh...
3105:  Czy ja mogę mieć chociaż jedną przerwę między tymi... Dobra, on stracił nas z oczu.
3115:  To oznacza jedno, Azura.
3134:  Aha.
3136:  Tyle w temacie Staggera.
3148:  Co on teraz robi?
3151:  Okej, teraz cała kula ognia.
3162:  Czyli pełna kometa Azura, pełna, nie wystarczyła do stagera, fajnie.
3170:  No ale ja wykorzystywałem wcześniej Grycerz Procek, która miała stagerować, ale nie stageruje.
3180:  W takiej... Nie wiem, co mam robić.
3188:  Szary lod, nie podejdę do niego.
3193:  Mogę spróbować, ale ma bardzo mikry zasięg.
3196:  Widzicie, coś tu się dzieje.
3198:  Gdyby to nie było samo naprowadzające, a jest, to wtedy mógłbym to taktycznie zrobić, a ja tak ginę, jak usiłuję do niego podejść za każdym razem.
3218:  Nie ma żadnych przerw między tymi atakami.
3220:  Okej, weszło.
3227:  Ta, miecz lodowy.
3229:  To będzie ekstremalnie trudne.
3244:  Pierdol się ode mnie, naprawdę.
3285:  Jest.
3289:  Miecz for the win, moi drodzy.
3292:  Miecz for the win!
3295:  I Belsamona!
3300:  Szkarłatno pęka wyschnięta łza.
3304:  Czekajcie, te łzy były do niesamowitych eliksirów.
3306:  Przepraszam, do niesamowitych eliksirów!
3315:  Zobaczmy co to daje.
3367:  Niech to, co się właśnie wyświetla na ekranie, będzie komentarzem.
3374:  Ale nie, to wcale nie jest tak, że Elden Ring optymalizuje walkę z summonami.
3381:  Myśmy dosłownie w tym momencie dostali item, który służy wyłącznie do tego, żeby czynić summony potężniejszymi.
3390:  Dosłownie.
3393:  To jest po prostu niesamowite.
3400:  Dostaliśmy dwa mecze ze skaniem Elixir, który przywraca punkty życia sojuszników.
3405:  Wiesz, na przykład tego sojusznika, który jak pięknie podsumowała wczoraj posolona gifem, mieliśmy takiego zajebistego sojusznika w walce z Baelem.
3414:  Znakomity, absolutnie znakomity.
3416:  Taki, wiesz, fach widać w ręku u niego.
3421:  Mianowicie mieliśmy barda, który robił to.
3425:  To znaczy krzyczał Curse you, Bael!
3429:  I prężył mu skółki.
3430:  To jest wszystko, co on robił.
3434:  Więc właśnie tego, tego cudownego, łowcę smoków powiadacie, tak, tak.
3439:  Więc tegoż cudownego sojusznika możemy w ten sposób zbuffować, wyobraźcie sobie.
3445:  On był mocny w gębie, w gębie mocny, jak mawiałby, jak powiedziałby to Terry Pratchett.
3453:  Eliksir, który działa na wszystkich poza osobą, która go spożyje.
3456:  Piękne.
3459:  Czy to jest nowy przeciwnik?
3460:  Nie, to jest, też to jest reskin przeciwnika, który był w jedynce.
3467:  który jest, z tego co pamiętam, absolutnie podpieprzonym niedźwiedziem, atakującym nas nieprawdopodobną siłą.
3475:  Tak go zapamiętałem.
3497:  To jest miniboss.
3512:  Nie mamy na niego... Obawiam się narzędzi, wiecie?
3515:  W tym momencie trzeba... Tak, trzeba się odrodzić, obawiam się.
3523:  Więc to jest oto, moi drodzy, Kubuś Ruchatek.
3527:  Ciekawe jestem, czy posiąg Mariki będzie bliżej, czy będzie dalej od miejsca, w którym zginęliśmy.
3542:  Niedźwieciny, a bezczelny do zabicia z ukrycia.
3567:  Moja strzała wpadła w drzewo, bo ma magia już tak działa.
3588:  że nie przechodzi w teksturze.
3599:  Podczas gdy nawet w tym murze zaklęcie wroga zadziała.
3618:  Ekipa miazakiego tak chciała.
3633:  Przynajmniej zlikwidował te drzewa, nie?
3635:  I możemy w niego strzelać.
3639:  Autentycznie tak zamierzam sobie z nim poradzić.
3648:  Po prostu śpiewać tak na pogrzebie.
3649:  Na swoim!
3652:  Pogrzeb Niedomaga Jamnixa.
3654:  Już w przyszłym tygodniu.
3659:  Wniosek formalny, żeby zaśpiewać Far Over, The Misty Mountains... O Jezus, przepiękna pieśń.
3666:  Kocham ją.
3667:  Ja płakałem w kinie, jak ona została odpalona, a potem przyszły dwa odcinki Hobbita, które mnie zdenerwowały.
3675:  Powiedzcie mi, że level designer nie miał tego na myśli.
3678:  Tutaj nawet będą... Proszę bardzo, zaoferuj walka dystansowa.
3681:  Sami gracze to piszą.
3683:  To nie jest coś, co ja wymyśliłem.
3690:  Ja wtedy, jak była ta pieśń Far Over Misty Mountain Skull, jeszcze myślałem, że Hobbit będzie dobry.
3697:  Oj oj oj oj oj.
3714:  Zaoferuj walka dystansowa.
3723:  Widziałem, że i tak znajdzie sposób nasz Kubuś Ruchatek.
3730:  Hobbit i tak był lepszy od pierścieni niedowładu, a to prawda.
3734:  Zero satysfakcji, ale przynajmniej pokonano wroga.
3737:  Czy z niego będzie dostateczna liczba runów do awansu?
3739:  Tak.
3740:  O, zapomniałem, że runy nie mają żadnego znaczenia.
3743:  Czekajcie, dostaliśmy coś.
3744:  Czekajcie, czekajcie.
3746:  Co to jest?
3749:  Futro wulwy, wielkiego niedźwiedzia rudego bez żadnych modyfikacji noszone na głowie.
3754:  Wzmacnia inkantacje żartobliwie zwane niedźwiedzią komunią.
3757:  Ta niewyprawiona skóra zdobyta pod koniec krwawego pojedynku.
3760:  Zaiste, był on krwawy.
3767:  Żenujący boss, żenująca nagroda.
3769:  Nie inaczej.
3770:  Dobrze, moi drodzy.
3771:  Tutaj jest sobie jakieś plugawe bagna.
3773:  Idziemy na plugawe bagna teraz.
3780:  Jestem coraz mniej zadowolony w Ampirze z dodatku.
3782:  Ja chcę więcej takich walk jak z Renalą, bo tam rzeczywiście czułem challenge, a nie czułem chorej niesprawiedliwości.
3788:  Czy ja teraz jestem we właściwym miejscu?
3791:  Poszedłem dokładnie w odwrotnym kierunku.
3793:  To jest jakaś umiejętność.
3795:  Ja powinienem mieć taką umiejętność.
3800:  Krwawił głównie boss.
3802:  Tak, to prawda.
3803:  Znaczy i tak zdoła nas zaatakować przez tekstury.
3806:  Zbroja rosyjskiego Herkulesa.
3811:  Naprawdę, ale AI wroga jest przecież spaprany, on powinien tam na mnie wyjść, przecież to miałoby sens jakiś.
3816:  Tak samo pamiętacie jak walczyliśmy ze smokiem, czemu on nie zaczął, nie wiem, fruwać i nie ścigać mnie?
3823:  Ten będzie mnie ścigał, ponieważ odpaliłem mapę.
3828:  Czytałem komentarz pod najnowszym shortem.
3829:  Oj, co ty, WiPi, wiesz co, przepraszam cię, bo ja będę je nadrabiał pod koniec dzisiaj.
3834:  Odpaliłem stream i już niestety nie zaglądałem pod komentarze.
3838:  A jeżeli to jest coś, do czego byś się chciał, żebym ustosunkował, to ten możesz teraz powtórzyć, a ja ci i tak odpiszę.
3847:  Dobra, tam się nie da zejść na razie.
3849:  Chyba.
3852:  Kislewici wnoszą wniosek formalny o nie obrażanie rosyjskich Herkulesów.
3855:  Musimy rozróżniać między Rusią prawdziwą kijowską, a obrzydliwą Rosją.
3862:  Kislewici czerpią wszystkie swoje inspiracje, siłę i potęgę z Rusi kijowskiej.
3869:  Starszego bytu politycznego, niż jacyś obrzydliwi Moskwici.
3876:  Jak sama nazwa wskazuje skądinąd.
3877:  Już kijowska, nie moskiewska.
3879:  Dobrze.
3882:  Czy ja mogę?
3884:  Nie, nie mogę.
3895:  Tych już zabiłem wcześniej.
3896:  No tu jest ten zamek, nie?
3902:  Myślałem, że jestem sprytny, nie?
3904:  Myślałem, że jestem sprytny, ale... ale prawda jest taka, że tylko dzięki temu uniknąłem obrażeń.
3910:  Mam takie poczucie, że tu może być jakaś rampa.
3912:  Rambambambam.
3916:  Co to było?
3916:  Co to był za dźwięk?
3919:  Dlaczego dostaliśmy oblicze pieca?
3922:  Gdzieś przełamany został wielki run?
3925:  A także potężny urok?
3929:  O co w tym chodzi?
3930:  Ej, czy to nie jest tak,
3933:  że teraz została przełamana ta pieczęć, którą znaleźliśmy w podziemiach?
3938:  Mam takie wrażenie.
3940:  To wrażenie jest dojmujące.
3945:  Tak, na półwyspie z dziurą.
3947:  I widzicie... Dlaczego FromSoft potrafi, jak chce, poinformować, że jest jakaś ważna rzecz fabularna i robi to za pośrednictwem pieprzonego pop-upu, a nie dialogu?
3963:  A ludzie jeszcze mi będą mówić, że w tej grze trzeba usłuchać dialogu.
3966:  Nie!
3967:  Właśnie poinformowano nas o ważnym fakcie fabularnym za pośrednictwem hendożonego pop-upu na ekranie.
3977:  Kto zabił tę piece?
3980:  Jak nam się to nie udawało.
3983:  A jednak, co by nie mówić o niedomagu Jamniksie, to palnąć on potrafi.
3987:  Ej!
3989:  Myślicie, że tu się da zejść?
3992:  To jest jeden z takich miejsc, że ja czuję, że można teoretycznie, ale w praktyce skończy się jak zawsze.
4001:  Każdy NPC na mapie ma teraz coś nowego do powiedzenia.
4004:  Aha, ja mam do nich wszystkich pójść.
4008:  Rany boskie.
4014:  Trzy plamy krwi.
4014:  Nie no, uda się.
