🔴 WIEDŹMIN (SEZON 3) — odcinek 1-2 | Recenzja ze spojlerami #1
🔗 https://www.youtube.com/watch?v=ZaSTOY_r21E

12:  Dziękuje za oglądanie.
6156:  Imersja powinna wyglądać tak, że ja się zanurzę i zapomnę w ogóle, że oglądam w tym momencie Wiedźmina, osadzonego zresztą w uniwersum, które jest, co by nie było mówić, kultowe i to nie tylko jednak w Polsce, prawda?
6169:  Och...
6172:  Uminąłem Cahira.
6172:  Co się działo z Cahirem?
6173:  Nawet nie widziałem, co się działo z Cahirem.
6175:  Nie pamiętam kompletnie tego.
6176:  Te staty, pisze Brandos, są absolutnie obrzydliwe.
6178:  Wyglądają jak ze styropianu.
6179:  No wreszcie ktoś to mówi.
6180:  Okna w Zamku Redańskim nie wyglądają jak nic z jakiejkolwiek ery ludzkości.
6184:  No przyjrzyjcie się, moi drodzy, temu, chociażby jak wygląda, no nie wiem, ten kadr losowy teraz sobie wezmę, tak?
6189:  A jak wygląda dowolny kadr z gry o tron?
6191:  I dobrze, żebyśmy nie byli gołosłowni, tak?
6194:  Ja wpiszę w tym momencie, nie wiem, Tywin Lannister, tak?
6198:  Cokolwiek nam się pokaże.
6201:  Proszę ba... Znaczy... Proszę bardzo, jakikolwiek set, który będzie grotronowy, będzie lepszy od tego, co się pojawiało wcześniej.
6211:  To będzie... Oni nie mieli jakiegoś ekstremalnie dużego budżetu, byłoby nie było, moi mini.
6216:  Więc wydaje mi się... Następna rzecz.
6218:  Albo weźmy na przykład, nie wiem, King's Landing Castle, tak?
6225:  To wygląda tak, że ja jestem w stanie się w tym świecie zanurzyć i nie wiem, albo jakiś room dowolny sobie weźmiemy, throne room chociażby.
6235:  Te wnętrza są takie, że ja bym chciał się tam znaleźć, czułem, że tam byłem, tak?
6241:  Z powite cieniem, ta gra cieniem, która jest w tym miejscu, ta gra cieniem i światło cieniem, którą macie tutaj.
6248:  Cała sekwencja z mapą, byłoby nie było, okropny sezon, tak wiem, ale wciąż zobaczcie na światłocien, który jest tutaj, wiem, znowu staję się Marcinem Łukańskim, a nie powinienem, bo się nie znam, tak akceptuję wszystko, zobaczcie na to, co tutaj jest i na grę światłocienia i zobaczcie, co jest tutaj.
6265:  To jest sztuczne wszystko i to widać, że to jest sztuczne.
6269:  Będę wklikiwał się w dowolny moment i będziemy mieli dokładnie ten sam problem.
6272:  To wygląda jak set teatralny.
6274:  Ja bym naprawdę, jakbym zobaczył coś takiego w krakowskim teatrze groteska, to pomyślałbym sobie, o, fajna, wykostowali się na scenografię.
6281:  Ale ja nie chcę widzieć scenografii.
6283:  Ja chcę widzieć świat, zwłaszcza jeżeli to jest świat fantazy.
6287:  Nie chcę widzieć Korony Królów.
6288:  Chcę zobaczyć rzeczywiście serial, który, no, nie udaje, że to jest tylko, wiecie, uda.
6294:  Podstawowa rzecz, którą macie w fantasy to się ładnie nazywa Willing Suspension of Disbelief, czyli zawieszenie niewiary.
6300:  Dosłownie tego nie ma tutaj.
6302:  Ja nie wierzę w realia tego świata.
6304:  Śmieszą mnie postaci, śmieszą mnie scenografie, śmieszy nas kostium Yennefer.
6309:  To nie jest jeszcze jakoś ekstremalnie drogie.
6311:  Na Pyrkonie widziałem 30 razy lepsze kostiumy, a chyba nie domyślacie się, że ludzie, którzy przychodzą na Pyrkon, swoją drogą pozdrowienia dla Pyrkonowiczów, nie dysponują budżetem 60-100 tysięcy dolarów na kostiumografię.
6324:  No litości absolutnie.
6329:  W książce było wspomnienie, że później był znany jako srogi i dostaliśmy taki piękny wątek prowadzony przez trzecią grę.
6335:  Wszystkie te postaci, które wracają, Regis, nawet Anna Henrietta, one zostają sportretowane w taki sposób, że my jesteśmy w stanie uwierzyć w coś, co było bardzo nieprawdopodobne.
6345:  Moja rada, z Wiedźminem niedobre się rzeczy dzieją pod koniec sagi Andrzeja Sapkowskiego.
6349:  W związku z powyższym, jeżeli robimy bezpośrednią kontynuację fabularną, trzeba się ostro nabiedzić, żeby miało to sens.
6355:  Netflix nie ma tego problemu.
6357:  Oni mogą uzupełnić te białe plamy, które są u Andrzeja Sapkowskiego, ale prawda jest taka, że mają gotowca.
6363:  Biorą dialogi i są dobre dialogi, ładują pieniądze w światotwórstwo, w dobre CGI i wszyscy bylibyśmy zadowoleni, a ja nie musiałbym w tym momencie rantować i się wściekać, bo jeszcze raz to podkreślę, jakkolwiek przeszkadza mi, że ten świat wygląda tak, jak wygląda, to bardziej mi przeszkadza to, że wypełniają ten świat tego rodzaju dialogi, tak?
6382:  Proszę bardzo, jakie są dialogi przy scenie radosnej Filippy Eilhart z Dickstrow?
6389:  Byłem wściekły.
6392:  Zmarnowaliśmy okazję.
6396:  Mogła przejść na naszą stronę.
6398:  To są dialogi klasycznie pisane w ten sposób, żeby się zmieściły w jednej linijce na Netflixie.
6404:  No nie.
6405:  No absolutnie nie.
6406:  To są dokładnie te same dialogi, co u Amazona, absolutnie.
6410:  Doznałem olśnienia i przekajetan.
6411:  Każdy sezon jest gorszy od poprzedniego, dlatego że pierwszy był czarodziejem, miał dziecko w postaci sezonu drugiego i tak dalej.
6416:  I tak.
6417:  Tak.
6418:  Tutaj z gotowym, bardzo dobrym scenariuszem politycznym z książek dostajemy taką kupę.
6421:  To kontynuuje Karol.
6422:  Absolutnie.
6423:  Krzysztof dopytuje, gdzie jest Hensel, Demavent, Foltes w roztarkach politycznych?
6426:  Nie ma.
6428:  Nie ma, absolutnie.
6428:  Pojawiały się magowie w którymś momencie, wszyscy to jest w piątym odcinku, no bo muszą się pojawić na Tanet, ale wiecie, co jest najzabawniejsze?
6435:  Nikt tam ich nie przedstawia.
6436:  Cała sekwencja ta, jeśli pamięć nie myli, balu, który był przed tymi strasznymi wydarzeniami na Tanet, prowadzała się do tego, że Yennefer przeprowadzała Geralta przez salę i mówiła mu szeptem różne
6448:  różnego rodzaju sekrety, tak, o różnych członkiniach loży czarodziejów, czyli jeszcze nieistniejącej bractwa czarodziejów i tak dalej, i tak dalej.
6456:  I my za pośrednictwem Geralta się dowiadywaliśmy o tych intrygach.
6460:  To było ciekawe.
6460:  I równocześnie dowiadywaliśmy się, kto jest kim.
6463:  To jest super.
6464:  To jest dobrze napisana scena.
6466:  I to są też dobre dialogi.
6471:  Czas podagry, zamiast czasu pogardy.
6474:  Trochę tak jest.
6475:  Bolim nie pisze Piotrem, że nie ma jeszcze w ogóle budowania relacji między Ciri a Yennefer, co w książce zawsze czytałem z wielką przyjemnością.
6481:  Wiesz co, no, ja się nad tym troszeczkę tutaj prześlizgnąłem, dlatego że ta relacja między Ciri a Yennefer jest po prostu niesamowicie sztuczna, z tego względu, że drugi sezon zbudował nieistniejący konflikt, to znaczy, przypominam, że Yennefer chciała zrobić z Ciri syfon magiczny.
6494:  i ampułkę do many, którą następnie miała wykorzystać w skutek spisku z Babu Jagą, niech nam nie umyka ta bzdura, która się tam pojawiła.
6502:  Więc być może, rzeczywiście, tak staramy się to rekonstruować, że Lauren History, którą będziemy nazywać Fistech, cały czas nam tłumaczy, że ona wracała do książek, przypomnijmy ten artykuł, od którego zaczęliśmy, tak, że wraca do książek i są one jej bardzo ważne, że jest wierniejszy książką, to jest bardzo starannie dobrane słowo.
6521:  bo jest wierniejszy dlatego, że nie mógł być już bardziej niewierny niż sezon drugi, w którym były chętoszone menhiry.
6528:  Więc tak, jest wierniejszy książkom w tym sensie, że nie jest wymyślane kuriozalne lore, czyli wiedza o świecie, ale wymyślane są kuriozalne sceny dialogowe, kuriozalne relacje między postaciami i kuriozalne wątki, których nie ma i co więcej, naprawie przysięgam wam, gdyby wątek Jaskra i Radowida jakoś wzbogacił tę scenę polityczną, na przykład gdyby ja
6549:  Radowid szeptał Jaskrowi różnego rodzaju rzeczy, chociażby te, które przeczytaliśmy.
6553:  Zrzuciłem książkę z randomowej 69. strony Czasu Pogardy.
6557:  Wyobraźcie sobie to.
6559:  Wtedy to ma absolutną sens.
6560:  Szczerze?
6561:  Wtedy Jaskier mógłby mieć z Radowidem scenę BDSM na...
6565:  13 minut.
6565:  Oglądałbym ją z zapartym tchem.
6567:  Wiecie dlaczego?
6568:  Ponieważ oglądałem z zapartym tchem sceny w burdelu, które były żenujące w Grze o Tron, ale wtedy dowiadywałem się mnóstwa o tle politycznym, kulturalnym King's Landing, tego, co się dzieje za kulisami właśnie.
6580:  I te sceny miały tam sens.
6582:  Ja wiem, że wszyscy sobie żartują, że it's not television, it's HBO, w związku z powyższym musiały być w każdej scenie boobies, ale mimo wszystko tam było to jakoś uzasadnione.
6591:  Natomiast tutaj nie jest to w żaden sposób uzasadnione.
6595:  Radowid to syn Wysimira w książce.
6597:  A, to tego nie powiedziałem jeszcze, że tu jest bratem.
6599:  O Jezus, tak, tak.
6600:  Właśnie to są takie zmiany, które są kompletnie niezrozumiałe.
6603:  Bardzo możliwe, że dlatego, że właśnie jest starszy.
6606:  Ojej.
6607:  Boże, już się boję, będzie przestrzenna loża czarodziejek, pisze Karol.
6610:  To będzie abominacja i całkowite zaprzeczenie silnej postaci kobiecy, które Sapkowski tworzył świetnie.
6616:  Może, nie wiem, zobaczymy.
6617:  Na razie, jeżeli chodzi o postaci czarodziejek, to u mnie top to jest Tisaja.
6622:  Tisaja jest dobrze grana.
6623:  Sabrina Glewisz jest też super.
6626:  Do Yen się nie przekonałem w dalszym ciągu.
6628:  Ja z Yen miałem problem na poziomie sagi.
6631:  Miałem niejaki problem w grze, chociaż moim zdaniem gra bardzo ociepliła wizerunek Yen FR.
6636:  Natomiast tutaj mam koszmarny problem.
6640:  Czy jest dostępna informacja nad budżetów?
6642:  Zaraz sprawdzimy.
6645:  Witcher Season 3 Budget.
6649:  Aż jestem ciekawy.
6655:  Nie mówcie mi, że to jest to.
6659:  A, okej, 318 milionów to były dwa pierwsze sezony, z tego widzę.
6663:  318 milionów!
6664:  Ale trzeci sezon, nie wiem, czy były jakieś informacje na ten temat.
6669:  Trzeci sezon, release date.
6671:  15 milionów za epizod, z tego co widzę, jeżeli wierzyć tej stronie.
6676:  Jeżeli wierzyć stronie kidan.com, której bym w normalnych okolicznościach nie uwierzył, trzeba to jeszcze sprawdzić, ale z tego co widzę, 15 milionów, jeszcze sprawdzimy.
6683:  Na wszelki wypadek.
6685:  Tak, 15 milionów za epizod.
6687:  Co jest zabawne, ponieważ w grze o tron było od 6 do 8 bilionów, ojojoj, ale dobra inflacja, powiedzmy, CGI, które drożeje i rzeczy.
6696:  Tak czy inaczej, ja uważam, że jesteśmy w stanie zrobić nawet przy małym budżecie coś dobrego, więc dla mnie nigdy to nie była odpowiedź na to, czy są na przykład dobrze dialogi napisane, czy nie.
6704:  Wiecie dlaczego?
6705:  Ja wam powiem dlaczego.
6707:  Ponieważ prawa do książki, którą upuściłem, za co bardzo przepraszam Andrzeja Sapkowskiego, zostały już wykupione!
6714:  Więc nie trzeba tutaj było nic nowego robić, moi mili.
6717:  I można było przeznaczyć właśnie budżet na to, żeby było lepsze CGI.
6720:  Wielkie nieba.
6724:  W fiestechowej wersji Cirilla, patrząc na Yennefer, i tak musiał patrzeć na Abrahama, czyli jako owieczka na rzeź, trochę tak.
6732:  Przyznaj to przed sobą, nie jesteś tak dobry w literatury i dialogi, żeby świat zrobić tak mało, tak dużo.
6736:  Prawda, to jest po prostu, my się wszyscy nie znamy na tym.
6740:  A nie, tak naprawdę znał się na tym bardzo dobrze Andrzej Sapkowski, chociaż żeby nie było, że tak głaszcza Andrzeja Sapkowskiego, Andrzej Sapkowski miał problemy z kartografią.
6748:  Chociaż nie powinienem ja to mówić, gubiący się w każdej grze wideo w prostym korytarzu.
6752:  Mój dyplomat kiedyś serdeczne pozdrowienia swoją drogą zrobił analizę wątków kartograficznych w świecie Wiedźmina, wciąż nie wrzucił na ResearchGate'a, więc nie mogę wam jej zalinkować i wyszło mu, że jak postaci mówiły, że idą na północ, to na mapie szły na południe.
6766:  Więc fakt, że Andrzej Sapkowski zawsze się chełpił, że nigdy nie zrobił mapy, nie wyszedł mu zbyt na dobre, ale z drugiej strony chapeau bas, że mimo takiego tradycyjnego światotwórstwa, że wpierw robimy sobie mapę, potem encyklopedię i wypełniamy to fabułą, Sapkowski był jednak w stanie światotworzyć niezależnie od fabuły.
6782:  Więc ta jego metoda twórcza zadziałała i na przykład w momencie, w którym robimy adaptację serialową czy grową, nasza rola jest następująca.
6789:  No to dowieźmy dobrą mapę.
6791:  I kto daje dobrą mapę?
6792:  No oczywiście, że Wiedźmin CD Projektu Red, prawda?
6795:  Jeżeli nawet wpiszę w tym momencie Witcher Map, tak, dostanę mapę wiedźmińską, która była robiona w większości przypadków dla CD Projektu Red.
6803:  Z tego, co widzę, ta jest mapa chociażby, o, ta, która była robiona dla trzeciego Wiedźmina.
6809:  Sporo się już pojawiło tych mapek, tak nawiasem mówiąc, ale generalnie dominują te growe, prawda?
6813:  Nie widzę tej mapy, którą widziałem w Wiedźminie II z kolei.
6818:  Gdzieś jeszcze miałem absolutnie przecudowny guidebook, który się pojawia, stwierdziłem, że wam go pokażę, bo czemu by nie.
6824:  Mam nadzieję, że zdołam go jakoś szybko znaleźć w moim radosnym foldarku światotwórczym.
6829:  Mianowicie rzecz to wyszła w ramach edycji kolekcjonerskiej Wiedźmina III Dzikiego Gonu.
6835:  Wild Hunt, mam nadzieję, że to znajdę.
6837:  Ojej, jak bym bardzo chciał to znaleźć i wam pokazać, bo to było absolutnie przewspaniałe.
6841:  Niech sobie mój głupi Windows procesuje, od czasu kiedy mam Windows 11 nic nie da się wyszukiwać szybko.
6846:  Podpatruję jeszcze na czaty.
6848:  Jak mi się podobała łaźnia?
6849:  Średnio, szczerze powiedziawszy.
6851:  Szczuromir pisze, że wyzyskał wielką nienawiść do Yennefer.
6853:  Ja mam właśnie ten problem niestety, że Yennefer mi się podoba coraz gorzej z odcinka na odcinek.
6859:  To znaczy jest postacią napisaną niekonsekwentnie.
6861:  Nie mam problemu z jej wyglądem.
6863:  Na początku tylko nie wiedziałem po prostu, że to jest Yennefer, więc miałem z tym nieznaczny kłopot.
6869:  Ale poza tym, no to wiecie, jeżeli postać jest pisana niekonsekwentnie, nie zszywa się w żaden sposób, to w jaki sposób można ją polubić?
6878:  Casting do tego serialu, myślę, jednak mimo wszystko jest absolutnie najgorszy.
6882:  I to jest kłopot.
6884:  Bo jeżeli casting jest dobry, to jest w stanie uratować nawet sytuację, w której mamy kiepskie dialogi, bo wiecie, wtedy traktujemy to po prostu jako Guilty Pleasure.
6891:  Tak ładnie się ogląda, miłe są postaci, ojej, znalazłem artbook.
6895:  Jak to zobaczycie teraz, to będziecie absolutnie zachwyceni, gwarantuję wam.
6898:  Wszyscy, którzy zostają do tej pory, będą mieli wtedy super ratę z tegoż tytułu, tylko zrobię tak, żeby to było rzeczywiście ładnie.
6905:  Więc proszę bardzo, moi mili, mamy sobie nasz radosny artbook wiedźmiński, Wild Hunt, i zobaczcie sobie same kadry, jak ten świat jest budowany.
6916:  Dostajemy od razu mapę, co tutaj jest, proszę bardzo, cytat złośliwy z krwi elfów Andrzeja Sapkowskiego, gdzie Andrzej Sapkowski mówi...
6924:  Że świat jest tak wielki, że nikt tam mapy nie widział, że ohoho, że o nie, nie, nie.
6930:  Nie by nikt nie narysował takiej mapy, nie wiadomo jak świat cały wygląda.
6934:  I wylewa się klimat wiedźmiński z tego.
6937:  Narzekaliśmy, no teraz zobaczmy jak to może wyglądać dobrze.
6940:  Proszę bardzo, ruiny macie, tak?
6942:  Zrealizowane przepięknie.
6943:  Concept arty, to jest ta początkowa scena, która się pojawia w Wiedźminie.
6948:  Wszystko to, nawet, no wiecie, zrobione przez koncept artystów na szybku, bo to jest speedpainting bardzo często, tychnie tym klimatem, który dostaliśmy finalnie w grze.
6957:  Ja mogę cały czas tylko to scrollować i będziecie widzieli z tego Wiedźmina, tak?
6962:  Gra światło cieniem, proszę uprzejmie.
6964:  Uwielbiam ten artbook, swoją drogą, tu macie trzy Wiedźmy, które się pojawiają na krzywołuchowych moczarach, prawda?
6971:  O!
6974:  Dark fantasy tutaj czuję.
6976:  To jest, widzicie, coś, czego nie powiedziałem jeszcze, a powinienem był.
6979:  I to chyba jest największy zarzut, jaki można mieć wobec Wiedźmina Netflixowskiego.
6983:  Jak ja patrzę na te sekwencje, zwłaszcza te sekwencje, które są w Redanii, to nie wygląda jak świat dark fantasy.
6992:  Tam nie ma tego mrocznego klimatu, który mamy.
6995:  w Wiedźminie Dzikim Gonie.
6996:  To nie jest, widzicie, tak, że w grze się to pojawiło dlatego, że ohoho, level designer, nie, tam sztab ludzi nad tym siedział, zastanawiał się, jak to wszystko będzie wyglądało i jeszcze bardzo często pokazuje też studentom, to jest ta łaźnia, w której był Zygmunt Dijkstra, taki prawdziwy Zygmunt Dijkstra,
7013:  o, jakieś elementy sztuki, wszystko zostało tutaj przewidziane, maski karnawałowe, to jest ten dziób, który nosiłem, jak grałem Geraltem, karty jakieś, które się pojawiają, elementy małej architektury, skeligę zupełnie inaczej odwzorowane, tak, żeby rzeczywiście budziło kontrast między silnie słowiańskim Velen, a właśnie nordyckim skeligę i potem dostajemy jeszcze prowansalskie Toussaint.
7037:  I po czym poznajemy tę nordyckość Skellige?
7039:  O, proszę bardzo, tkanina z Bajo jest tutaj zremediowana i przedstawiona w inny sposób, żebyśmy czuli te konteksty, żeby nie trzeba było może pisać, o, jesteśmy w Redanii, o, jesteśmy na Artskellig, o, jesteśmy w Kermoren.
7054:  No być może warto było w tym kontekście świat otworzyć.
7058:  Podpowiadam twórcom Netflixa, Wiedźminowców, znaczy Netflixowi i przede wszystkim Tomaszowi Magińskiemu, who should know better, a wizard should know better, jak to należałoby zrobić.
7068:  Różnicujecie między sobą biomy, czyli obszary roślinne świata, od antromów, czyli obszarów stworzonych przez człowieka.
7075:  I tak, wyszła taka plastic fantasy, Piotr bardzo to ładnie ujął.
7078:  Ech...
7081:  Ja będę wam cały czas pokazywał ten artbook, żebyśmy przynajmniej nie wyszli stąd z takim absmakiem.
7086:  Drakary.
7087:  Kolejna rzecz, która nam się kojarzy z wikingami i kulturą nordycką, ale równocześnie, proszę bardzo, będą się też pojawiały mroczniejsze zdecydowanie za moment te słynne statki, którymi podróżował Lien Eli, Dzigi Gon tudzież.
7102:  O, proszę bardzo, następne ruiny, które wyglądają bardzo klimatycznie.
7107:  I prawdziwa Ciri.
7109:  Taka, która wygląda jak Ciri, a nie cała reszta.
7112:  I oczywiście character design.
7114:  Nawiasem mówiąc, polecam mega zainteresowanie się character designem, bo to jest wciąż coś, co częściowo niby robi AI, ale jednak trzeba wiedzieć, co się za tym może kryć, tak?
7124:  Zastanawiamy się, jakie konkretnie będą miecze, jakie będą elementy uzbrojenia, jak będzie wyglądał medalion wiedźmiński, w różnych wariantach oczywiście.
7133:  jak będą wyglądały różne stroje Wiedźmina.
7135:  Widzieliście, jak wygląda Geralt.
7137:  Henry Cavill naprawdę może się wcielać, robić najlepszy cosplay Geralta i roleplay w zasadzie, jaki sobie jesteśmy w stanie wyobrazić, ale bez dobrego kostiumografa nawet on nic nie da.
7146:  Dlaczego gra wideo jest przygotowana w ten sposób?
7149:  A ja nawet nie mam takiego artbooka do serialu Netflixa.
7152:  Myślicie, żebym nie kupił jako fan Wiedźmina, gdyby to było dobrze zrobione?
7154:  Oczywiście, żebym kupił.
7156:  To pokazuje tylko jaka jest przepaść w tej chwili między dobrze projektowanymi grami wideo i nieprzypadkowo o Wiedźminie III i Dzikim Go nie będziemy mówić do skończenia świata, a całą resztą.
7165:  Żeby było śmieszniej, nawet portret Cirilli tu jest lepiej zrealizowany niż w serialu, a pamiętacie, że wspominałem, że wyszła tam adekwatnie brzydko.
7173:  I tak wygląda Yennefer.
7175:  Gdzie to znaleźć?
7176:  W Library of Genesis jest dostępne.
7180:  Czy my mamy wrażenie, że to wygląda jak z H&Mu, jak na nią patrzymy?
7184:  Nie, ponieważ Yennefer tutaj wygląda jak czarodziejka, nie wygląda jak, oczywiście, with all due respect, chłopka, która nagle stała się maginią.
7195:  Wróćmy sobie radośnie do tego wspaniałego początku, który się pojawiał.
7199:  Tylko muszę na moment to zgasić, ponieważ wyje mi Netflix.
7204:  No wystarczy sobie, proszę bardzo, porównać w tym momencie strój Yennefer, który tutaj będziemy mieli, mam nadzieję, że się wklikam.
7211:  Proszę bardzo, tutaj, to jest akurat adekwatne, myślę.
7215:  I tej Yennefer, tak?
7216:  No, no, no, no, przepraszam, no to wygląda jak scena z chłopów z Raymonta, tak?
7223:  A to wygląda jak Wiedźmin.
7226:  To kompendium można poprawić za darmo, pisze Skadiak, ma się wersję na gogo u Wiedźmina III.
7230:  Proszę bardzo.
7231:  O, różnego rodzaju warianty medalionów właśnie Yennefer, które on ma, tej słynnej gwiazdy, prawda?
7237:  Josta, o której mówi Ciri.
7239:  Zauważcie, że cały czas są cytaty z książki, które mają nam w jakiś sposób to uświadamiać.
7245:  Baldura III przyspieszyli, dajcie spokój, dobra wiadomość.
7251:  No nie muszę mówić, że tak wygląda Triss Merigold, tak?
7254:  To jest jedyna właściwa Triss Merigold.
7256:  Tak wygląda Jaskier, który jest zawadiaką, pstrokato ubranym.
7261:  Jaskier, no przepraszam, ale Jaskier nie wygląda tak, no.
7266:  Ja wiem, że to będzie teraz tendencyjne i złośliwe z mojej strony, ja wiem, ale... no ale przepraszam, tak?
7274:  No czy... albo chcecie jaskra kulturystę z Włochami na klacie i z Bickiem, albo chcecie jaskra, który wygląda jak Bart, no, mimo wszystko.
7285:  Sebastian, dzięki za trybut, witam, nie umniejszając, czy tylko dla mnie?
7289:  To jest, bo jak wiadomo, Geralt to pies na nie.
7292:  Czy wszystkie czarodziejki dla was, czy dla ciebie są tak nieatrakcyjne?
7295:  Staram się nie oceniać w ten sposób postaci, ale muszę powiedzieć, że rzeczywiście zgrzyta jedna rzecz.
7302:  To znaczy, wszystkie czarodziejki powinny mieć nienaturalnie wymuskaną urodę, ponieważ wszystkie miały na tym punkcie nieprawdopodobne kompleksy.
7310:  One w większości przypadków, żeby było śmieszniej, co jest powiedziane w sadze, nie grzeszyły wielką urodą, ale używały magii po to, żeby stać się doskonałe.
7321:  I było to opisywane jako jeden z przejawów, z jednej strony ich mocy magicznej , po drugie próżności i kłopotu, który się z tym wiązał.
7329:  I oczywiście, że czarodziejki robiły to bardzo świadomie po to, żeby usiedlić tępych mężczyzn, którzy nie umieli zarządzać królami północy i loża czarodziejek musiała to robić w ich zamian i w ich miejsce, ponieważ oczywiście proza Sapkowskiego i saga o Wiedźminie jest głęboko feministyczna.
7345:  W związku z powyższym loża czarodziejek właśnie tam została tak sportretowana, a tępi opilcy i oźralcy, którzy zasiadali na stolcach w różnych stolicach królestw, jako kompletni kretyni.
7355:  Właśnie po to, żeby pokazać, że kobiety tym wszystkim sterują.
7358:  Więc zobaczcie, jakie to jest przewrotnie głupie ze strony Netflixa, który chce pokazać bohaterki, które będą niezależne, a rezygnuje z tego, co ma znowu podane na srebrnej tacy przez Andrzeja Sapkowskiego.
7370:  czyli faktycznie kobiety, które wykorzystują swoją urodę do tego, żeby mamić opilców i oźralców w królewskich regaliach.
7378:  Więc absolutnie z tej strony bym kwestionował te wybory, które się pojawiły, ale to są wybory nie w tym momencie dotyczące fizjonomii, tylko wybory charakteryzacyjne, prawda?
7388:  Dobrze wszyscy wiemy, jak za pośrednictwem dwóch filtrów na Instagramie jesteśmy w stanie upiększyć dowolną postać w tym momencie bez najmniejszych problemów.
7398:  Ja będę wam pokazywał te rzeczy tutaj z bardzo prostego powodu, żebyście zobaczyli kontrast, bo ja wiem, że najprościej jest powiedzieć, ho, ho, ho, Krzysztof tylko narzekasz.
7406:  Nie, bo moi drodzy, no nie da się oceniać kolejnego utworu w uniwersum wiedźmińskim w abstrakcji od tego.
7413:  Tak wygląda Emervan Emrejs, tak?
7415:  Jak wygląda Emervan Emrejs, to muszę teraz się cofnąć do odcinka z powrotem drugiego, w którym on się pojawia troszeczkę dłużej, na co narzekałem już.
7422:  Proszę bardzo, jak wygląda Emervan Emrejs?
7425:  O...
7425:  To jest Emery Van Emreis w serialu.
7428:  Wygląda jakby był takim typowym nadżemnikiem, nie?
7433:  Pojawia się oto taki nadżemnik.
7434:  Jedyna rzecz, która łączy go z Emery Van Emreisem w wersji prawiowitej, to jest łańcuch złoty, który on wszelako jest przepasany z niewiadomego względu.
7444:  To, w jaki sposób on jest zagrany w grze, zresztą już wspomnę o tym, że w wersji angielskiej go dubbinguje sam Tywin Lannister, to znaczy Charles Dance.
7453:  O bogowie, prawda, Emhyr powinien być grany przez Charlesa Danesa?
7456:  Absolutnie się zgadzam, Brendo.
7457:  To są właśnie te wybory, w które mógł pójść Netflix, natomiast no niestety tak się nie stało.
7465:  Elf Avallach, proszę bardzo, też pojawiający się, nawiasem mówiąc, na kartach sagi i bardzo dobrze sportretowany w Sadze o Wiedźmie, więc ten character design jest absolutnie nieprawdopodobny i to jest coś, czym się powinni absolutnie inspirować.
7478:  Design miast, proszę uprzejmie, mieliśmy design miasta pokazany chyba w pierwszym odcinku, jeśli mnie pamięć nie myli, wtedy, kiedy były sceny z jaskrem, prawda?
7486:  No to przyjrzyjmy się, jaki jest design miasta, tak?
7489:  Widzimy wszystko na takich planach, które są... O, proszę bardzo, tu macie najszerszy plan, który byłem w stanie znaleźć.
7494:  Więc, no, powiedziałbym, że ten żyjący świat, który projektuje CD Projekt Red jest cokolwiek bardziej żyjący akurat w tym przypadku.
7508:  O, Dziki Gon, Dzikim Gonem to się zajmiemy za tydzień, jak będziemy omawiać tę scenę właśnie konkretną, ale też został zaprojektowany absolutnie przewspaniale.
7516:  Pisze storkę o Wenerdźminie, pisze Magdalena Grotnicka i będzie lepsza niż to,
7521:  Absolutnie w 100% ci w to wierzę.
7523:  Jaskier Wiedźmina III zupełnie nie pasował, z kolei pisze Gil Nyman, a Joey Baty wie jakieś 70% Jaskier, gdy go sobie wyobrażam jak tam książki, ale dalej sobie go w ten sposób wyobrażasz, bo dla mnie Jaskier ten, który jest tutaj, znowu będzie bardzo tendencyjny.
7538:  Tendencyjna stopklatka.
7540:  Jest gorszym jaskrem niż w pierwszym sezonie.
7542:  Żeby nie było, pierwszy sezon Wiedźmina mi się podobał.
7545:  Podobał mi się z uwagi na to, że tamten styl scenariopisarski, który ma Lauren i jej zespół scenariopisarzy, scenarzystów, był lepiej dopasowany do krótkiej formy, jaką są opowiadania.
7557:  Mogliśmy powiedzieć, no dobra, ten odcinek lepszy, bo na podstawie tego opowiadania lepiej wyczuli to opowiadanie, drugi odcinek gorszy, ale wiecie, sezon jako antologia raczej trzymał się kupy.
7567:  Problemy się zdały dopiero i zaczęły działać w tej drugiej części sezonu pierwszego i w sezonie drugim, gdzie mieliśmy ten główny wątek, który został wprowadzony, no i niedobrze absolutnie.
7578:  Zostawimy sobie tę stopklatkę jaskra z miłymi pozdrowieniami dla CD Projekt Red, który to zrobił lepiej zdecydowanie.
7584:  Chaos Dance jest odrobinę ze stare dla Emera.
7586:  Pędzej powinien zagrać Regisa.
7588:  O Jezu, jakbym zagrał Regisa, to byłoby absolutnie wspaniałe.
7591:  Moniko, dziękuję ci serdecznie za trybun Netflix.
7593:  Ma w życiu dobrze zaprezentowane postacie.
7595:  Najważniejsza jest poprawność polityczna dla samej poprawności.
7598:  Trochę się zgadzam
7599:  a trochę nie.
7600:  To znaczy, mam wrażenie, że tutaj nie tyle poprawność polityczna ich gubi, ich gubi kompletny brak rozeznania, jak projektować postaci.
7608:  Mnie jest obojętne w tym momencie, nawet czy Oreo rozpoznaje tę nieszczęsną Filippę, czy nie.
7615:  Wszystko mi... Zobaczcie, jak ona jest ubrana.
7618:  Ja może zniknę na moment.
7619:  Znaczy...
