🔴 Ucieczka z Aquantanamo | GENSHIN IMPACT Livestream #9
🔗 https://www.youtube.com/watch?v=NDXLEV8Fe7s

12:  muzyka muzyka muzyka
1856:  Muszę nadrobić, nawet nie wiem czy nie zrecenzuję, chociaż wydaje mi się, że to jest bardziej w guście Filipa, bo Primal wiecie, ale i tak obejrzę.
1864:  Bo kreska mi się właśnie bardzo podoba.
1869:  Coś dla Paciu.
1873:  Co on pisze, że się wybiera?
1875:  Dobrze, dobrze.
1881:  Warto było wydać 5 tysięcy po to, żeby autofocus trafiał perfekcyjnie w niukacza.
1885:  Tak!
1887:  Może nie zrozumiecie ruchu, prawda?
1889:  Spróbuję powtórzyć dla ciebie bardziej jasno.
1891:  Widzisz... O, nie ma potrzeby, nie ma potrzeby.
1893:  Jesteśmy zawsze...
1914:  Shana Koyomi pisze, że pierwsze recenzje Napoleona nie zachwycają.
1917:  Idę jutro i jeżeli są to recenzje tak zwanych wybitnych krytyków, to ja jestem bardzo spokojny.
1931:  Wyznawca Roga Tego Szczura pisze, że czytował jeszcze to, co ja pisam o dystansie ludotopijnym, wychodząc z założenia, że świat turski też jest narracją.
1938:  Wyjaśnienie szybkie dla ludzi, którzy nie wiedzą, co to jest dystans ludotopijny.
1942:  Dystans ludonarracyjny to już sobie opowiedzieliśmy, tak, jak macie konflikt między fabułą a gameplayem.
1947:  A w przypadku dysonansu ludotopijnego jest konflikt między projektem świata a gameplayem.
1953:  To znaczy na przykład, no to jest bardzo prosta rzecz, nie wiem, gra wam mówi, tu można wejść do tego miejsca, no a okazuje się, że szarpiecie za klamkę i nie da się tam wejść, tak?
1964:  I jest tam karteczka, za 5 minut wrócę.
1966:  No więc gdyby to było realistyczne, wrócili byście po 5 minutach, byłoby tam otwarte.
1970:  Jeżeli nie będzie otwarte, no to też jest to dysonans.
1977:  Dobrze.
1981:  Błagam, niech to się skończy.
1986:  Kety mi pisze, że wypowiedzenie wysłane.
1990:  Gratulacje serdeczne.
1993:  Skoczę po masło i robię szarlotkę.
1995:  Widzicie, my nie musimy robić szarlotki, my mamy szarlotkę.
1999:  Ten boss Grappler to prawdopodobnie nawiązanie do magii anime Grappler Baki?
2002:  O, proszę.
2003:  Dlaczego ona śpi z bezą?
2007:  Ej, to jest pierwszy moment, kiedy Paimon nie fruwa.
2016:  Dlaczego?
2018:  Czyli latająca beza jest jak koń.
2024:  Tak, konia zwykle widzimy stojącego i niewypoczywającego i szokiem jest, jak się położy.
2029:  Tak samo w przypadku Paimon.
2034:  No właśnie nie jest jak koń.
2045:  Dlaczego nie jest jak koń?
2047:  Nie spodziewałem się tego.
2050:  Sosiek ciesza, że to jest koniec tego nudnego biegania już wkrótce.
2053:  Konie śpią na stojąco, naprawdę?
2056:  Stop, moment.
2058:  Jak?
2059:  Przecież to nie ma żadnego sensu.
2061:  Dlaczego konie śpią na stojąco?
2063:  Zakładałem, że koń się kładzie.
2065:  W sensie, że wiecie, jak Sphinx siada sobie spokojnie, albo jak jamnik.
2071:  Proszę bardzo, no chociaż tak?
2075:  Przecież bez sensu.
2078:  Huh?
2079:  Co to jest?
2079:  Jesteś w porządku?
2080:  No, ale Paimon też zajmuje się tym.
2083:  O!
2083:  To tylko mała butelka.
2107:  Trzeba zrobić research na wizji.
2109:  To jest prawda.
2112:  To jest prawda.
2115:  To jest prawda.
2121:  To jest... Proszę bardzo.
2123:  Jak śpi koń.
2125:  Zoart.
2127:  Na ogół nastojąco.
2129:  Jednak zdarza mi się też leżeć podczas snu.
2131:  Czy to jest godne?
2138:  Jaki typ?
2139:  O nie!
2140:  O!
2141:  Tak sobie to wyobrażałem pierwotnie.
2144:  Fascynujący sen konia.
2147:  Fascynujący!
2148:  Konie to... Widzicie, tak się nie pisze rozprawek, nie?
2151:  Wy chcecie przeczytać konkretną rzecz, ale nie.
2154:  Konie to niesamowite zwierzęta, cenione za swoją siłę, szybkość, piękny i majestatyczny wygląd.
2161:  Dziękuję, że opisujesz mi konia pierwszy raz w życiu!
2164:  Słyszę o takim stworzeniu!
2166:  Konie wykorzystuje się na wiele sposobów.
2167:  To zabrzmiało źle.
2169:  Nawet pomimo tego, pomimo to, pomimo tego, to jest rusycyzm, że ich gospodarcze znaczenie dla człowieka spadło.
2174:  Ja chcę posłuchać o fascynującym śnie konia.
2176:  Już dwa zadania, zdania są bez tego.
2179:  Konie nadal jednak towarzyszą ludziom.
2181:  Hodowane są do pracy i dla przyjemności.
2183:  Jeździectwo.
2184:  Przeszliśmy do jeździectwa, tak?
2186:  SEO weszło mocno, dokładnie tak.
2188:  Warto poznać bliżej te zwierzęta.
2190:  Jezus Maria.
2192:  Ile?
2193:  Ile tych akibii?
2194:  Czy konie śpią na stojąco?
2195:  Jak długo śpią?
2196:  To tylko dwa z wielu pytań, które padają często w tym temacie.
2199:  Jak ja nie znoszę takich tekstów?
2202:  Nie piszcie tak rozprawek, błagam.
2209:  Fascynujący sen konia to dobra nazwa dla progresywno-rockową kapelę.
2216:  Czy widziałem konia na żywo?
2219:  Wiesz co, TikTak, z tym wiąże się pewna anegdota, mianowicie kiedyś usiłowałem jeździć konno.
2226:  Pamiętam dwie sytuacje z tym związane.
2230:  To znaczy moment, w którym byłem w siodle,
2234:  A następny moment to ten, w którym już byłem na ziemi.
2237:  Ale co zdarzyło się pomiędzy tym?
2239:  Nie pamiętam.
2239:  Pamiętam tylko, że trener, który tam szedł, czy ktokolwiek, treser, jockey, był blady i dość przerażony.
2247:  Krzysztof miał wtedy 6 lat.
2249:  To był ostatni raz, kiedy się zbliżyłem do rumaka.
2253:  No rumakowanie tak się kończy.
2258:  A wy jak w takim razie śpijcie?
2261:  Dowiemy się w ławach sejmowych, ponieważ się znalazł w nich, a jak wiecie dobrze, politycy w ławach sejmowych śpią, zamiast rządzić.
2276:  Widzieliście kiedyś stronę z przepisami pyta Lofrana?
2279:  Tam dopiero jest niesamowita proporcja do refleksji o życiu, a właściwie treści przepisu.
2282:  Czy ja wyglądam jak ktoś, kto w ogóle kiedykolwiek w życiu otworzył stronę z przepisami?
2287:  Kiedyś szukałem tylko przepisu na bułkę tartą, aż uświadomiłem sobie, że jednak zrobiłem coś bardzo głupiego.
2296:  Gacper pisze, że namówiłem, żeby iść na chłopów.
2297:  Dobrze!
2299:  Nienawidzę polskich filmów, zwłaszcza lektur.
2300:  Ja też.
2302:  Ja też, ale bardzo cenię dobrą animację.
2305:  I nie mogę mówić, że Arkane dobre, a chłopi niedobrzy.
2309:  Bo to też jest sztuka animacyjna.
2312:  Widzicie?
2312:  Widzicie?
2313:  Przepis na bułkę tartą.
2315:  No więc przepis na bułkę tartą jest bardzo prosty.
2318:  Utrzyj pieprzoną bułkę!
2322:  Koniec.
2325:  To jest tak, jak z tym przepisem na narysowanie sowy.
2329:  Draw the rest of the fucking hole!
2332:  Ja umiem jeździć konno, pisze Katrin Uzemaki, natomiast ostatnio miałam okazję jeździć na Shireach, czyli największych koniach na świecie, bogowie.
2340:  Szefowa mojej katedry nieironicznie jeździ konno i równie nieironicznie strzaskała jej się ręka w wyniku tych przygód.
2346:  Ostatnio.
2351:  Bółka tarta musi być sucha, to dość ważne.
2353:  To prawda.
2354:  Namoknięta bułka tarta nie będzie dobra do tarcia.
2357:  Wtedy można byłoby ją na przykład ugniatać.
2360:  Tak.
2361:  Albo przelewać z pustego w próżne.
2371:  Przepis na bułkę tartą i gotowaną wodę.
2373:  Ulubione przepisy Krzysztofa.
2375:  Tak, królu Czumcu.
2379:  Przepis na gotowaną wodę zwłaszcza.
2381:  To jest dopiero sztuka, moi drodzy, żeby się nie oparzyć, żeby nie wywołać na przykład spięcia jakiegoś.
2389:  Mnie się kiedyś zdarzyło wywalić stopki w całym korytarzu tylko dlatego, że włączyłem wodę,
2395:  ale dla usprawiedliwienia, moi drodzy, równolegle była w domu pralka, wszystkie lampy w studio, GeForce 4090 na zasilaczu 1600 W, następnie był piekarnik jeszcze włączony, toster, tak, ten toster i chyba odkurzacz.
2414:  I chyba sieć tego wszystkiego jednak już nie wytrzymała.
2420:  Dlaczego Pymon mówi w taki dziwny sposób?
2434:  Paimon powiedziała to erotycznym altem.
2436:  Ja nie chcę, żeby Paimon mówiła do mnie erotycznym altem.
2442:  Oj, oglądałem The Voice, Zuzanko.
2444:  Bardzo lubię i bardzo polecam.
2447:  Ale mniej mi się podobało Gen V. Boże, te dialogi są dramatyczne.
2451:  Ja po prostu będę się przez nie przeklikiwał.
2453:  Ja przepraszam.
2453:  Ja po prostu przepraszam.
2454:  Nie, nie będę o Foncie słuchał.
2458:  To wszystko z powodu tego duśka, który po rozmowach o pierwszym planie komersyjnym, który wyjaśnił mi wyjaśnienie, że mój projekt był bezwzględny!
2468:  Jednak w okazji naszej długiej historii sukcesu kolaboracji, nadal próbowałem pacjentnie wyjaśnić te detale.
2475:  Jednak, na moją zaskoczeniem, on mnie po prostu stracił, kiedy mówiłem.
2480:  Pralinka pisze, że ostatnio mieszkania nie spaliła, bo chciała ugotować wodę na herbatę w tradycyjnym czajniku na kuchence gazowej.
2487:  O mój Boże.
2488:  Czegoś takiego to ja nie robiłem od czasu, kiedy jeszcze żyli moi dziadkowie i mieli taki czajnik.
2495:  Oni to nazywali sagankiem.
2497:  O mój Boże.
2503:  Martwiące jest to, że część uczniów dostająca zadanie, żeby iść na chłopów, pisze, że Jas White'u będzie druhowo wszystko analizować, żeby móc odpowiedzieć na każde pytanie lub ogólnie na dodatki z filmu.
2510:  Tak!
2511:  Dlatego też mówię, że gry wideo nigdy nie powinny być na niście lekce, bo to się skończy tak samo.
2515:  Ten człowiek jest dziwny.
2519:  Ten człowiek jest bardzo dziwny.
2534:  Jest w planach Danuto.
2536:  I bez korki samuraj.
2550:  No czy to promotor, rozumiem?
2555:  Bardzo możliwe.
2557:  Jest ubrany w taki sposób, żeby zwiększać dystans między promotorem a studentami, więc na pewno.
2563:  Na pewno to jest jakiś trop.
2565:  Dobrze, czy to jest króla na tym piętrze, moi drodzy?
2567:  Tak mi się przynajmniej wydaje.
2570:  Ja bym bardzo chciał już wyjść z tego więzienia.
2573:  Powiedział każdy więzień zawsze.
2575:  Czy ja nie umiem tutaj chodzić?
2577:  Tak.
2578:  Co jest złego w analizowaniu filmów w trakcie oglądania przeczajka?
2581:  Przestajesz się cieszyć sztuką, wiesz?
2584:  I zaczynasz się skupiać na tym, żeby analizować.
2589:  Wydaje mi się, że to jest coś, co bardzo burzy imersję.
2593:  Jest czas na to, żeby się zastanowić i przeanalizować po tym, jak obejrzysz już.
2597:  No chyba, że jesteś recenzentem, no to wtedy nie masz za bardzo wyjścia, tak?
2600:  Ale nawet jak ja recenzowałem filmy, to nie zdarzało mi się przerywać filmu po to, żeby coś zanotować, no bo wtedy, no wiesz, cała przyjemność z oglądania idzie w gwizdek, moim zdaniem.
2613:  I poza tym też uczysz ludzi wtedy, że jest sztuka do analizy i ona jest mądra i dobra i do edukacji i jest cała reszta papki rozrywkowej i w ten sposób ludzie łykają jak młode pelikany podział na kulturę wysoką, a kulturę niską, tak zwaną, mimo że Pierre Bourdieu 50 lat temu już wykazywał, że to jest klasistowskie i bzdurne.
2636:  Jeżeli jesteście zainteresowani, to wyrazywał to w książce Dystynkcja.
2650:  O, za drugim oglądaniem Jacoba jest absolutnie wtedy łatwiej.
2655:  Pod analizę warto filmem być drugi raz.
2657:  Ja tak samo robię z grami, dlatego jestem wściekły, jeżeli gry mi nie umożliwiają zapisu i jestem tak samo wściekły na Genshin'a o to, jak jestem wściekły na Souls-like'i, dlatego teraz jak ogrywam na streamach, to mam trochę łatwiej, bo przynajmniej mam zapis na live'ie, nie?
2671:  Ale to jest dramat.
2672:  Powinna być taka opcja, żeby zrobić sobie manualny zapis.
2674:  Nie zrozumiem nigdy, dlaczego gry tego nie robią.
2690:  Vedex pisze, że ostatnio przeczytał ostatni dom Trilogii Chustyckiej i przyznam, że pewne wydarzenia 2-3 książki mocno zniechęciły mnie do dalszego czytania.
2697:  Nie wiem o czym mówisz, bo ja bardzo dawno temu czytałem Trilogię Chustycką.
2700:  Ale Andrzej Sapkowski nie jest pisarzem, który... mmm...
2706:  Jest łagodny i niewinny, tylko on zawsze eksperymentuje, jest złośliwy, ironiczny i kombinuje.
2713:  Grałem w Gritfall Gnomeus, nawet na zajęciach jest planowany w tym roku.
2729:  Zdecydujemy tylko prowadzić zakończone, małe rozwiązania na ten czas.
2758:  Też się zajamniczę.
2759:  Co tam?
2760:  Dużo jamników.
2761:  Im więcej jamników, tym lepiej.
2773:  Jak jeszcze raz usłyszę o tej foncie, która tak naprawdę jest fantą, to się rozindyczę.
2779:  Chcę opuścić to więzienie natychmiast.
2782:  Jak widzicie, potrzebna jest resocjalizacja, a nie izolacja.
2788:  Collins znowu chce z nami rozmawiać.
2791:  Zaczynam się martwić o Krzysztofa, bo jeszcze nie krzyczy, a cierpliwie słucha Paimon.
2794:  Mnie naprawdę straumatyzowało Lies of Pi.
2813:  O, nawet Sosiek pisze, że Fonta to głupi, niepotrzebny wątek.
2815:  Proszę.
2820:  Paimon nie jest pewien.
2822:  Co ty myślisz, podróżniku, czy Paimon wciąż jest Paimonem?
2827:  Oh, okej, to dobrze.
2830:  Hmm, tak, tymi dwoma się nie zmieniłeś w ogóle.
2832:  Ale bym jeszcze nie odpuścił twojego ochronnika.
2836:  Jeszcze raz, nie oczekiwałem, żebyś to zrobił.
2838:  Mogłeś wyrzucić takie kupony, tylko by zadowolić twoją ciekawość?
2841:  Nawet jeśli kupiliśmy tikety jak wszyscy inni, to nie jest tak, że moglibyśmy żyć na ziemi.
2866:  Zobaczcie sobie te kupony głęboko w dwunastnice.
2875:  To jest tak naprawdę krążek pankracego.
2880:  Krążek pankracego brzmi jak wyrafinowany produkt sprzedawany w sexshopie.
2887:  Tak.
2887:  Ja w ogóle uważam, że całe to więzienie jest po to, żeby sprzedać Riot SSSLA-a.
2894:  Naprawdę.
2913:  Wiecie co, moi drodzy?
2914:  Ja się zastanawiam nad jedną rzeczą, czy mam czegoś nie pokazać.
2918:  Bo uświadomiłem sobie, jak użyliście jamnika bąkującego na czacie, że ja coś mam dla was.
2925:  Mianowicie uświadomiłem sobie, że Dominika Jamnik, o twórczyni Klimczak, wysłała mi pewien mały szkic.
2932:  Ponieważ mam dzisiaj szampański humor, ja wam ten szkic pokażę.
2937:  Muszę go wpierw pobrać, to nie jest proste.
2940:  Ale wierzcie mi, warto.
2943:  Warto będzie.
2945:  Albowiem jest to rzecz piękna.
2948:  Pobrane.
2951:  Okej.
2952:  Prawdopodobnie pobrane.
2956:  Dobrze.
2962:  Otwórz w eksploratorze.
2965:  Jezus Maria, otwórz w eksploratorze, jak ja nie znoszę, jak ja nie znoszę Messengera.
2970:  Po prostu nienawidzę, nienawidzę, nie cierpię i nie znoszę Messengera.
2975:  Jest to tak dysfunkcyjna aplikacja, która do niczego nie służy, że to się po prostu w głowie nie mieści.
2986:  No nareszcie.
2988:  No nareszcie.
2989:  Dobrze, moi drodzy, ale zbudowałem hype za to.
2992:  Ha!
2993:  Bardzo dobrze.
2994:  Trzy, czte... ry.
2999:  To jest, moi drodzy, grafika, która będzie na najbliższych jamnikołajkach.
3004:  Są tutaj wszystkie jamniki, ale jest przede wszystkim jamnik bąkujący.
3008:  Znaczy, bąkowany w zasadzie.
3011:  Jest oczywiście jamnik papa, jest jamnik pijący herbatkę.
3015:  Jest jamnik z pizzą na głowie, czyli jak pamiętamy, basotto di formaggio.
3021:  Jest jamnik słuchający i witający.
3024:  I oczywiście jest jamnik ołaj.
3026:  Więc Dominika tylko będzie to kolorowała.
3030:  I 6 grudnia, moi drodzy, spotykamy się.
3033:  Jest pięknie.
3034:  Onexola pisze, że chce.
3035:  Zasugerowałem Dominice, żeby wrzuciła tę wersję czarno-białą do swojego sklepiku.
3041:  Mam nadzieję, teraz Dominika już nie ma wyjścia, bo to powiedziałem na live'ie.
3048:  Chcę taką kolorowankę, pisze Patrycja B. Prawda?
3051:  Prawda?
3053:  Tenonimitrix, dziękuję za podarowanie wspierania.
3055:  Pralinka, Zuzanna, Helvetii, Basia Kozak, Roxika otrzymują wsparcie i możliwość używania jamników.
3063:  Niuch!
3064:  Niuchacz sfokusowany prawidłowo.
3067:  Dziękuję Tenonimitrix za bycie jamnikołajem.
3069:  Czemu na pizzy nie ma anchois?
3074:  Wy się cieszcie, że tam nie ma ananasa.
3076:  Już i tak... Już i tak ta emoji jest wywoływana kodem yamhawajska, więc wiecie.
3083:  Ja byłem bardzo bliski.
3086:  Jak pozbyć się autocenzorskiej blokady, zacząc umieszczać w tworzonej fabule mroczniejsze wątki, jak przemoc czy gwałt?
3091:  Mam niby wiedzę, ale obawiam się reakcji ludzi, że betonowy beton.
3095:  W tym ci pomogą beta-readerzy, to znaczy, wiesz, to trzeba umieć wyczuć.
3098:  Moja strategia jest zawsze taka, żeby było to uzasadnione, to znaczy, jeżeli masz przedstawienie przemocy, to ono powinno czemuś służyć, naświetlać jakiś problem.
3108:  Natomiast nie powinno się epatować, moim zdaniem, przemocą, no wiesz, no chyba, że to jest jakiś horror-gor, czy coś w tym stylu, no to wtedy ewentualnie, albo bizarro-fiction.
3116:  to wtedy takie jest założenie i wtedy też sięgają po to ludzie, którzy się tego spodziewają, ale zawsze bym zadał sobie pytanie, do czego ci ma służyć taka scena?
3125:  Jak ukryć sprytnie na streamie poza UID urodziny, gdy będę musiał spauzować grę, bo niestety mam wpisane, nie da się usunąć, pisze win.
3136:  No ja też mam wpisane.
3139:  No jedyne co mi przychodzi do głowy, to to, żeby nie wciskać escape'a.
3145:  No to jest kretynizm gęślinowy, no co ja mam powiedzieć więcej.
3149:  UID i tak miałem ukryty pod moją kamerką, dlatego muszę ją mieć w tym miejscu.
3154:  No nic nie poradzimy na to, no.
3156:  Mihojo being Mihojo.
3160:  Czy to najlepsza praca życia, która polega na rysowaniu jamników?
3163:  Pisze Elenetari, tak.
3165:  Dominika, jamnikotwórczynik, nimczak, nieironicznie, zawsze mówi, że to jej daje radość.
3170:  Ja dlatego zawsze mam taki zwyczaj, że daję Dominice maksimum czasu, jak proszę o jakąś grafikę i nie daję żadnego pitcha praktycznie.
3179:  Tylko mi informuje, że no, że tutaj może to, może tamto, ale generalnie rób co chcesz i rób co uważasz, żeby maksimum swobody zostawić artystce.
3202:  Nołyn, no będziesz musiał coś z tym zrobić, bo problem polega na tym, że Genshin ma taki UI, jaki ma, więc rzeczywiście alternatywa w postaci zakładania osobnego konta pod streamy brzmi irracjonalnie.
