Każdy. Pytajnik. Na. Południu. Skellige — WITCHER 3 Livestream #23
🔗 https://www.youtube.com/watch?v=2H4-hKZWIMM

3:  Witajcie.
2315:  Ale oczywiście, jak zawsze powtórzę, nie ma idealnego systemu.
2327:  I przyznam, że po starciu bezpośrednim z nauczycielami, który miałem w piątek w ramach Dni Profesora Choborskiego na AGH, troszeczkę bardziej się zradykalizowałem.
2339:  Znaczy wiecie...
2342:  Jak teraz sobie tak pomyślałem o tym, o tej dyskusji, dla tych z Was, którzy nie wiedzą o co chodzi, generalnie miałem taki mikrowykład popularnonaukowy na temat gier wideo i w połowie musiałem przerwać, żeby odpowiadać na pytania w rodzaju, a czy poruszanie joystickiem nie sprawi, że ludzie się będą uczyli zabijać dronami w Afganistanie?
2360:  Nie żartuję.
2362:  Więc tak, ja się czułem dyskomfortowo w którymś momencie i zastanowiłem się nad tym, kurczę, jeżeli ja się czuję dyskomfortowo w takiej sytuacji, to co dopiero uczniowie, nie?
2377:  Dzieciaki mają rozstrzał wiekowy od 6 do 18 lat.
2380:  Motywacja finansowa w oparciu o ankiety zakłada, że ankiety są realizowane rzetelnie.
2384:  Tak.
2385:  Dlatego to jest oczywiście tylko składnik oceny.
2388:  Na uczelniach zawsze jest tak, że ankiety są tylko składnikiem oceny.
2394:  Ja tylko, ja tylko tutaj chcę do skrzyneczki mojej, o, o, nie zwracajcie na mnie uwagi, nie ro... O, o, o, właśnie.
2399:  Teraz tak.
2401:  Zbroja Stesza Mutna leci tutaj.
2403:  Absolutnie tak.
2405:  Eron, daj sobie, zostawiamy, bo nam uratował raz życie.
2409:  Dosłownie.
2413:  O!
2415:  O!
2417:  Myślę, że sprawa jest rozwiązana.
2419:  Jeszcze możemy te trofea sobie tutaj... O właśnie.
2425:  O właśnie.
2427:  Jest.
2429:  Jest.
2434:  Dobrze.
2434:  Tak, tak, wiem, wiem, że unikalne miecze można wyeksponować, tylko że na to przyjdzie czas później.
2439:  Teraz pytajniczki.
2461:  Chciałem się po prostu pozbyć maksymalnej ilości żelastwa, z tego względu, że na Skellige potrzebujemy mieć wolne yuki.
2473:  Królem unikanym pisze, zastanawiam się, czy wprowadzenie kompetytywności wśród nauczycieli, narzędzie pracy produktem, w pewnym sensie są młodzi ludzie, a nie jakiś martwy produkt jest dobrym pomysłem, boję się, że wygenerował jeszcze więcej patologii.
2484:  Też tego boję, ale póki nie będziemy eksperymentować z tym, to...
2489:  Wiecie, nie przekonamy się.
2490:  Ja osobiście wypowiedziałem się od razu, jak słyszeliście na temat tego, co myślę na temat odczarowania umy, które nie było łatwe, a ponadto, co myślę na temat podwyżek dla nauczycieli.
2502:  Uważam, że to w ogóle nie jest problem.
2503:  Ale w momencie, jak mówicie, że no tak, ale to jest motywujące, to ja stawiam przecinek, mówię, dobrze, motywujmy w inny sposób.
2509:  ...elfim czarodziejem, który towarzyszył Cili w ucieczce przed dzikim gonem.
2514:  Avalach, bo pod takim mianem był znany, zdradził Geraltowi, że Ciri przebywa w ukryciu na Wyspie Mgieł.
2521:  Witajcie wszyscy przybywający.
2527:  O, plot twist jest jeszcze w stroje tego, pójdźcie do dyrektora.
2530:  Dywagowałem z nim na temat edukacji, co mnie w niej denerwuje, we wszystkim przyznał mi rację, ale uznał, że niestety ani on, ani ja nie możemy z tym nic zrobić.
2536:  Tak.
2539:  Uuu.
2539:  Elin pisze, moja nauczycielka od polskiego po każdej kartkówce z lektury czytała wszystkie nasze błędy na głos, ośmieszając, jakby ktoś pominął na bohaterów.
2546:  Niestety znam takie przypadki.
2548:  Ja osobiście kiedyś interweniowałem w sytuacji, jak wykładowca wyśmiewał się z nazwisk studentów.
2556:  No, to było coś, co mnie rozwścieczyło.
2559:  I była sprawa u dziekanów.
2563:  Nie powinno takiej rzeczy nigdy być.
2574:  Ocena rodziców też jest do wzięcia pod uwagę, jak najbardziej.
2578:  Tylko pamiętajcie, że są różni rodzice.
2580:  Są tacy rodzice, którzy się zaangażują w to szczerze, a są tacy, którzy będą chcieli wywierać presję i są tacy wreszcie, którzy będą w ogóle olewać sprawę.
2587:  Ale na pewno to byłaby dobra opcja, gdyby coś takiego było.
2589:  Pamiętam, że moja mama właśnie była typem rodzica, który chodzi do szkoły i ostro, ostro się kłóci, ale równocześnie nawet ona mi mówiła, że pewnych rzeczy nie zrobi, ponieważ się boi, że ja będę mieć w związku z tym jakieś nieprzyjemności.
2610:  Bartek pisze, no dobra, ale teraz pensja jest po prostu demotywująca.
2612:  Tak, ale w różnych zawodach, nie?
2615:  To nie jest jedyny zawód, gdzie pensja jest demotywująca.
2618:  Tak, zgadzam się, oczywiście, że jest demotywująca.
2620:  Nawiasem mówiąc, szkolnictwa wyższego też to dotyczy.
2623:  Moi znajomi w Szwecji zarabiają 600 euro na miesiąc, tak?
2628:  Czyli łatwo policzyć, ile w ciągu całego miesiąca.
2631:  Przynajmniej.
2631:  I mówimy o etatach bibliotece akademickiej, nie o etacie adiunkta czy profesora.
2636:  Jasne.
2637:  Tylko zawsze powtarzam, to nie jest jedyny problem.
2641:  I w momencie, w którym mamy rozmowę, bo od tego wyszło, jeżeli mamy 45-minutową rozmowę z nauczycielką, której połowa
2649:  zajmuje dyskusję na temat pensji, a druga połowa to są takie podśmiechujki z tego, a chcę zrobić z listą lektur, to nigdy nie dotrzemy do sedna problemu.
2658:  A sedno problemu tkwi gdzie indziej.
2660:  Tkwi w tym, że nauczyciele nie umieją sobie wyobrazić niejednokrotnie systemu, który jest pozbawiony tych elementów, które uznają za absolutnie kanoniczne.
2670:  Nie, nie, 600 euro na miesiąc, Tomeks, to było.
2672:  600 euro na miesiąc, nie 2400 pełnomiesięcznie.
2676:  2400 euro miesięcznie.
2678:  I to mówię, etat w bibliotece uniwersyteckiej, nie, nie naukowo-akademickiej.
2684:  Więc 2400 euro na miesiąc.
2689:  Widzę, że są... Zapomniałem o ohydnach, zapomniałem o nich.
2695:  Ohydny wymagają strącania z niebios.
2703:  Dobrze.
2705:  Och, dawno nie było strzelania do ochydn.
2716:  Czy prezentacja jest gdzieś dostępna, ta z Dni Hoborskiego?
2720:  To była taka niezobowiązująca pogadanka wokół gry wideo.
2725:  Jest to dostępne pod linkiem na naszym Discordzie, w Holistycznej Agencji Eskapistycznej.
2730:  Jest to, będzie w tej chwili trzeci link w kalendarzu streamów.
2737:  Witamy Jakuba, widzę, że kult Imperatora, kult Sigmara się ma dobrze i kult Imperatora.
2745:  Ulsyna Przyjaciółki Przekrzyto doprowadzi do wymiany nauczyciela geografii, ponieważ Pan Psor postawił sobie za uwalenie całej klasy, za cel, dając później on testy, które były nie do przejścia.
2758:  To się właśnie często zdarza i takie sytuacje mnie niepokoją.
2762:  To znaczy ludzi, którzy...
2763:  są w tym zawodzie.
2765:  No właśnie, dlaczego?
2767:  Bo zawód nauczyciela jasne jest kiepsko opłacany, ale równocześnie ma jeszcze inny aspekt, wiecie jaki?
2771:  Mianowicie jest to budżetówka.
2773:  I nauczyciela jest bardzo ciężko zwolnić.
2776:  Więc to jest dobry zawód do tego dla wielu ludzi, żeby mieć podstawową pensję i sobie dorabiać.
2782:  Czemu przestał działać auto-aim?
2790:  Czemu przestał działać auto-aim?
2794:  i w momencie, w którym macie taki bazowy dochód, który załatwia, nie wiem, podstawowe rachunki, to można później sobie dorabiać i macie o to wyjaśnienie, dlaczego część nauczycieli, podkreślam to wyraźnie, woli zostać w tym zawodzie, mimo że teoretycznie kompletnie się do tego nie nadaje i wszystko wskazuje na to, że nie sprawia im to przyjemności.
2814:  Dziś robimy całe Skellige, jak najbardziej.
2820:  Chyba nie wyłączyłem Auto-AM, tu jakiś minor bug.
2824:  Dawid mówi nauczyciel, a nie można zwolnić, więc właśnie.
2827:  Ja wiele razy się spotykałem z takimi sytuacjami.
2830:  Staram się nie mówić takich, nie wygłaszać takich generalizujących sądów, bo wtedy ktoś z Was zawsze powie, że ale nam się udało, natomiast to chodzi o...
2840:  To chodzi o pewną zasadę i trudność administracyjną, która się z tym wiąże.
2845:  No i przede wszystkim fakt, że Związek Nauczycielstwa Polskiego reaguje bardzo z dużą intensywnością w takich sytuacjach.
2853:  Tutaj jest swoją drogą mały easter egg.
2857:  Nie wiem, czy nam się go uda dzisiaj zobaczyć.
2861:  Znaczy, jak się płynie na którąś z tych wysp, to można zobaczyć statek widmo.
2870:  Zawsze, zawsze tak mamy, moi drodzy, że jak są pytajniczki na Skellige, to jest dużo rozmów.
2885:  Ja osobiście piszę Skaweński, alchemik, wyłączyłem ten materiał, usłyszałem dialog, pamiętam, jak lektury mnie zniechęciły do czytania.
2890:  Odpowiedź okraszona śmiechem na, a książkę napisałeś.
2894:  No tak.
2894:  Tam, no tam było wiele takich cringy elementów.
2898:  Dziś robimy całe Skellige, jak najbardziej.
2904:  U nas nauczyciel od przedmiotu zawodowego pisze, Mateusz, zamiast obserwować uczniów, żeby nikt nie został porożony prądem, ogląda Netflixa i dzwoni do klientów swojej prywatnej firmy.
2910:  Co pokazuje właśnie to, o czym Wam powiedziałem.
2913:  Dla wielu ludzi, którzy nie powinni być w tym zawodzie, to jest po prostu taki bezpieczny stable income.
2919:  Natomiast dla osób, które są w to w 100% zaangażowane, że wracają do domu, wymyślają rzeczy, naprawdę się w to angażują i zajmują tym i jeszcze biorą drugi etat w drugiej szkole, to jest to dramat.
2930:  I o tym trzeba mówić, że rzeczywiście nie powinno tak być,
2934:  Rozwiązanie, myślę, w którym są premie dla dobrych nauczycieli, jest lepsze.
2942:  Co do egzaminu na czas, pisze pierwszy Yeti, przypomina mi się egzamin z prawa.
2945:  Pytanie, dwie minuty na odpowiedź, następne pytanie.
2947:  Kolego, obla... wypisały mi się dwa długopisy.
2951:  Ja, jako człowiek, który oblał z tego powodu maturę, mogę tylko i wyłącznie potwierdzić.
2956:  Widzieliście zresztą, jak spanikowałem w grze wideo, nie?
2962:  Jak się zabrać za czytanie Dune'y, czytać wszystkie od sześć oryginalnych tomów, czy warto się zabierać za kontynuację jego syna?
2975:  Przeczytałbym sześć oryginalnych tomów.
2977:  Jeżeli ci się spodobają ostatnie dwa, to można się zabrać za Herberta i Andersona.
2986:  Czyli Briana, Herberta i Andersona.
2995:  Jak tam auto aim Geralta?
2997:  Bardzo kiepsko.
3001:  Teraz tak, kluczowa kwestia.
3006:  Nie możemy doprowadzić do destabilizacji łódeńki.
3017:  Maćko pisze, uwielbiam egzaminy na czas, zwłaszcza, gdy miałem 15 minut na zdalnych, żeby nie zdążyć ściągnąć.
3023:  Tak, jak widzicie, cały czas są durne decyzje podejmowane w oparciu o stereotypy, które dotyczą nauczania.
3038:  Co myślę pitakami nad uwolnorynkowieniem edukacji i miejsc prywatyzacji?
3042:  Umożlić powstanie szkół prywatnych, społecznych, eksperymentalnych.
3047:  Możesz teraz założyć szkołę prywatną, społeczną, eksperymentalną i takie szkoły są zakładane.
3051:  Na przykład jest coś takiego jak szkła w chmurze, są różne prywatne licea, prywatne szkoły, które sobie świetnie radzą i nie trzeba do tego zmieniać prawa.
3061:  Natomiast błęd edukacyjny jest moim zdaniem bardzo niebezpiecznym pomysłem z tego względu, że on otwiera ścieżkę dla takich patologii, jakie są w Stanach Zjednoczonych.
3069:  Nie znam osoby, a znam bardzo dużo ludzi ze Stanów, bo większość moich kontaktów naukowych jest ze Stanów Zjednoczonych, z uwagi na groznawstwo, nie znam ani jednej osoby w ogóle z anglosaskiego kręgu, czyli Stany Zjednoczone, Australia, Wielka Brytania, które by w jakikolwiek sposób pochwalały edukację prywatną.
3088:  zwłaszcza taką, która ma ten nieszczęsny kredyt studencki.
3093:  Natomiast jeżeli chodzi o bon, moim zdaniem on nic nie zmienia, to znaczy w dalszym ciągu ona jest prywatna, tylko że płaci za nią państwo, więc...
3102:  Czym to się różni od tej sytuacji, którą mamy w tej chwili?
3104:  To jest tak, jakby dopisać po obu stronach równania plus jeden.
3108:  Nic to nie zmienia, bo to się zeruje.
3110:  Nie rozumiem sensowności tej propozycji planu edukacyjnego.
3113:  Ona wyrasta z takiego naiwnego przekonania, że jeżeli za coś się zabiorą prywaciarze, to będzie super.
3118:  Nie, nie będzie super.
3120:  Bo to nie ma związku z tym, czy to jest prywatne, czy to jest nieprywatne, tak długo, jak długo mamy państwowy egzamin.
3126:  To państwowy egzamin retroaktywnie, wstecznie, warunkuje wam te wszystkie patologie, które są w szkole.
3132:  Nic innego.
3134:  I obok egzaminów państwowych idą inne rzeczy, jak na przykład podstawa, przepraszam, podstawa programowa.
3142:  Gdyby jej nie było, to wtedy nie mielibyśmy w ogóle tego problemu, który mamy.
3146:  Także po stronie prywatnej, nie?
3149:  Zróbmy cokolwiek innego, mnie denerwuje tamten quest.
3154:  Mojej koleżanki w klasie pisze Mikas, pani od matematyki mówi rzeczy typu wstałem rano, słońce świeciło, piękny dzień, a jak zobaczyłam, że mam z nami lekcję, to mi się żyć odechciało.
3164:  To się zwolnij, nie?
3165:  To jest najprostsza kwestia.
3171:  Zielam pisze, przejrzałem ten piątkowy wykład zalinkowany na Discordzie, dlaczego Wiedźmin lepszy był portal albo coś bardziej wokół science?
3177:  Tak, ale jak zauważyłeś, zapewne po lagach nie miałem tam swojego komputera, więc to jest stały problem, o którym ja mówię.
3183:  Przez to, że nie nauczamy gier wideo, na uczelniach nie ma biblioteki gier wideo, ktoś sobie może przebierać, o, może teraz weźmiemy portal albo może coś innego.
3192:  U mnie w bibliotece tych 400 gier, które mam, mogę w ten sposób sobie przebierać na zajęciach ze studentami, dlatego jestem za zajęciami zdalnymi.
3201:  Oczywiście, że to byłoby lepsze jako przykład.
3205:  Pamiętam mój egzamin ze wstępu do językoznawstwa.
3207:  Pisze, Olga, wchodzimy tylko z jednym długopisem, jak się wypisze, to musimy prosić o to, żeby wstać i podejść do swojej torby.
3211:  Jak telefon zadzwoni, to cały rok zawala.
3214:  Świetnie, świetny pomysł.
3218:  Co sądzę o pracach domowych?
3220:  Czy coś wnoszą do nauki?
3221:  Nie, nic.
3221:  Nie ma we wszystkich wiodących systemach edukacyjnych, którymi możemy się inspirować ze skandynawskim na czele, nie ma zadań domowych.
3228:  W Stanach Zjednoczonych nie ma zadań domowych nawet, a Stany Zjednoczone nie mają najlepszego systemu edukacyjnego na świecie.
3236:  Żadnych bonów, bo zrobią to samo, co z Austro-Ostradami.
3238:  Też mam takie wrażenie.
3240:  Czy prywatne szkoły to nie doprowadza do rozwarstwienia, jak w Anglii, gdzie ludzie po eton od razu lecą do polityki i wielkiego biznesu?
3245:  Tak, oczywiście, że tak, ale to już jest.
3247:  To już się zaczyna.
3249:  Na przykład prywatne uniwersytety jak SWPS już sobie wypracowały bardzo dobrą renomę i parę lat jeszcze, parę, paręnaście myślę, raczej paręnaście, raczej bliżej parunastu i będą rozdawać karty pod wieloma względami.
3266:  Żeby nie było mnie, to nie przeszkadza absolutnie, wskazuję tylko na problem klasowy właśnie.
3275:  Nigdy nie powinno być tak, że to od pieniędzy naszych rodziców, zauważcie, bo to nie chodzi o nasze pieniądze, to pieniądze naszych rodziców, czyli od tego, gdzie się urodziliśmy i w jakich warunkach, zależy to, jak odbierzemy edukację.
3288:  Dlatego to jest niesprawiedliwe.
3292:  Dla mnie sednem kapitalizmu jest raczej to, że
3300:  Kto nie pracuje, ten nie je, tak?
3301:  Jeżeli nie zarobimy na siebie, to mamy problem, ale dlaczego mamy być winni temu, że na przykład naszej rodzinie się nie powodziło i przez to nie odebrać dobrej edukacji?
3312:  Zresztą, żeby nie szukać daleko, moich rodziców nie stać było na edukację prywatną.
3320:  To nie jest tak, że to byli pracownicy fizyczni czy coś takiego.
3323:  Nie, mama pracowała na uniwersytecie, tata w urzędzie i nie stać było na edukację prywatną.
3328:  Widzicie, no to, to jest problem, tak?
3331:  I to duży.
3335:  I szczerze, i szczerze, w sumie mogę żałować, bo w szkołach prywatnych człowiek się, nie wiem, może zetknąć zupełnie z innym rodzajem na przykład sportu, prawda?
3344:  Zespołowego.
3344:  Nie tylko nieszczęsna noga.
3348:  I tak dalej, i tak dalej.
3349:  Więc te, te różnice już widać.
3359:  jaki jest problem, żeby zainstalować ze swojego Steama na komputerze pracowym.
3364:  Moi kochani, polecam wypowiedzi szefa niebezpiecznika i w ogóle niebezpiecznika na temat tego, czy wolno używać swojego komputera w pracy.
3375:  Long story short, nigdy, nigdy nie udostępniajcie żadnych prywatnych danych do logowania, nigdy, pod żadnym pozorem, w żadnym celu, nigdy.
3388:  Jeżeli wasz pracodawca chce coś mieć, ma to kupić i zapewnić.
3394:  To dotyczy każdej pracy.
3395:  Jeżeli tego nie ma, rozkładacie ręce.
3398:  Jeżeli dacie pracodawcy od siebie więcej, to jest ogólna uwaga, nie dotyczy uniwersytetu w akurat tym przypadku, to nie jest to dobry pomysł.
3407:  Czy widzę jakąś alternatywę dla matury?
3409:  Tak, rozmowy na wstępie do studiów.
3415:  Zadania domowe to świetny sposób, żeby zrobić niewiele wielkim kosztem, ale dlaczego są zadania domowe?
3419:  Zadajmy sobie to pytanie, nie?
3420:  Dlaczego są zadania domowe?
3422:  Ale z bardzo prostego powodu, mianowicie dlatego, że jest podstawa programowa, którą trzeba nadrabiać wiecznie.
3426:  I dlatego są zadania domowe, żeby to zrealizować szybciej, szybciej, szybciej, szybciej!
3432:  Tylko tyle i aż tyle.
3440:  Dobra.
3445:  Patrząc na wyniki i badania, chyba skandynawskie systemy nauczania są aktualnie najlepszymi.
3448:  Tak.
3449:  Na to składa się wiele rzeczy.
3451:  Po pierwsze, inny system egzaminowania.
3454:  Po drugie, fakt, że w szkole się jest 4, maksimum 5 godzin dziennie.
3458:  Maksimum.
3459:  I po szkole rzuca się tornister w kąt i idzie się bawić.
3463:  Po trzecie, płace dla nauczycieli.
3465:  Po czwarte, inne systemy nauczania i pedagogika alternatywna.
3470:  Po piąte, partnerskie nastawienie do ucznia.
3474:  Dużo tego się tam dzieje, wbrew pozorom.
3476:  Po szóste, zupełnie inny układ klas.
3483:  Dużo jest.
3486:  Co to za uszy?
3487:  Mamy takie specjalne wykute uszy, które łączą okulary magistra z plusowymi uszami.
3498:  Na Polityce Wrocławskiej przy Mentus na jednym z przedmiotów prowadząca obliczyła, ile potrzeba czasu na jedno pytanie ABCD.
3503:  Wyszło jej 11 sekund na jedno pytanie, 40 pytań na egzaminie.
