O jedną balladę Jaskra za dużo — WITCHER 3 Livestream #7
🔗 https://www.youtube.com/watch?v=zaFDbGcnqS0

2:  Witajcie.
2419:  Dziękuję i oprócz zapisu chciałem zrobić to, o co prosiliście, tzn.
2423:  ciutkę przygłośnimy grę.
2424:  Bart!
2424:  Bart!
2424:  Bart!
2424:  Bart!
2424:  Bart!
2424:  Bart!
2424:  Bart!
2425:  Bart!
2425:  Bart!
2425:  Bart!
2425:  Bart!
2425:  Bart!
2425:  Bart!
2425:  Bart!
2426:  Bart!
2426:  Bart!
2426:  Bart!
2426:  Bart!
2428:  Bart!
2429:  Bart!
2429:  Bart!
2429:  Bart!
2431:  Bart!
2431:  Bart!
2431:  Bart!
2431:  Bart!
2431:  Bart!
2431:  Bart!
2431:  Bart!
2432:  Bart!
2432:  Bart!
2432:  Bart!
2432:  Bart!
2432:  Bart!
2432:  Bart!
2432:  Bart!
2432:  Bart!
2432:  Bart!
2433:  Bart!
2433:  Bart!
2433:  Bart!
2433:  Bart!
2433:  Bart!
2433:  Bart!
2433:  Bart!
2433:  Bart!
2434:  Bart!
2434:  Bart!
2434:  Bart!
2436:  Bart!
2436:  Bart!
2436:  Bart!
2436:  Bart!
2436:  Bart!
2436:  Bart!
2436:  Bart!
2437:  Bart!
2437:  Bart!
2437:  Bart!
2437:  Bart!
2438:  Bart!
2439:  Bart!
2439:  Bart!
2439:  Bart!
2439:  Bart!
2439:  Bart!
2439:  Bart!
2439:  Bart!
2439:  Bart!
2439:  Bart!
2440:  Bart!
2440:  Bart!
2440:  Bart!
2440:  Bart!
2440:  Bart!
2440:  Bart!
2440:  Bart!
2440:  Bart!
2441:  Bart!
2441:  Bart!
2441:  Bart!
2441:  Bart!
2441:  Bart!
2441:  Bart!
2441:  Bart
2446:  Nawet Bart wie.
2449:  W sensie porozmawiać.
2457:  W sensie?
2458:  Gdzie to?
2458:  Możemy porozmawiać?
2464:  Ciebie Ziggy lubi.
2464:  Możemy.
2469:  Czemu tak lubisz Zigiego?
2472:  Zigi dobry, Zigi dba.
2476:  I zamknął cię samego pod ziemią.
2478:  Nie nudzi ci się?
2480:  Nie bardzo masz co tu robić.
2483:  Bard jak nie ma co robić, myśli.
2489:  O tak, bardzo myśli.
2493:  Aż boli.
2497:  Dobra, nie będziemy szydzić strolla.
2499:  A na jaki temat, jeśli można spytać?
2502:  Kamienie.
2507:  Kamienie ciekawe.
2513:  Nie no, to jest 11 na 10.
2514:  Czy przed kradzieżą działo się coś podejrzanego?
2517:  Podej... Eee... Podejrzej... Co?
2523:  Bart nie rozumieć.
2527:  Coś innego niż zwykle.
2529:  Mogłeś to zobaczyć, poczuć, usłyszeć.
2532:  Tak, tak.
2535:  Ja słyszał takie... Aż łaskotało Barta w uchach.
2552:  To jest najlepsza konwersacja, jaką miałem w tym miesiącu.
2569:  Syczący kamień, hm.
2572:  Geralt wznosi się na wyżyny dedukcji.
2576:  Herkules Poirot, Sherlock Holmes, nic w zestawieniu z tym, co teraz biedny Geralt musi robić.
2582:  Skąd dochodziło to syczenie?
2585:  Bard słyszał syk w Landrynie.
2590:  Słucham?
2590:  No, tam, gdzie Bard robi kupę.
2595:  Jaka jest kupa trolla?
2596:  Czy to są też kamienie?
2597:  Zastanówmy się nad tym.
2601:  Zadaję wam ten temat w tym momencie.
2604:  Dobra, pogadajmy o czymś innym.
2607:  Zgoda.
2610:  Kamienie nerkowe.
2613:  To Bart ma dużo czas.
2617:  Bo Bart już nie ma czego pilnować.
2626:  To jest złoto, po prostu złoto.
2628:  Ja się popłakałem.
2642:  To jest najlepsza postać Wiedźmina III.
2644:  Absolutnie najlepsza.
2648:  Końcówki rury są wywinięte na zewnątrz.
2650:  Coś rozwaliło ją od środka i kawał ściany przy okazji.
2654:  Wygląda na to, że odpływy z wszystkich basenów zbiegają się w tym miejscu.
2658:  Trzeba, trzeba oddać Bartowi torfunę.
2662:  Wpizdeje za ża, jak mawiają strażnicy tutejsi.
2666:  Gdzie jest jeszcze?
2668:  Zbierz szytnańce, świetnie.
2669:  Krasnoludzki spirytus, jeszcze lepiej.
2671:  Nie chcemy druta.
2673:  Dobra, trzeba antidotum ogarnąć, bo ja nie wiem, kiedy będzie ta pleśń popsa.
2686:  Przynęta na czarta.
2687:  Większy mutagen.
2688:  Won, won, won, won, won.
2690:  Od Warsdoplera won.
2696:  Czemu ja nie widzę antidotum na pleśń bobca?
2700:  Zadania.
2701:  To powinno tu się pojawić.
2705:  Nie no przecież nie w rzemiośle.
2706:  Na miły Bóg.
2709:  O, większy gliw igni.
2716:  Tak, ale do Dixit dostaliśmy też ten przepis, więc dziwię się, że go nie ma.
2722:  Dobra.
2723:  Ekwipunek.
2724:  Ekwipunek.
2725:  EKWIPUNEK!
2726:  Dobrze.
2733:  Godzina Wilka.
2736:  Naprawdę będziemy musieli teraz przejrzeć wszystkie antidota, które mamy, od Vary i całą resztę?
2741:  Naprawdę.
2759:  Przedmiotach fabularnych.
2762:  Nope.
2765:  Nie mamy tego w przedmiotach fabularnych.
2774:  W odwarach z czaszką mówicie?
2777:  Odwar z biesa?
2780:  Skrabo-pająka?
2789:  Ja pierdziele, jest przypięta!
2791:  Nie!
2792:  Nie robi się tak!
2800:  Nie czułem uwagi, więc wyrwę zrobiła chyba bomba, ale od łamków ani widu.
2808:  Może porwał je nurt ścieku.
2813:  Kawałki rur.
2815:  Wybuch musiał być potężny, skoro doleciało aż tutaj.
2817:  Lepiej łyknę antidotum, zanim pójdę dalej.
2825:  A myślałem, że wiedźmińskie eliksiry są paskudne.
2829:  Nie, Geralt, to jest poskutniejsze.
2833:  Dobra.
2843:  Bierzemy wszystko, co tutaj znajdujemy.
2846:  Co?
2848:  Znowu?
2850:  Won!
2851:  Harad!
2855:  Boże, z wrażenia zacząłem dobrze walczyć.
2862:  Leeks!
2867:  Co to za dziwna muzyka?
2869:  Nagle.
2870:  Taka niewiedźmińska była bardzo.
2872:  Generyczna.
2873:  Boże, ile tej pleśni.
2877:  To jest jakieś... Miazmaty!
2882:  Zaciesz na czacie z braku zgonów, haha!
2886:  Żebyście nie powiedzieli tego w złą godzinę.
2888:  Napisali.
2889:  Whatever.
2890:  Tutaj nic nie ma.
2891:  Za moment i tak się zgubimy.
2893:  To ten osiłek, o którym mówił Dijkstra.
2895:  Wykrztusił Geralt.
2899:  Heh.
2899:  Krzysztof w bogatym domu.
2901:  Bierzemy tylko przedmioty fabularne.
2902:  Bart w kanałach.
2903:  Bierzemy wszystko, co tu znajdziemy.
2907:  Tak.
2908:  Czemu jest... O, o, o, o, o, o!
2910:  Wykrzyknik?
2911:  Czemu to jest wykrzyknik?
2915:  A, bo wykrzyknik jest nad nami.
2918:  Dobra, dam tam znacznik, żebyśmy o tym pamiętali.
2924:  O tym trupie Dijkstra nie mówił.
2928:  To musi być ktoś z ekipy Jaskro.
2930:  Wiem, wiem.
2931:  Punkty do wydania chomikujemy, moi drodzy.
2935:  Hara!
2936:  Ja!
2938:  Inaczej utopce nie przestaną się tu złozić.
2956:  Nie, autentycznie jest inna muzyka i bardzo mi się nie podoba.
2960:  Jest strasznie generyczna.
2963:  Prawdopodobnie jest dla lokacji kanałowych.
2967:  Hahaha, norek się cieszy.
2968:  Jest inna muzyka.
2973:  Uuu, spadaj.
2978:  Macie rację.
2979:  Prawdziwy test umiejętności dzisiaj.
2983:  Olej z wiwerny.
2985:  Będzie wtedy, kiedy będą bandyci.
2991:  Więcej się tu nie dowiem, czyli w okolicy jest mnóstwo lutu.
2996:  Przypadkiem graczu się tym nie zainteresuj.
2999:  Zamknięte.
3006:  Masz jakieś generyczne beczki.
3029:  Ja pierdolę!
3031:  Nie!
3032:  NIE!
3039:  Zen.
3040:  Zen.
3041:  Zen.
3042:  Geralt, używaj... Używaj zawsze schodów.
3046:  Za... Zawsze.
3057:  Wracamy po naszych śladach, tak będzie najbezpieczniej.
3065:  To jest jakiś kompletny absurd.
3069:  Czy mamy dobre wiadomości dla Barta?
3072:  A, myślałem, że będzie co innego.
3081:  Dobra.
3092:  Dobrze, dobrze.
3096:  Nie wiem, jaką musimy mieć wartość zdrowia, żebyśmy przeżywali upadek z półtora metra, ale coś mi mówi, że się przekonamy.
3105:  Aha, teraz może bym zmienił Antidotum na Pleśń Popsa, ponieważ to było, swoją drogą, autentyczna rzecz, która mi się przydarzyła ostatnio, przy moim poprzednim przejściu, ostatnio, czyli 5 lat temu, a mianowicie miałem Antidotum na Pleśń Popsa przez cały czas w ekipunku i dziwiłem się, dlaczego się nie leczę.
3124:  Antidotum na Pleśń Popsa... Dziwna nazwa.
3133:  Geralt jest jak starzec z demencją, podąża za tymi kropeczkami jak za światłem.
3139:  Widzę, że... Widzę, że... Happen, Eunu Happen... Happened to be asleep.
3150:  Masz chwilę?
3150:  Mam.
3151:  Czego chcesz?
3156:  Sprawdziłem już kanały wokół skarbica.
3158:  No i jak?
3160:  Czego już dowiedziałeś?
3162:  Znalazłem ciało jednego ze złodziei.
3174:  Wyżygał antidotum jak ten twój fons.
3178:  Piękna śmierć.
3179:  Miał coś przy sobie?
3182:  Chcesz nam powiedzieć, że pamiętasz coś z przed pięciu lat?
3185:  Gdyby był kimś ważnym, to raczej by go tak nie zostawili.
3188:  Bullshit detektor wiruje na czacie.
3191:  Martwy trop.
3193:  Dosłownie.
3200:  Wychodzi na to, że ścianę skarbca rozsadziła bomba.
3203:  Zobacz.
3205:  Denko srebrnego cylindra, pokryte runami, ciekawe.
3211:  Wiadomo, co było w środku?
3213:  Część składników rozpoznałem po zapachu.
3216:  Olej z wiwerny i cukier.
3218:  Cukier?
3219:  Geralt, nie jestem w nastroju do żartów.
3221:  Żeby było smaczniej.
3225:  Geralt jest jak Mariusz Max Bredzonko, mówi jak jest.
3229:  Ja też nie, mówię jak jest.
3231:  W bombie był cukier.
3233:  Pomyślmy.
3235:  Cukier reaguje gwałtownie z kwasem siarkowym, ale nie na tyle, żeby wywołać eksplozję.
3240:  Bez sensu.
3242:  Nie wiedziałem, że znasz się na mechanizm.
3244:  Bliznęło się tego trochę na Akademii Oksynfurskiej.
3247:  No, ale nie czas na wspominki.
3249:  Masz znaleźć skarb, a nie napisać moją biografię.
3254:  Wiesz coś więcej o tej bombie?
3256:  Cokolwiek.
3259:  Hahaha!
3289:  Spróbujmy ustalić, do którego odpływu wrzucono bombę.
3292:  To jedyny obiecujący troll.
3294:  Racja.
3295:  Jeśli znajdziemy ślady, zestawimy je z księgą gości i zobaczymy, kto korzystał z danego basenu w dniu napadu.
3301:  Nieźle się spisałeś.
3302:  Dziękuję za wyrazy uznania.
3305:  Ach, ta twoja słynna ironia.
3307:  Brakowało mi.
3308:  No i kto to mówi?
3309:  Naprawdę?
3311:  Jak gwoździ w kalesonach.
3320:  Gwoździe w kalesonach mogą być przydatne, jeżeli trzeba się przykuć do krzesła na czas nudnego wykładu.
3325:  Oczywiście Dijkstra nam nie pomoże w szukaniu czegokolwiek.
3332:  Chcę zapisać!
3333:  Właśnie, że chcę zapisać!
3334:  Chcę teraz zapisać!
3339:  Dobrze, to idziemy tutaj.
3342:  Odpływ.
3349:  Hmm, nie ma tu nic ciekawego.
3352:  Coś tu pływa, jakiś olej.
3373:  Jak wirusowego zapalenia wątroby jest lepsze niż jak gwoździ w kalesonach.
3380:  Cieszę się, że ironia jest silna na czatach dzisiaj.
3383:  Bardzo się cieszę.
3389:  Czego tu jeszcze?
3390:  Aaa!
3390:  Gerard, hydraulik zawsze pomoże.
3392:  Absolutnie.
3403:  I jak?
3403:  Masz coś?
3404:  Mhm.
3405:  Fragment bomby.
3409:  Happen!
3410:  Spuszczaj wodę z czwórki i przynieś księgę gości.
3412:  Raz, raz.
3415:  To szczęście, że tu jestem.
3419:  Nie podejrzewasz Happena?
3421:  Ma dostęp do łaźni całą dobę.
3423:  Mógł podsłuchać, gdzie trzymasz skarb.
3426:  Happen ma wiele wad.
3428:  Jest nadęty, pretensjonalny.
3431:  Momentary jest upierdliwym kutasem.
3434:  Jest też absolutnie lojalny.
3437:  Skąd ta pewność?
3438:  Wiedźmin musi znać się na potworach, a szpieg na ludziach.
3443:  A polski naukowiec na niczym.
3446:  Tak, ale jej nie wyciągnąłem z kowirskiego więzienia w noc przed egzekucją.
3454:  Zobaczmy, co tu mamy na dnie.
3455:  Ktoś wyjął kratkę z odpływu, czyli to tu wrzucono bombę.
3485:  Czytę, Happen.
3486:  Kto korzystał z tego basenu w dniu napadu?
3488:  To prawda, Yrden jest ulubiony.
3493:  Józef Szwejk.
3495:  Ładne.
3497:  Henkel.
3500:  Nie, naprawdę, Regi podczas pisania tej części fabuły byli on fire, naprawdę.
3506:  Margrabia Henkel?
3508:  Kto to jest?
3509:  Kto to był raczej?
3511:  Staruch gryzie ziemią od zimy.
3513:  Nie mogło go tu być w dniu napadu.
3516:  Nie żyje?
3516:  Nie słyszałem o tym.
3518:  Nic dziwnego.
3520:  Czcigodny margrabia wykitował w burdelu przebrane, wskórzone ciuszki, więc rodzina nie napaśniała pogrzebu.
3526:  Erin słusznie pisze, że Art wywaliłby gówno do sąsiadów.
3529:  Tak.
3530:  A rozmawiałeś z nim?
3534:  Przyjrzałeś mu się?
3535:  Nie, minął mi nie tylko.
3538:  Czyli nie widziałeś Henkla, tylko kogoś, kto się pod niego potrzył?
3542:  Myśl trochę.
3543:  To jaja ci wycięli, nie mózg.
3545:  A ty, Geralt, weź się za ten trop.
3551:  Grzeczniej, proszę.
3552:  Nie jestem jednym z twoich chłopców na posyłki.
3556:  Wybacz, po prostu nawykłem do wydawania polecenia.
3559:  Dobra, od czego mam zacząć?
3562:  Wpadnij do domu Henkela, to taka zapuszczona kamienica na południu od głównego rynku.
3567:  Cwaniak, którego szukamy, mógł tam zostawić jakieś ślady.
3570:  No, leć!
3573:  Henkel i synowie, chemia gospodarcza.
3575:  Alchemia, przetykanie rur aardem.
3581:  Dobrze, idziemy stąd.
3584:  Chcę stąd iść, a wiecie co?
3585:  Jak już jesteśmy w takim dobrym nastroju... Czego chcesz?
3589:  To porozmawiajmy z Dijkstra, żeby nie trzeba było go już później szukać.
3592:  A nie, myślałem, że będzie można zagrać nim gwint, ale potem... Ja mam co robić!
3599:  To abyśmy my nie mieli!
3601:  Ah, skandal.
3603:  Jak stąd wyjść?
3604:  Dijkstra, jak stąd wyjść?
3607:  To są ręczniczki.
3613:  Boże, wreszcie stąd wyszedłem!
3616:  Co za koszmar.
3617:  Sprawdźmy, gdzie jest ten nasz znacznik.
3620:  A. B. Dobrze.
3631:  Yes, master.
3632:  A w sumie powinniśmy sobie zagrać wreszcie w skawenu.
3635:  Może w przyszłym tygodniu ogarniemy w niedzielę.
3638:  Się stęskniłem za skawenami.
3639:  O jak ja się stęskniłem za skawenami.
3641:  Tak, tak.
3642:  Klany szczurów czekają.
3646:  Zamożna mieszczanka.
3647:  Tak, mistrzu?
3648:  Tak, mistrzu?
3651:  Wreszcie ktoś się odnosi do nas z szacunkiem, a nie ciśnie po nas.
3660:  Tak, z sauny zawsze się wychodzi z radości.
3663:  A, wiem, co to było.
3665:  Ćwiczonko.
3666:  Witajcie.
3666:  Wy w jakiej sprawie?
3671:  Jestem umówiony na lekcję szermierki z Rozą.
3674:  Geralt z Rivi, prawda?
3676:  Szermierki.
3676:  Panienka wyszła akurat na spacer w okolice Tumskiego Mostu.
3680:  Prosiła, żebyście do niej dołączyli.
3683:  Zapowiada się ciekawa lekcja.
3685:  Dzięki.
3686:  Aluzyjka do Ostrowia Tumskiego.
3688:  Czy Ostrowa?
3689:  Nie wiem, jak to się odmienia.
3691:  Spotkamy się z Rozą.
3697:  Zamożny mieszczanin.
3700:  Co jest?!
3700:  Już było tak dobrze!
3708:  Już się witaliśmy z gąską.
3711:  A tutaj nagle znowu kolejny enpec, który po nas ciśnie.
3718:  Obok schodów jest krata, przed którą można wejść do podziemi.
3721:  Dobrze wiedzieć.
3722:  Nie wiem tylko, których schodów.
3725:  I nie oszukujmy się, na pewno ich nie znajdę.
3729:  Puszczyk.
3730:  Na wszelki wypadek.
3731:  Nie jaskółka, puszczyk!
3735:  Dobrze.
3738:  245 stóp do Rosy.
3742:  Witamy Red Angel na czacie, witamy.
3747:  Snafkin mówi po skaweńsku, więc muszę to przeczytać.
3750:  Yes, yes, Doomwill!
3752:  Yes, go vroom!
3754:  Spaczeń!
3756:  Proszę, uspokajam.
3762:  Widzę, że teraz będą nas atakować ludzie z Kurwiela Juniora.
3765:  O, tak mi przykro.
3774:  Bardziej w lewo ten płomień, dobrze, dobrze.
3779:  Za mało skwierczenia zdecydowanie.
3781:  O, okej, dobrze.
3785:  Jako koneser płonących ludzi wystawiam tej scenie 7 na 10.
3797:  Tak nie wyglądają ludzie, którzy spłonęli.
3800:  Widzicie?
3800:  Tak to jest właśnie.
3801:  Człowiek roleplayuje jako mag, a gra wideo mówi, nie, jesteś wiedźminem, robisz mieczami, więc nawet trupy będą wyglądać tak, jakbyś cię rozciachał mieczem.
3809:  Tego nie lubię.
3811:  Gdzie jest... Gdzie są te lekcje?
3813:  Dlaczego ja stąd nie mogę wyjść?
3814:  Gdzie my w ogóle jesteśmy?
3818:  A, musimy teraz przejść przez most.
3823:  To może potrwać.
3828:  Może to jest ten most, gdzie jest to tajne wejście, którego nie umiałem znaleźć.
3837:  O, to wygląda jak miejsce, gdzie może być tajne wej... Czy to jest to tajne wejście?
3843:  Stop!
3844:  Zatrzymujemy stream!
3846:  Czy to jest to tajne wejście?
3850:  To wygląda jak tajne wejście.
3865:  Skaczemy, sprawdzamy.
3866:  Czy to jest skrzyneczka?
3868:  Nie, to nie jest gęsiń.
3872:  Zobaczymy, czy tutaj są przedstawiciele szlachetnych 13 klanów.
3877:  Nie, to po prostu jest kanał, którym możemy wpłynąć do Nowigradu.
3881:  Dupa.
3883:  Szukamy potem dalej.
3887:  Oczywiście myślałem, że to będzie łatwe, łatwe do odnalezienia, ale nie.
3894:  To wygląda jak całkiem jawne wejście.
3897:  Jakub ma rację, tak, zdecydowanie.
3900:  Jakoś dużo uchodźców tutaj.
3902:  Nawróć się, bracie.
3907:  Nawróć się, bracie.
3909:  Dajcie pieniądze, nawet jak nie macie.
3917:  O, wzory z Zalipia.
3925:  Pikseloza to tylko u mnie pisze Marta?
3927:  Mam nadzieję.
3929:  Mam nadzieję.
3931:  U mnie liczniki FPSów i inne wskazują płynne 60.
3935:  I bardzo, bardzo płynne 60 megabitów na sekundę uploadu.
3946:  Ale czasem niestety YouTube tak ma, że w momencie, w którym zaczynają działać np.
3952:  algorytmy ścigające ludzi za to, że wykorzystują legalną muzykę do swoich filmów, no to wtedy obniżają inne, mniej istotne elementy tego serwisu, jak np.
3961:  jakość buforowania.
3965:  Zawsze przychodzisz na spacery z regimentem Nilfgaardskiej Piechoty?
3969:  Zawsze.
3970:  Decyzja tatusia.
3971:  To dla twojego bezpieczeństwa, Rosa.
3973:  Ludzie nas tu nienawidzą.
3975:  Ludzie ci nienawidzą, sir.
3976:  No ale mniejsza z tym.
3979:  Żołnierzu, możecie odejść.
3980:  Ale jego wielmożność, ambasador Fara Atre, mówił, żeby... A moja wielmożność mówi co innego.
3988:  Nie poznajesz go?
3989:  To Geralt z Rivi, najlepszy szermierz północy.
3992:  Nic mi z nim nie grozi.
3993:  No już, odmaszerować!
3996:  Lewa, prawa!
3997:  Twoja popularność spada.
4002:  Streaming 4K jest jeszcze wciąż nie do końca dostępny, to znaczy 1440p to jest max i widziałem już ludzi, którzy zaczynają to testować, ale do tego trzeba mieć po pierwsze monitor 4K, a ja nie mam, i po drugie trzeba mieć sensowną kartę graficzną, tego wciąż jeszcze nie mam, ponieważ 3090 czy 3080 Ti GeForce'a kosztuje tyle, ile mały samochód.
4025:  A jak wiadomo, ja nie kupuję małych samochodów.
4030:  Nie likuję w ogóle samochodów.
4032:  Mi się redańskie nowele też nie podobają.
4033:  Czwarty pocisk!
4034:  Za dużo już tego!
4036:  Zaraz zaczniemy wypalać przypadkowych przechodniów.
4054:  Krzysztof nie ma torfuny na takie rzeczy.
4057:  Tak, brak torfuny jest zawsze problematyczny.
4061:  Proszę, jaka ładna brama.
4065:  Widzisz, pomyślałam, że zamiast ćwiczyć w zatęchej piwnicy, poruszamy się na świeżym powietrzu.
4071:  Pojedynek na moście, jak w powieści.
4074:  No, wyciągaj miecz.
4076:  Mam tylko srebrny i żelazny, a powinniśmy walczyć na drewniane.
4084:  Jak sobie panienka życzy, tylko żeby potem nie było płaczu.
4100:  Chusteczki są niebezpieczne jak wiemy.
4104:  Strzelają nimi.
4109:  Wierzę w Warhammerze.
4115:  O, przepraszam.
4117:  Sparujemy coś, co?
4122:  Bardzo lubię parować.
4127:  Już przestań!
4127:  Poddaję się!
4130:  W porządku?
4134:  Tak.
4134:  Jedyne, co poważnie zraniłeś, to moje poczucie dumy.
4138:  Nie można je podpalić, niestety.
4140:  Wierzcie mi, próbowałem w pierwszej kolejności.
4142:  Swoją drogą, skąd się u ciebie wzięło takie zainteresowanie szermielką?
4147:  Mamy trzeci poziom sugestii, rzucony w sposób stały.
4150:  Alien, tak, ominęły cię komiczne śmierci, konkretnie jedna.
