Wszystkie drogi prowadzą na Skellige — WITCHER 3 Livestream #10
🔗 https://www.youtube.com/watch?v=sIOwatSu__w

2:  Witajcie.
1916:  Śmierć?
1917:  Nie żartuj.
1918:  Widziałam mamę dziś rano.
1920:  Była smutna, owszem, ale w dobrym zdrowiu.
1925:  Jeżeli chodzi o psychodeliki, o które nie wiem, z jakiego względu pytacie, ale być może to jest jakaś volta, w którą sam się zapędziłem, to jest dobra książka na ten temat, którą kiedyś czytałem, Oldosa Huxleya, Drzwi Percepcji.
1938:  Miałem wiedzę teoretyczną na ten temat głównie.
1941:  Oczywiście.
1945:  Śledzę seryjnego mordercę i mam podstawy, żeby myśleć, że twoja matka będzie jego kolejną ofiarą.
1950:  Nawet jeśli to nasza straż.
1952:  On zabija w wyjątkowo okrutny sposób.
1955:  Torturuje, wyrywa serce.
1958:  Sprawdźmy, co z nią.
1959:  Na wszelki wypadek.
1961:  Ciężko mi w to wszystko uwierzyć, ale widzę, że nie żartujesz.
1965:  Pozwól za mną.
1967:  Geralt i żarty.
1968:  Nie wiem, co będzie na następnym filmie z Warhammera.
1974:  Może Imperium?
1975:  Pamiętasz, jak mówiłam, że moja matka jest smutna.
1978:  Widzisz, przeżywa kryzys wiary, dość poważny.
1981:  Ingrid Wegelbutt, szybciej!
1983:  Byłyśmy w Nowigradzie.
1983:  Patrycja zobaczyła stosy na rynku.
1985:  Całą drogę powrotną milczała.
1988:  Kazała wynieść święte pisma, insygnia, relikwiarze i spalić.
1999:  A potem zamknęła się u siebie.
2000:  Przyspieszmy kroku.
2001:  Co za pluganiec.
2006:  Słyszysz?
2007:  Cisza, spokój.
2007:  Wszystko w porządku.
2014:  Mimo to wejdźmy do środka, żeby się upewnić.
2017:  Z filozoficznych tekstów o psychodelikach są jeszcze traktat o haszyszu Waltera Benjamina i sztuczne reje Baudlera.
2033:  Wielkie nieba.
2037:  Łap go, tak, ale do tego musimy się ścigać.
2040:  Wielkie nieba i psy.
2042:  O nie, tylko nie psy.
2048:  Ratunku!
2049:  Psy!
2050:  Groźne!
2050:  Bardzo groźne!
2052:  Groźniejsze niż wilki!
2054:  Filtr Petriego!
2057:  Czemu nie działa filtr Petriego?
2058:  Puszczyk!
2065:  Groźne!
2066:  Groźne!
2069:  To nie są jamniki!
2070:  Nie jesteśmy immunizowani!
2077:  Co tam?
2078:  Kikimory!
2079:  Co tam?
2080:  Wampiry!
2081:  Ekkimy!
2083:  Dzikie psy!
2085:  Wilki!
2087:  Szukajmy dalej.
2089:  Geralt miota!
2091:  Bębny tymczasem!
2096:  Czemu wszyscy nas atakują?
2124:  Dobrze, musimy z nimi walczyć.
2125:  Coś musiałem spieprzyć.
2138:  F. F jak Krzysztof fucked it up again.
2147:  A, oni myślą, że jestem mordercą.
2148:  To wiele wyjaśnia.
2150:  To wiele wyjaśnia.
2156:  Wracamy do strasznych bębnów.
2163:  Ale teraz zauważyłem tego mordercę, faktycznie jest.
2169:  Tam jest, kretynie!
2170:  Czemu go nie złapałeś?
2171:  Czemu ja wszystko muszę robić?
2178:  Jak znam życie, spierniczył do tego labiryntu, do którego nie umiem trafić.
2188:  Śmierć pierwsza w 35 minucie.
2189:  Jest nieźle, widzę, że liczycie.
2191:  Dlaczego mnie to nie dziwi?
2203:  Czemu ja nie pamiętam?
2207:  Dobra, tędy się nie da wyjść.
2210:  Dobry wieczór, Pawle.
2212:  Jak zawsze dzieją się rzeczy przewidywalne.
2215:  To znaczy, ja nie mam zielonego pojęcia, co robić.
2218:  gdyż CD Projekt Red postanowił, że minimapa będzie nas kierowała nie do obiektywu, tylko totalnie losowo.
2230:  Trzeba z nimi walczyć, mówicie?
2235:  Nie ma problemu.
2239:  Walka ze strażnikami, rycina pierwsza.
2243:  Jest bardzo podstawowa zasada, jeżeli chodzi o walkę ze strażnikami.
2246:  Unikać tarcz.
2248:  Stój, bo dostaniesz bełtem w kiszki!
2252:  Słuchaj, macie nie tego człowieka, co trzeba.
2254:  Nie żem te numery!
2256:  Zabieram cię do dziedziczki!
2257:  W sumie zabójca i tak już uciekł.
2260:  Prowadź, bohaterze.
2268:  Dorwaliśmy go, pani Ingrid.
2270:  Było ciężko, ale... Opuść te kusze zanim sobie zrobisz krzywdę!
2274:  Ten człowiek jest niewinny!
2276:  No cóż.
2277:  O, dziękuję za przypomnienie o strumieniu igni na tarcze.
2302:  Bo obraziła wieczny ogień.
2304:  Tylko to ją łączy z poprzednimi ofiarami.
2308:  Order kija w dupie dla strażnika.
2310:  Piękny order.
2310:  Wiem, że to dla ciebie trudna chwila, ale zabójca ma w zwyczaju zostawiać przy ciałach list wskazujący kolejną ofiarę.
2318:  Czy mogę?
2320:  Dobrze, ale zrób to beze mnie.
2323:  Nie chcę już jej oglądać w tym stanie.
2325:  Nie chcę jej tak zapamiętać.
2327:  Lepszy od takiego orderu jest tylko order... Jest tylko talon na... Ha, balon.
2343:  Kiedy Stellaris na streamie?
2344:  Mamy kalendarz tak zapchany, że nie wiem kiedy.
2346:  Dobrze, że nie musieliśmy już robić sekcji.
2348:  A może jednak.
2373:  Kasanie zatroskanego.
2375:  O, to mi się podoba.
2377:  Dobrzy ludzie, ogień pali wszystko na swej drodze.
2380:  Niczego nie oszczędza, przed niczym się nie zatrzyma, zwłaszcza kula ognia, albo armagedon, albo to zaklęcie, które Dumbledore rzucał w piątej części Pottera.
2391:  Och, wspaniałość.
2392:  Wśród grzeszników takoż ogień nie rozróżnia między brakiem a bogaczem, między człowiekiem a nieludziem, między słabym a potężnym.
2399:  Kto jego przykazania gwałci, kto kościołowi posłuszeństwa nie okazuje, przestało być interesująco.
2404:  Kto cześć oddaje bóstwom fałszywym, tego płomienie w popiół obrócą.
2408:  Żyjcie zatem wedle prawideł ognia wiecznego.
2411:  Duchownych sieje go, słuchajcie, jako owce, pasterza.
2416:  Słuchaj, owieczko o nianie słucha.
2418:  Obrażenie jak u poprzednich ofiar.
2420:  Nie ma co badać ciała, trzeba gnać do kuternogi.
2425:  A potem będzie, że czegoś nie zrobiliśmy.
2427:  Znowu butelka po formalinie.
2432:  Dobrze, musimy odnaleźć słodką anekę.
2434:  Perły Północy, Nowigrad.
2435:  Było pytanie na czacie o Nowigrad, czy to dlatego, że jest nowy?
2441:  Ale nie widzę tutaj wyjaśnienia tego.
2445:  Jest tylko informacja o tym, że Nowigrad jest wolnym miastem, co już wiemy.
2449:  Dobrze, uciekamy stąd.
2452:  Ygritte nie chce z nami rozmawiać, Ygritte jest pogrążona w rozpaczy.
2455:  Trudno się dziwić, też byłbym, gdybym miał dzieło Dextera w sypialni.
2462:  Nie no, Dexter o wiele... pedantyczniej mordował.
2468:  Dexter jest takim typowym produktem szkolnej edukacji.
2473:  Pedantyczny, sumienny, cierpliwy i kompletnie psychopatyczny.
2483:  Słuchaj, dzieweczko, ona nie słucha żar z rozgrzanego.
2487:  Słuchaj jej bucha.
2488:  Piękna kontaminacja.
2489:  Gdzie jest to, czego szukam?
2492:  A więc nie odpychanie przeze mnie przechodnie, lecz drogowskaz.
2496:  Tutaj.
2497:  No, tekstur był czyściochem, pewnie.
2499:  Co do drogów, chyba będzie nowy sezon.
2503:  A co to jest ta czaszunia?
2506:  Aaa!
2507:  To jest ta walka, którą przerżnęliśmy kiedyś.
2510:  Będzie trzeba tam wrócić.
2511:  Dobrze, chyba z Ryneczku będzie najbliżej.
2521:  Ale właśnie, że chce zapisać.
2523:  Nowigrad był miejscem, gdzie wylądowali pierwsi ludzie na terenach Królestw Północy, pisze Zdziku.
2527:  No proszę, to by wyjaśniało.
2533:  Przepraszam, Sebastianie, Partis Temporus było dopiero po tym, jak Dumbledore rzucił zaklęcie, ponieważ Partis Temporus pozwalało na zrobienie tunelu w ścianie ognia.
2543:  Z Loru Podterowskiego, moi drodzy, ja bym zdał egzamin.
2546:  Od teraz każdy twój ruch jest obserwowany.
2549:  Natomiast nie znamy inkantacji zaklęcia Burzy Ognia Dumbledora, niestety.
2560:  Chociaż jak znam inwencję słowotwórczą Rowling, pewnie to byłoby coś w rodzaju OGNIUS ETERNUS!
2575:  Okej.
2576:  Czy to jest tutaj?
2577:  Czy to jest tutaj?
2578:  Czy choć raz gdzieś trafię?
2580:  Nie!
2581:  Kogo usiłowałem oszukać?
2586:  Oczywiście, że będziemy przeszkadzać.
2591:  Ale...
2600:  Ale, ale, czy tutaj... Nie chcemy tym razem rozmawiać z ulicznicą, ale porozmawiamy z burdelmamą.
2611:  Nie, to nie była szatańska pożoga.
2612:  Na pewno nie.
2612:  Tyś dziwny, bratku.
2613:  Wszyscy wiedzą, że Wiedźminy to odmienicy i nienormalne mutanty.
2616:  A to jest porządny burdel dla kurew z zasadami.
2618:  No gadaj.
2619:  Masz tam w spodniach wszystko jak zwykły chłop?
2627:  Ignis Tempestas, bardzo ładna nazwa na Burze Ognia.
2632:  Szatańskiej pożogi Dumbledore nie mógł rzucić z dzichu, z tego względu, że Dumbledore miał jedną zasadę, tzn.
2636:  nie używał czarnej magii.
2638:  Nudziasz!
2639:  Lamer!
2642:  Oczywiście, że coś kupimy wpierw, bo może się okaże, że ma jakieś fajne karty.
2647:  Mmm, perfumy!
2650:  Widzę perfumy, zawsze kupię.
2654:  Dobrze, zagrajmy w karty.
2656:  Dobrze przewidzieliście.
2660:  Co to byłby stream?
2661:  Bez gwinta na początku.
2665:  Rozentuzjazmowana Konstantyn Plnopoliteńczykowianeczko?
2668:  Nie!
2670:  Questy na czas to jest wróg Krzysztofa największy, Krzysztof wtedy się stresuje, dokładnie tak samo jak na egzaminach.
2676:  Trzęsą mi się ręce.
2678:  Widzieliście to na wyścigach, ja tutaj tak siedzę i staram się sterować tą habetą obrzydliwą.
2683:  Przepraszam, wspaniałą płotką, która jest nie Tomaszem Mannem, jak już wiemy, tylko Wojciechem.
2693:  Dla ludzi nie wiedzących do czego nawiązuje, na jednym ze streamów z uporem maniaka nazywałem Wojciecha Mana Tomaszem Manem, nie mam pojęcia dlaczego.
2706:  Ja jestem specjalistą dysonansu ludnonarracyjnych.
2710:  Talar!
2711:  Dlaczego my jeszcze nie mamy Talara w naszej talii?
2714:  Talar jest jeszcze w dodatku szpiegiem!
2718:  Tak w odróżnieniu od tego, kim jest w rzeczywistości.
2723:  Moi drodzy, śmierć może poczekać, tak?
2729:  Gwint jest ważniejszy.
2731:  Niech ona umiera wolniej.
2732:  To jest, wiecie, tak jak w tym memie.
2734:  To znaczy, że dlaczego tutaj do mnie nie przyjeżdżasz?
2737:  Czekam cały czas na ciebie.
2738:  No bo mi się spóźnia autobus.
2740:  Ale pospiesz się, nie interesuje mnie to.
2742:  Dobrze, będę czekał na autobus szybciej.
2753:  Jaki śpieg?
2753:  Przecież Talar to szanowany szewc.
2755:  Absolutnie.
2756:  Jeszcze klnie jak szewc, czym dba o to, żeby jego przykrywka była wiarygodna.
2762:  Czy wy widzicie to, co ja widzę?
2763:  To znaczy, dlaczego nasz przeciwnik jest idiotą?
2769:  Która z naszych... Która z naszych kart jest do wyrzucenia?
2774:  No powiedzmy, że będzie to Kira.
2778:  Trudno.
2779:  Nie Knightley niestety, ale Mec.
2786:  Przyznaj, Krzysztof, gdyby redzi przewidzieli, że gracz pójdzie robić pierdoły zamiast ratować ofiarę, ona w efekcie ginie i quest się zamyka bez odnalezienia mordercy, byłoby emiersywnie.
2793:  Tak!
2794:  Absolutnie tak, 100% popieram.
2798:  Dobra.
2799:  Gramy... Gramy ostro teraz, musimy wygrać.
2809:  No, nie wiem, czy będzie ten... Nie przerażajcie mnie za jakimś medykiem, to byłoby bardzo nieprzyjemne.
2816:  Teraz będziemy rzucać same niskolewelowe karty, bo coś właśnie przypuszczam, że tutaj ktoś będzie... Tum, turum, tum, turum!
2823:  Będzie... O, oczywiście, że tak.
2824:  Naturalnie.
2826:  Skąd ja to wiedziałem?
2831:  Karczmarz ze wsi Arinborn ma na sprzedaż następujące karty.
2834:  Talar, Wiedźma, Szeptucha, Bies, Krabbo, Pająk.
2838:  Ale Arin Bjorn to jest Skellige.
2840:  Już widzicie, dlaczego tam jedziemy, prawda?
2843:  Właśnie dlatego.
2846:  Co ja jeszcze mogę rzucić, co jest nisko levelowe?
2848:  W sumie katapultę mogę rzucić, czemu nie?
2852:  To jest trebusz, a nie katapulta.
2855:  Cofnijmy to, co zostało powiedziane.
2856:  Zawsze mnie denerwuje, jak ludzie mylą trebusz z katapultą.
2860:  Potem sam człowiek to robi.
2871:  Witam serdecznie Mike Smith i witam fantastyczne książki, jakie znaleźć.
2876:  Dumbledore w czasie pojedynku z Voldemortem, pisze Agata, rzucił zaklęcie ognistej liny, której Voldemort zamienił w węża.
2882:  Dumbledore generalnie miał dryk i smykałkę do zaklęć transmutacyjnych, to trzeba mu oddać.
2890:  Jest taka piękna scena, jak Kingsley Shacklebolt mówi, że trzeba oddać Dumbledorowi, że ma klasę.
2896:  Nawet jeżeli się człowiek z nim nie zgadza.
2899:  Witamy wojen, witamy.
2911:  No nie wiem, czy nie będę tego żałował, bo przypuszczam, że tam jest jeszcze jakaś wstrętna... A co to jest ta nasza zdolność?
2919:  Ja wiem, co to jest ta nasza zdolność.
2921:  Róg dowódcy.
2924:  W tym miejscu.
2925:  Dobra.
2927:  Rzucimy jaskra, to dają 12.
2933:  Zdolności bohatera nie chcę użyć, ponieważ chcę użyć pożogi na... Właśnie!
2942:  Mam takie przeczucie, że będzie potrzebna pożoga.
2948:  To jest ryzyko, to co teraz robię, duże.
2962:  Ma sześć kart, to niedobrze.
2965:  Szlak!
2969:  Przegramy to, wiecie?
2973:  strasznie zjebałem.
2974:  Czemu ja to zrobiłem?
2979:  No nic.
2980:  Będziemy próbować to wygrać tak czy siak.
2985:  No teraz będziemy mieć pożogę, to
3020:  Co ja zrobiłem?
3021:  Czemu to dałem?
3022:  A, bez sensu.
3023:  Teraz już się tego nie wycofam.
3024:  Powinienem był dać na katapulty.
3026:  Dobra, ale mam na... Nie, dobrze zrobiłem, dobrze.
3032:  On to wygra i tak.
3034:  No, wygra, ma więcej kart.
3036:  Skubaniec.
3048:  Chyba, że ma efekty pogodowe, nie.
3049:  Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
3078:  I take that!
3081:  Bardzo zabawne!
3085:  Wracamy do tego, co... sednem tej gry.
3093:  O!
3095:  Tu się dzieją bardzo ciekawe rzeczy.
3098:  Gdzie są jakieś schody?
3102:  Wracamy do błądzenia po karczmach.
3106:  Jest bardzo logiczne.
3107:  Robimy klatkę schodową tutaj, a potem tam, a potem tam, a potem tam, a potem tam.
3111:  Aby kto widział specjalista od, nie wiem, budowlanki, to by się załamał.
3117:  O, Geralt.
3117:  Geralt Spalgo.
3118:  Quez...
3138:  Najpierw powiedz, czemu to robisz.
3140:  Dla przyjemności.
3141:  Satysfakcji.
3146:  To można osiągnąć z tradycyjnymi metodami bez zabijania, wierz mi.
3151:  Kto mówi o zabijaniu?
3153:  Może skończyłoby się na paru oparzeniach trzeciego stopnia.
3156:  Ta różowiutka skóra pięknie będzie się przypiekać.
3168:  Zapytaj go rundę gwinta.
3169:  Witamy Martyna na czacie.
3172:  Witamy Dominikę na czacie.
3176:  Dominika już użyła F. To ty zawiłeś Fabiana Mayera, Patrycję Wegelbud i wielu innych.
3186:  Eee, bzdura.
3187:  Coś ci się pomyliło przy błędu.
3190:  Ścigamy mordercę Priszczilli i przesłuchujemy.
3193:  A dla wszystkich, którzy są z nami, a nie znają Dominiki, to Dominika odpowiada za emoji, które zdobią czat.
3205:  Przy ciele Patrycji znalazłem wiadomość, która mnie tu pokierowała.
3208:  Do słodkiej Aneke w Kuternodze.
3211:  Jeśli nie ty ją zostawiłeś, to kto?
3214:  Nie wiem, ale widzę, że jednak powinniśmy porozmawiać.
3217:  Na spokojnie.
3220:  Kto wiedział, że tu będziesz?
3221:  Wyobraź sobie, że nie chwalę się takimi wycieczkami.
3224:  Jest tylko jeden człowiek, któremu... Ale to niemożliwe.
3227:  On nawet z trupem obchodzi się jak z dzieckiem.
3231:  Koroner, tak?
3232:  Wiedział, że jesteś zajęty, że nie wpadniesz do kostnicy.
3235:  Idę po niego.
3237:  Idź do magazynu numer 12 w porcie.
3239:  O tej porze jeździ tam odbierać odczynniki formaliny.
3244:  Ja tu zostanę.
3245:  Mam niedokończony interes ze słodką anekę.
3248:  A przecież zapłaciłem z góry.
3250:  A możemy teraz go zabić już?
3256:  O!
3258:  Chaty?
3260:  Ale to nie jest ten moment, kiedy ja chcę użyć magii.
3266:  Bardzo dwu... bardzo dwa, bardzo dwa, bardzo... Oczywiście, że dwa, nie?
3271:  Zabić!
3271:  Tak!
3271:  Tak!
3272:  Gin!
3272:  Wypalić!
3273:  Tak!
3287:  Płoń, świętojebliwy, płoń!
3295:  Tak, tak!
3297:  Płoń!
3300:  Już nie mogę.
3302:  Pogrzebacz?
3303:  No bez przesady.
3304:  Czy możemy ją oswobodzić?
3306:  Możemy.
3306:  No, jesteś wolna.
3310:  Dziękuję.
3312:  Dziękuję, gdyby nie wy.
3320:  On spytał, czy robię wszystko.
3322:  Powiedziałam, że za dodatkową opłatą i owszem.
3325:  Wtedy tak się uśmiechnął, że aż mnie ciarki poszły i uderzył mnie mocno, aż zemdlałam.
3334:  Jak doszłam do siebie, już mnie związał i grzał pogrzebacz w ogniu.
3340:  Spokojnie, już cię nie skrzywdzi.
3342:  Nikogo nie skrzywdzi.
3348:  Czy jest tu jakiś doktor?
3350:  Ona szybko umiera.
3351:  Jestem doktorem piromancji, tak!
3353:  Tak, tak właśnie!
3355:  Chwalicie mi ten pogrzebacz, niech wam będzie.
3362:  Fantastyczny stat.
3363:  Yyy, znaczy jak na pogrzebacz i tak są dobre.
3367:  Dobrze.
3367:  Bez zastanowienia o wojownicy.
3376:  Chociaż wiem dobrze, że napisała ten prequel, w którym udowodniła, że magia uzdrawiająca jest w sumie najpotężniejsza i muszę przyznać, że ze wszystkich powieści fantasy i tak muszę przyznać, że u Canavan ta magia uzdrawiająca jest najfajniej przedstawiona.
3390:  Jak wyjść z tego przeklętego miejsca?
3393:  F5.
3393:  A co byś powiedziała?
3394:  No, zabawy w trójkę.
3397:  Mam sobie wziąć jakąś koleżankę do towaristwa?
3402:  Chodziło nam raczej o to, że nas będzie dwóch, a ty jedno.
3405:  Martyno i Dominiko, zazdroszczę wam, że macie burgera.
3408:  Chciałbym sobie zjeść burgera, to jest wspaniała rzecz.
3415:  Wspaniała rzecz.
3418:  Chyba drugie miejsce po żeberkach, albo może nawet pierwsze miejsce.
3422:  To jest takie świetne miejsce w Krakowie, Moaburger się nazywa, gdzie jest burger z jagnięciny.
