Aż poleje się krew | RED DEAD REDEMPTION 2 Livestream #13
🔗 https://www.youtube.com/watch?v=bdrxTeJEYD8

168:  © PTA & TVP
2417:  Wstrętny koń.
2421:  Czy wizyta u doktora już była?
2423:  Tak, była.
2424:  Ostatnio była, milord Mariusz.
2430:  To nie jest malaria.
2433:  Nie chcę wsiąść na tego konia.
2435:  To jest malaria.
2440:  A tam gruźlica, ważniejsze kłaskanie pieska, tak.
2450:  A propos.
2452:  Żeby nie było...
2462:  A, macie rację, to była amfibia.
2465:  Tak, macie rację.
2466:  To jest koń, na którym przepłynęliśmy przez pół świata ostatnio.
2473:  Mamy amfibię.
2475:  Co myślimy o rozmowach z żurnalisty?
2477:  O, to nie znam.
2479:  Warto poznać?
2482:  Może jaka ta gra jest idiotycznie piękna.
2484:  Czy ja o tym już wspominałem?
2487:  Tak, boat to pewnie dobry pomysł.
2488:  Okej, dobrze.
2489:  Dobrze się znowu zobaczyć, Charles.
2494:  Ty też.
2494:  Dzięki za to, co zrobiłeś w Saint-Denis.
2499:  Byłeś naprawdę mężczyzny, gdybyś to zrobił.
2504:  Miałem nadzieję, że ty i Abygail byli sami zabitymi.
2507:  Znalazłem miejsce na spokój.
2509:  Potem udało mi się pojechać w samochodzie z pracownikami.
2513:  Abigail powiedziała, że jakoś udało mi się uciekać, kiedy zabrali Hosea.
2520:  Dobrze zrobiłeś to, by wyjechać z tamtej strony.
2523:  Zostawiliście wszystkich razem.
2525:  Wszyscy byli dość zaskoczeni, kiedy wróciłem do Shady Bell.
2528:  Było to trudne parę dni.
2530:  Nie mogłem to zrobić bez Sadie.
2532:  Więc jak znaleźłeś tamto miejsce?
2535:  Wydaje mi się, że skozy na kwiatach nie były dodatkowo twoje.
2540:  Strasz wiedział o tym.
2542:  Ludzie są zaskoczeni tym miejscem, więc zrozumieliśmy, że nie mamy czasu i czasu.
2546:  I to się stało.
2547:  Do tego momentu, kiedy jeden z was przywieźł prawo.
2549:  I gdzie znowu wyjeżdżałeś?
2551:  Cuba?
2551:  O, nie dokładnie.
2553:  Od tamtej płyty.
2556:  Nazywa się Warma.
2557:  Zastanawialiśmy się w hipotropie.
2561:  Naprawdę?
2562:  W tropicznej płycie?
2565:  Czy to nie tylko to, co duchowie chcieli?
2567:  Myślałem, że to dokładnie nie wyszło do jego idei.
2569:  W każdym razie, nie jestem zawsze pewny, czy nasi duchowie wiedzą, co chcą.
2576:  Może nie, ale on zawsze udał się wymyślić rzeczy w przeszłości.
2578:  Wiem.
2578:  Ty masz rację.
2581:  Tylko... To było...
2590:  Zgadza się, że po prostu zapomniałem o Hosea i jego wiedzy, wiesz?
2597:  Oczywiście.
2598:  Tak, z wszystkimi słowami.
2618:  Myślę, że użyłem w tym roku równie często słowa chuj, co idiosynkrazja na przykład.
2624:  Swoją drogą idiosynkrazja to świetne i mierzeńskie.
2629:  Smoczynizm jak Michał Rosinek deklinuje się.
2636:  Szacun?
2638:  Chociaż wiecie, ja bym nie chciał być jak Michał Rosinek.
2643:  Czy naszemu koniowi przyrasta tkanka tłuszczowa?
2647:  Kto wie?
2648:  Ja wiem kto wie, czaty wiedzą.
2650:  Krzysztof na pewno nie wie.
2657:  Taima.
2663:  Dobry koń.
2665:  Dobry.
2666:  Choć żarłoczny.
2669:  Popatrzcie jak ona się zakurzyła.
2671:  Nieprawdopodobne.
2673:  Przestań klepie swojego konia!
2677:  J.P.
2677:  Morgan, out of context!
2688:  Oskar pisze, że nie znosi na tego bubka, którego imię zaczyna się na Michała, kończy na Rusinek.
2696:  Umiem to zrozumieć.
2699:  W porządku.
2700:  Budżet Creek jest kilka kilometrów na górę.
2702:  Dlaczego spędziłem czas w tej drodze, kiedy uciekłeś?
2704:  Przyszedłem w zimę i ogień uciekał.
2706:  A indyjczycy?
2706:  Próbowałem ich pomóc gdzie mogłem, na ich rezerwacji.
2708:  Coś tam jest źle.
2709:  To nie jest zaskoczenie.
2710:  Wydaje się, że są w wielu problemach i chodzą do morza.
2722:  Zobaczymy, czy dostaniemy jamniki dla piesologii.
2725:  Będziemy musieli być ostrożni.
2725:  Są to zwierzęta.
2726:  Wszyscy są w nich.
2727:  Świetnie!
2730:  Tudż nie wspomniał o tym.
2731:  No, schować się tutaj... Nie jest to szalona idea.
2732:  To miejsce, na które nikt nie przychodzi.
2739:  Nawet prawo.
2742:  Bądźcie gotowi.
2743:  Nie będzie to piękne.
2744:  Tak to i jest.
2755:  To mi przypomina, jak kiedyś, jeden jedyny raz w życiu, kiedy byłem na spływie kajakowym, to jest straszna anegdota dla mojego biednego taty, który był niestety razem ze mną w łódce, przeklinał później swój los za to,
2775:  i rodzina tam płynęła sobie innym kajakiem i oni już odpłynęli, byli na takim zakręcie, gdzie widać było, że trzeba było właśnie namanewrować się ostro wiosłami, żeby nie stały się rzeczy.
2787:  No i oczywiście nam się nie udało z przyczyn ogólnie znanych, to znaczy Krzysztof, manewrować na zakręcie.
2794:  I pamiętam, że tata krzyknął, że miała coś, zaczął machać wiosłem, a ja zobaczyłem, że łódka się przechyla i zobaczyłem również, że nade mną jest duży konar.
2803:  Więc Krzysztof chwycił się konara, łódka z tatą się przewróciła, a ja się uratowałem.
2809:  To jest moje życie w jednym zdaniu.
2813:  Zawsze w ten sposób postępuję.
2815:  Tam...
2816:  Dzieci... Sport!
2817:  Pła!
2817:  Konkurencja!
2818:  Pła!
2818:  Dopłynięcie do celu!
2819:  Pła!
2820:  Ważne, żeby się uratować.
2824:  Mój biedny tata później usiłował się wygrzebać spod tego kajaka, a ja cały czas wiszę.
2832:  Bardzo memiczna sytuacja.
2834:  Rzeka nazywała się Wieprz.
2836:  Jeszcze do tego kuźwa wszystkiego.
2839:  Spływ Wieprzem.
2843:  Jak?
2845:  Musiał być potężny konar, tak, to prawda.
2854:  Na szczęście nie zapłonął.
2857:  To się nazywa survival, pisze Mateusz Dekujaga.
2859:  Dzięki za wsparcie od siedmiu miechów.
2861:  Że ten wieprz był z jakiegoś metalu może.
2864:  Stalowy guzies narzeka, że to znowu jego wina.
2869:  Była taka piosenka w szkole podstawowej, to wina pingwina.
2875:  Pamiętam nawet refren.
2876:  To wina, pingwina.
2881:  Była w książce, która się nazywała Fiku Miku na fleciku.
2891:  Obiecuję, to już jest ostatnia dwuznaczność tego streamu.
2896:  Jaka wina jamnika.
2904:  To był cały refren tej piosenki, tak.
2906:  To wina pingwina.
2914:  Krzysztof, jak możesz krytykować zakonnice?
2919:  Ależ absolutnie nie krytykuję.
2920:  Jak powiedział Conan O'Brien w Clueless Gamer, killing nuns may become a bad habit.
2928:  Daleko mi więc do krytykowania.
2932:  No chyba, że na przykład są w ośrodku pod Krakowem, gdzie dręczą dzieci, to wtedy... Mógł być skłonny do krytyki.
2945:  Wina pół wytrawne najlepsze.
2947:  U mnie wytrawne.
2955:  Zły czarownik potwierdza, że była taka piosenka, widzicie?
2959:  Pamięć mnie nie... Dlaczego mam wsiąść z powrotem?
2963:  Przecież dopłynęliśmy na miejsce!
2966:  Nonsens!
2972:  Jak to pustelnik unikczymności, pominąłem superchat.
2975:  Gdzie?
2978:  Ten, w którym mówiłeś o popularyzacji nauki, to czytałem.
2987:  Proszę, grabka też potwierdza autentyczność piosenki.
2997:  Boże, jaka tu jest piękna muzyka nagle.
3002:  Fun fact, w tej wiosce można znaleźć maskę z głowy świni.
3005:  Można, jeśli jest się spostrzegawczym.
3011:  Wina tylko wytrawne, słodkie, są kwaśne, pisze prawie unicorn i ma rację.
3014:  Absolutnie, absolutnie tak.
3017:  Zwłaszcza słodkie, białe wina.
3018:  Uh, jak!
3020:  A czerwone musi być wytrawne, gęste jak krew.
3024:  Uh, Castlevania reference.
3031:  Czy wy widzicie, jak tu jest przepięknie?
3034:  Czemu nie ma więcej takich gier?
3036:  Czemu ja nie mogę dostać RPGa, w którym będę mógł miotać kulami ognia, który będzie tak wyglądał?
3052:  Oczywiście, że jestem wampirem.
3057:  Jaką grę chciałem jeszcze ograć na świeżo?
3059:  Chyba Divinity.
3062:  O, tak.
3063:  Divinity było piękne, a mam wrażenie, że sporo osób nie zna.
3069:  Co tu się dzieje?
3070:  Wcale tego nie zrobiłem, ale w sumie lampa nam się przyda.
3080:  Ale Krzysztof, dobre flary świetlne można tylko w Unreal Engine 5 i z RTX-em.
3089:  Nie da się inaczej projektować gier!
3092:  Nie da... Nie da się.
3097:  Widzisz, dlaczego ludzie nie chcą tutaj przyjechać.
3101:  To nie jest dokładnie przyjemne miejsce.
3105:  Mnóstwo historii o ludziach, którzy pójdą i pójdą przez te części.
3108:  Tylko ostatnio trener z Annisburg zniszczył się bez znalezienia przejścia przez to miejsce.
3111:  Myślę, że to dobrze dla nas, żeby te zimbrzydzi zimbrzydzi byli w porządku ze swoim domu, o czym jestem pewny, że nie będą o tym zbyt zadowoleni.
3121:  Nie.
3125:  Ale wierzę, że schowają się po całym Rhoanoke Ridge.
3126:  Te krewy to tylko jedna z ich miejsc, która jest ważna, żeby wytrzymać się w tym miejscu.
3135:  Okej.
3142:  Tak!
3145:  Czekałem!
3146:  Opóźnienie na Steamie.
3147:  Czekałem na potwierdzenie od Samhuita, który uczył mnie zapamiętane tego słowa.
3152:  Witamy, Adwaszko.
3154:  Tormunda.
3156:  Pod tym green screenem jest okryta twoja trumna.
3158:  Zabrzmiało to bardzo ponuro.
3161:  Czyż była ta akcja, że na środku bagna spotyka się płaczącą kobietę, po czym okazuje się, że to podstęp i zasadzka?
3166:  Mam wrażenie, że tak, ale wszystkich zastrzeliłem.
3173:  Boże, nawet jest mech na konarze.
3177:  To naprawdę realistyczny mech.
3179:  Bardzo jestem ciekaw tak od strony technicznej, jak duża liczba assetów była wykonywana ręcznie, a jak wiele zależy od bardzo dobrych algorytmów do proceduralnej generacji zieleni.
3189:  No bo tu na przykład widać, że to jest proceduralne, ale... To?
3195:  Cholera jasna, no to jest przepiękne.
3200:  Gra się kończy, więc Krzysztof ogląda pięć po pięzi wszystko.
3205:  Nie chciałem tego zrobić.
3220:  Nie mam pojęcia, gdzie idziemy, ale jest pięknie.
3226:  Nawet JP Morgan się prawie uśmiecha.
3229:  JP Morgan zwykle uśmiecha się wtedy, kiedy widzi możliwość alokacji środków inwestycyjnych albo dywersyfikacji portfolio inwestycyjnego.
3237:  W innych okolicznościach JP Morgan się nie uśmiecha.
3242:  Nie masz psychy rzucić w czasa dynamitem?
3246:  Nie kuź, nie kuź, Guźcu, nie kuź.
3250:  Jakie oświetlenie fantastyczne z latarni.
3252:  Czekam na Plague Tale Requiem.
3253:  O, tak.
3254:  O, Plague Tale Innocence to byłaby też dobra gra na streamie.
3257:  A kim są Nightfolk?
3258:  Nie mam zielonego pojęcia.
3259:  Ktoś spytał na streamie, czy spotkaliśmy już Nightfolk w Red Deadzie.
3266:  Jaki gatunek piwa najbardziej lubię?
3268:  Przeniczne, IPA.
3270:  Kiedyś bardzo lubiłem, bardzo, portery, ale nie mogę na nereczki.
3280:  Tak, tak, tak.
3281:  Ja wam dam grę o Magu Ibru.
3288:  Dywersyfikacja portfolio inwestycyjnego nie była łatwa, ale udała się.
3293:  Co ma portret na lek ciężki?
3295:  Znaczy w moim przypadku niestety trzeba unikać wszystkiego, co się ciężko filtruje.
3302:  Muszę powiedzieć, że to bardzo długi spacer.
3305:  Kompletnie się nie spodziewałem tego.
3308:  Jak się on nazywa, lekarz od nerek?
3309:  Nerkomanta.
3312:  Albo to jest mag, który... Jest magiem wody?
3316:  Nie, to jest mag moczu.
3319:  Mag moczu to jest nerkomanta.
3323:  To byłaby potężna gałąź magii, nawiasem mówiąc, bo wyobraźcie sobie jakikolwiek pojedynek, ktoś chce rzucić kulę ognia, ktoś chce przywołać żywiołaka ziemi, a nagle ściska mu się nereczki albo powoduje, że zaczyna spazmatycznie sikać po wszystkich.
3337:  Żaden mag nie wyglądałby poważnie i nie emanowałby respektem, gdyby zaczął kompulsywnie na wszystkich sikać.
3351:  Uderzenie emikcji, tak.
3352:  Tak zwana, tak powstała kwasowa strzała Melfa.
3355:  Pozdrowienia dla wszystkich, którzy kojarzą lore D&D.
3363:  Okej, nawet nie możemy przywołać konia, więc ewidentnie to jest zaplanowane.
3370:  Obszczymancja, tak.
3372:  Boryser, dzięki za wsparcie od 10 miesięcy.
3374:  Witamy Klaudię.
3376:  Nie powinna być tutaj przejażdżka na koniu?
3378:  Nie, kazali nam siąść z konia.
3381:  Zobaczcie, teraz broń została obnażona.
3387:  Widzisz to na przodzie?
3393:  Zatrzymaj się, trzymaj się spokoju.
3394:  To może być coś z nich.
3399:  Podążaj za mną i trzymaj się spokoju.
3410:  Chodźmy, Arthur.
3411:  Chodźmy bliżej.
3439:  Okej, chyba jesteśmy na miejscu.
3443:  Powiedział Krzysztof, tu nie ma zielonego pojęcia, co się dzieje.
3446:  Urymanta powodowałaby wybuch pęcherza.
3448:  No.
3448:  To mogłoby być zaklęcie wyższej klasy niż kwasowa strzała Melfa.
3453:  Wyobraziłem sobie kostium takiego maga i nienawidzę cię za to, Krzysztof.
3459:  Mógłby być bardzo piękny.
3460:  Zwłaszcza tiara obszczymanty lub urymanty byłaby przepiękna.
3465:  Wyobrażam sobie, że ta tiara byłaby szczególnie penisoidalna.
3475:  Pomiot Murphy'ego.
3476:  Chwilę muszę odsapnąć.
3477:  Jaki pomiot Murphy'ego?
3493:  Quick?
3501:  Dobra robota.
3502:  Musimy teraz być blisko.
3509:  Zacznijmy i popatrzmy na górę tej góry.
3516:  No macie rację, trzeba byłoby też wymyślić wtedy alternatywną tiarę dla urymantki.
3520:  Red Angel pisze, że wczorajszy motyw to było rzyganie, a dzisiejszy motyw mocz.
3524:  Ja zdecydowanie wolę, żeby rzyganie długo już nie było motywem przewodnim, w żadnej z gier.
3533:  W tytuł streama wypada mi słowo, aż poleje się mocz.
3538:  Ale aż poleje się krew, to jest dobry film.
3544:  Okej.
3545:  Zobaczmy, co się dzieje teraz.
3552:  To staćko, którego straciliśmy.
3555:  Jezu... Muszą być w krewu.
3568:  Latarnia plus 10 to jest skradania, tak.
3573:  Ekskremencja?
3576:  Ekskremencja to jest świetne imię dla przeoryszy.
3600:  Okej, wchodzimy trochę bliżej, a potem wrzucimy je do krewu.
3602:  Nie musisz to powiedzieć dwukrotnie.
3612:  Hej, dynamite, Arthur.
3613:  Wygląda na to, że to nasz dom!
3627:  To są ci chłopaki, którzy to robili!
3634:  Cholera, moje słoneczki!
3635:  Zbieraj tych chłopaków!
3635:  Chodźmy tam!
3636:  Chodźcie tam, cholera!
3636:  W porządku, Arthur?
3648:  Nie miałeś racji o tych chłopakach!
3659:  Co z tego, że Charles nie żyje?
3663:  Co z tego, że Charles nie żyje?
3666:  Co mnie to obchodzi, że Charles nie żyje?
3683:  Zabiłeś nie tego, co trzeba?
3685:  Ja zawsze zabijam tych, co trzeba.
3705:  Okej, wchodź trochę bliżej i zrób to w krew.
3709:  Wygląda na to, że to wszystko, Charles!
3710:  Oto oni!
3710:  O nie, nie, nie, nie, nie, najgorzej!
3716:  Najgorzej.
3717:  Tu się nie da zrobić bum-buma ładnego.
3725:  Muszę wyczuć jaki... Good spell, good!
3732:  Yes, yes!
3739:  Bum-bum!
3742:  Wygląda na to, że to on, Charles!
3754:  Oto oni!
3754:  Jesteś szczęśliwy, patrząc na to, że umrzesz!
3756:  W porządku, Arthur?
3759:  Byłeś w porządku, ty żołnierz!
3772:  Daj, daj, daj, daj!
3780:  Proszę bardzo!
3781:  Chcieliście western?
3782:  Macie western!
3783:  Mistrz ognia pokonany własną bronią.
3785:  Ja wam dam!
3786:  To jest dynamit!
3787:  Nad dynamitem nie ma kontroli!
3793:  Jaka muza!
3803:  Czy wy słyszycie tę gitarę w tle?
3842:  Tak!
3868:  Gó...
3878:  Bardzo dobrze, bardzo dobrze!
3880:  Teraz von Charles, teraz musimy wszystkich ograbić.
3885:  Jak przystało na potężnego adepta Szkoły Magii Prochu.
3889:  Jak zaliczenia u mnie?
3891:  Sesja się jeszcze nie zaczęła, co wy mi mówicie o zaliczeniach?
3894:  U mnie egzamin będzie za dwa tygodnie chyba, przez cały tydzień dostępny.
3901:  Z wszystkich moich przedmiotów.
3903:  A już jeden przedmiot w sumie, który mam na Artest Liberal jest zaliczony przez studentów i to śpiewająco, bo projektowy był.
3910:  Dobrze, tutaj jest ktoś w klatce.
3911:  Myślicie, że musimy wysadzić tę klatkę?
3917:  Nie będziemy cię stracili.
3918:  Nie!
3919:  Pomóż mi!
3919:  Spokojnie.
3920:  Wszystko w porządku, panie.
3952:  Eee... I?
3979:  W porządku.
3983:  W porządku.
3984:  Jesteś bezpieczna.
3995:  W porządku.
3996:  Chodź.
3997:  Czas iść.
3997:  W porządku.
3997:  W porządku.
3998:  Chodźmy.
4012:  Gdzie jesteś?
4013:  Jak się nazywasz?
4014:  Co z nią robimy?
4016:  Weź ją tam, a ja pójdę zabrać innych.
4019:  Z pewnością.
4019:  Tak.
4020:  Będziesz w porządku, żebym jechał trochę?
4028:  Zostanę cię bezpieczny.
4031:  Tak.
4055:  Ja nie wiem czy ona jest bezpieczna biorąc pod uwagę umiejętności jeździeckie JP Morgana.
4059:  To są bociany?
4080:  Stop.
4082:  Anesburg!
4083:  W lewo, w prawo, w prawo, w prawo, w prawo!
4087:  Ja zawsze mówię na prawo tam, a na lewo tu.
4091:  W ten sposób mi się nie myli.
4101:  A nie mogłaby być Ann?
4103:  Skoro jest z Ansburga, byłoby łatwiej.
4106:  Bardziej bezpieczna była w klatce.
4114:  Ojej, trudne.
4117:  Trudne.
4123:  Ja mam lewo i to drugie lewo.
4125:  Właśnie, właśnie.
4126:  Ale tam i tu bardzo dobrze działa, bo tu jest tutaj, a tam jest tam.
4137:  Proste.
4140:  Ja zawsze miałem wrażenie, że lewa ręka jest bliżej mnie niż prawa.
4143:  To jest dziwne.
4145:  To jest normalne?
4148:  Mam nadzieję, że nie.
4149:  Ja lubię jak rzeczy, które są związane ze mną są nienormalne.
4161:  Po prostu pójdź na główną ulicę.
4162:  Będzie łatwiej się tu przejechać.
4165:  Które miejsce jest twoje?
4166:  Na górze ulicy.
4199:  Jest blisko Blacksmitha.
4200:  Chodźcie.
4200:  Mama!
4201:  Mama!
4201:  Meredith?
4201:  Jest żywa!
4202:  O, jest żywa!
4202:  Widziała jakieś niebezpieczne rzeczy i boję się, że... O mój Boże... Jak się to udało?
4207:  No, po prostu poszedłem do nich i znalazłem... O, dziękuję.
4214:  Tutaj, daję ci to.
4216:  O, to... to w porządku, mama.
4216:  Po prostu... Zostaw ją ciepłą i... zostaw ją bezpieczną.
4220:  Oczywiście nie dostaniemy za to honoru.
4222:  Nie, nie, nie, nie, nie, nie, nie, nie.
4224:  Odbiera się nam honor za to, że ktoś na nas wpadł i nas zastrzelił, ale nie dostajemy honoru za to, że nie wzięliśmy pieniędzy.
4234:  Edith Piaf nas odrzuciła.
4237:  Tak wyglądał kiedyś Kraków, tak wygląda teraz Kraków.
4241:  W nowej hucie.
4253:  Jak masz takie wrażenie, że ręka jest bliżej ciebie, to może być to związane coś z dominującym okiem.
4260:  Okej.
4261:  Ciekawe.
4265:  Jarl pisze, że jest leworęczny i prali go linijką nauczyciele w szkole.
4268:  To jest przerażające.
4270:  Moja mama też mi opowiadała, że prali linijką, więc to jest, jak widać, powracająca historia.
4277:  Plan!
4277:  Plan jest w planach, Dutch!
4301:  Znalazłem ich... droniącą rękę na dół.
4305:  Wróciłeś.
4305:  Jak miło, Pani O'Shea.
