Wielki powrót J.P. Morgana | RED DEAD REDEMPTION 2 Livestream #9
🔗 https://www.youtube.com/watch?v=_5x8opsofRU

330:  🎵🎵🎵
12129:  Ale jest już gitara.
12134:  Dobra, to oznacza, że możemy iść spokojnie do pytajniczka, tak?
12139:  Bo to tam zmierzaliśmy.
12141:  Teraz, nie, teraz złamiemy system.
12142:  Teraz pójdziemy do innego pytajniczka.
12146:  Tak będzie.
12150:  Rdzenie, jezu, racja.
12155:  Wpierw marchew dla malarii.
12159:  Nie wiem, czy RAM się mógł zakrztusić, biorąc pod uwagę, że jest go 64 giga u mnie.
12173:  Oho, i znowu to, i znowu to.
12176:  Dobra, przedmioty.
12178:  Wołowina w puszce.
12180:  Ja znam ten pytajniczek, to jest fajny pytajniczek.
12183:  Mówicie.
12184:  Mówicie Adamie.
12186:  Czemu nie mogę uzupełniać
12189:  Łosoś w puszce.
12191:  Może ja chcę łosośa w puszce.
12195:  Czy ruszyłem kontakty na GH z całej olimpiady?
12198:  Tak, jest, będzie uznawana na Wydziale Humanistycznym.
12202:  Kwestia była taka, jak się dowiedziałem, że na stronie rekrutacyjnej nie było zaktualizowanych informacji, ale jest uznawana.
12212:  This was quick.
12216:  Ale to jest piękne.
12217:  Dzięki temu, że mamy elektroswing na czekadełko, to nawet błędy nie są nam straszliwe.
12229:  Dobrze, co tutaj się dzieje?
12245:  Nigdy tu nie byłem, więc nie może zawierać miejsca autozapisu.
12250:  Przywitaj się.
12253:  Jakieś rady dla maturzystów?
12254:  Poza shortem, który zrobiłem Jakubie, wiele więcej nie można mieć.
12259:  Mogę jeszcze mieć taką radę, że jest ostatni dzień wolnego i jeżeli ostatniego dnia wolnego myślimy o tym, co już jest jutro, to nie jest dobrze.
12276:  Pytajniczek ewidentnie nie chce... O, wiecie co?
12279:  Możemy sobie wytworzyć lub upiec.
12280:  To jest pomysł.
12285:  Czy dziadę można uratować jakoś przez grę?
12287:  Nic nie uratuje tego.
12288:  To jest po prostu przestarzała rzecz.
12290:  Już pomijam fakt, że strasznie mnie to bawi.
12293:  Niesamowicie mnie to bawi, a tak naprawdę to nie.
12295:  Że to jest niedokończone, więc w każdych innych okolicznościach... Nie możemy wiele zrobić.
12301:  Więc w każdych innych okolicznościach byłoby tak,
12304:  że mówiono, że nie można tego czytać, ponieważ to jest niedokończone.
12314:  Nie mogliśmy nawet jedzonka przygotować specjalnie.
12316:  No, możemy kolejną porcję, świetnie.
12326:  Ogniskowy chill tymczasem.
12328:  Ciuf, ciuf!
12329:  Ciuf, ciuf!
12330:  Ciuf, ciuf!
12343:  Przepraszam, ale... Co?
12346:  Słuchaj, trochę dziwna pytanie, ale... wiesz, gdzie mogę znaleźć jakąś monszajnę?
12352:  Co?
12353:  Monszajnę?
12354:  Nie.
12354:  Mocna lakierka?
12356:  Zbyt mocna!
12360:  Wow, chcesz się zbyt zbawić?
12373:  A co to jest?
12374:  Nie wiem, po prostu muszę.
12376:  Cóż, jeśli byś miał szczęście, to jesteś w kapitale legalnym w Ameryce.
12381:  Jest tu sporo prawdziwych krzywdy.
12383:  Ale dla Shine, no... Wydaje mi się, że musisz wyjść na wioski.
12388:  Wiem, że musisz wyjść na wioski.
12390:  Słuchaj, nie potrzebuję tego dużo.
12392:  Ile?
12392:  Pięćseta galonów.
12393:  Dla Shine?
12394:  Tak, około.
12395:  Dlaczego?
12396:  Dobra, spróbuję.
12399:  Zbuduję maszynę.
12400:  Maszynę kościoła.
12402:  100 galonów kościoła i kościół będzie dosyć drogi.
12404:  Proszę, przyjacielu.
12406:  Zapłacę.
12407:  Po prostu, po prostu, daj mi to!
12411:  Sporgo, nazywaj nas!
12414:  No, jeśli ktoś wie, kto rzuca ten rodzaj czoła, to będzie ten koleś z stagecoach na drodze.
12422:  Powiedział JP Morgan, licząc na to, że ja wiem, o co chodzi.
12431:  Nie wiem.
12432:  Dobra, teraz tak.
12433:  Mam przeczucie, że jazda konno torami może nie być dobrym pomysłem.
12439:  A zatem tak.
12439:  Udajmy się do roads... Tu!
12451:  Profeso!
12457:  Oczywiście, że jechaliśmy w złą stronę.
12460:  Witamy Łukasza na czatach.
12461:  Łukasz życzy wszystkim maturzystom powodzenia.
12463:  Ja się cieszę, że to dawno ze mną.
12465:  To jest za nami, to jest strasznie trudne do ogarnięcia, ale prawda jest taka, że to się za nami robi na poziomie już rekrutacji na studia, jeżeli ktoś idzie na studia.
12476:  A jeżeli idzie do pracy, to po tygodniu już nie pamięta, czym była matura.
12480:  Na studiach zapomina się we wrześniu.
12484:  Koniec września, porządek października.
12485:  Dobranoc, Wikingo, dobranoc.
12486:  Dzięki, że wpadłaś.
12498:  O!
12498:  To jest ładny budynek.
12504:  Bardzo ładny.
12509:  Nie wkurwia to, pisze Kurcyferariu, że miesiączka nie jest powodem, który pozwala na napisanie matury w czerwcu.
12513:  No i jest kolejny przypadek pokazujący, że nie liczy się człowiek, tylko liczy się system.
12524:  Nie muszę tego robić teraz, ale to jest przyjemność pojechać sobie przez bagniska do Rhodes.
12535:  Okej, on symuluje.
12541:  Mówiłem?
12554:  Nie symulował?
12559:  Okej, no bo to wyglądało dość podejrzanie, że się nagle zwalił z konia.
12570:  Ja czasem chcę przechytrzyć system.
12579:  Nie wpuszczajcie Grzeszowa do przygodni.
12582:  Dworzanie, dzięki za wsparcie od czterech miesięcy.
12584:  Chciałem się tylko pochwalić, że wracam do Red Dead Redemption 2.
12586:  To jest zawsze dobry pomysł.
12588:  Adam pisze, że cieszy się, że ma naturalną klasę za sobą, mimo że matura nie liczyła się na studia, miała egzaminy wstępne, to i tak odchorowuje te obrzydliwe czasy.
12595:  Nie dziwię ci się.
12607:  Czemu to zwierzę tak strasznie dużo wydaje dźwięków?
12616:  Ale te questy są, zdaje się, powtarzalne, więc to nie jest tak, że... On nam przepadł, nie?
12622:  Mam taką nadzieję.
12632:  Krzysztof zarabia na grzywny w ten sposób.
12633:  Oczywiście.
12634:  Red Angel mnie rozgryzła.
12639:  Boli Pana brzuch?
12640:  Czy Łukasz trzy kulki w podolicy, to już Pana nie będzie bolał.
12644:  100 dolarów się należy.
12645:  To brzmi jak skuteczna medycyna.
12656:  Popatrzcie, jak malaria dzielnie pędzi.
12671:  Nie mam pojęcia, dlaczego ten zamek nie jest pochłonięty.
12675:  Hej, to naprawdę nie jest potrzebne!
12705:  Czy on nam właśnie powiedział, że się nie będzie zniżał do naszego poziomu?
12726:  To w Rhodes była ta strzelenina?
12727:  Już zapomniałem.
12730:  Cieszę się, że się zapłaciłeś.
12733:  Mam tą informację, którą zapytałeś.
12737:  Jak się idziesz, panie?
12741:  Informacja.
12742:  Uważam, że to nie jest tylko kontakt społeczny.
12746:  Potrzebuję czegoś bardziej konkretnego teraz.
12752:  A wagon full of moonshine.
12754:  Well, you might just be in love.
12757:  I knew I picked the right feather to speak to.
12763:  How do you do?
12766:  1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32.
12768:  Byłem ciekaw czy brakuje jakiegoś numerka, ale nie.
12770:  Kupimy teraz bilet na pociąg.
12771:  Będziemy grzeczni.
12795:  Do Saint-Denis.
12797:  Cztery dolary?!
12802:  Dlaczego jest pora karmienia kaczek?
12806:  Kaczkomaty?
12807:  A, paczkomaty.
12809:  Ale kaczkomaty to jest świetna, świetny sposób na karmienie kaczek.
12814:  Zresztą się wraca tu matematyka najgorzej, prawda?
12821:  Wprawdzie nigdy nie miałem potrzeby liczenia dłużej niż do 32.
12825:  Dalej.
12832:  Myślałem, że ten bilet polega na... Aha.
12836:  To była szybka podróż.
12840:  Dziwne.
12843:  Czemu, Venzant, kusisz pizzą na czatach?
12846:  Teraz mam ochotę na pizzę.
12849:  Jestem pewien, że ty byłeś kiedyś bardzo czarny.
12851:  Przepraszam, czy jakkolwiek zaskoczyłam cię?
12853:  Co ty patrzysz, dziewczyno?
12858:  No, nigdy!
12881:  Odjeżdża pociąg.
12881:  Nie, najgorzej.
12914:  Okej, w porządku dziewczyno.
12938:  Wspaniała gra... Czemu nie ma pytaj... E!
12942:  Zniknął pytajniczek.
12945:  Tu wcześniej był pytajniczek.
12950:  No malaria, skąd rzesz, no!
12953:  Hop!
12954:  Hop!
12955:  Hop!
12955:  Głupi koń!
12967:  Ok, jest gazeta do kupienia.
12968:  Chodź, proszę, weź pamflet i dowiedz się, jak możesz uratować... Chodź, proszę, weź pamflet i dowiedz się, jak możesz uratować... Chodź, proszę, weź pamflet i dowiedz się, jak możesz uratować... Chodź, proszę, weź pamflet i dowiedz się, jak możesz uratować... Chodź, proszę, weź pamflet i dowiedz się, jak możesz uratować... Chodź, proszę, weź pamflet i dowiedz się, jak możesz uratować... Chodź, proszę, weź pamflet i dowiedz się, jak możesz uratować... Chodź, proszę, weź pamflet i dowiedz się, jak możesz uratować... Chodź, proszę, weź pamflet i dowiedz się, jak możesz uratować...
12991:  Czy pamiętam taką grę jak Wizard 101?
12994:  Starość, ale była groma klas czarodziejów?
12996:  Nie.
12997:  Nie, nie pamiętam.
13000:  Pytajniczek się przemieścił teraz.
13005:  JP to od czego skrót?
13006:  To jest żart, który jest bardzo hermetyczny.
13009:  To znaczy JP Morgan to jest firma inwestycyjna w Stanach Zjednoczonych.
13015:  Licznik upadków?
13018:  JP Morgan nie ogłosił jeszcze upadłości.
13025:  Biegną za nami.
13052:  Dobrze, przechetrzyliśmy ich.
13060:  Takiego.
13062:  Dobrze.
13063:  To będzie tutaj.
13083:  Jakie niedawne działania w okolicy.
13087:  Żółwik prosi o żółwie?
13089:  Żółwie dla żółwika.
13090:  Żabcie witają żółwiki, no proszę.
13095:  Dzisiaj co tak bez godziny papieżowej?
13097:  Nie wiem, może dlatego, że jeszcze jej nie było?
13103:  Zaraz.
13106:  Co możemy zrobić w miejsce tego?
13108:  Wiem, co możemy zrobić.
13109:  Możemy pójść zagrać w domino.
13114:  No właśnie.
13117:  Żebym to próbował łapieć cienić do grzywego?
13119:  Na szczęście nie, ponieważ malaria okazała się tak mimicznym koniem, że teraz jej stratę uważam za gorszą sytuację niż przegranie w tę grę.
13138:  Ja wiem, że JP Morgan jest prawdziwy, jak najbardziej.
13141:  Popatrzcie, ten śmieszny człowiek myśli, że z nami wygra.
13155:  Zdobywasz punkty, gdy suma oczek na końcowych polach jest wielokrotnością piątki.
13161:  Po strzelaninie i ucieczce policji chodziliśmy na kremówki.
13164:  Tak.
13169:  Tak.
13171:  Wyświetl stół.
13172:  To się przyda.
13173:  Zmień widok.
13174:  To się też przyda.
13175:  Wielokrotność piątki.
13176:  Jezus, wielokrotność piątki.
13179:  Piątka jest wielokrotnością piątki.
13183:  Krzysztof kontra matematyka.
13184:  Najgorzej.
13188:  Okej, możemy dołożyć z jakiegoś względu tylko to.
13198:  Okej, w ten sposób to się robiło.
13200:  Nie da się dołożyć tej kostki, wybierz inną kostkę.
13204:  To jaką kostkę mogę wybrać?
13211:  Koszt... 10, 15, 20, 25, 30, 35, 40!
13215:  Kumam, kumam!
13216:  Ale to jest trudne, bo to trzeba robić na żywo tutaj!
13222:  Chcę inną kostkę.
13223:  Nie mogę innej kostki, mogę tylko tę.
13235:  Matematyka jest trudna.
13238:  On teraz wygrywa, bo ma piątkę na końcu.
13240:  Za obrzydliwy chamiec.
13247:  Boże, jak zazdroszczę wszystkim, za których czasów szkolnych jest kanał Matemax.
13252:  Ja nie miałem, niestety.
13255:  Byłem znany wyłącznie o biedną mamę, która zaprzęgała do tego umysł profesorski człowieka, który operował w wyższych matematykach.
13262:  Dostawała zadanie szkolne i mówiła, pff, robi się to tak, tak, tak i tak.
13265:  Później Krzysztof przychodził do szkoły, pokazywał rozwiązane zadanie i było źle!
13270:  Jeden!
13271:  A ja mówiłem, a nie, to moja mama jest profesorem, zajmuje się takimi rzeczami, kładą matematykę, mechanikę i tak dalej.
13276:  Źle, bo trzeba z sposobem spod ręcznika!
13288:  Nie mam pytań.
13297:  Czy ja dobrze słyszę, że znowu zaczęło ciąć?
13303:  Zmiana sceny w Red Dead Redemption 2 naprawdę?
13311:  To jest dziwne.
13313:  Tak, teraz zauważyłem.
13320:  Okej.
13326:  Sprawiam, że jak będzie bez kamerki, to działa.
13335:  To może być problem z OBS-em.
13338:  No to no, będzie bez kamerki przez moment.
13342:  Pełna imersja.
13350:  O, tam jest!
13351:  To jest to!
13352:  To nie wygląda dobrze, amigo.
13357:  O, tu jest jeden.
13386:  Dobra.
13389:  No dziwnie strasznie, dziwnie.
13392:  Krzysztof teraz jest duchem.
13396:  Po prostu będzie trzeba zapisać i... i ogarnąć.
13401:  To znaczy niewina po stronie Red Dead Redemption 2?
13403:  Nie wiem, czego w takim razie mogłoby być o BS-a?
13405:  Może kwestia będzie jakiegoś update'u.
13416:  Zobaczymy, czy jeżeli teraz zrobię pewien eksperyment... Zrobimy pewien eksperyment.
13428:  Tak, ten eksperyment jest złym pomysłem.
13443:  To nie jest dobry pomysł, nie będę robił tego eksperymentu.
13449:  Zdobyliśmy trochę problemu, mój przyjacielu.
13455:  Przejdź, sądzę.
13456:  Przejdź mnie.
13481:  Wszyscy gracze spasowali.
13482:  Oczywiście, że wygrywa kto inny niż my.
13486:  Naturalnie, że tak.
13492:  Kończymy z tym.
13497:  Dobra.
13499:  To teraz tak, robię zapis.
13503:  I restart.
13505:  Zasmucające.
13509:  Where is Krzysztof?
13510:  Krzysztof jest blokowany przez Rockstara, który z jakiegoś względu generuje mi błąd przy przełączaniu scen w OBS-ie.
13518:  Przykład.
13524:  Okej.
13527:  Okej!
13529:  Nie mam pojęcia, o co w tym chodzi.
13532:  Bardzo dziwne.
13534:  Full immersja.
13535:  A!
13535:  Jest pytajniczek!
13536:  Świetnie, lecimy.
13541:  Czy możemy wsiąść na malarię?
13542:  Chyba tak.
13554:  Jedna rzecz, którą szybko sprawdzę z ciekawości.
13562:  No, zużycie procesora w przypadku Red Dead jest w tym momencie na 23%, więc absoluta RAM to nawet nie doszło do 10, więc coś jest dziwnego.
13573:  Krzysztof się zmaterializował, tak jest, tak było.
13578:  Nie przy każdej zmianie sceny to się dzieje, okej, dziwne.
13581:  Ale to jest jakiś znany błąd?
13584:  Właściwie ciekawy jestem, czy inni streamerzy też to mieli.
13591:  Ale może to jest w pewnych regionach?
13592:  Diabli wiedzą.
13602:  Co tu się dzieje?
13615:  Okej.
13615:  Nie, jednak trzeba zrobić restart.
13619:  Krzysztof robi restart.
13626:  Dzisiaj jest stream z przygodami.
13628:  Cóż za moment, cóż za moment na restart.
13633:  Dziś był update Rockstar Games Launcher.
13636:  Tak, tak.
13637:  Tak, był dzisiaj update.
13638:  Jestem przekonany, że to jest z tego powodu.
13641:  Bo pobierałem go nawet przed samą grą.
13644:  Byłem święcie przekonany, że dzięki temu... Święcie, a?
13649:  Byłem święcie przekonany, że dzięki temu będzie lepiej.
13651:  Okazało się, że jest gorzej.
13656:  Tak.
13658:  Tak było, nie zmyślam.
13661:  Jeszcze nie znoszę absolutnie tego launchera rockstarowego tak swoją drogą.
13669:  Na poprzednich strumykach z Red Dead Redemption 2 nie było takich... No nie było, a na poprzednich strumykach z Red Dead Redemption 2 miałem kiepsię 30 kartę graficzną, więc dlatego wiecie.
13677:  To nie jest wina hardware'u.
13685:  Polecam obejrzeć Alma Matera z Polecań.pl.
13687:  Ja nie oglądam innych nigdy filmów na YouTubie z tego względu, że Krzysztof w odróżnieniu od innych kanałów nie ma armii ludzi, którzy za niego będą ściągali copyright strajki.
13709:  Ja w ogóle jestem głębokim i zdecydowanym przeciwnikiem wszystkich innych launcherów, oprócz Steamowego.
13715:  Powinni wszyscy się dogadać ze Steamem, żeby był jeden launcher.
13719:  Koszmarnie mi się przełącza między nimi.
13722:  Witamy Dominikę Miszkę, tudzież jamnikotwórczynię Klimczak.
13727:  Cóż za wspaniała okazja, żeby zademonstrować autoportretowe jamniki Dominiki.
13732:  Jamniki Dominiki, how cool is that, że Dominika się rymuje z jamnikami?
13739:  Mamy nowy wpis w dzienniku, a wy musicie mnie pilnować, żebym nie przełączał scen.
13744:  Dobrze, udajemy się do pytajniczka, do którego nie jestem w stanie się udać przez cały czas, mimo że bardzo chcę.
13752:  Jamniki Dominiki, tak jest.
13759:  Steam może i ma archaiczny UI, interfejs użytkownika, dla tych z was, którzy nie lubią anglicyzmu.
13768:  ale za to działa!
13771:  I przede wszystkim nie włącza się półtorej godziny.
13775:  No i ja też chodzę na Epica po darmową grę.
13779:  Wszyscy się dogadywali ze Steamem, teraz nie widzi im płacić 30% każdej transakcji Gabe'owi.
13783:  Steam mógłby być jednak mniej zakłanny.
13785:  To prawda, ale wykorzystują pozycję monopolisty i potem zostaną pokarani jak wszyscy monopoliści.
13790:  No ale póki co korzystają na tym, nie?
13795:  Wszystko w porządku, przyjacielu?
13797:  Fantastycznie!
13803:  Wy, Amerykanie, jesteście niczym innymi, niż szajsterzy, trajtory i słodkie dębki!
13809:  Zgadzam się z tobą.
13810:  Zobacz, pomóż mi, proszę.
13814:  Wróć do pracy z błyszczącym uśmiechem.
13822:  To jest Nikola Tesla, umówmy się.
13850:  Nie.
13852:  Nie, mówi on.
13856:  Nie.
13856:  Ja jestem sędzią ludzkości, kumple.
13858:  Tak.
13858:  A ty jesteś profesorem Markiem Dragiczem.
13861:  Wygrywałeś silnego języka amerykańskiego w błędach.
13864:  Zmienię ci pieniądze.
13865:  Tak.
13865:  Nie mówisz kumpla, kumple.
13867:  Z pewnością.
13870:  Co to za pijak?
13870:  To nie jest pijak, Big Nuts.
13871:  To demonstracja mojego geniusza.
13873:  Moich pomysłów o źródłach życia.
13875:  To jest pijak.
13877:  To jest pijak, który mogę urządzić odnośnie, używając elektryczności i rzeczy, których nie możesz zobaczyć.
13885:  Dobrze dla Ciebie.
13886:  Rzeczy, których nie mogę zobaczyć.
13888:  I wciąż inwestorzy nie przyjdą.
13892:  Tylko parę starych kobiet i moron.
13894:  Kobiety, proszę.
13900:  Ladies!
13902:  Gentlemen!
13904:  Enchanté!
13905:  Hello!
13906:  Hello, sir!
13908:  OK.
13909:  How is the files?
13910:  Good, good, good.
13912:  OK.
13912:  My friends, you are about to witness history.
13917:  A demonstration of my infinite insight.
13923:  All of us, we feel old.
13926:  You, you are old.
13928:  But maybe I...
13934:  Używając błon, nie możesz je zobaczyć.
13937:  Pokażę ci ten błąd.
13938:  Jesteś cholernym kłopakiem.
13939:  I ten błąd, uzupełniony jak błąd, jest uczniakiem?
13942:  Oglądam go przez miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące, miesiące,
13954:  Prorok Kaczko ma pytanie ważne, ale nie chcę, żeby umknęło, czyli zmożliwi zapisanie się na kilka wybranych przedmiotów na AG-chu zamiast na cały konkretny kierunek?
13979:  Tak, jest coś takiego jak baza przedmiotów obieralnych i można wybrać dowolny.
13985:  Zabierz to i to i... Nie dotknij tego.
13993:  Nie wiem czy zauważyliście, ale ten profesor mówi po prostu tak jak każdy profesor, który próbuje mówić po angielsku w żadnej uniwersytecie.
14002:  I uwierzcie mi, on nie będzie myślał, będzie myślał.
14005:  Użyj tego, żeby kierować i tego, żeby strzelić torpedy, okej?
14012:  Dlaczego zabił... Zabił kaczkę?
14015:  Dlaczego kaczka została zabita?
14017:  Prok kaczk powinien teraz zesłać klątwę.
14043:  Jeśli ten głupi dymwit może używać torpedów na samochodzie, żeby zniszczyć wojska, to wyobraź sobie, co technologia może zrobić w rękach certyfikowanych geniuszy!
14063:  A ja mam certyfikat.
14065:  Hej!
14066:  To robi to, o czym mówię.
14069:  Oczywiście, że to robi.
14071:  Teraz powiedz mu, żeby był bliżej do podwodnika i strzelaj z torbidą!
14078:  Widzisz, co robi?
14080:  Nie ma ściany, jak telegraf.
14082:  Nie ma systemu poli pod wodą.
14083:  Tylko błyskawiczki w górę.
14087:  To niesamowite.
14090:  Pomyśl o tych biednych chłopcach na HL Hunley.
14093:  Siedem z nich zginęło, a tylko pięć na Housatonic.
14096:  I co za droga.
14097:  Zamknięte w kawałku na dół płyty.
14099:  Wydaje mi się, że masz na myśli stworzyć nieumarną maszynę zabójstwa?
14103:  Nie rozumiesz.
14104:  To jest tajemnica życia, a nie śmierć.
14128:  Czemu?!
14131:  Jaka porażka!
14133:  Ja chciałem mu zniszczyć!
14135:  Ja właśnie, że chcę mu to zniszczyć!
14138:  Właśnie, że chcę!
14142:  Ja chcę mu to zniszczyć!
14144:  Co to za gra z otwartym światłem?
14146:  Właśnie, że chcę zniszczyć!
14161:  Użyj tych, żeby rzucać, a tych, żeby strzelić torpedy.
14163:  I sugeruję, żebyś zamknął twój... zamknął twój rachunek.
14164:  ... i uniknij modyfikacji.
14165:  Mają magnety, które zmieniają eksplozję, jeśli dotyczą botu.
14169:  Okej!
14169:  Jeśli ten głupi dymwit może używać torpedów na bocie, by zniszczyć warstwy, to wyobraź sobie, co technologie mogą zrobić w rękach certyfikowanych geniuszy!
14188:  A ja mam certyfikat.
14191:  Jeśli to była ziemska projekcja kaczk, to ten człowiek jest przeklęty na wieczność.
14195:  No właśnie.
14208:  Siedmiu z nich zmarło w jednym z pięciu na Housatonicu.
14211:  I co za droga.
14213:  Zamknięty w kawałku na dół płyty.
14215:  Myślisz, że chcesz zrobić zabójstwo bezśmiernego?
14217:  Zrozumiesz.
14218:  To jest tajemnica życia.
14219:  Nie śmierć, a migracja przyczyn w duchu.
14222:  Zrobiłem, żeby nieśmiertelny metal śpiewał jak człowiek.
14232:  Cóż, nie jestem pewna o tym.
14244:  Ten też zginął.
14245:  Widzisz, co robi głupi człowiek?
14250:  Kolejny zniszczył się.
14257:  Dostaję się do sztuczności tego.
14258:  Pokaż im jeszcze jednego, żeby pokazać.
14263:  Torpedo nie mają tak dużego rozmiaru.
14265:  Jestem inwizybilnym inżynierem wody, a nie fizystem rakiet.
14275:  I co?
14276:  Podobało się?
14278:  To mam jeszcze jedną!
14288:  Chciałabym zobaczyć, czy w tej chwili można strzelić torpedy na bocie, żeby zniszczyć województwa... i... i uniknąć zewnętrznych minerałów!
14306:  Mają magnety połączone.
14308:  Zróbmy zimną eksplozję, jeśli dotrą na bocie.
14312:  Okej!
14313:  Jeśli ten głupi Dimwit może użyć torpedów na bocie, by zniszczyć województwa,
14325:  Przejście misji nigdy nie było trudniejsze.
14333:  I'm shooting with torpedoes!
14345:  Widzisz co on robi?
14348:  Nie ma ściany jak telegraf, nie ma systemu poli pod wodą.
14350:  Tylko błyski w powietrzu.
14351:  To jest niesamowite.
14351:  Mówi o tych grubożach na HL-100.
14353:  Siedem z nich, cztery z pięciu na Housatonicu.
14356:  I co za droga.
14356:  Zabity w kawałku na dół płyty.
14359:  Wydaje mi się, że chcesz zrobić zabójczą maszynę?
14362:  Zrozumiesz.
14362:  To jest tajemnica życia.
14368:  Uważaj, przyjaciele, migracja żab w stawie umarła.
14374:  Wszystkie zwierzęta wokół nie żyją.
14376:  Nie jestem pewien o tym.
14377:  Uważaj.
14378:  Tak, wszystko dla Ciebie.
14402:  Tak, widziałeś co on robi?
14403:  Teraz, wrzuć samochód do góry.
14404:  Z pewnością to było coś.
14405:  To jest naprawdę niesamowite.
14409:  To jest tylko demonstracja moich umiejętności, panie.
14412:  Na prawdziwe miracle wymagają inwestycji.
14421:  Teraz Dimwit będzie używał niewidocznej ściany, żeby zniszczyć te małe łódki, zanim wrócą na drugą stronę pąku.
14429:  Wciąż unikając magnetycznych gór.
14433:  No, przynajmniej próbuje.
14433:  Szusz!
14434:  Nie jesteś tu dla tego mądrego mówienia!
14442:  Tym samochodem, telegrafem, motocyklem.
14446:  Wszyscy będą wyglądać jak podróżnicy w porównaniu do tej technologii.
14456:  Nie odbieramy się na ścianach, wody, czy gasolini.
14465:  Nie.
14465:  Tylko szmaragdy w powietrzu.
14467:  Jak głos... ...płytania... ...przeciwko... ...przeciwko... ...przeciwko... ...przeciwko...
14474:  Nie, jestem wystarczająco głupi, żeby to wyciągnąć.
14477:  Nawet tu nie jest zbyt długo.
14478:  Hej, czy wiesz, gdzie jest nasz klient?
14481:  Cholera!
14481:  Wszystko, co myślisz o tym, jest w sali!
14487:  Chodźcie, nawet małe góry mogą zniknąć, okej?
14490:  Proszę!
14503:  On nie kontroluje tego.
14511:  Z pewnością, prawdopodobnie ja też.
14512:  To jest trik.
14512:  Jest na drodze, muszę powiedzieć.
14518:  Oczywiście mamy tu więcej niż jednego Dimwit.
14521:  Boku wyrzuca ziemię.
14525:  Bardzo dobrze, bardzo dobrze!
14528:  Zresztą serial Family Guy nie oglądałem w życiu.
14532:  Ten sam problem co z innymi serialami tego typu i animacjami.
14542:  Witamy Squanto w groinie Trybutariuszy!
14544:  Niech się zajamniczy czat!
14547:  Dobry zwyczaj, zajamniczaj!
14548:  Emocje jak przy zbieraniu pożeczek.
14562:  A ha ha ha ha!
14564:  Tak jak mówię!
14564:  Ktoś kłócił, co?
14565:  Dziękuję, dziękuję!
14566:  Co to jest?
14566:  To jest ten stopyń życia, panie!
14569:  Wiem, wiesz co?
14570:  Nie, nie, nie.
14570:  Niesamowite rzeczy są w moim domku, na Dover Hill.
14573:  To będzie was wszystkich zaskoczyło.
14576:  Panie Marcelu, mogę liczyć na wasze wsparcie?
14581:  Cóż, to jest kosztowne.
14581:  To jest śmiertelność, panie!
14584:  To jest bardzo drogie, może... Może.
14587:  Idę.
14587:  O, tak, oczywiście.
14589:  I dziękuję.
14589:  Jeśli kiedykolwiek jesteś blisko Dover Hill, zapłacisz mi wizytę.
14595:  Tam, naprawdę cię zaskoczę.
14597:  Mam nadzieję, że zaskoczysz moją...
14607:  Emocje jak przy zbieraniu malin w pewnym dramacie.
14609:  W jakim dramacie zbiera się maliny?
14613:  Jeszcze raz zobaczę ten komunikat.
14614:  Jeszcze raz zobaczę ten komunikat.
14616:  Jak jeszcze raz zobaczę ten komunikat.
14618:  To się odkomunikatuje.
14622:  A balladyn... O Jezus, już zapomniałem, że to istnieje.
14626:  Zapomniałem... Czemu przypomnieliście mi, że to istnieje?
14632:  Uuuu...
14635:  L.S.,
14638:  Sędzia Strauss!
14640:  Idziemy tam.
14642:  Jadymy, jadymy, jadymy!
14645:  Malaria!
14652:  Co to są za poziomy trudności matury podstawowej z polskiego?
14656:  Miałem 19,5% z matury.
14661:  Po czym doktorat z filologii polskiej.
14664:  Do your own math.
14667:  Moja pogarda do Centralnej Komisji Egzaminacyjnej, do egzaminatorów, do ludzi, którzy układają te pytania, do całego systemu maturialnego nie może być większa.
14677:  Gdybyś zrozumiał, że to nie jest nawet kwestia poziomu trudności, ile to jest kwestia tego, że paru kretynów opętała wizja, że będą wszystko robić w formie testów.
14685:  I w dalszym ciągu usiłują wmawiać, że to jest słuszne.
14689:  Nie macie wrażenia, że tutaj powstaje płot?
14704:  To jest autentyczne zdanie, które wypowiedział.
14724:  Jezus, Bin Ladena, thriller na temat żony przywódcy Arkady.
14729:  Boże drogi.
14733:  To mi przypomina, jak robiliśmy z kolegą kiedyś parodię dziewicy orleańskiej, zrobiliśmy z niej dziewicę nowoorleańską.
14743:  Skłanto, dzięki serdecznie za trybut.
14745:  Czas wreszcie wyjść z cienia przy okazji serialu The Wire, prawo ulicy HBO.
14749:  Krzysztof oglądał, kojarzy, zamierza obejrzeć.
14751:  Zamierzam obejrzeć.
14754:  Wywołają się stłumaczone na prawo ulicy?
14756:  Naprawdę?
14757:  Dziwne.
14759:  Zamierzam powiedzieć, że dzięki serdecznie za trybut.
14763:  Dobrze wiedzieć, że jest polecane.
14769:  Macie wrażenie, że... Chyba tutaj byliśmy.
