🔴 Helheim i pierwsza z Walkirii — GOD OF WAR Livestream #3
🔗 https://www.youtube.com/watch?v=dD4akk7gd6Y

50:  Muzyka Muzyka Muzyka
2356:  Dla tych, którzy nie wiedzą, o co chodzi, zaoczne były dla ludzi, którzy pracowali i dlatego były weekendowe, a studia dzienne polegały na tym, że chodzicie codziennie w wszystkie...
2364:  robocze dni tygodnia.
2366:  No ale problem polega na tym, że dzisiaj wszyscy studenci pracują z drobnymi wyjątkami w związku z powyższym podziałem na studia, gdzie ludzie pracują i studiują w mniejszą liczbę godzin w tygodniu i cała reszta jest całkowicie bez sensu w tej chwili.
2383:  ale oczywiście jakiś procent ludzi się z tym zgadza i to jest procentniku i jest to bardzo smutne.
2390:  Więc ja nie jestem w stanie szczerze powiedziawszy powiedzieć, dlaczego to się nie zmienia, ponieważ jeżeli wszyscy pracują, no to wiecie, generalnie rzecz ujmując, nie ma takiego bata, żeby człowiek był w stanie uczyć się tak samo, jak pracuje i jak nie pracuje, bo wtedy ma więcej czasu, to jest logiczne.
2410:  W związku z powyższym powinno się odcedzić studia z niepotrzebnych nikomu przedmiotów w takiej sytuacji.
2415:  Dokładnie tak samo jak zrobiono na zaocznych.
2419:  Bez tego podziału zaoczne nie mogłyby być płatne.
2421:  Aaa!
2425:  O to na pewno, jak tylko wyjdzie na pecety, macie moją obietnicę, że w danym dniu gramy.
2447:  Na załóżni też są niepotrzebne przedmioty, pisze król.
2449:  Dobra, ale mniej.
2450:  Najmniej niepotrzebnych przedmiotów, taka jest prawda, na studiach podyplomowych mamy.
2454:  I nieprzypadkowo, ponieważ na studiach podyplomowych zwykle są zatrudniani ludzie z zewnątrz, ponieważ są inne przepisy zatrudnieniowe.
2460:  Więc macie tam więcej praktyków.
2466:  Warduna!
2473:  Kim jest ten, ten, ten gość?
2476:  Au.
2477:  Chciałbym... Jestem w złym miejscu.
2479:  Jestem w złym miejscu!
2483:  Cholera!
2486:  Dobra.
2491:  Co?!
2492:  Moja magia nie działa na niego!
2509:  Dobra, poważne sprawy.
2516:  Now!
2518:  Walcz!
2519:  Walcz, Atreus!
2521:  Tato się zmęczył!
2530:  Autentycznie!
2533:  O nie, jeszcze są następni!
2543:  Dobra, bierzmy go.
2546:  Dobrze, małolatko!
2548:  Dajesz?
2554:  No!
2556:  Czemu to?
2557:  Czemu nie działa magia na niego?
2573:  Czemu Atreus nie może strzelać teraz?
2577:  Okej, okej.
2580:  Masz!
2584:  Atreus!
2589:  Przetrzymałem guzik od Atreusa, zapomniałem, że on przyzywa wilki.
2597:  Co za walka ciężka.
2599:  Dzisiaj angielski dubbing, tak jest karnewal.
2603:  To zależy od podplamówki, pisze GrimLukas.
2605:  Do mnie na kierunek przychodzą osoby skończone podplamówką na tej samej uczelni i sobie nie radzą na pierwszym roku.
2609:  Uuu.
2609:  Uuu.
2612:  Eee, jak ja tam przejdę?
2615:  Tędy.
2618:  Wiii.
2619:  Dobra.
2621:  Hehe, skrzydeczka do rozwalenia.
2625:  On jest jak Crucible Knight.
2626:  Trzeba się nauczyć jego ataków i ładnie unikać.
2628:  Paruj żółty, jest masełkiem.
2629:  Dobra.
2630:  Z parowaniem w God of War to jest wciąż coś, czego się muszę nauczyć.
2634:  Mam wrażenie, że to jest taki leitmotiv wszystkich streamów, że ja się muszę uczyć parowania.
2638:  To jest strasznie smutne.
2641:  Jest coś takiego w parowaniu, co jest fundamentalnie niezgodne z moim DNA maga, bo mag nie paruje.
2647:  Mag po prostu spopiela kulą ognia.
2650:  On mówi, że ten cześć powstrzymaje parowanie.
2655:  Okej, fun with traps.
2662:  No dobra.
2665:  Mak bierze na klat, absolutnie, absolutnie.
2667:  Facetank.
2670:  Moja zmarła babcia, pisarek, skoro nie była fanką, go dowuła na konsolę PSP.
2673:  Nigdy mi nie powiedziała, no siów, jakie ty brutalne gry grasz, tylko grała razem ze mną.
2678:  I to jest babcia, to rozumiem.
2685:  Ile satysfakcji tutaj daje parowanie?
2687:  No jak się uda, to daje.
2692:  Po co mi odporność na zaklęcia?
2693:  Nie potrzebuję odporności na zaklęcia.
2695:  Powiedział Krzysztof, który pewnie potrzebuje odporności na zaklęcia, ale nie docenia tego faktu.
2700:  Mag nie paruje, mag ewaporuje.
2701:  O, o, o, o. Płynny Rikcz.
2705:  Plujesz faktami.
2706:  Tak jest.
2707:  Uwielbiam kogoś!
2725:  Przestępstwa!
2731:  Morderstwa!
2741:  Dobrze!
2742:  Kto jeszcze?
2743:  Gdzie jeszcze?
2743:  Nic nie widzę.
2749:  Ktoś się werwał.
2760:  Znakomitości.
2763:  Atreus lepszy po polsku?
2765:  Trudno mi powiedzieć.
2766:  I jednym, i w drugim języku jest równie irytujący.
2770:  Pojawił się Dog of Wisdom 3.
2772:  Spodoba się Dominice, bo jest w nim Chihuahua.
2774:  Chihuahua, Chihuahua, Chihuahua, Chihuahua, Chihuahua, Chihuahua, Chihuahua, Chihuahua, Chihuahua.
2779:  Mag jest powodem, dla którego nędzni wojacy muszą parować, pisze Vegary.
2782:  Proszę bardzo.
2783:  Moja babcia nie gra, pisze Astroja, ale pokazała mi Wiedźmina III, gdy go sprawdzałam, miał po Nowigradzie.
2787:  Poszliśmy do Pasji Flory, gdzie powiedziała, ale czemu Geralt jest taki poharatany?
2793:  Krzysztof się nie spodziewał, że w grze o Barbarzyńcu będzie tyle magii, ale absolutnie Ziemek, ale absolutnie.
2797:  Jestem w szoku.
2800:  polskim atreus bardziej drażni, umówmy się i w jednym i w drugim przypadku jest kaszojadem.
2806:  Póki nie przestanie gwałtownie wrzeszczeć o kaszę, będziemy mieć z nim problem.
2813:  Dobrze.
2814:  Po polsku gramy w przyszłym tygodniu w KCAPI.
2817:  Cała idea polega na tym, że jeżeli mamy demokratyczny głos na live'ach, 50% za dubbingiem polskim i 50% za angielskim, to znaczy, że i w jednym i w drugim gra jest dobra i szkoda byłoby kosztem części widzów cały czas grać, jeżeli ludzie chcieli mnie Chihuahua zje.
2834:  Czemu?
2834:  Czemu, Lucifer?
2837:  Dlaczego ci łała miałyby mnie zjeść?
2839:  Ci łały są groźne, to ja wiem, ale bez przesady.
2842:  Daj mu gerberka, to się uspokoi.
2843:  Czy gerber jest kaszą?
2844:  Ja się nie znam, moi drodzy.
2846:  Czy to mam rozwalić?
2848:  Nie.
2849:  W takim razie czemu służy przejście tutaj?
2855:  Okej, już widzę.
2858:  Jezus, jak mi się podoba ten interfejs diegetyczny, to znaczy te wskazówki, gdzie można się wspinać.
2863:  Diegetyczny dlatego, że jest związany z tym światem.
2865:  Kocham tego rodzaju subtelne nawiązania.
2868:  Gra sama dzięki temu tłumaczy, gdzie iść, nie trzeba używać znaczników.
2871:  Właśnie, nie trzeba minimapy w takiej sytuacji.
2874:  No, jeżeli chodzi o ocenę level designu, Maćku, to dokładnie to.
2877:  To jest część oceny level designu.
2879:  Wybitnie, absolutnie zrobione.
2883:  Wleciał trybut, przepraszam, nie widziałem, już się nadrabiam, moi drodzy, to jest irytujące, że nie mogę się przełączyć.
2887:  Xaryx, dziękuję za dołączenie do kanału wspierających, nie zauważyłem, przepraszam, a masz jamniki przecież teraz.
2892:  Wszystkiego jamniczego.
2895:  Dobra.
2901:  Kratos nie jest barbarzyńcą, to jedyny i najskuteczniejszy apostoł swojej religii, który jest jednocześnie boostem.
2905:  Znaczy ja mówię zawsze barbarzyńca, myśląc klasami RPG-owymi.
2909:  Bardziej.
2912:  I stylami walki.
2919:  O, nie wiedziałem.
2919:  Jak to jest wyjaśnione lorowo?
2920:  Czy ja zrobiłem coś słusznego czy niesłusznego?
2922:  Chyba słusznego.
2934:  Już miodowi smoczka to się zamknie.
2935:  Najpierw doradza car Mikołaj III.
2937:  Obawiam się, że nie mogę.
2938:  W tym momencie niestety Atreus już lub na szczęście dojrzał.
2943:  Mamy z nim problem.
2944:  Czekajcie, czekajcie.
2945:  Czy nie jest tak, że tutaj się da wskoczyć wyżej?
2948:  Spacja, no właśnie.
2949:  Spacja!
2951:  To czasem nie działa tylko i to mnie martwi.
2955:  No spacja kontekstowo!
2958:  Jest.
2960:  Dobra.
2962:  Gdzie jest Yamnion Gondr?
2964:  Zostanie przywleczony, moi drodzy, z drugiego pokoju w stosownym momencie.
2981:  Ooo, te wilczki są piorunujące!
2992:  Wardruna!
2992:  Może te drugie będą lepsze na niego.
2994:  Au!
2997:  Okej!
2999:  Szał uniesień!
3001:  Bum, bum, bum, bum!
3010:  Ehehe!
3010:  Au!
3011:  Au!
3017:  Dobra, musimy go wyeliminować w pierwszej kolejności, bo ma problemy, widzę.
3027:  Au!
3028:  Przecież się... uchyliłem.
3050:  Niosne, nic nie widzę!
3059:  Czemu zniknęły wszystkie oznaczenia i ja nie wiem, który jest którym?
3064:  Dobra, teraz jest.
3068:  Jest!
3069:  O, odgiń!
3075:  Dobrze, moi drodzy, jest.
3078:  Jaka walka ciężka!
3081:  Janiki wsparcia dla Heleny są potrzebne.
3083:  Uciekła kotka.
3083:  Mam nadzieję, że się odnajdzie.
3085:  Czy jeśli naklamata może ożywić magów ognia, to jest lepszą klasą od maga ognia?
3088:  Nie, po prostu jest dobrym supportem.
3091:  To nic nie dało.
3092:  Ej, nie dostaliśmy żadnego dobra, jest leczenie.
3104:  Dostaliśmy leczenie i dostaliśmy esencję w kurwu.
3106:  To mi się podoba.
3107:  Za tydzień mam konferencję, którą organizuję od 4 miesięcy.
3109:  Jakieś rady, żeby przetrwać stresowo.
3111:  Ej!
3112:  Jak organizujesz konferencję, to w ogóle zero stresu.
3115:  To są obowiązki organizacyjne.
3116:  Linii od ciebie nie oczekuje niczego wtedy.
3118:  Poza tym, żeby wszyscy się czuli dobrze.
3121:  Miej dużo moderatorów, osób wsparcia, które będą ci pomagać organizacyjnie, żeby wszystko nie było zrzucone na ciebie i będzie git.
3130:  Swego czasu przeorganizowałem bardzo dużo konferencji, w którymś momencie to się człowiekowi opatruje totalnie i widzi, że tak naprawdę najważniejsze jest to, żeby właśnie wszyscy się goście dobrze czuli.
3141:  Ochrona Egira, epicki przedmiot, talizman.
3144:  Po aktywacji tworzy niewielką strefę ochronną, wewnątrz której Kratos otrzymuje zredukowane obrażnienia, jego ataki nie są przerywane.
3150:  Po ulepszeniu talizmanu sfera również przywraca niewielką liczbę zdrowia.
3153:  Okej, to jest lepsze od tego, co my mamy.
3157:  Ja to ubieram.
3159:  Przejdź do gniazd.
3161:  Czy w tym gnieździe będziemy mogli na przykład mieć coś, co nam da leczonko?
3166:  Większa odporność, szansę na uzyskanie łaski, odporność na trucizny.
3174:  Weźmy ten odłamek żywiołów.
3177:  Jest circa 30 osób do pomocy, to easy, no one, easy.
3180:  Podzielcie się pracą i podzielcie się również stresem, żeby nie było wszystko na twojej głowie.
3185:  Skąd się wziął niepiśmienny barbarzyńca, gdyż jest to w D&D od początku, ale skąd to wypłynęło?
3190:  Oj, tego joglel to nie wiem, tego ci nie powiem, ale zawsze mnie to bardzo bawiło.
3195:  Mam wrażenie, że to było bardziej dla... Związane z...
3201:  cechą inteligencji, nie?
3202:  Która była jakoś obniżona i wtedy po prostu to się wydawało logiczne.
3208:  Pamiętasz, żeby wyjmować runy z przedmiotów, których nie używasz?
3210:  Aha, to się nie dzieje automatycznie.
3212:  To zasmucające.
3213:  Ale jeżeli przełożę runę, ona powinna być widoczna wtedy.
3216:  To, co gadował od lepiej do lepiej, to Dark Souls to to, że można walczyć z przeciwnikami bez namierzenia przy Rex Kelly.
3220:  Da się.
3221:  No, to prawda.
3222:  Oczywiście, no, namierzasz samoistnie myszą, prawda?
3225:  Ale jest duża tolerancja na to namierzenie.
3228:  Nie musisz ustawiać manualnie namierzenia, ale możesz
3232:  żebym nagrywał Assassin's Creed.
3233:  A jak wyjdzie jakiś dobry, to chętnie.
3236:  Natomiast Mirage taki nie był.
3238:  A mówię to jako fan serii.
3240:  Dobrze, już tutaj jest wszystko w porządku.
3244:  Był taki moment, że Assassin's Creed się nie bał innowacji.
3247:  Mam wrażenie, że to się skończyło na... Teraz się muszę zastanowić.
3250:  Syndicate.
3255:  Nie było minusów D&D za klasę, ale mam wrażenie, że cechy postaci, jakie były obniżone, to tak.
3261:  Znaleziono nowy zwój.
3263:  Dobrze, więcej z druka, to się nam przyda bardzo.
3266:  Wardowski Conan umiał w czytaniu i pisaniu nawet strategię i politykę.
3270:  Tak, ten stereotyp był później.
3273:  Nooo, jest i młot.
3278:  Deus ex malachit.
3280:  Proszę bardzo.
3281:  I zadanko zrobione.
3282:  Można robić ciekawe zadania poboczne, mimo że to jest teoretycznie przynieś, podaj, pozamiataj?
3287:  Tak?
3288:  Da się?
3290:  Hmm.
3292:  Jestem pewien, że... Aaa... Znowu dobry level design.
3304:  Nagle się wszystkiego domyślam, tak?
3308:  Co to się podziało?
3309:  Niemożliwe.
3310:  Pięściami go ogarniemy!
3314:  Jesteśmy silni!
3316:  Czyli osta!
3328:  Jest!
3329:  Wściekłość i przemoc!
3334:  Cudowne!
3336:  O, Pankrat, dzięki za wsparcie od 22 miesięcy, ser!
3338:  Pamiętamy o serze, ser jest najlepszy.
3341:  Dobra, i teraz zobaczmy ten talizman.
3346:  Czyli to jest Quen.
3348:  Kłan się przemieszcza?
3350:  Uuu, on się nie przemieszcza, czyli musimy być w miejscu.
3352:  To jest minus?
3354:  Myślałem, że to będzie razem z nami leciało.
3356:  To nie wiem, czy to zdrowko nie jest lepsze dla mnie.
3361:  Ania Szmańska pisze, że złamała dzisiaj nogę?
3364:  Bogowie!
3367:  I w gipsie teraz jest jamniki zdrowotne dla Ani, moi drodzy.
3371:  Wszystkiego prozdrowotnego tradycyjnie.
3375:  Złap go w Yrden.
3377:  Mieliśmy iść do Muspelheimu.
3380:  Do Muspelheimu, mówicie, do Krainy Ognia.
3382:  A czy jest z tym związany jakiś quest?
3384:  Bo na razie robimy questy.
3389:  Czy myślałem o oglądaniu Doom lub Doom Eternal?
3392:  Za szybka gra dla mnie.
3393:  Sprawdzałem, nie da rady.
3395:  Ja w FPS-y nigdy nie byłem wybitny, ja lubiłem snajpić w FPS-ach, natomiast szybkość rozgrywki, która jest w Doomie, jest też totalnie moim zdaniem niefajna na nasz typ streamu, bo w ogóle bym nie mógł z wami rozmawiać.
3409:  Znalazłeś ten łokciem?
3410:  Czy jesteś zbyt zajęty zlutowaniem każdego klucza?
3412:  Tutaj.
3413:  Łokcie Alchemist.
3414:  Jego duch jest błędem.
3423:  Ech, Andvari zawsze był błędnikiem.
3426:  Błędnik, to piękne imię.
3428:  Daj mu kratos na głowę na pasie, to jest Mimir.
3431:  Co?
3431:  Będziesz zniszczyć swojego przyjaciela?
3435:  Uratował go, odrąbawszy mu tę głowę.
3438:  Nie chcesz tego?
3440:  Panie, nie możemy tego zrobić.
3441:  Zostaw go tutaj.
3442:  Jest naprawdę użyteczny, obiecuję.
3446:  Dobrze, tak długo, aż pokaże swoje wartości.
3455:  Rewelacja.
3456:  R-rewelacja.
3458:  Czekajcie, czekajcie, od razu to zrobimy, to znaczy w... Gdzie jest amulet?
3465:  Eee?
3465:  Gdzie jest amulet?
3484:  W pancerzu pewnie.
3487:  Amulet, dobrze.
3488:  Tutaj... damy to inne zaklęcie.
3492:  Dusza Andwariego.
3494:  Bardzo duża szansa na zastanie przypływu zdroja po zabiciu wroga lunicznym atakiem, bo to robię często i w ten sposób będziemy mieli dwa epickie przedmioty w jednym doskonale.
3504:  Zatrzymać niektórych podróżników.
3507:  Ale te podróżnicy wyrzucą cię bardziej.
3509:  Kto są oni?
3510:  Co chcą?
3511:  Zatrzymać!
3518:  Dobra, zobaczmy jeszcze jedną rzecz, to znaczy, czy ja mogę ulepszyć ten talizman.
3523:  Nie, jak jest legendarny, to chyba nie mogę ulepszyć już.
3526:  To ciekawe, nie mogę.
3528:  Ale to kosztuje!
3531:  Łoboziu, jak to kosztuje!
3537:  Wciąż nie wiem, jakie ja mam te karwasze.
3542:  Ręce.
3545:  No ale dostałem jakieś niesamowite karwasze, ale wciąż nie wiem czy to są te, które się wytwarza, tak.
3551:  Eee, dobra.
3554:  Dajcie spokój.
3556:  Jeszcze w nazwie przynajmniej był Deus Ex, więc oficjalnie Kratos to jest Adam Jensen.
3560:  Tak jest.
3561:  Nie wiem dlaczego to jest zablokowane tylko.
3563:  Dodaj do kompasu, Enter.
3565:  Usuń z kompasu.
3567:  Nie rozumiem.
3569:  Czy to znaczy, że tutaj nie odkryłem jakiejś bramy po prostu?
3571:  Czy ta brama jest odkryta?
3573:  O co, o co w tym chodzi?
3576:  To jest raczej za rękawie niż karwasze.
3577:  Karwasze są nie tylko zewnętrzne, czy przytramienia.
3580:  No, też mi się właśnie wydało, że tutaj są karwasze.
3584:  No więc z jakiegoś powodu to działa.
3587:  No dobrze, czy mamy jeszcze jakieś kłeściwo gdzieś?
3589:  Tutaj jest kłeściwo główne.
3592:  Magazyn Fafnir.
3594:  Tu jest jakiś dziki las?
3596:  I on jest oznaczony na żółto, nie wiem co to znaczy.
3599:  Tu jest żółw?
3601:  Bogowie.
3603:  Okej, nic nie rozumiem.
3612:  Brock mówi, że teleportować się można tylko do jego sklepu na jeziorze.
3614:  Niedobrze.
3615:  Sprawy rodzinne.
3616:  Jeszcze to mnie interesowało.
3618:  Albo świat ognia.
3619:  Odblokuj Muspelheim.
3620:  Skompletuj szyfr Muspelheimu.
3622:  Zróbmy ten świat ognia rzeczywiście.
3628:  Użyj stołu podróży, by oddać się do Most Bellheimu.
3631:  Dobra.
3632:  Dziki las to twoja chata.
3634:  Okej, czaję.
3635:  Teleporty są jednostronne.
3638:  Bramy prowadzą do Slewu Broka.
3639:  Już rozumiem, dziękuję.
3641:  To wiele wyjaśnia.
3643:  Jedna moja... no.
3645:  Jeden mój zarzut to jest właśnie to, w jaki sposób się nawiguję po tej mapie.
3649:  A teraz, moi drodzy, radość i orgazm.
3651:  Więc kim są te dwie osoby z Baldur?
3653:  Czy są naprawdę synami Thoru?
3656:  Jak ja to szanuję.
3658:  Kocham tę mechanikę, jest po prostu znakomita, jest doskonała.
3687:  Coś wspaniałego.
3691:  W trakcie kończenia zadania dla Cindy'ego osełki może wyposażyć się w prawdziwy magiczny artefakt do walki, pisze Karol Kowal.
3698:  W ogóle mówicie mi, że do Muspelheimu później będzie mieć drugą broń?
3702:  Czyli... Spróbujmy, spróbujmy.
3705:  Może on już się uda.
3707:  Bo i tak, znaczy możemy jeszcze teoretycznie przed Muspelheimem zrobić sprawy rodzinne.
3713:  Możesz tu spokojnie iść, przejście pokaże się po ich dialogu.
3715:  Okej.
3719:  a sprawy rodzinne są gdzie a tutaj o bogowie strasznie daleko i to już będzie się opłacało bardziej moi drodzy po głównym po głównym queście dobra spróbujmy ten Muspelheim
3740:  Najwyżej się stamtąd uciekniemy.
3744:  Dobrze, Muspelheim, czyli użyj stołu podróży.
3747:  Gdzie jest stół podróży?
3749:  Prawdopodobnie tędy.
3753:  Tak jest.
3754:  Skocz z krawędzi, za późno.
3758:  Muspelheim, Muspelheim, Muspel, Muspel, Muspelheim.
3764:  To jest stół podróży.
3766:  Który niestety można tylko od jednej strony aktywować.
3773:  Muspelheim jest 100% poboczny.
3775:  To dobrze, to dobrze, bo chciałem przejść do głównego questu koło 18.
3780:  No i?
3784:  Svartalheim.
3787:  Asgard, o Boże, Nilflheim.
3790:  Muspelheim, Muspelheim, Muspel, Muspel, Muspelheim!
3794:  Świat ognia!
3797:  No to zacznijmy od tego, co wiemy.
3800:  To jest najfajniejszy tracker od Odina, bez żadnego.
3804:  Jeśli chcesz, to musisz uważać za możliwość, że Odin chce tutaj.
3806:  A jeśli chcesz, to mam trochę ekspertyzy na to, co on robi.
