🔴 Potęga ciemnej strony szmocy | JEDI: SURVIVOR Livestream #5
🔗 https://www.youtube.com/watch?v=LcmpMFVK51Q

143:  muzyka muzyka muzyka
1911:  Dla mnie Kenobi był niewybaczalnie zły z uwagi na bzdury scenariuszowe tym razem.
1918:  Ale rzadko zwracam uwagę na takie rzeczy.
1920:  Mówiłem to zanim serial wyszedł, tak?
1922:  To znaczy Obi-Wan nie może opuścić Tatooine.
1925:  W momencie, w którym opuszcza Tatooine, serial przestaje mieć sens.
1928:  Czy ja naprawdę zostałem cofnięty na sam koniec tutaj?
1933:  No tak, prawie.
1937:  Dobra, ale teraz, teraz już widzę, co należy zrobić.
1946:  Dobra, znowu się zacznę denerwować na to, że jak paruję jednego, to atakuje mnie drugi.
1953:  A ludzie będą mówili, że to jest realizm, a ja będę mówił, że realizm się robi w inny sposób, lepszy.
1958:  Znaczy, realizm ma dotyczyć świata, a nie gameplayu.
1970:  Dobrze.
1975:  Czemu nie mógł opuścić Tatooine?
1976:  Ponieważ został do tego zobowiązany przez Yoda.
1980:  Że ma chronić Luke'a.
1981:  W związku z powyższym opuszczenie Tatooine było najgłupszą rzeczą jaką mógł zrobić Obi-Wan.
1985:  No i zresztą... To była racja.
1992:  Eee!
1992:  Czemu?
1992:  Czemu?
1993:  Gincie!
1994:  Dobrze!
1995:  Udało się.
2004:  Nie robi się takich rzeczy.
2011:  Dobra, jeszcze raz.
2014:  No!
2015:  Czemu szmoc nie działa?!
2020:  Ale strasznie mało tej szmocy, to jest okropne po prostu.
2023:  Będę mieć jakiś cooldown po prostu, a nie... ...uzależnienie mocy od tego, ile machamy mieczem.
2029:  To jest bez sensu lore'owo kompletnie.
2032:  Dobra, teraz idzie troszeczkę lepiej.
2038:  Co myślisz o pomyśle, w którym projekty Star Wars były w stylu Star Wars Vision, czy nie należały do kanonu?
2042:  Star Wars Vision mi się nie podobało bardzo jako drugi sezon.
2044:  Moim zdaniem w ogóle nie ma startu to do takich projektów jak chociażby Black Mirror.
2051:  Czy ja miałbym długa odmiana polskiego ziemniora?
2054:  Może.
2057:  Jamnik po ormiańsku i gruzińsku czyta się jako taksa, po hebrajsku tax, po czesku i słowiańsku jazvecik, a po irlandzku... Nie, po irlandzku nie przeczytam.
2068:  Nie da rady.
2069:  Macie w razie czego to w komentarzu Wojciecha Franciszka Złotawskiego.
2072:  Obi-Wan spodziewał się, jak był pokazany Obi z Anakinem.
2074:  Niespodzianka dlaczego, nie?
2076:  Ponieważ pokazali wydarzenia z prequeli.
2078:  Jak chce robić dobre seriale w uniwersum Bieznych Wojen, to niech wezmą Wysoką Republikę.
2083:  Dlatego mnie bardzo cieszą tutaj te motywy, które się pojawiają, wysokorepublikańskie, nazwijmy je tak.
2088:  Dobrze, teraz będziemy, moi drodzy, ostrożniejsi, bo zmaściliśmy sprawę.
2098:  Dobrze.
2102:  Dobra.
2108:  No i właśnie to jest taka sytuacja, kiedy ja nawet nie mam jak parować, ponieważ sparuje jeden atak, a trafia we mnie w tym samym czasie drugi.
2119:  Znaczy, mam wrażenie, że ten system walki jest po prostu przewidziany raczej do boss encounters, ale nie jest w żadnym razie dobry w walce z wieloma przeciwnikami.
2128:  Zwłaszcza, że są nieparowalne ataki.
2131:  Myślę, że to też spowodowało to, dlaczego jest ta walka z żabami taka trudna.
2137:  Memicznie już trudna.
2139:  Bo są dwie.
2144:  Rai jest w grach zwłaszcza inny niż Chivalry czy Mordau.
2146:  To jest absurd.
2149:  Znaczy tak, wtedy, kiedy macie realizm historyczny, to rzeczywiście możemy się dopominać o to, żeby gameplay też był realistyczny, ale tutaj... No, to gdzieś nie jest realistyczne, tak?
2157:  Trzeba wedle zasad umówionej fizyki funkcjonować raczej.
2162:  Niech Disney nie dotyka Wysokiej Republiki, bo zrobiło to samo, co z prequelami.
2165:  Ej, prequele nie były złe, no.
2168:  Chyba, że mówisz o sequelach.
2170:  Bo prequele nie były Disneyowskie jeszcze.
2173:  Żaden ma jeden grab, a także gracz jest na hita.
2175:  Aha, okej.
2176:  To wtedy będzie ten moment, w którym zmienimy poziom trudności.
2179:  Ja jestem zwolennikiem eliminowania grom przewagi taktycznej, która jest sztuczna.
2187:  VPNy?
2194:  Okej.
2198:  Jeżeli ktoś ogląda seriale z różnych krajów, to VPN jest spoko.
2204:  Jeżeli ktoś często siada w hotspocie i włącza Wi-Fi, kto to robi w ogóle?
2210:  Okej, spoko.
2212:  Koniec use case'ów, w których VPNy mają sens, no ewentualnie jeżeli jesteś w jakimś kraju, w którym jest cenzura internetu, to wtedy tak.
2219:  Więc jeżeli dotyczy to was, to można mieć.
2221:  Natomiast przestrzegam trochę przed takim czołobitnym podchodzeniem do różnych firm.
2225:  Na przykład ostatnimi czasy zdarzyło mi się szukać dobrego menadżera hustle, stanęło w końcu na Bitwardenie, z którego jestem zachwycony, który jest open source'owy, nawiasem mówiąc, ale wcześniej wypróbowałem... NordPass.
2243:  Dla zainteresowanych jest taka opcja, że można podpiąć pod menadżera haseł klucz fizyczny.
2249:  Bardzo polecam klucze fizyczne, zresztą nie tylko ja, ale specjaliści od cyberbezpieczeństwa też.
2253:  To jest taki USB, który wpinacie sobie do komputera i on was chroni, ponieważ akurat to, w odróżnieniu od Nord Passa,
2260:  Warto rekomendować, to jest taka jedna firma na przykład, która się takimi rzeczami zajmuje, o, to się tak nazywa, Ubico, kupujecie sobie taki kluczyk, oczywiście teraz, no powiedzmy, że piątka, o, z opcją także bezkontaktowego, z czytywania przez smartfony danych i ten kluczyk fizyczny to jest wasz klucz dosłownie do sejfu.
2285:  Co wymyślili eksperci w NordPass?
2288:  Otóż wymyślili, że ten kluczyk to nie będzie przytykany do sejfu, jak będziecie chcieli się do niego zalogować.
2294:  Nope!
2295:  NordPass będzie wymagał przy logowaniu do sejfu zalogowania na Nord Account, który nie obsługuje kluczyka.
2305:  Za to obsługuje aplikację generującą kody.
2309:  Wiecie jaki jest plot twist?
2310:  Kody generowane przez te aplikacje nie były rozpoznawane.
2316:  Więc łatwo można zobaczyć, jak się można zapętlić, tak?
2319:  To znaczy, wasz dostęp do sejfu, do którego macie hasło master, które wy wymyślacie i tylko wy znacie, i w tym sejfie macie wszystkie inne hasła, jest tylko i wyłącznie wtedy dostępny, kiedy zalogujecie się wpierw na konto, do którego hasło macie w tym sejfie!
2339:  Jakim trzeba być debilem, żeby coś takiego zaprojektować, więc uważajcie może na takie znane firmy, okej?
2345:  Bo Bitwarden działa normalnie, logujecie się hasłem master, przytykacie kluczyk fizyczny, jesteście w sejfie.
2352:  Boże drogi!
2355:  Muszę zrobić film na temat higieny cyfrowej i wtedy opowiem wam więcej o tych kluczykach i menadżerach haseł, bo wkurwia mnie, że nikt tego nie używa.
2370:  Mateusz poleca materiał Filipa nad matpixara.
2373:  O!
2374:  O!
2374:  Ja w ogóle z Filipem się też fajnie gadało w Łodzi teraz.
2376:  Co ja mam tutaj zrobić?
2380:  A!
2382:  Tego się nie spodziewałem w ogóle.
2388:  Chcę zrobić jak najszybciej ten materiał o higienie cyfrowej, tylko nie wiem kiedy to jest jak najszybciej, biorąc pod uwagę mój obecny, delikatnie rzecz ujmując, zapierdol.
2399:  Nie wiem, jak mi się to udało.
2401:  Czy korzystałem z Dashlane?
2402:  Tak, ma moim zdaniem kiepskie apki mobilne.
2406:  Przetestowałem 1Password, Dashlane, LastPass i NordPass.
2412:  Stanęło na Bitwardenie.
2415:  Czy on maszyn słyszałem?
2416:  Bitwarden jest dodatkowo płatny.
2418:  Wtedy, kiedy chcesz używać zaawansowanych opcji bezpieczeństwa, ale to jest 100 groszy, bo to jest jakieś 50 złotych na rok.
2424:  To jest naprawdę, no niektórzy ludzie wydają więcej na dwie kawy.
2430:  Wielu puków jeszcze nie były bite, nie przerażajcie mnie nawet z tym.
2433:  Dobra, co ja mam tutaj zrobić?
2437:  Aaa, au, au.
2448:  Dobrze.
2452:  Chcę częściej te granaty, one są praktyczne.
2457:  W filmopisaniu artykułów, etc.
2459:  Tak, to zrobię, ale wakacyjnie, moi drodzy, bo na razie jestem poddenerwowany, delikatnie rzecz ujmując, jak widzę, jak bardzo ludzie piszący prace dyplomowe zostali skrzywdzeni przez system, który im nie wyjaśnił, jak używać języka, który jest znany jako językiem polski.
2479:  Czym Bitwarden jest lepszy od Dashlane?
2481:  Moim zdaniem, jeżeli chodzi o wygodę używania aplikacji, więc to jest indywidualna kwestia już.
2486:  I 1Password, i Dashlane, i Bitwarden są na równym poziomie.
2490:  Natomiast nie, nie, nie NordPass.
2495:  Manager haseł Google?
2497:  Mmm... Generalnie konsensus mają jest taki, że każdy, każdy manager jest dobry, na pewno lepszy od hasła Sonia 1, 2, 3, tak?
2505:  Albo, albo, albo nie wiem, Jamnik 0.
2508:  Natomiast...
2510:  I najlepiej moim zdaniem mieć taki menadżer, który jest open source'owy.
2514:  Bo wtedy nie ma żadnego korpo, które nad tym siedzi.
2519:  Jak wygląda logowanie na innym kompie na jakieś konto przy Bitwardenie?
2524:  No bez żadnego problemu, masz aplikację, kluczyk fizyczny, wbijasz na nowym kompie i masz te same hasła.
2531:  Hmm...
2541:  Kim jest Rai?
2545:  Możecie mi wyjaśnić, co się tutaj stało?
2548:  Nasz system edukacji przy Just White List powie, że matryusną z polskiego stałbym płynniej w języku angielskim, tylko w większości uczymy się sam.
2556:  Meditate on this we should.
2557:  Okej?
2558:  Jak by powiedział Mistrz Yoda.
2572:  Ja kochałem studiować i nienawidziłem studiów.
2577:  Najwyraźniej każdy musi mieć niestety jakiegoś demona wewnętrznego.
2585:  Dobrze, teraz się udało.
2586:  Dramat.
2588:  Antoni, dzięki za wsparcie w 8 miesięcy.
2590:  Wysyłam oto wyrazy miłości.
2592:  Panie Aleksandrze.
2595:  Moi drodzy, nie było jeszcze wyznań miłosnych na czatach.
2597:  Potrzebujemy zatem dwóch zwierząt.
2601:  Wpatrzonych w siebie miłośnie.
2605:  Ja się schowam.
2611:  Siostrzenica mi się pochwaliła, pisze Tamernes, że była na wystąpieniu w Łodzi i się jej podobało.
2615:  O, to pozdrów serdecznie siostrzenicę.
2617:  Czemu nie podeszła i nie zbiła piątki przysłowiowej?
2621:  Dużo ludzi podchodziło i było rado... Ej, czy to nie jest tak, że tędy się też dało przejść, tylko ja to zrobiłem po prostu na odwyrtkę?
2629:  A nie.
2630:  Dobra, tutaj jest jeszcze jakiś skrócik, moi drodzy.
2634:  Ten demon wewnętrzny ma na imię Lucifer.
2636:  Aha, tak, tak.
2639:  Tak, moi drodzy.
2643:  Czym objawia się skrzywdzenie w edukacji języka polskiego?
2645:  Czy to problem generacyjny?
2648:  Dobra.
2649:  W dużym skrócie.
2651:  W dużym skrócie problem jest taki, że ludzie nie są uczeni mówienia publicznie.
2657:  Generalnie, wiecie, przy całym mojej technoentuzjastycznym podejściu do życia mamy głównie komunikaty audiowizualne i je opanowujemy.
2666:  I przez to, że ludzi się uczy wpływania na pamięć interpretacji lektur zamiast uczyć gramatyki na przykład, języka i tego w jaki sposób jest ona logiczna i to w jaki sposób radzić sobie z wykorzystywaniem najbardziej podstawowego kuźwa narzędzia jakie mamy w rzeczywistości.
2683:  No to, to jest problem.
2685:  To jest główny problem.
2686:  Znaczy priorytety.
2687:  To jest mniej więcej tak, jakby matematykę zaczynano nie od tego, żeby liczyć, dodawać, a potem ułamki, tylko nie, to zacznijmy sobie w takim razie od całek.
2697:  W pierwszej klasie szkoły poznawczej.
2698:  Nie robi się czegoś takiego.
2699:  Nie wolno też uczyć języka na podstawie tekstów historycznych.
2703:  I znowu przykład.
2704:  Czy uczycie się języka angielskiego czytając sonety Szekspira w oryginale?
2709:  Nie?
2711:  Może, może dlatego jest to dobre?
2713:  Jak niemieckiego się uczymy oglądając seriale, komiksy, grę czytając, grając w gry.
2717:  Aha!
2719:  Aha!
2720:  Aha!
2721:  Na tym polega to skrzywdzenie.
2725:  Potem wiecie, no, no, ja na przykład mam seminarium dyplomowe i muszę się zajmować rzeczami, którymi zajmowanie się chciałbym zostawić ludziom, którzy są specjalistami na przykład od edukacji elementarnej.
2739:  Karolu, dzięki za wsparcie od trzech miesięcy.
2740:  Życzę powodzenia maturzystom, bo jutro ustny polski.
2742:  No właśnie!
2745:  No właśnie!
2746:  Powodzenia dla wszystkich, bardzo wam współczuję.
2751:  To nie jest nawet kwestia, Szymonie, mojej oceny jakości pisania, to jest kwestia komunikatywności.
2756:  Ludzie nie piszą komunikatywnie.
2760:  To nie jest kwestia błędów.
2762:  Błąd jest łatwy.
2763:  Napiszecie rzeka przez rzecz, kropko, program wam podkreśli.
2767:  A jeżeli napiszecie dwa zdania, między którymi nie ma związku logicznego, to program wam nie podkreśli.
2773:  To jest to, co powiedziałem w odcinku nad Machata GPT, że on pisze lepiej.
2776:  Po prostu lepiej pisze od większości ludzi.
2778:  I to nie dotyczy młodych pokoleń, to dotyczy mojego pokolenia również.
2783:  Odgłośnij się Krzysztof.
2784:  Jestem maksymalnie.
2785:  Po prostu gra jest dość głośna.
2787:  Mogę jeszcze ją przyciszyć.
2788:  Odrobinkę.
2789:  Ale wiecie, zaraz będę... Pewnie dlatego, że to jest ta cholerna wiązka, która cały czas napierdziela.
2795:  Jakub Gryko dołą... Dołączę do grona Trybutariusz.
2799:  Dziękuję Jakubie, że osładzasz mój żywot.
2803:  Jak widać, znaczonym śmiercią i zniszczeniem.
2808:  Arkadiusz pisze, że my też jesteśmy młodym pokoleniem.
2811:  Sugerujesz, że ja się też wliczam do młodego pokolenia?
2813:  Chyba żartujesz.
2814:  Ja już jestem stary i sędziwy.
2816:  Za moment będę zgrzybiały jeszcze.
2817:  Zobaczycie, będzie... Co się dzieje?
2825:  Ach, bo to się opuszcza.
2830:  Nie no, to jest jakiś żart.
2833:  Ravis to przydupa z Dagana, któremu odciąłeś rękę i mu się zregenerowała.
2836:  A, czyli ten Thanos.
2838:  Krzysztof 40-letni.
2839:  No śmiej się, Mateuszu.
2841:  We wtorek urodziny me i 34 lata.
2844:  Czyli 35.
2845:  No bo 34 skończę, a 35 zacznę.
2849:  Ulecz się.
2850:  To jest mądre.
2855:  Dobra, teraz albo nigdy.
2858:  Nie!
2865:  Ale to jest... Wymierzenie tego to jest jakiś dramat.
2874:  E, e, e, e, wcisną... Nie, no to, to jest deskpina.
2887:  Deskpina, ja, ja więcej ginę na takich sekwencjach niż w walkach z bossami.
2892:  Kirito, witają do niej trybutariuszy!
2895:  Widzę, że grafika Avatarowa z drugiego sezonu Sword Art Online.
2900:  Jamniki dla Kirito.
2902:  I gummi wspiera od 8 miesięcy.
2904:  Ło, panie, kiedy to zleciało?
2905:  Prawda?
2910:  Dobra, teraz, teraz, teraz, teraz.
2914:  Ech!
2915:  Jezus, jest, jest, jest, jest!
2917:  Co teraz?
2918:  Ech!
2919:  Aaa!
2919:  Aaa!
2920:  Co?
2920:  Jeszcze raz?
2922:  Żartujecie sobie?
2923:  Przecież ja tak... Ja się rozindyczę, ja się rozindyczę i mnie uję niewinnią!
2929:  Och, udało się, udało się, udało się.
2932:  Zostajemy tutaj już na zawsze.
2934:  Mnie sekwencje platformowe zdraziły do tej gry.
2936:  To jest możliwe, Jakubie.
2937:  Absolutnie, absolutnie się zgadzam.
2941:  Paweł D. pozdrawia odkarcianych wariatów.
2942:  Niech niedziela spędzona przy grze w tysiąca... Cała niedziela, przepraszam, spędzona przy grze w tysiąca.
2948:  Podziwiam bardzo.
2952:  Skończą się liczby na liczniku, skończą się od tych wszystkich śmierci przed Suki Tsubanem.
2958:  Jest, to możliwe.
2959:  Bartku, 20 miesięcy!
2961:  Bartek jest 4 miesiące od zostania Magiem Ognia, nie chcę wam nic mówić.
2966:  Smacznej kawusi, równowagi, mocy nam życz.
2968:  Dziękuję, Bartku, jeszcze raz.
2971:  20 miesięcy!
2971:  A ja myślę, że te 24 miesiące na Maga Ognia to jest nieosiągalne.
2975:  W ogóle musimy zrobić z Dominiką redesign wszystkich tierów, czyli poziomów wspierania, bo pojawiły się nowe.
2984:  Haha, villains z Legend of Korra.
2987:  Dużo osób krytykowało je, pisze Szymon Rogowski, za to, że twórcy płytko podeszli do określenia ideologii antagonisty, aby nie znaleźli oni na polityce.
2996:  Myślę, że tam jestem w stanie to bardziej usprawiedliwić niż w serialach aktorskich, na przykład w Rycerzach Zodiaku, o których sobie powiemy jutro trochę.
3005:  Nie zwróciłem na to uwagi tam aż tak bardzo jak krytycy.
3009:  Czy znam uczelnie w Krakowie z kierunkiem psychologicznym, prócz UPUP2?
3013:  Nie wiem, czy na pedagogice nie ma czasem też, na pedagogicznym.
3022:  Co teraz, co teraz, co teraz, co teraz?
3027:  Przez pobyty na streamie ja sama zaczęłam używać fenomenalnego słowa rozindyczyć pierwsze memorie.
3033:  Ja nawet nie wiem, skąd je wziąłem.
3035:  Nie pamiętam.
3036:  Co mam teraz zrobić?
3037:  Co level designer miał na myśli?
3039:  Aha, nie mogę użyć mapy.
3040:  No pewnie, że nie mogę użyć mapy, bo wiecie, mapy chcę... To jest jakiś żart.
3063:  To jest jakiś żart.
3064:  Czy da się rozkurzyć, bo kura?
3066:  Da się wkurzyć.
3070:  Nie mam pojęcia, jak to zrobić.
3084:  To jest bardzo logiczne, żeby wejść do działa lasterowego.
3086:  Absolutnie tak.
3088:  Absolutnie tak.
3103:  To był absolutny fuks.
3107:  WOLN!
3110:  Ooo... O bogowie.
3114:  Danielu, dzięki za wsparcie od dwóch miesięcy.
3116:  Niech jamniki i szmoc będą z wami.
3118:  Witamy w The General Grievous XIX.
3120:  Wszystkich przybyłych na Steam'a The General Grievous zasługiwał na wyróżnienie, bo wiecie... Grievous... Gloria Victis...
3128:  Ja strasznie nie lubię tego hurra patriotycznego pierdololo.
3138:  Uważam, że zasługujemy na mądrzejszy patriotyzm niż ten, który był w tamtych czasach uskuteczniany, bo jakby wiecie, państwo polskie istnieje.
3151:  Laser to jest skrót od Light Amplification by Stimulated Emission of Radiation.
3156:  Proszę bardzo, Radiation.
3158:  Morawski, dzięki za wsparcie od 10 miesięcy.
3160:  Najrzadszy jamnik, a jaki cudowny jamnik holmsowy.
3163:  Faktycznie, holms jamniczy jest najrzadziej używany.
