🔴 Sif jest jamnikiem, a Gwyn nie | DARK SOULS REMASTERED Livestream #7
🔗 https://www.youtube.com/watch?v=ZXtgOJU1qpg

183:  Muzyka Muzyka Muzyka
1900:  Dźwięk, który słyszymy po zabiciu małych grzybków, to dźwięk ptaka zwanego jako nurlodowiec.
1906:  W życiu nie słyszałem, że coś takiego istnieje.
1908:  Boże, jaka to lokacja jest duża.
1912:  Oj, oj, oj.
1914:  Moi drodzy, tu ktoś jest.
1915:  Czy to jest enpec?
1918:  Czy to jest NPC, czy nie?
1923:  No oczywiście.
1927:  Nie!
1929:  Przestań być dobry!
1931:  Przestań być dobry!
1933:  Dobrze.
1935:  Przestał.
1937:  Jak to nie bij go?
1939:  Sam zaatakował!
1942:  Samotny grzybiarz.
1944:  Następny.
1949:  To jest jakiś mnich.
1961:  Nie mam czarnego płomienia?
1964:  Przestań się buffować, zabraniam.
1974:  Au.
1975:  Przestań być mnichem.
1980:  Jeżeli miał jakiś sekret, to już go nie poznamy.
1988:  Czy moja tarcza mogłaby zacząć działać?
1989:  Dziękuję.
1993:  Boże, teraz muszę walczyć jak jakiś kiep nożem.
1996:  Dramat.
1997:  On się tylko leczy, niech przestanie.
2006:  Pójdę go sparować.
2009:  Albo i nie.
2017:  Tyle w temacie skumbrii, a w temacie pstrąg.
2028:  Sebastian Wadowiec pisze, że po roku casual level grania w Gęsina w końcu dostał pięćdziesiątego postać.
2034:  Raiden Shogun, najlepsza.
2036:  Uwielbiam Raiden Shogun.
2037:  Czy coś tutaj jeszcze jest, co mi umknęło?
2039:  Ominąłeś NPCa.
2042:  Odpowiadacie na moje pytania nawet zanim je dokończę zadawać.
2046:  Gdzie wy macie tego cholernego NPC-a?
2051:  Może tu ominąłem NPC-a?
2055:  Czy to jest kot z Cheshire?
2060:  Czy to nie tak, że jesteś nowy?
2063:  Sprawiedliwiłeś się, by mnie znaleźć.
2066:  Ale nie przyjeżdżasz do świątyni Seratoris?
2070:  Moja radość jest prawdziwa.
2073:  Zapomnij o tym.
2074:  Legendy Artoriusa nie są tylko fabrycznością.
2078:  Przelewając ciemno... Hm.
2080:  To tylko fairy tale.
2083:  Miej własny szacunek.
2085:  Nie pójdź za nimi, nie pójdź za niczym, mówię.
2090:  Nachilli dalej podarowuje wsparcie, a my mamy podjąć decyzję.
2093:  Co tam?
2094:  Sebastel, Wadwiec, Mateusz, Heliodor oraz Mateusz Worek i D.I.W.
2100:  oraz Katrumna i Rabe777 i Sophie otrzymują wsparcie od... i Haber od Szalonego Nachilli.
2106:  Dziękujemy serdecznie za wsparcie kanału Wieloparametrowe i społeczności Rozdawnictwo Jamnicze.
2112:  Jamnikuaj dla Jamnikuaja jak zawsze.
2116:  Oczywiście, że tak.
2117:  Zawsze daję tak.
2119:  Cóż, naprawdę, twój serce jest dziwne.
2121:  W każdym razie czuję dla ciebie jakąś przyjemność.
2125:  Jestem Alvina z Darkroot Wood.
2129:  Zadam radę klanowi chłopcami, którzy szukają wody w górach deszczu.
2134:  Co ty mówisz?
2135:  Nie zaczniesz ze mną?
2138:  O tak, wierzę, że zgodnie z tobą będzie dobrze.
2144:  Mruwa wszystkiego urodzinowego dla Ciebie.
2147:  Mruwa obchodzi urodziny wszystkiego jamniczego na tę okazję.
2150:  Mamy torty dla wszystkich, którzy teraz dostali wsparcie, moi drodzy, a jest Was sporo.
2154:  Są jamnicze torty, którymi można się obdarowywać w takich okolicznościach.
2158:  Piszecie, że nie.
2159:  Ja oczywiście nie skupiałem się na tym, co mówił kot.
2161:  I to jest smutne.
2165:  To jest naprawdę szkoda, że to jest tylko twoja bezużyteczna wyborczość.
2168:  Nie muszę się zmuszać do tego, czy twoja myśl powinna zostać zmieniona.
2171:  Po prostu mów do mnie jeszcze raz.
2189:  Widzicie, to jest tak z tym memem z dwoma kotami.
2193:  To jest bardzo teraz popularny viral.
2195:  Kot pyta, gdzie tort?
2198:  No i odpowiada drugi kot, że zjadł jeden kawałek.
2201:  No ale tutaj w ogóle nie ma żadnego tortu, bo nie kroiłem.
2203:  No i w ten sposób należy jeść torty, moi drodzy.
2209:  Nie, nie chce się przyłączać.
2210:  Won, won.
2212:  Czyli ten kot jest tutaj tylko po to, żeby żebrać u nas przyłączenie się do konwenantu.
2221:  Rosław z Kurydomej prosił jamniki dla siostry i kotka, co prawda mamy zaległość do wyglądania, naprawdę będzie miło na drobiny.
2226:  Proszę, poczekajcie, to musi być jakiś nowy jamnik.
2229:  Proszę bardzo.
2230:  Jamnik Sif.
2232:  Ponieważ wygląda jak Sif.
2234:  Siada.
2235:  Wszystkiego jamniczego dla Was.
2237:  Tak, mam szlafladę pełną jamników.
2240:  Dobrze, czy coś tutaj jest, co ja pominąłem?
2243:  Bo przejście do Sifa wydaje mi się, że już widziałem.
2247:  Co tutaj?
2267:  Uuu, jakieś, jakieś przejście.
2269:  Ojej, nie znam go.
2270:  Byłeś tu!
2272:  To jest, to jest... Oni się tutaj spawnują?
2275:  O Boże, jaka żenada.
2279:  Jaka, jaka dzicz żenada, moi drodzy.
2285:  No przecież to jest jakiś absolutny dramat.
2288:  Czyli to jest przejście do Sifa cały czas?
2291:  Fenomenalnie.
2292:  Będę koło nim musiał łazić.
2294:  Wiesz, na pewno się nie uda Ciw Sifa za pierwszym razem.
2297:  Możemy się umówić, że to jest Ciw, czyli Ciwka.
2299:  Czy on będzie za mną biegł przez cały czas?
2302:  Czy tylko przez chwilę?
2304:  Dobrze, już widzę Sifa.
2307:  Czy Kitku wolno do nieba?
2308:  Pyta Lucyfa.
2309:  To jest dobre pytanie.
2311:  Na pewno wolno za tęczowy most.
2314:  Brutalnie Krzysztof.
2316:  Podobnie YouTube odniża wydajność działania strony dla użytkowników adblocka.
2319:  To zostało udowodnione.
2320:  Lemonade pisał o tym Louis Rossmann, któż inny moi drodzy, jak nie człowiek specjalizujący się w tropieniu różnego rodzaju bezeceństw ze strony dużych korporacji.
2332:  Tak, więc najprościej używać prawdopodobnie opery z tego względu, że tamte narzędzia są wbudowane i sprawdzić, czy wtedy również wykrywa.
2344:  Drapek aportuje.
2345:  Drapek cudownie aportuje.
2346:  Jaki to wspaniały piesek.
2348:  Drapek był w Baldur's Gate 3.
2349:  Zobaczymy, czy tutaj będzie też taki, moi drodzy.
2351:  Czy mamy dostatecznie dużo potężnych czarów?
2354:  Myślę, że tak.
2355:  Czy użyjemy wewnętrznej mocy?
2357:  Za drugim razem.
2359:  Bo będzie drugi raz.
2362:  Podobno ma teraz nowa scena z uwagi na to, że skończyliśmy DLC.
2364:  Ja sobie usiądę.
2371:  O, dobrze.
2371:  Nie zaczyna się od razu ta scena.
2372:  Mogę spokojnie usiąść.
2377:  Otóż używać Thorium nie jest zbyt na opinię, to tak.
2382:  Jak Astarion głaszcze drapka, to Gale to pochwala?
2384:  Proszę bardzo.
2385:  Kto by przypuszczał?
2391:  Mephisto pisze, że w operze GX nie widać zbytnio problemów, te reklamy są jakoś skipowane zamiast blokowane.
2395:  A widzicie, czyli działa.
2398:  Czyli działa.
2399:  Ja nie chcę właśnie walczyć z psem, bo sieve to jest, moi drodzy, najbliższa rzecz, którą mamy do jamnika tutaj.
2406:  Czy ktoś mi może powiedzieć, gdzie jest ten boss?
2409:  To wygląda jak arena do walki z bossem.
2416:  Zobaczcie, ile tu jest nagrobków.
2417:  To są nagrobki wszystkich graczy, którzy wcześniej próbowali walczyć z bossem.
2421:  Ten nagrobek, to jest nagrobek Piotrka.
2425:  Wiecie, kim był Piotrek?
2426:  Piotrek tak długo szukał bossa, że umarł.
2431:  Tutaj coś jest.
2434:  Pierścień szerszenia.
2435:  Czym jest pierścień szerszenia?
2436:  Pierścień szerszenia buildu nie zmienia.
2440:  Ulepsza ataki krytyczne.
2442:  Brzmi dobrze.
2445:  Ten piesek to jest ona?
2448:  Mówicie?
2451:  Dobra, tu jest du... Aaa... Cutscena.
2460:  Nie mogę tego szumu wody.
2461:  Zaraz będzie mi się chciało sikać.
2463:  Jest jamnik!
2469:  Kochany jamnik.
2475:  Oj, oj, oj.
2476:  On się chce bawić.
2480:  Rozpoznał nas.
2488:  Iść tu.
2497:  Ojojo!
2497:  On rozpoznał nas, bo myśmy go uratowali z otchłań!
2500:  Warto było!
2512:  No i... no i skończyło się miło.
2514:  Skończyły się miłe rzeczy.
2515:  Ale muzyka!
2546:  Aaaa!
2573:  Nie.
2573:  Nie chcę go zabić.
2576:  Zbroja zagrożona?
2578:  Gin!
2584:  Jaka zbroja zagrożona?
2589:  Momentalnie, momentalnie przestałem sprzyjać pieskowi.
2595:  Ale dlaczego ja go musiałem zabić?
2596:  Przecież po to zeszliśmy do odchłani właśnie.
2599:  Żeby było dobrze.
2604:  No i co, i to tyle?
2607:  F dla najlepszego bossa.
2608:  No absolutnie najlepszy.
2609:  Mamy jakieś czerwone rzeczy.
2611:  Ojej, to Korona Dusk, moi drodzy.
2615:  40 tysięcy dusz.
2616:  To są dobre wiadomości.
2618:  To przynajmniej jeden level.
2621:  Trzeba naprawić kask.
2624:  Wiecie co, mnie faktycznie nie chce się stąd wrócić, chociaż z drugiej strony mamy bardzo dużo, mamy bardzo dużo leczenia.
2632:  Nie chcę go zabić.
2633:  Giń!
2633:  No tak!
2634:  Bo zniszczy nam zbroję!
2636:  Opis Przymierza Artoriasa.
2638:  To jest pierścień.
2640:  Przymierza Artoriasa.
2642:  Podróżył przez otchłań.
2644:  Ten, kto jest w jego posiadaniu, może bezpiecznie podróżować pod otchłani.
2647:  Chcecie mi powiedzieć... Chcecie mi powiedzieć, że gdybyśmy to zrobili, to w otchłani mielibyśmy prościej?
2655:  Czy tutaj się coś zmieniło?
2657:  po zabiciu biednego piesia.
2659:  Będzie trzeba założyć ten pierśniak, ale ja już byłem w otchłani i walczyłem z Manusem.
2664:  Jest konieczny w walce z czterema królami.
2668:  I have no memory of this boss.
2672:  Lorda imsy wpilnowała pierśnia Artoriasa, by nigdy, nigdy więcej nie mógł wejść do otchłani i podzielić losy jej pana.
2677:  Czyli dlatego piesio się tak martwił, że musi z nami walczyć.
2681:  Czyli musiał walczyć, choć nie chciał, bo pies nas kochał.
2686:  Teraz Nowe Londo mówicie.
2689:  Dobrze, skoro tak twierdzicie, to pójdziemy do Nowego Londo.
2692:  Ja wiem, ja się strasznie podle Lucasem, bo ja czuję z tym, co zrobiliśmy.
2697:  Nie było wyjścia.
2700:  Jak dojdzie poniżej połowy HP, to pokona animację, jak chodzi przebudyniozał.
2703:  Bałem się, że to jest wcześniej na scenie, bo Steve już padł za trzema kulami ognia.
2708:  To jest zamiast klątwy na duchy?
2710:  Poważnie?
2711:  Chcecie mi powiedzieć, że będę mógł zabijać duchy?
2713:  Bardzo chcę.
2715:  Dobrze, więc z tego co pamiętam, te grzyby szybko ginęły.
2720:  Wykorzystamy to.
2722:  Boże, jak się cieszę.
2723:  Aha, szalan mówi, że nie.
2727:  Super.
2729:  Jak zawsze, jak zawsze moi drodzy, czaty pozostają zgodnie niezgodne.
2738:  Każdy fragment duszyczek, który teraz zdobędziemy, jest dla nas bezcenny.
2743:  Może człowiek się uczy w którymś momencie, że obchodzenie przeciwników jest bezpieczniejsze od unikania w tej grze.
2749:  Tak, nie, nie wiem.
2751:  Mówisz fajny Robert, dokładnie tak, jak ja zawsze miałem na matematyce.
2754:  Zawsze miałem tak, że było jakieś zadanie i mi się wydawało, tak, tak, już wiem, jak to rozwiązywać, a potem, a nie, jada, nie.
2761:  Every fucking time.
2763:  Teraz tak, tutaj było jakieś przejście, ja jeszcze pamiętałem, gdzie ono było, ale zapamiętałem to przed momentem i teraz pójdę w złą stronę.
2772:  Rim pozwala zrobić hop i przeżyć, aha.
2775:  Udam, że zrozumiałem o co chodzi.
2778:  Chyba tędy.
2779:  Wydaje mi się, że tutaj był ten gościu z Bloodborne w przeszłości.
2785:  Szymon pisze, że to nie dziazm z końca duchu.
2788:  Sprawdził w Wiki.
2789:  Jeżeli tak jest w Wiki, moi drodzy, to jest to ostateczna prawda.
2792:  To jest taka chu-chu, jak se... Widzieliście Atlas Mur?
2797:  Powiedzcie mi, że widzieliście Atlas Mur, bo to jest piękna rzecz.
2801:  Możecie powiedzieć, że widzieliście Atlas Muda, nawet gdy go nie widzieliście.
2805:  Ale tak serio, to zobaczcie, bo rewelacja.
2807:  Można też przeczytać oczywiście.
2811:  A kto miał na to czas?
2812:  Żartuję.
2813:  David Mitchell dobrze napisał Atlas Chmur, ale chyba najfajniej jest go czytać po angielsku, z tego względu, że gość zrobił niesamowite rzeczy pod względem lingwistycznym.
2822:  To znaczy, Atlas Chmur na przykład operuje XVI-wieczną angielszczyznę, a w następnym rozdziale macie futurystyczny angielski z 2700 któregoś roku.
2830:  Najpiękniejszy film w historii, zgadzam się John Daxos.
2833:  Ja byłem poruszony niesamowicie.
2835:  Tam są...
2837:  trzy albo cztery wątki na różnych planach czasoprzestrzennych, w tym jeden jest bardzo edukacyjny.
2843:  I pamiętam, że tam jest taki piękny morał, I WILL NOT BE SUBJECTED TO CRIMINAL ABUSE.
2847:  To jest coś, co mógłby powiedzieć każdy uczeń, niestety, w polskich realiach.
2852:  Smutne.
2854:  Przestań natychmiast unikać moich celnych kul ognia.
2856:  Dlaczego on po prostu przystanął, ten tutaj?
2859:  Widzieliście to?
2860:  Po prostu stał.
2861:  I czekał, aż go zabijemy.
2863:  Zabawne.
2865:  Dlatego wykorzystamy Czarny Płomień.
2867:  Widzicie, mam już 60 tysięcy dzięki temu.
2870:  Się opłaca.
2871:  Beka, myślisz, że ta tarcza ktoś pomoże?
2873:  Nie.
2874:  Doskonale.
2878:  W Atlasie Chmur też jest taki popis aktorstwa ze strony Willem Adefoe między innymi.
2883:  Jezus Maria i nie tylko.
2885:  Toma Hanksa.
2889:  Żeby zabijać duchy, trzeba mieć klątwę, tak?
2891:  Kupiłem jeszcze off-stream.
2893:  Teron się sklątwął, więc...
2900:  Thank you, Dark Souls.
2910:  Co się dzieje, jak rozgniewa się Maga Ogniem?
2913:  Więc kupiłem Offstream.
2924:  Zapomniałem co.
2925:  Dobrze, nie zapomniałem.
2926:  Chwilowa klątwa, moi drodzy, to jest to.
2928:  Można kupić babuleńki przy akwedukcie.
2931:  Czemu zawsze piją Niedomaga?
2933:  Wreszcie ktoś zadaje to pytanie.
2935:  Wreszcie.
2937:  Ja sobie zadaję to pytanie od dawna.
2938:  Od czasu jak zagraliśmy po raz pierwszy Niedomagię Miamniksem i to było jak graliśmy w Elden Ringa.
2942:  Czy ja idę wreszcie w dobrym kierunku?
2947:  Jedni rabini powiedzą tak, a inni rabini powiedzą nie.
2950:  Chyba idę w złym kierunku.
2952:  Właśnie się zacząłem cofać i sam to rozpoznałem.
2956:  To jest jakiś dramat i horror.
2962:  Kość powrotu do domu.
2963:  Mamy ich za mało.
2965:  Mam ich zdecydowanie za mało.
2967:  Ja nie lubię zużywania przedmiotów zużywalnych.
2970:  Przedmioty zużywalne nie powinny być zużywalne.
2972:  Nie macie wrażenia?
2974:  Lolololo pisze, że ogląda materiał odnośnie systemu szkolnictwa.
2976:  No, są pięknym, doczkanym krajodanym.
2977:  Nie widziałem tak dobrego materiału, merytorycznego i mnóstwo szpileczek.
2980:  Dziękuję serdecznie.
2981:  Cieszę się, że się podobało.
2984:  Szpileczki to ja lubię wbijać.
2989:  Zwłaszcza, jak zorientowałem się, i to jest akurat niemiła strona, jak Marzyna Żylińska, na przykład z budzącej się szkoły, albo Mikołaj Marcela.
2998:  To są tacy ludzie nadzwyczaj spokojni.
3000:  To są ludzie tak spokojni, że gdyby na przykład, nie dajcie bogowie, byli w tartaku i Piła odjęłaby im rękę, to by powiedzieli...
3008:  No trudno.
3009:  Na szczęście mam jeszcze drugą.
3011:  I jak ja widzę, jak tacy ludzie są przez nauczycieli tyranii w jedną i w drugą stronę w komentarzach, to od razu mam ochotę nie tyle wbijać szpileczki, co zatrute sztylety.
3022:  Co myśmy mieli teraz levelować?
3024:  Dostrojenie, moi drodzy.
3025:  Widzicie?
3026:  Widzicie, z czym ja tutaj muszę się mierzyć?
3028:  20-36 tysięcy na level.
3032:  I jeszcze trzeba naprawić sobie zbroję.
3034:  Bardzo mądra uwaga.
3036:  A ściślej mówiąc naszą koronę dask.
3039:  Proszę bardzo.
3041:  525 dusz?
3042:  Czy to jest jakiś żart?
3044:  Czarna spódnica.
3046:  Jezus Maria!
3047:  Wszystko trzeba naprawić!
3050:  Zdzierstwo!
3054:  Tarcza z wzorem trawy nie wymagała aż takiego naprawienia.
3058:  Tutaj 9 tylko duszeczek.
3061:  Nie no, dramat.
3065:  Zabiłem, zabiłem, niestety.
3067:  Juwkwgbennidzyfgsthu, tak jest swoje miano, starałem się przeczytać.
3073:  Zabiłem, no co poradzę, tak było.
3076:  Nie chciałem zabijać jamnika, ale... Czy mamy jakieś dusze, które moglibyśmy zużyć tutaj, czy nie bardzo?
3082:  Nie, nie bardzo.
3085:  Ale wiecie, co mamy?
3086:  Mamy 30 człowieczeń dla tej babencji pajęczej w razie czego, ale wpierw Nowe Londo.
3093:  Tylko że tak, jest te 25 dusz, mamy tu 10 tysięcy by trzeba było do farmy, nie, to jest za dużo, to jest za dużo.
3100:  Ale równocześnie latanie z 25 tysiącami dusz zbyt, to jest głupie, więc wiem co zrobimy.
3106:  Przeteleportujemy się do kaplicy Firelink i kupimy za to rzeczy.
3109:  Czy ktoś wie na czatach, gdzie można kupować bomby?
3114:  Czy też nie można?
3115:  Tak, John Daxos też doda radę, żeby dokupić kościół Babuleńki.
3118:  To jest mądra uwaga.
3119:  Można sprzedać Framptowi złote monety, a czy on dużo za nie da?
3122:  To jest pytanie, czy nie.
3124:  Teraz zobaczymy, czy jesteśmy w stanie pokonać początkowe szkielety.
3128:  Prawdopodobnie nie.
3133:  A może i tak.
3136:  A może i nie.
3141:  Właśnie, może on powinien dropić bomby, tak?
3144:  Daj mi swoje bomby!
3153:  Idziemy do babuleńki.
3154:  Handlarz w mieście nieumarłych szczelisłami.
3157:  Wiesz, zabawna sprawa, bo nie żyję.
3161:  Ja zabiłem handlarza w mieście nieumarłych, zanim zdążyłem cokolwiek kupić.
3167:  Masz szczęście, że jesteś tak potężny i nie zdążyłeś zobaczyć, jak Sith reaguje, gdy zostaje 10% życia.
3171:  Potyka się o własne łapki, kuleje, przewraca się... NIEEEE!
3175:  Żartujesz, sikorka, kropność!
3178:  Idź wreszcie, oddać te 30 człowieczeństwa, będziesz mógł wtedy zabić tę panią, dostaniesz najmocniejszą piramidę na bossów, duże strażniczki ognia do ulepszenia Estusa!
3185:  No dobrze, dobrze, zrobimy to!
3187:  Ale wpierd babuleńka.
3191:  Bla, bla, bla.
3192:  Kup przedmiot.
3195:  Chwilowa klątwa.
3201:  Osiem tys... o, o, o!
3203:  Człowieczeństwo!
3209:  O!
3209:  Kość wiodąca do domu!
3210:  Widzicie, wiedziałem, że będziemy mieli tutaj dużo potrzebnych rzeczy.
3213:  Dziesięć kości wiodących do domu.
3219:  Dwadzieścia kości wiodących do domu.
3221:  Dwadzieścia pięć kości wiodących do domu.
3226:  Największe marnotrawstwo dusz ever.
3229:  Ale teraz nie będę się martwił, że zużywam kości wiodące do domu.
3234:  O, jaka ulga.
3236:  Jaka to jest cudowna ulga.
3237:  Mogę używać kości wiodących do domu.
3239:  Teraz jeżeli ktokolwiek na czapach, ktokolwiek, powie przed końcem tej gry, że zostało mi za dużo kości wiodących do domu i że to była nieodpowiednia inwestycja, to pogniewamy się.
3255:  Nie mogła, żeby nam było już dokupić klątw niestety.
3257:  Kupiłem wszystkie jakie były.
